OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
"And now my penne, allas, with which I write","And now my penne, allas! with which I write",data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 13,,10,10,And now my penne allas with which I write,And now my penne allas with which I write,u S u Sx uS u S u Sx,u S u Sx uS u S u Sx,and@conj nou@adv min@pron%gen penne@n alas@interj with@prep which@pron ich@pron%nom writen@v%pr_1,and@conj nou@adv min@pron%gen penne@n alas@interj with@prep which@pron ich@pron%nom writen@v%pr_1,
Quaketh for drede of that I moste endite.,Quaketh for drede of that I moot endite.,data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 14,DIFF,10,10,Quaketh for drede of that I moste endite,Quaketh for drede of that I moot endite,uS u Sx u S u Sx uSx,uS u Sx u S u S uSx,quaken@v%pr_3 for@prep drede@n of@prep that@pron ich@pron%nom moten@v2%pt_1 enditen@v%inf,quaken@v%pr_3 for@prep drede@n of@prep that@pron ich@pron%nom  enditen@v%inf,
For how Criseyde Troilus forsook --,For how Criseyde Troilus forsook,data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 15,,10,10,For how Criseyde Troilus forsook,For how Criseyde Troilus forsook,u S uSu SuS uS,u S uSu SuS uS,for@conj hou@adv&conj criseyde@n#propn troilus@n#propn forsaken@v%pt_3 --@dash,for@conj hou@adv&conj criseyde@n#propn troilus@n#propn forsaken@v%pt_3 --@dash,
"Or at the leeste, how that she was unkynde --","Or at the leste, how that she was unkinde",data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 16,,10,10,Or at the leeste how that she was unkynde,Or at the leste how that she was unkinde,u S u Sx u S u S uSx,u S u Sx u S u S uSx,or@conj at@prep the@def_art leste@adj1#n%sup hou@adv&conj that@part she@pron%nom ben@v%pt_3 unkinde@adj --@dash,or@conj at@prep the@def_art leste@adj1#n%sup hou@adv&conj that@part she@pron%nom ben@v%pt_3 unkinde@adj --@dash,
Moot hennesforth ben matere of my book,Mot hennesforth ben matere of my book,data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 17,,10,10,Moot hennesforth ben matere of my book,Mot hennesforth ben matere of my book,u SuS u Sux S u S,u SuS u Sux S u S,moten@v2%pr_3 hennes-forth@adv ben@v%inf matere@n of@prep min@pron%gen bok@n1,moten@v2%pr_3 hennes-forth@adv ben@v%inf matere@n of@prep min@pron%gen bok@n1,
As writen folk thorugh which it is in mynde.,As writen folk thorugh which it is in minde.,data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 18,,10,10,As writen folk thorugh which it is in mynde,As writen folk thorugh which it is in minde,u Su S u S u S u Sx,u Su S u S u S u Sx,as@conj writen@v%pr_pl folk@n thurgh@prep which@pron hit@pron ben@v%pr_3 in@prep minde@n1,as@conj writen@v%pr_pl folk@n thurgh@prep which@pron hit@pron ben@v%pr_3 in@prep minde@n1,
"Allas, that they sholde evere cause fynde",Allas! that they shulde ever cause finde,data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 19,,10,10,Allas that they sholde evere cause fynde,Allas that they shulde ever cause finde,uS u S ux Sux Su Sx,uS u S ux Su Su Sx,alas@interj that@conj thei@pron%pl_nom shulen@v1%pt_pl ever@adv cause@n finden@v%inf,alas@interj that@conj thei@pron%pl_nom shulen@v1%pt_pl ever@adv cause@n finden@v%inf,
To speke hire harm! And if they on hire lye,To speke hir harm; and if they on hir lie,data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 20,,10,10,To speke hire harm And if they on hire lye,To speke hir harm and if they on hir lie,u Sx ux S u S u S ux S,u Sx u S u S u S u S,to@part speken@v%inf hire@pron2%fem_obj harm@n and@conj if@conj thei@pron%pl_nom on@prep hire@pron2%fem_obj lien@v2%pr_pl,to@part speken@v%inf hire@pron2%fem_obj harm@n and@conj if@conj thei@pron%pl_nom on@prep hire@pron2%fem_obj lien@v2%pr_pl,
"Iwis, hemself sholde han the vilanye.","Ywis, hemself sholde han the vilanie.",data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 21,,0,10,Iwis hemself sholde han the vilanye,Ywis hemself sholde han the vilanie,     ,uS uS ux S u SuS,iwis@adv hem-self@pron%pl shulen@v1%pt_pl haven@v%inf the@def_art vileinie@n,iwis@adv hem-self@pron%pl shulen@v1%pt_pl haven@v%inf the@def_art vileinie@n,
"O ye Herynes, Nyghtes doughtren thre","O ye Herines, Nightes doughtren three",data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 22,,10,10,O ye Herynes Nyghtes doughtren thre,O ye Herines Nightes doughtren three,u S uSu Su Su S,u S uSu Su Su S,o@interj ye@pron%pl_nom herenes@n#propn%pl night@n%gen doughter@n%pl thre@num_adj,o@interj ye@pron%pl_nom herenes@n#propn%pl night@n%gen doughter@n%pl thre@num_adj,
That endeles compleignen evere in pyne,That endelees compleinen ever in pine,data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 23,DIFF,10,10,That endeles compleignen evere in pyne,That endelees compleinen ever in pine,u SuS uSu Sxx u Sx,u SuS uSu S u Sx,that@pron endeles@adv compleinen@v%pr_pl ever@adv in@prep pine@n1,that@pron endeles@adv  ever@adv in@prep pine@n1,
"Megera, Alete, and ek Thesiphone","Megera, Alete, and eek Thesiphone;",data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 24,,10,10,Megera Alete and ek Thesiphone,Megera Alete and eek Thesiphone,uSu Sux S u SuSx,uSu Sux S u SuSx,megera@n#propn alete@n#propn and@conj ek@adv thesiphone@n#propn,megera@n#propn alete@n#propn and@conj ek@adv thesiphone@n#propn,
"Thow cruel Mars ek, fader to Quyryne","Thou cruel Mars eek, fader to Quirine",data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 25,,10,10,Thow cruel Mars ek fader to Quyryne,Thou cruel Mars eek fader to Quirine,u Su S u Su S uSx,u Su S u Su S uSx,thou@pron%nom cruel@adj mars@n#propn ek@adv fader@n to@prep quirine@n#propn,thou@pron%nom cruel@adj mars@n#propn ek@adv fader@n to@prep quirine@n#propn,
This ilke ferthe book me helpeth fyne,This ilke ferthe book me helpeth fine,data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 26,,10,10,This ilke ferthe book me helpeth fyne,This ilke ferthe book me helpeth fine,u Su Su S u Su Sx,u Su Su S u Su Sx,this@gram_adj ilke@pron_gram_adj ferthe@num_adj bok@n1 me@pron2%obj helpen@v%pr_3 finen@v1%inf,this@gram_adj ilke@pron_gram_adj ferthe@num_adj bok@n1 me@pron2%obj helpen@v%pr_3 finen@v1%inf,
So that the losse of lyf and love yfeere,So that the los of lif and love yfere,data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 27,,10,10,So that the losse of lyf and love yfeere,So that the los of lif and love yfere,u S u Sx u S u Sx uSx,u S u S u S u Sx uSx,so@adv that@conj the@def_art los@n1 of@prep lif@n and@conj love@n1 ifere@adv,so@adv that@conj the@def_art los@n1 of@prep lif@n and@conj love@n1 ifere@adv,
Of Troilus be fully shewed heere.,Of Troilus be fully shewed here.,data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 28,,10,10,Of Troilus be fully shewed heere,Of Troilus be fully shewed here,u SuS u Su Su Sx,u SuS u Su Su Sx,of@prep troilus@n#propn ben@v%pr_3 fulli@adv sheuen@v1%ppl her@adv,of@prep troilus@n#propn ben@v%pr_3 fulli@adv sheuen@v1%ppl her@adv,
"Liggyng in oost, as I have seyd er this","Ligginge in ost, as I have seid er this",data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 29,,10,10,Liggyng in oost as I have seyd er this,Ligginge in ost as I have seid er this,uS u S u S ux S u S,uSx u S u S ux S u S,lien@v1%prp_abs in@prep hoste@n1 as@conj ich@pron%nom haven@v%pr_1 seien@v1%ppl er@prep this@pron,lien@v1%prp_abs in@prep hoste@n1 as@conj ich@pron%nom haven@v%pr_1 seien@v1%ppl er@prep this@pron,
The Grekys stronge aboute Troie town,"The Grekes stronge, aboute Troye toun",data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 30,,10,10,The Grekys stronge aboute Troie town,The Grekes stronge aboute Troye toun,u Su Sx uSu Su S,u Su Sx uSu Su S,the@def_art grek@n%pl strong@adj abouten@prep troie@n1#propn_adj toun@n,the@def_art grek@n%pl strong@adj abouten@prep troie@n1#propn_adj toun@n,
"Byfel that, whan that Phebus shynyng is","Bifel that, whan that Phebus shining is",data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 31,,10,10,Byfel that whan that Phebus shynyng is,Bifel that whan that Phebus shining is,uS u S u Su Su S,uS u S u Su Su S,bifallen@v%pt_3 that@conj whan@adv&conj that@part phebus@n#propn shinen@v%prp ben@v%pr_3,bifallen@v%pt_3 that@conj whan@adv&conj that@part phebus@n#propn shinen@v%prp ben@v%pr_3,
Upon the brest of Hercules lyoun,Upon the brest of Hercules Lioun,data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 32,,9,10,Upon the brest of Hercules lyoun,Upon the brest of Hercules Lioun,Su S u S uSu S,uS u S u SuS uS,upon@prep the@def_art brest@n1 of@prep hercules@n#propn%gen lioun@n1,upon@prep the@def_art brest@n1 of@prep hercules@n#propn%gen lioun@n1,
"That Ector, with ful many a bold baroun","That Ector, with ful many a bold baroun",data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 33,,10,10,That Ector with ful many a bold baroun,That Ector with ful many a bold baroun,u Su S u Sx u S uS,u Su S u Sx u S uS,that@conj ector@n#propn with@prep ful@adv mani@gram_adj a@indef_art bold@adj baroun@n,that@conj ector@n#propn with@prep ful@adv mani@gram_adj a@indef_art bold@adj baroun@n,
Caste on a day with Grekis for to fighte,Caste on a day with Grekes for to fighte,data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 34,,10,10,Caste on a day with Grekis for to fighte,Caste on a day with Grekes for to fighte,ux S u S u Su S u Sx,ux S u S u Su S u Sx,casten@v%pt_3 on@prep a@indef_art dai@n with@prep grek@n%pl for@prep#adv to@part fighten@v%inf,casten@v%pt_3 on@prep a@indef_art dai@n with@prep grek@n%pl for@prep#adv to@part fighten@v%inf,
"As he was wont, to greve hem what he myghte.",As he was wont to greve hem what he mighte.,data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 35,,10,10,As he was wont to greve hem what he myghte,As he was wont to greve hem what he mighte,u S u S u Sx u S u Sx,u S u S u Sx u S u Sx,as@conj he@pron1%nom ben@v%pt_3 wonen@v1%ppl to@part greven@v%inf hem@pron%pl_obj what@adv he@pron1%nom mouen@v3%pt_3,as@conj he@pron1%nom ben@v%pt_3 wonen@v1%ppl to@part greven@v%inf hem@pron%pl_obj what@adv he@pron1%nom mouen@v3%pt_3,
Not I how longe or short it was bitwene,Not I how longe or short it was bitwene,data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 36,,10,10,Not I how longe or short it was bitwene,Not I how longe or short it was bitwene,u S u Sx u S u S uSx,u S u Sx u S u S uSx,witen@v1%pr_1_neg ich@pron%nom hou@adv&conj longe@adv or@conj short@adj hit@pron ben@v%pt_3 bitwene@adv,witen@v1%pr_1_neg ich@pron%nom hou@adv&conj longe@adv or@conj short@adj hit@pron ben@v%pt_3 bitwene@adv,
This purpos and that day they issen mente,This purpos and that day they fighten mente;,data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 37,DIFF,10,10,This purpos and that day they issen mente,This purpos and that day they fighten mente,u Su S u S u Su Sx,u Su S u S u Su Sx,this@gram_adj purpos@n and@conj that@art&gram_adj dai@n thei@pron%pl_nom ishen@v%inf menen@v1%pt_pl,this@gram_adj purpos@n and@conj that@art&gram_adj dai@n thei@pron%pl_nom  menen@v1%pt_pl,
"But on a day, wel armed, brighte, and shene","But on a day wel armed, bright and shene",data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 38,,10,10,But on a day wel armed brighte and shene,But on a day wel armed bright and shene,u S u S u Su Sx u Sx,u S u S u Su S u Sx,but@conj on@prep a@indef_art dai@n wel@adv armen@v#adj%ppl bright@adj and@conj shene@adj,but@conj on@prep a@indef_art dai@n wel@adv armen@v#adj%ppl bright@adj and@conj shene@adj,
Ector and many a worthi wight out wente,"Ector, and many a worthy wight out wente",data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 39,,10,10,Ector and many a worthi wight out wente,Ector and many a worthy wight out wente,uS u Sx u Su S u Sx,uS u Sx u Su S u Sx,ector@n#propn and@conj mani@gram_adj a@indef_art worthi@adj wight@n oute@adv wenden@v%pt_3,ector@n#propn and@conj mani@gram_adj a@indef_art worthi@adj wight@n oute@adv wenden@v%pt_3,
With spere in honde and bigge bowes bente;,With spere in hond and bigge bowes bente;,data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 40,,10,10,With spere in honde and bigge bowes bente,With spere in hond and bigge bowes bente,u Sx u Sx u Su Su Sx,u Sx u S u Su Su Sx,with@prep spere@n1 in@prep honde@n and@conj big@adj boue@n1%pl benden@v1#adj%ppl,with@prep spere@n1 in@prep honde@n and@conj big@adj boue@n1%pl benden@v1#adj%ppl,
"And in the berd, withouten lenger lette","And in the berd, withoute lenger lette",data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 41,DIFF,10,10,And in the berd withouten lenger lette,And in the berd withoute lenger lette,u S u S uSu Su Sx,u S u S uSu Su Sx,and@conj in@prep the@def_art berd@n1 withouten@prep lengere@adj%comp lette@n,and@conj in@prep the@def_art berd@n1  lengere@adj%comp lette@n,
Hire fomen in the feld hem faste mette.,Hir fomen in the feld anoon hem mette.,data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 42,DIFF,10,10,Hire fomen in the feld hem faste mette,Hir fomen in the feld anoon hem mette,ux Su S u S u Su Sx,u Su S u S uS u Sx,here@pron%pl_gen fo-man@n in@prep the@def_art feld@n hem@pron%pl_obj faste@adv meten@v4%pt_pl,here@pron%pl_gen fo-man@n in@prep the@def_art feld@n  hem@pron%pl_obj meten@v4%pt_pl,
"The longe day, with speres sharpe igrounde","The longe day, with speres sharpe ygrounde",data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 43,,10,10,The longe day with speres sharpe igrounde,The longe day with speres sharpe ygrounde,u Su S u Su Sx uSx,u Su S u Su Sx uSx,the@def_art long@adj1 dai@n with@prep spere@n1%pl sharpe@adv grinden@v1#adj%ppl,the@def_art long@adj1 dai@n with@prep spere@n1%pl sharpe@adv grinden@v1#adj%ppl,
"With arwes, dartes, swerdes, maces felle","With arwes, dartes, swerdes, maces felle",data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 44,,10,10,With arwes dartes swerdes maces felle,With arwes dartes swerdes maces felle,u Su Su Su Su Sx,u Su Su Su Su Sx,with@prep arwe@n%pl dart@n%pl sword@n%pl mace@n%pl fel@adj,with@prep arwe@n%pl dart@n%pl sword@n%pl mace@n%pl fel@adj,
They fighte and bringen hors and man to grounde,They fighte and bringen hors and man to grounde,data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 45,,10,10,They fighte and bringen hors and man to grounde,They fighte and bringen hors and man to grounde,u Sx u Su S u S u Sx,u Sx u Su S u S u Sx,thei@pron%pl_nom fighten@v%pr_pl and@conj bringen@v%pr_pl hors@n and@conj man@n to@prep ground@n,thei@pron%pl_nom fighten@v%pr_pl and@conj bringen@v%pr_pl hors@n and@conj man@n to@prep ground@n,
And with hire axes out the braynes quelle.,And with hir axes out the braines quelle.,data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 46,,10,10,And with hire axes out the braynes quelle,And with hir axes out the braines quelle,u S ux Su S u Su Sx,u S u Su S u Su Sx,and@conj with@prep here@pron%pl_gen axe@n1%pl oute@adv the@def_art brain@n%pl quellen@v1%pr_pl,and@conj with@prep here@pron%pl_gen axe@n1%pl oute@adv the@def_art brain@n%pl quellen@v1%pr_pl,
"But in the laste shour, soth for to telle","But in the laste shour, sooth for to telle",data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 47,,10,10,But in the laste shour soth for to telle,But in the laste shour sooth for to telle,u S u Su S u S u Sx,u S u Su S u S u Sx,but@conj in@prep the@def_art laste@adj%sup shour@n soth@n for@prep#adv to@part tellen@v%inf,but@conj in@prep the@def_art laste@adj%sup shour@n soth@n for@prep#adv to@part tellen@v%inf,
The folk of Troie hemselven so mysledden,The folk of Troye hemselven so misledden,data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 48,,11,11,The folk of Troie hemselven so mysledden,The folk of Troye hemselven so misledden,u S u Su SuS u Sux,u S u Su SuS u Sux,the@def_art folk@n of@prep troie@n1#propn hem-self@pron%pl so@adv misleden@v%pt_pl,the@def_art folk@n of@prep troie@n1#propn hem-self@pron%pl so@adv misleden@v%pt_pl,
That with the worse at nyght homward they fledden.,That with the worse at night homward they fledden.,data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 49,,11,11,That with the worse at nyght homward they fledden,That with the worse at night homward they fledden,u S u Sx u S uS u Su,u S u Sx u S uS u Su,that@conj with@prep the@def_art werse@n at@prep night@n hom-ward@adv thei@pron%pl_nom flen@v1%pt_pl,that@conj with@prep the@def_art werse@n at@prep night@n hom-ward@adv thei@pron%pl_nom flen@v1%pt_pl,
At which day was taken Antenore,At whiche day was taken Antenor,data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 50,,9,10,At which day was taken Antenore,At whiche day was taken Antenor,S u S u Su SuSx,u Su S u Su SuS,at@prep which@gram_adj dai@n ben@v%pt_3 taken@v%ppl antenor@n#propn,at@prep which@gram_adj dai@n ben@v%pt_3 taken@v%ppl antenor@n#propn,
Maugre Polydamas or Monesteo,Maugre Polydamas or Monesteo,data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 51,,9,9,Maugre Polydamas or Monesteo,Maugre Polydamas or Monesteo,Sx uSuS u SuS,Sx uSuS u SuS,maugre@prep polidamas@n#propn or@conj monesteo@n#propn,maugre@prep polidamas@n#propn or@conj monesteo@n#propn,
