OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
(So priketh hem Nature in hir corages),(So priketh hem nature in hir corages ):,data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 11,,10,10,So priketh hem Nature in hir corages,So priketh hem nature in hir corages,u Su S uSx u S uSx,u Su S uSx u S uSx,so@adv priken@v%pr_3 hem@pron%pl_obj nature@n in@prep here@pron%pl_gen corage@n%pl,so@adv priken@v%pr_3 hem@pron%pl_obj nature@n in@prep here@pron%pl_gen corage@n%pl,
Thanne longen folk to goon on pilgrimages,Than longen folk to goon on pilgrimages,data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 12,,10,10,Thanne longen folk to goon on pilgrimages,Than longen folk to goon on pilgrimages,ux Su S u S u SuSx,u Su S u S u SuSx,thanne@adv longen@v1%pr_pl folk@n to@part gon@v%inf on@prep pilgrimage@n%pl,thanne@adv longen@v1%pr_pl folk@n to@part gon@v%inf on@prep pilgrimage@n%pl,
And palmeres for to seken straunge strondes,(And palmers for to seken straunge strondes ),data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 13,,10,10,And palmeres for to seken straunge strondes,And palmers for to seken straunge strondes,u SuS u S uS ux Sx,u Su S u Su Sx uS,and@conj palmere@n%pl for@prep#adv to@part sechen@v%inf straunge@adj stronde@n1%pl,and@conj palmere@n%pl for@prep#adv to@part sechen@v%inf straunge@adj stronde@n1%pl,
"To ferne halwes, kowthe in sondry londes;","To ferne halwes, couthe in sondry londes;",data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 14,,10,10,To ferne halwes kowthe in sondry londes,To ferne halwes couthe in sondry londes,u Sx uS ux S uS uS,u Sx uS ux S uS uS,to@prep ferrene@adj halwe@n%pl couth@adj in@prep sondri@adj lond@n%pl,to@prep ferrene@adj halwe@n%pl couth@adj in@prep sondri@adj lond@n%pl,
And specially from every shires ende,"And specially, from every shires ende",data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 15,,10,10,And specially from every shires ende,And specially from every shires ende,u SuSu S uxS ux Sx,u SuSu S uxS ux Sx,and@conj specialli@adv from@prep everi@pron_gram_adj shire@n%gen ende@n1,and@conj specialli@adv from@prep everi@pron_gram_adj shire@n%gen ende@n1,
Of Engelond to Caunterbury they wende,"Of Engelond, to Caunterbury they wende",data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 16,,0,0,Of Engelond to Caunterbury they wende,Of Engelond to Caunterbury they wende,     ,     ,of@prep engelond@n#propn to@prep caunterbury@n#propn thei@pron%pl_nom wenden@v%pr_pl,of@prep engelond@n#propn to@prep caunterbury@n#propn thei@pron%pl_nom wenden@v%pr_pl,
The hooly blisful martir for to seke,The holy blisful martir for to seke,data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 17,,10,10,The hooly blisful martir for to seke,The holy blisful martir for to seke,u Su Su Su S u Sx,u Su Su Su S u Sx,the@def_art holi@adj2 blisful@adj martir@n for@prep#adv to@part sechen@v%inf,the@def_art holi@adj2 blisful@adj martir@n for@prep#adv to@part sechen@v%inf,
That hem hath holpen whan that they were seeke.,"That hem hath holpen, whan that they were seke.",data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 18,,10,10,That hem hath holpen whan that they were seeke,That hem hath holpen whan that they were seke,u S u Su S u S ux Sx,u S u Su S u S ux Sx,that@pron hem@pron%pl_obj haven@v%pr_3 helpen@v%ppl whan@adv&conj that@part thei@pron%pl_nom ben@v%pt_pl sik@adj,that@pron hem@pron%pl_obj haven@v%pr_3 helpen@v%ppl whan@adv&conj that@part thei@pron%pl_nom ben@v%pt_pl sik@adj,
Bifil that in that seson on a day,"Bifel that, in that seson on a day",data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 19,,10,10,Bifil that in that seson on a day,Bifel that in that seson on a day,uS u S u Su S u S,uS u S u Su S u S,bifallen@v%pt_3 that@conj in@prep that@art&gram_adj sesoun@n on@prep a@indef_art dai@n,bifallen@v%pt_3 that@conj in@prep that@art&gram_adj sesoun@n on@prep a@indef_art dai@n,
In Southwerk at the Tabard as I lay,In Southwerk at the Tabard as I lay,data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 20,,10,10,In Southwerk at the Tabard as I lay,In Southwerk at the Tabard as I lay,u Su S u Su S u S,u Su S u Su S u S,in@prep southwerk@n#propn at@prep the@def_art tabard@n#propn as@conj ich@pron%nom lien@v1%pt_1,in@prep southwerk@n#propn at@prep the@def_art tabard@n#propn as@conj ich@pron%nom lien@v1%pt_1,
Redy to wenden on my pilgrymage,Redy to wenden on my pilgrimage,data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 21,,10,10,Redy to wenden on my pilgrymage,Redy to wenden on my pilgrimage,uS u Su S u SuSx,uS u Su S u SuSx,redi@adj3 to@part wenden@v%inf on@prep min@pron%gen pilgrimage@n,redi@adj3 to@part wenden@v%inf on@prep min@pron%gen pilgrimage@n,
To Caunterbury with ful devout corage,To Caunterbury with ful devout corage,data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 22,,0,0,To Caunterbury with ful devout corage,To Caunterbury with ful devout corage,     ,     ,to@prep caunterbury@n#propn with@prep ful@adv devout@adj corage@n,to@prep caunterbury@n#propn with@prep ful@adv devout@adj corage@n,
At nyght was come into that hostelrye,At night was come into that hostelrie,data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 23,,0,10,At nyght was come into that hostelrye,At night was come into that hostelrie,      ,u S u Sx uS u SuS,at@prep night@n ben@v%pt_3 comen@v%ppl in-to@prep that@art&gram_adj hostelrie@n,at@prep night@n ben@v%pt_3 comen@v%ppl in-to@prep that@art&gram_adj hostelrie@n,
Wel nyne and twenty in a compaignye,Wel nine and twenty in a compaignie,data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 24,,0,10,Wel nyne and twenty in a compaignye,Wel nine and twenty in a compaignie,      ,u Sx u Su S u SuS,wel@adv nin@num_adj and@conj twenti@num_adj in@prep a@indef_art compaignie@n,wel@adv nin@num_adj and@conj twenti@num_adj in@prep a@indef_art compaignie@n,
"Of sondry folk, by aventure yfalle","Of sondry folk, by aventure yfalle",data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 25,,10,10,Of sondry folk by aventure yfalle,Of sondry folk by aventure yfalle,u Su S u SuSx uSx,u Su S u SuSx uSx,of@prep sondri@adj folk@n bi@prep aventure@n fallen@v%ppl_abs,of@prep sondri@adj folk@n bi@prep aventure@n fallen@v%ppl_abs,
"In felaweshipe, and pilgrimes were they alle","In felawshipe, and pilgrims were they alle",data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 26,,10,10,In felaweshipe and pilgrimes were they alle,In felawshipe and pilgrims were they alle,u SuSux S uSx xx u Sx,u SuSx u Su Sx u Sx,in@prep felaushipe@n and@conj pilgrim@n%pl ben@v%pt_pl thei@pron%pl_nom al@gram_adj,in@prep felaushipe@n and@conj pilgrim@n%pl ben@v%pt_pl thei@pron%pl_nom al@gram_adj,
That toward Caunterbury wolden ryde.,That toward Caunterbury wolden ride;,data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 27,,10,10,That toward Caunterbury wolden ryde,That toward Caunterbury wolden ride,u Su SuSu Su Sx,u Su SuSu Su Sx,that@pron towarde@prep caunterbury@n#propn willen@v%pt_pl riden@v%inf,that@pron towarde@prep caunterbury@n#propn willen@v%pt_pl riden@v%inf,
The chambres and the stables weren wyde,The chambres and the stables weren wide,data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 28,,10,10,The chambres and the stables weren wyde,The chambres and the stables weren wide,u Su S u Su Su Sx,u Su S u Su Su Sx,the@def_art chaumbre@n%pl and@conj the@def_art stable@n%pl ben@v%pt_pl wid@adj,the@def_art chaumbre@n%pl and@conj the@def_art stable@n%pl ben@v%pt_pl wid@adj,
And wel we weren esed atte beste.,And wel we weren esed at the beste.,data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 29,DIFF,10,10,And wel we weren esed atte beste,And wel we weren esed at the beste,u S u Su Su Su Sx,u S u Su Su S u Sx,and@conj wel@adv we@pron%pl_nom ben@v%pt_pl esen@v%ppl atte@prep best@adjas_n%sup,and@conj wel@adv we@pron%pl_nom ben@v%pt_pl esen@v%ppl atte@prep  best@adjas_n%sup,
"And shortly, whan the sonne was to reste","And shortly, whan the sonne was to reste",data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 30,,10,10,And shortly whan the sonne was to reste,And shortly whan the sonne was to reste,u Su S u Su S u Sx,u Su S u Su S u Sx,and@conj shortli@adv whan@adv&conj the@def_art sonne@n ben@v%pt_3 to@prep reste@n1,and@conj shortli@adv whan@adv&conj the@def_art sonne@n ben@v%pt_3 to@prep reste@n1,
So hadde I spoken with hem everichon,So hadde I spoken with hem everichon,data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 31,,10,10,So hadde I spoken with hem everichon,So hadde I spoken with hem everichon,u Sx u Su S u SxuS,u Sx u Su S u SxuS,so@adv haven@v%pt_1 ich@pron%nom speken@v%ppl with@prep hem@pron%pl_obj everich-on@pron,so@adv haven@v%pt_1 ich@pron%nom speken@v%ppl with@prep hem@pron%pl_obj everich-on@pron,
That I was of hir felaweshipe anon,That I was of hir felawshipe anon,data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 32,,0,10,That I was of hir felaweshipe anon,That I was of hir felawshipe anon,      ,u S u S u SuSx uS,that@conj ich@pron%nom ben@v%pt_1 of@prep here@pron%pl_gen felaushipe@n an-on@adv,that@conj ich@pron%nom ben@v%pt_1 of@prep here@pron%pl_gen felaushipe@n an-on@adv,
And made forward erly for to ryse,And made forward erly for to rise,data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 33,,10,10,And made forward erly for to ryse,And made forward erly for to rise,u Su Su Su S u Sx,u Su Su Su S u Sx,and@conj maken@v1%pt_1 fore-ward@n erli@adv for@prep#adv to@part risen@v%inf,and@conj maken@v1%pt_1 fore-ward@n erli@adv for@prep#adv to@part risen@v%inf,
To take oure wey ther as I yow devyse.,"To take our wey, ther as I yow devise.",data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 34,,10,10,To take oure wey ther as I yow devyse,To take our wey ther as I yow devise,u Sx ux S u S u S uSx,u Sx u S u S u S uSx,to@part taken@v%inf oure@pron%pl_gen wei@n ther@adv as@conj ich@pron%nom you@pron%pl_obj devisen@v%pr_1,to@part taken@v%inf oure@pron%pl_gen wei@n ther@adv as@conj ich@pron%nom you@pron%pl_obj devisen@v%pr_1,
"But nathelees, whil I have tyme and space","But natheles, whil I have time and space",data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 35,,10,10,But nathelees whil I have tyme and space,But natheles whil I have time and space,u SuS u S ux Sx u Sx,u SuS u S ux Sx u Sx,but@conj no-the-lesse@adv whil@conj ich@pron%nom haven@v%pr_1 time@n and@conj space@n,but@conj no-the-lesse@adv whil@conj ich@pron%nom haven@v%pr_1 time@n and@conj space@n,
Er that I ferther in this tale pace,Er that I ferther in this tale pace,data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 36,,10,10,Er that I ferther in this tale pace,Er that I ferther in this tale pace,u S u Su S u Su Sx,u S u Su S u Su Sx,er@conj1 that@part ich@pron%nom ferther@adv%comp in@prep this@gram_adj tale@n passen@v%pr_1,er@conj1 that@part ich@pron%nom ferther@adv%comp in@prep this@gram_adj tale@n passen@v%pr_1,
Me thynketh it acordaunt to resoun,Me thinketh it acordaunt to resoun,data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 37,,10,10,Me thynketh it acordaunt to resoun,Me thinketh it acordaunt to resoun,u Su S uSu S uS,u Su S uSu S uS,me@pron2%obj thinken@v1%pr_3 hit@pron accordaunt@adj to@prep resoun@n2,me@pron2%obj thinken@v1%pr_3 hit@pron accordaunt@adj to@prep resoun@n2,
To telle yow al the condicioun,To telle yow al the condicioun,data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 38,,10,10,To telle yow al the condicioun,To telle yow al the condicioun,u Su S u S uSuS,u Su S u S uSuS,to@part tellen@v%inf you@pron%pl_obj al@gram_adj the@def_art condicioun@n,to@part tellen@v%inf you@pron%pl_obj al@gram_adj the@def_art condicioun@n,
"Of ech of hem, so as it semed me","Of ech of hem, so as it semed me",data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 39,,10,10,Of ech of hem so as it semed me,Of ech of hem so as it semed me,u S u S u S u Su S,u S u S u S u Su S,of@prep ech@pron of@prep hem@pron%pl_obj so@adv as@conj hit@pron semen@v2%pt_3 me@pron2%obj,of@prep ech@pron of@prep hem@pron%pl_obj so@adv as@conj hit@pron semen@v2%pt_3 me@pron2%obj,
"And whiche they weren, and of what degree","And which they weren, and of what degree;",data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 40,,10,10,And whiche they weren and of what degree,And which they weren and of what degree,u Sx u Su S u S uS,u S u Su S u S uS,and@conj which@pron thei@pron%pl_nom ben@v%pt_pl and@conj of@prep what@gram_adj degre@n,and@conj which@pron thei@pron%pl_nom ben@v%pt_pl and@conj of@prep what@gram_adj degre@n,
And eek in what array that they were inne;,And eek in what array that they were inne:,data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 41,,10,10,And eek in what array that they were inne,And eek in what array that they were inne,u S u S uS u S ux Sx,u S u S uS u S ux Sx,and@conj ek@adv in@prep what@gram_adj arrai@n that@pron thei@pron%pl_nom ben@v%pt_pl inne@prep,and@conj ek@adv in@prep what@gram_adj arrai@n that@pron thei@pron%pl_nom ben@v%pt_pl inne@prep,
And at a knyght than wol I first bigynne.,And at a knight than wol I first biginne.,data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 42,,10,10,And at a knyght than wol I first bigynne,And at a knight than wol I first biginne,u S u S u S u S uSx,u S u S u S u S uSx,and@conj at@prep a@indef_art knight@n thanne@adv willen@v%pr_1 ich@pron%nom first@adv biginnen@v%inf,and@conj at@prep a@indef_art knight@n thanne@adv willen@v%pr_1 ich@pron%nom first@adv biginnen@v%inf,
"A KNYGHT ther was, and that a worthy man","A Knight ther was, and that a worthy man",data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 43,,10,10,A KNYGHT ther was and that a worthy man,A Knight ther was and that a worthy man,u S u S u S u Su S,u S u S u S u Su S,a@indef_art knight@n ther@adv ben@v%pt_3 and@conj that@pron a@indef_art worthi@adj man@n,a@indef_art knight@n ther@adv ben@v%pt_3 and@conj that@pron a@indef_art worthi@adj man@n,
That fro the tyme that he first bigan,That fro the time that he first bigan,data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 44,,10,10,That fro the tyme that he first bigan,That fro the time that he first bigan,u S u Su S u S uS,u S u Su S u S uS,that@pron from@prep the@def_art time@n that@pron he@pron1%nom first@adv biginnen@v%pt_3,that@pron from@prep the@def_art time@n that@pron he@pron1%nom first@adv biginnen@v%pt_3,
"To riden out, he loved chivalrie","To riden out, he loved chivalrie",data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 45,,10,10,To riden out he loved chivalrie,To riden out he loved chivalrie,u Su S u Su SuS,u Su S u Su SuS,to@part riden@v%inf oute@adv he@pron1%nom loven@v1%pt_3 chevalrie@n,to@part riden@v%inf oute@adv he@pron1%nom loven@v1%pt_3 chevalrie@n,
"Trouthe and honour, fredom and curteisie.","Trouthe and honour, fredom and curteisie.",data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 46,,10,10,Trouthe and honour fredom and curteisie,Trouthe and honour fredom and curteisie,ux S uS uS u SuS,ux S uS uS u SuS,treuth@n and@conj honour@n fredom@n and@conj courteisie@n,treuth@n and@conj honour@n fredom@n and@conj courteisie@n,
Ful worthy was he in his lordes werre,Ful worthy was he in his lordes werre,data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 47,,10,10,Ful worthy was he in his lordes werre,Ful worthy was he in his lordes werre,u Su S u S u Su Sx,u Su S u S u Su Sx,ful@adv worthi@adj ben@v%pt_3 he@pron1%nom in@prep his@pron1%gen lord@n%gen werre@n1,ful@adv worthi@adj ben@v%pt_3 he@pron1%nom in@prep his@pron1%gen lord@n%gen werre@n1,
"And therto hadde he riden, no man ferre",And therto hadde he riden (no man ferre ),data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 48,,10,10,And therto hadde he riden no man ferre,And therto hadde he riden no man ferre,u Su Sx u Su S u Sx,u Su Sx u Su S u Sx,and@conj ther-to@adv haven@v%pt_3 he@pron1%nom riden@v%ppl no@gram_adj man@n fer@adv%comp,and@conj ther-to@adv haven@v%pt_3 he@pron1%nom riden@v%ppl no@gram_adj man@n fer@adv%comp,
As wel in cristendom as in hethenesse,As wel in Cristendom as hethenesse,data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 49,DIFF,10,10,As wel in cristendom as in hethenesse,As wel in Cristendom as hethenesse,u S u SuS u S uxSx,u S u SuS u SuSx,as@conj wel@adv in@prep cristendom@n as@conj in@prep hethenesse@n,as@conj wel@adv in@prep cristendom@n as@conj hethenesse@n,
And evere honoured for his worthynesse;,And ever honoured for his worthinesse.,data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 50,,10,10,And evere honoured for his worthynesse,And ever honoured for his worthinesse,u Sux Sux S u SuSx,u Su Sux S u SuSx,and@conj ever@adv honouren@v%ppl_abs for@prep his@pron1%gen worthinesse@n,and@conj ever@adv honouren@v%ppl_abs for@prep his@pron1%gen worthinesse@n,
At Alisaundre he was whan it was wonne.,"At Alisaundre he was, whan it was wonne;",data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 51,,10,10,At Alisaundre he was whan it was wonne,At Alisaundre he was whan it was wonne,u SuSx u S u S u Sx,u SuSx u S u S u Sx,at@prep alisaundre@n#propn he@pron1%nom ben@v%pt_3 whan@adv&conj hit@pron ben@v%pt_3 winnen@v%ppl,at@prep alisaundre@n#propn he@pron1%nom ben@v%pt_3 whan@adv&conj hit@pron ben@v%pt_3 winnen@v%ppl,
Ful ofte tyme he hadde the bord bigonne,Ful ofte time he had the bord bigonne,data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 52,,10,10,Ful ofte tyme he hadde the bord bigonne,Ful ofte time he had the bord bigonne,u Su Sx u Sx u S uSx,u Su Sx u S u S uSx,ful@adv ofte@adj time@n he@pron1%nom haven@v%pt_3 the@def_art bord@n biginnen@v%ppl,ful@adv ofte@adj time@n he@pron1%nom haven@v%pt_3 the@def_art bord@n biginnen@v%ppl,
Aboven alle nacions in Pruce;,Aboven alle naciouns in Pruce.,data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 53,,10,10,Aboven alle nacions in Pruce,Aboven alle naciouns in Pruce,uSu Su SuS u Sx,uSu Su SuS u Sx,aboven@prep al@gram_adj nacioun@n%pl in@prep prusse@n#propn,aboven@prep al@gram_adj nacioun@n%pl in@prep prusse@n#propn,
In Lettow hadde he reysed and in Ruce,In Lettow hadde he reised and in Ruce,data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 54,,10,10,In Lettow hadde he reysed and in Ruce,In Lettow hadde he reised and in Ruce,u Su Sx u Su S u Sx,u Su Sx u Su S u Sx,in@prep lettow@n#propn haven@v%pt_3 he@pron1%nom reisen@v2%ppl and@conj in@prep ruce@n#propn,in@prep lettow@n#propn haven@v%pt_3 he@pron1%nom reisen@v2%ppl and@conj in@prep ruce@n#propn,
No Cristen man so ofte of his degree.,No Cristen man so ofte of his degree.,data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 55,,10,10,No Cristen man so ofte of his degree,No Cristen man so ofte of his degree,u Su S u Sx u S uS,u Su S u Sx u S uS,no@gram_adj cristen@adj man@n so@adv ofte@adv of@prep his@pron1%gen degre@n,no@gram_adj cristen@adj man@n so@adv ofte@adv of@prep his@pron1%gen degre@n,
In Gernade at the seege eek hadde he be,In Gernade at the sege eek hadde he be,data/riverside_cats/GP_riv.cat,data/oxford_txts/GP_oxford.txt,data/csvs/GP,The General Prologue 56,,10,10,In Gernade at the seege eek hadde he be,In Gernade at the sege eek hadde he be,u Sux S u Sx u Sx u S,u Sux S u Sx u Sx u S,in@prep gernade@n#propn at@prep the@def_art sege@n2 ek@adv haven@v%pt_3 he@pron1%nom ben@v%ppl,in@prep gernade@n#propn at@prep the@def_art sege@n2 ek@adv haven@v%pt_3 he@pron1%nom ben@v%ppl,
