OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
For though Fortune may noon angel dere,"For, thogh fortune may non° angel dere,°",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2001,,10,10,For though Fortune may noon angel dere,For thogh fortune may non angel dere,u S uSu S u Su Sx,u S uSu S u Su Sx,for@conj though@conj fortune@n#propn mouen@v3%pr_3 non@gram_adj aungel@n deren@v%inf,for@conj though@conj fortune@n#propn mouen@v3%pr_3 non@gram_adj aungel@n deren@v%inf,
From heigh degree yet fel he for his synne,From heigh degree yet fel he for his sinne,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2002,,10,10,From heigh degree yet fel he for his synne,From heigh degree yet fel he for his sinne,u S uS u S u S u S,u S uS u S u S u Sx,from@prep heigh@adj degre@n yet@adv fallen@v%pt_3 he@pron1%nom for@prep his@pron1%gen sinne@n,from@prep heigh@adj degre@n yet@adv fallen@v%pt_3 he@pron1%nom for@prep his@pron1%gen sinne@n,
"Doun into helle, where he yet is inne.","Doun into helle, wher he yet is inne.",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2003,,10,10,Doun into helle where he yet is inne,Doun into helle wher he yet is inne,u Su Su Su S x u Sx,u Su Su S u S u Sx,doun@adv in-to@prep helle@n wher@adv&conj he@pron1%nom yet@adv ben@v%pr_3 inne@prep,doun@adv in-to@prep helle@n wher@adv&conj he@pron1%nom yet@adv ben@v%pr_3 inne@prep,
"O Lucifer, brightest of angels alle",O Lucifer! brightest of angels alle,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2004,,10,10,O Lucifer brightest of angels alle,O Lucifer brightest of angels alle,u SuS uS u Su Sx,u SuS uS u Su Sx,o@interj lucifer@n1#propn bright@adj%sup of@prep aungel@n%pl al@gram_adj,o@interj lucifer@n1#propn bright@adj%sup of@prep aungel@n%pl al@gram_adj,
"Now artow Sathanas, that mayst nat twynne","Now artow° Sathanas,° that maist nat twinne°",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2005,,10,10,Now artow Sathanas that mayst nat twynne,Now artow Sathanas that maist nat twinne,u Su SuS u S u S,u Su SuS u S u Sx,nou@adv ben@v%pr_2_pron satanas@n#propn that@pron mouen@v3%pr_2 not@adv twinnen@v1%inf,nou@adv ben@v%pr_2_pron satanas@n#propn that@pron mouen@v3%pr_2 not@adv twinnen@v1%inf,
"Out of miserie, in which that thou art falle.","Out of miserie, in which that thou art falle.°",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2006,,10,10,Out of miserie in which that thou art falle,Out of miserie in which that thou art falle,u S uxS u S u S u Sx,u S uxS u S u S u Sx,oute@adv#prep of@prep miserie@n in@prep which@pron that@pron thou@pron%nom ben@v%pr_2 fallen@v%ppl,oute@adv#prep of@prep miserie@n in@prep which@pron that@pron thou@pron%nom ben@v%pr_2 fallen@v%ppl,
"Loo Adam, in the feeld of Damyssene","Lo Adam, in the feld of Damassene,°",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2007,,9,10,Loo Adam in the feeld of Damyssene,Lo Adam in the feld of Damassene,S uS u S u S uSx,u Su S u S u SuSx,lo@interj adam@n1#propn in@prep the@def_art feld@n of@prep damascene@adjas_n,lo@interj adam@n1#propn in@prep the@def_art feld@n of@prep damascene@adjas_n,
With Goddes owene fynger wroght was he,With Goddes owene finger wroght° was he,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2008,,9,10,With Goddes owene fynger wroght was he,With Goddes owene finger wroght was he,S uS uSx u S u S,u Su Sux Su S u S,with@prep god@n1#propn%gen ouen@adj finger@n werken@v%ppl ben@v%pt_3 he@pron1%nom,with@prep god@n1#propn%gen ouen@adj finger@n werken@v%ppl ben@v%pt_3 he@pron1%nom,
And nat bigeten of mannes sperme unclene,And nat bigeten of° mannes sperme unclene,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2009,,10,10,And nat bigeten of mannes sperme unclene,And nat bigeten of mannes sperme unclene,u S uSu S uS ux Sxx,u S uSu S uS ux Sxx,and@conj not@adv biyeten@v%ppl of@prep man@n%gen sperme@n unclene@adj,and@conj not@adv biyeten@v%ppl of@prep man@n%gen sperme@n unclene@adj,
And welte al paradys savynge o tree.,"And welte° al Paradis, saving° o° tree.",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2010,,0,10,And welte al paradys savynge o tree,And welte al Paradis saving o tree,      ,u Sx u SuS uS u S,and@conj welden@v%pt_3 al@gram_adj paradise@n savinge@prep o@num_adj tre@n,and@conj welden@v%pt_3 al@gram_adj paradise@n savinge@prep o@num_adj tre@n,
Hadde nevere worldly man so heigh degree,Had never worldly man so heigh degree,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2011,,9,9,Hadde nevere worldly man so heigh degree,Had never worldly man so heigh degree,Su Sxx u S u S uS,S uS u S u S uS,haven@v%pt_3 never@adv worldli@adj man@n so@adv heigh@adj degre@n,haven@v%pt_3 never@adv worldli@adj man@n so@adv heigh@adj degre@n,
"As Adam, til he for mysgovernaunce","As Adam, til he for misgovernaunce°",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2012,,9,10,As Adam til he for mysgovernaunce,As Adam til he for misgovernaunce,S uS u S u SuSx,u Su S u S uSuSx,as@conj adam@n1#propn til@conj he@pron1%nom for@prep misgovernaunce@n,as@conj adam@n1#propn til@conj he@pron1%nom for@prep misgovernaunce@n,
Was dryven out of hys hye prosperitee,Was drive° out of his hie prosperitee,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2013,DIFF,9,10,Was dryven out of hys hye prosperitee,Was drive out of his hie prosperitee,S u S u  S uSuS,u Su S u S u SxuS,ben@v%pt_3 driven@v%ppl oute@adv#prep of@prep his@pron1%gen heigh@adj prosperite@n,ben@v%pt_3 driven@v%ppl oute@adv#prep of@prep his@pron1%gen heigh@adj prosperite@n,green
"To labour, and to helle, and to meschaunce.","To labour, and to helle, and to meschaunce.°",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2014,,10,10,To labour and to helle and to meschaunce,To labour and to helle and to meschaunce,u Su S u Sx u S uSx,u Su S u Sx u S uSx,to@prep labour@n and@conj to@prep helle@n and@conj to@prep mischaunce@n,to@prep labour@n and@conj to@prep helle@n and@conj to@prep mischaunce@n,
"Loo Sampsoun, which that was annunciat","Lo Sampson, which that was annunciat°",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2015,,10,10,Loo Sampsoun which that was annunciat,Lo Sampson which that was annunciat,u Su S u S uSuS,u Su S u S uSuS,lo@interj sampsoun@n#propn which@pron that@pron ben@v%pt_3 annunciat@ppl,lo@interj sampsoun@n#propn which@pron that@pron ben@v%pt_3 annunciat@ppl,
By th' angel longe er his nativitee,"By th’angel, longe er his nativitee",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2016,,9,9,By th angel longe er his nativitee,By th angel longe er his nativitee,  Su Sx u S uSuS,  Su Sx u S uSuS,bi@prep the@def_art aungel@n longe@adv er@prep his@pron1%gen nativite@n,bi@prep the@def_art aungel@n longe@adv er@prep his@pron1%gen nativite@n,
And was to God Almyghty consecrat,"And was to God almighty consecrat,°",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2017,,0,9,And was to God Almyghty consecrat,And was to God almighty consecrat,     ,S u S u Su SuS,and@conj ben@v%pt_3 to@prep god@n1#propn al-mighti@adj consecraten@v%ppl,and@conj ben@v%pt_3 to@prep god@n1#propn al-mighti@adj consecraten@v%ppl,
And stood in noblesse whil he myghte see.,"And stood in noblesse, whil° he mighte° see.",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2018,,9,10,And stood in noblesse whil he myghte see,And stood in noblesse whil he mighte see,S u S uSu S u x S,u S u Sux S u Su S,and@conj stonden@v1%pt_3 in@prep noblesse@n whil@conj he@pron1%nom mouen@v3%pt_3 sen@v1%inf,and@conj stonden@v1%pt_3 in@prep noblesse@n whil@conj he@pron1%nom mouen@v3%pt_3 sen@v1%inf,
Was nevere swich another as was hee,Was never swich another as was he,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2019,,10,10,Was nevere swich another as was hee,Was never swich another as was he,u Sux S uSu S u S,u Su S uSu S u S,ben@v%pt_3 never@adv swich@gram_adj another@pron as@conj ben@v%pt_3 he@pron1%nom,ben@v%pt_3 never@adv swich@gram_adj another@pron as@conj ben@v%pt_3 he@pron1%nom,
"To speke of strengthe, and therwith hardynesse;","To speke of strengthe, and therwith hardinesse;°",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2020,,10,10,To speke of strengthe and therwith hardynesse,To speke of strengthe and therwith hardinesse,u Su S ux S uS uSx,u Sx u Sx u Su SuSx,to@part speken@v%inf of@prep strengthe@n and@conj ther-with@adv hardinesse@n,to@part speken@v%inf of@prep strengthe@n and@conj ther-with@adv hardinesse@n,
But to his wyves toolde he his secree,"But to his wives° tolde he his secree,°",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2021,,9,10,But to his wyves toolde he his secree,But to his wives tolde he his secree,S u S u Sx u S uS,u S u Su Sx u S uS,but@conj to@prep his@pron1%gen wif@n%pl tellen@v%pt_3 he@pron1%nom his@pron1%gen secre@n,but@conj to@prep his@pron1%gen wif@n%pl tellen@v%pt_3 he@pron1%nom his@pron1%gen secre@n,
Thurgh which he slow hymself for wrecchednesse.,"Through which he slow° himself, for wrecchednesse.",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2022,,9,10,Thurgh which he slow hymself for wrecchednesse,Through which he slow himself for wrecchednesse,S u S u S u SuSx,u S u S uS u SuSx,thurgh@prep which@pron he@pron1%nom slen@v%pt_3 him-self@pron for@prep wrecchednesse@n,thurgh@prep which@pron he@pron1%nom slen@v%pt_3 him-self@pron for@prep wrecchednesse@n,
"Sampsoun, this noble almyghty champioun","Sampson, this noble almighty champioun",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2023,,0,10,Sampsoun this noble almyghty champioun,Sampson this noble almighty champioun,    ,uS u Su Su SuS,sampsoun@n#propn this@gram_adj noble@adj al-mighti@adj champioun@n,sampsoun@n#propn this@gram_adj noble@adj al-mighti@adj champioun@n,
Withouten wepen save his handes tweye,Withouten wepen° save his hondes tweie,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2024,,10,10,Withouten wepen save his handes tweye,Withouten wepen save his hondes tweie,uSu Su Su S ux Sx,uSu Su Su S ux S,withouten@prep wepen@n sauf@prep his@pron1%gen honde@n%pl twein@num_adj,withouten@prep wepen@n sauf@prep his@pron1%gen honde@n%pl twein@num_adj,
He slow and al torente the leoun,He slow and al torente° the leoun,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2025,,10,10,He slow and al torente the leoun,He slow and al torente the leoun,u S u S uSu S uS,u S u S uSu S uS,he@pron1%nom slen@v%pt_3 and@conj al@adv torenden@v%pt_3 the@def_art lioun@n1,he@pron1%nom slen@v%pt_3 and@conj al@adv torenden@v%pt_3 the@def_art lioun@n1,
Toward his weddyng walkynge by the weye.,Toward his wedding walking by the weye.,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2026,,0,9,Toward his weddyng walkynge by the weye,Toward his wedding walking by the weye,      ,Su S uS uS  u Sx,towarde@prep his@pron1%gen weddinge@ger walken@v1%prp_abs bi@prep the@def_art wei@n,towarde@prep his@pron1%gen weddinge@ger walken@v1%prp_abs bi@prep the@def_art wei@n,
His false wyf koude hym so plese and preye,His false wif coude him so plese and preye°,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2027,,0,10,His false wyf koude hym so plese and preye,His false wif coude him so plese and preye,        ,u Su S ux S u Sx u Sx,his@pron1%gen fals@adj wif@n connen@v%pt_3 him@pron%obj so@adv plesen@v%inf and@conj preien@v1%inf,his@pron1%gen fals@adj wif@n connen@v%pt_3 him@pron%obj so@adv plesen@v%inf and@conj preien@v1%inf,
"Til she his conseil knew; and she, untrewe","Til she his conseil knew, and she untrewe°",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2028,,10,10,Til she his conseil knew and she untrewe,Til she his conseil knew and she untrewe,u S u Su S u S uSx,u S u Su S u S uSx,til@conj she@pron%nom his@pron1%gen counseil@n knouen@v%pt_3 and@conj she@pron%nom untreu@adj,til@conj she@pron%nom his@pron1%gen counseil@n knouen@v%pt_3 and@conj she@pron%nom untreu@adj,
Unto his foos his conseil gan biwreye,"Unto his foos° his conseil gan biwreie,°",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2029,,10,10,Unto his foos his conseil gan biwreye,Unto his foos his conseil gan biwreie,uS u S u Su S uSx,uS u S u Su S uS,unto@prep his@pron1%gen fo@n%pl his@pron1%gen counseil@n ginnen@v%pt_3 biwreien@v%inf,unto@prep his@pron1%gen fo@n%pl his@pron1%gen counseil@n ginnen@v%pt_3 biwreien@v%inf,
"And hym forsook, and took another newe.","And him forsook,° and took another newe.",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2030,,9,10,And hym forsook and took another newe,And him forsook and took another newe,S  uS u S uSu Sx,u S uS u S uSu Sx,and@conj him@pron%obj forsaken@v%pt_3 and@conj taken@v%pt_3 another@pron neue@n,and@conj him@pron%obj forsaken@v%pt_3 and@conj taken@v%pt_3 another@pron neue@n,
Thre hundred foxes took Sampson for ire,Three hundred foxes took Sampson for ire,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2031,,10,10,Thre hundred foxes took Sampson for ire,Three hundred foxes took Sampson for ire,u Su Su S uS u Sx,u Su Su S uS u Sx,thre@num_adj hundred@num_adj fox@n%pl taken@v%pt_3 sampsoun@n#propn for@prep ire@n,thre@num_adj hundred@num_adj fox@n%pl taken@v%pt_3 sampsoun@n#propn for@prep ire@n,
And alle hir tayles he togydre bond,"And alle hir° tailes he togider bond,°",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2032,,10,10,And alle hir tayles he togydre bond,And alle hir tailes he togider bond,u Su S uS u Su S,u Su S uS u Sux S,and@conj al@gram_adj here@pron%pl_gen tail@n%pl he@pron1%nom togeder@adv binden@v%pt_3,and@conj al@gram_adj here@pron%pl_gen tail@n%pl he@pron1%nom togeder@adv binden@v%pt_3,
And sette the foxes tayles alle on fire,And set the foxes tailes alle on fire,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2033,,10,10,And sette the foxes tayles alle on fire,And set the foxes tailes alle on fire,u Su S uS ux Sx u Sx,u S u Su Su Sx u Sx,and@conj setten@v%pt_3 the@def_art fox@n%gen tail@n%pl al@gram_adj on@prep fir@n,and@conj setten@v%pt_3 the@def_art fox@n%gen tail@n%pl al@gram_adj on@prep fir@n,
For he on every tayl had knyt a brond;,For he on every tail had knit° a brond;°,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2034,,9,10,For he on every tayl had knyt a brond,For he on every tail had knit a brond,S u S uS u S  u S,u S u Su S u S u S,for@conj he@pron1%nom on@prep everi@pron_gram_adj tail@n haven@v%pt_3 knitten@v%ppl a@indef_art brand@n,for@conj he@pron1%nom on@prep everi@pron_gram_adj tail@n haven@v%pt_3 knitten@v%ppl a@indef_art brand@n,
And they brende alle the cornes in that lond,"And they brende al the cornes° in that lond,°",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2035,,10,10,And they brende alle the cornes in that lond,And they brende al the cornes in that lond,u S ux Su S ux S u S,u S ux S u Su S u S,and@conj thei@pron%pl_nom brennen@v%pr_pl al@gram_adj the@def_art corn@n%pl in@prep that@art&gram_adj lond@n,and@conj thei@pron%pl_nom brennen@v%pr_pl al@gram_adj the@def_art corn@n%pl in@prep that@art&gram_adj lond@n,
"And alle hire olyveres, and vynes eke.",And alle hir oliveres° and vines eek.,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2036,,10,10,And alle hire olyveres and vynes eke,And alle hir oliveres and vines eek,u Su Su Sux S u Sx,u Su S uSux S ux S,and@conj al@gram_adj here@pron%pl_gen olivere@n%pl and@conj vine@n%pl ek@adv,and@conj al@gram_adj here@pron%pl_gen olivere@n%pl and@conj vine@n%pl ek@adv,
A thousand men he slow eek with his hond,A thousand men he slow eek with his hond,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2037,,10,10,A thousand men he slow eek with his hond,A thousand men he slow eek with his hond,u Su S u S u S u S,u Su S u S u S u S,a@indef_art thousand@num_adj man@n%pl he@pron1%nom slen@v%pt_3 ek@adv with@prep his@pron1%gen honde@n,a@indef_art thousand@num_adj man@n%pl he@pron1%nom slen@v%pt_3 ek@adv with@prep his@pron1%gen honde@n,
And hadde no wepen but an asses cheke.,And had no wepen but an asses cheek.°,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2038,,10,10,And hadde no wepen but an asses cheke,And had no wepen but an asses cheek,u Su S uS u S ux Sx,u S u Su S u Su S,and@conj haven@v%pt_3 no@gram_adj wepen@n but@conj a@indef_art asse@n%gen cheke@n,and@conj haven@v%pt_3 no@gram_adj wepen@n but@conj a@indef_art asse@n%gen cheke@n,
"Whan they were slayn, so thursted hym that he","Whan they were slain, so thursted him that he",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2039,,9,10,Whan they were slayn so thursted hym that he,Whan they were slain so thursted him that he,S u Su S u Sx  u S,u S ux S u Su S u S,whan@adv&conj thei@pron%pl_nom ben@v%pt_pl slen@v%ppl so@adv thirsten@v%pt_3 him@pron%obj that@art&gram_adj he@pron1%nom,whan@adv&conj thei@pron%pl_nom ben@v%pt_pl slen@v%ppl so@adv thirsten@v%pt_3 him@pron%obj that@art&gram_adj he@pron1%nom,
"Was wel ny lorn, for which he gan to preye","Was wel ny° lorn,° for which he gan to preye",data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2040,,9,9,Was wel ny lorn for which he gan to preye,Was wel ny lorn for which he gan to preye,S u  S u S u S u Sx,S u  S u S u S u Sx,ben@v%pt_3 wel@adv neigh@adv lesen@v4%ppl for@prep which@pron he@pron1%nom ginnen@v%pt_3 to@part preien@v1%inf,ben@v%pt_3 wel@adv neigh@adv lesen@v4%ppl for@prep which@pron he@pron1%nom ginnen@v%pt_3 to@part preien@v1%inf,
That God wolde on his peyne han some pitee,That God wolde on his peine° han som pitee,data/riverside_cats/MkT_riverside_reordered.cat,data/oxford_txts/MkT_oxford.txt,data/csvs/MkT_reordered,The Monk's Tale 2041,,10,10,That God wolde on his peyne han some pitee,That God wolde on his peine han som pitee,u S ux S u Sx u Sx uS,u S ux S u Sx u S uS,that@conj god@n1#propn willen@v%pt_3 on@prep his@pron1%gen peine@n haven@v%inf som@gram_adj pite@n,that@conj god@n1#propn willen@v%pt_3 on@prep his@pron1%gen peine@n haven@v%inf som@gram_adj pite@n,
