OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
"This is to seyn, to syngen and to rede","This is to seyn, to singen and to rede",data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 500,,9,10,This is to seyn to syngen and to rede,This is to seyn to singen and to rede,S u S u S u S u Sx,u S u S u Su S u Sx,this@pron ben@v%pr_3 to@part seien@v1%inf to@part singen@v%inf and@conj to@part reden@v1%inf,this@pron ben@v%pr_3 to@part seien@v1%inf to@part singen@v%inf and@conj to@part reden@v1%inf,
As smale children doon in hire childhede.,As smale children doon in hir childhede.,data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 501,,10,10,As smale children doon in hire childhede,As smale children doon in hir childhede,u Su Su S u Su Sxx,u Su Su S u S uSx,as@conj smal@adj child@n%pl don@v1%pr_pl in@prep here@pron%pl_gen childhod@n,as@conj smal@adj child@n%pl don@v1%pr_pl in@prep here@pron%pl_gen childhod@n,
Among thise children was a wydwes sone,Among thes children was a widwes° sone,data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 502,,9,10,Among thise children was a wydwes sone,Among thes children was a widwes sone,Su Su Sx u S u Sx,uS u Su S u Su Sx,amonges@prep these@gram_adj%pl child@n%pl ben@v%pt_3 a@indef_art widwe@n%gen sone@n,amonges@prep these@gram_adj%pl child@n%pl ben@v%pt_3 a@indef_art widwe@n%gen sone@n,
"A litel clergeon, seven yeer of age","A litel clergeon,° seven yeer of age",data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 503,,10,10,A litel clergeon seven yeer of age,A litel clergeon seven yeer of age,u Su SuS ux S u Sx,u Su SuS ux S u Sx,a@indef_art litel@adj clergeoun@n seven@num_adj yer@n of@prep age@n,a@indef_art litel@adj clergeoun@n seven@num_adj yer@n of@prep age@n,
That day by day to scole was his wone,"That day by day to scole° was his wone,°",data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 504,,9,9,That day by day to scole was his wone,That day by day to scole was his wone,S u  S u Su S u Sx,S u  S u Su S u Sx,that@pron dai@n bi@prep dai@n to@prep scole@n2 ben@v%pt_3 his@pron1%gen wone@n,that@pron dai@n bi@prep dai@n to@prep scole@n2 ben@v%pt_3 his@pron1%gen wone@n,
"And eek also, where as he saugh th' ymage","And eek also, wheras he saugh th’image",data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 505,DIFF,9,10,And eek also where as he saugh th ymage,And eek also wheras he saugh th image,S u Su Sx u S u  Sx,u S uS uS u S  uSx,and@conj ek@adv also@adv wher@adv&conj as@conj he@pron1%nom sen@v1%pt_3 the@def_art image@n,and@conj ek@adv also@adv wher-as@adv he@pron1%nom sen@v1%pt_3 the@def_art image@n,green
"Of Cristes mooder, hadde he in usage","Of Cristes moder, hadde he in usage",data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 506,,10,10,Of Cristes mooder hadde he in usage,Of Cristes moder hadde he in usage,u Su Su Sx u S uSx,u Su Su Sx u S uSx,of@prep crist@n#propn%gen moder@n haven@v%pt_3 he@pron1%nom in@prep usage@n,of@prep crist@n#propn%gen moder@n haven@v%pt_3 he@pron1%nom in@prep usage@n,
"As hym was taught, to knele adoun and seye","As him was taught, to knele adoun and seye",data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 507,,9,10,As hym was taught to knele adoun and seye,As him was taught to knele adoun and seye,S  u S u Sx uS u Sx,u S u S u Sx uS u Sx,as@conj him@pron%obj ben@v%pt_3 techen@v%ppl to@part knelen@v%inf adoun@adv and@conj seien@v1%inf,as@conj him@pron%obj ben@v%pt_3 techen@v%ppl to@part knelen@v%inf adoun@adv and@conj seien@v1%inf,
"His Ave Marie, as he goth by the weye.","His Ave Marie,° as he goth by the weye.",data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 508,,10,10,His Ave Marie as he goth by the weye,His Ave Marie as he goth by the weye,u Su Su S u S  u Sx,u Su Su S u S  u Sx,his@pron1%gen ave@interj marie@n1#propn as@conj he@pron1%nom gon@v%pr_3 bi@prep the@def_art wei@n,his@pron1%gen ave@interj marie@n1#propn as@conj he@pron1%nom gon@v%pr_3 bi@prep the@def_art wei@n,
Thus hath this wydwe hir litel sone ytaught,Thus hath this widwe hir litel sone ytaught,data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 509,,10,10,Thus hath this wydwe hir litel sone ytaught,Thus hath this widwe hir litel sone ytaught,u S u S u Su Su S,u S u Su S uS ux S,thus@adv haven@v%pr_3 this@gram_adj widwe@n hire@pron1%fem_gen litel@adj sone@n itechen@v%ppl,thus@adv haven@v%pr_3 this@gram_adj widwe@n hire@pron1%fem_gen litel@adj sone@n itechen@v%ppl,
"Oure blisful Lady, Cristes mooder deere","Our blisful lady, Cristes moder dere",data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 510,,9,9,Oure blisful Lady Cristes mooder deere,Our blisful lady Cristes moder dere,Su Su S uS ux Sx,S uS u Su Su Sx,oure@pron%pl_gen blisful@adj ladie@n crist@n#propn%gen moder@n dere@adj1,oure@pron%pl_gen blisful@adj ladie@n crist@n#propn%gen moder@n dere@adj1,
"To worshipe ay, and he forgat it naught","To worshipe ay, and he forgate it naught",data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 511,,10,10,To worshipe ay and he forgat it naught,To worshipe ay and he forgate it naught,u Sux S u S uS u S,u Sux S u S uSx u S,to@part worshipen@v%inf ai@adv and@conj he@pron1%nom foryeten@v%pt_3 hit@pron nought@adv,to@part worshipen@v%inf ai@adv and@conj he@pron1%nom foryeten@v%pt_3 hit@pron nought@adv,
For sely child wol alday soone leere.,For sely° child wol alwey sone° lere;°,data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 512,DIFF,9,9,For sely child wol alday soone leere,For sely child wol alwey sone lere,S u S u Su Su Sx,S u S u Su Su Sx,for@conj seli@adj child@n willen@v%pr_3 al_dai@adv sone@adv leren@v%inf,for@conj seli@adj child@n willen@v%pr_3 al-wei@adv sone@adv leren@v%inf,green
"But ay, whan I remembre on this mateere","But ay, whan I remembre on this matere",data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 513,,10,10,But ay whan I remembre on this mateere,But ay whan I remembre on this matere,u S u S uSx u S uSx,u S u S uSu S u Sxx,but@conj ai@adv whan@adv&conj ich@pron%nom remembren@v%pr_1 on@prep this@gram_adj matere@n,but@conj ai@adv whan@adv&conj ich@pron%nom remembren@v%pr_1 on@prep this@gram_adj matere@n,
Seint Nicholas stant evere in my presence,"Seint Nicholas stant ever in my presence,°",data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 514,,10,10,Seint Nicholas stant evere in my presence,Seint Nicholas stant ever in my presence,u SuS u Sux S  uSx,u SuS u Su S  uSx,seinte@adj nicholas@n2#propn stonden@v1%pr_3 ever@adv in@prep min@pron%gen presence@n,seinte@adj nicholas@n2#propn stonden@v1%pr_3 ever@adv in@prep min@pron%gen presence@n,
For he so yong to Crist dide reverence.,For he so yong to Crist did reverence.,data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 515,,10,10,For he so yong to Crist dide reverence,For he so yong to Crist did reverence,u S u S u S ux SuSx,u S u S u S u SuSx,for@conj he@pron1%nom so@adv yong@adj to@prep crist@n#propn don@v1%pt_3 reverence@n,for@conj he@pron1%nom so@adv yong@adj to@prep crist@n#propn don@v1%pt_3 reverence@n,
"This litel child, his litel book lernynge","This litel child, his litel book lerninge",data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 516,,9,10,This litel child his litel book lernynge,This litel child his litel book lerninge,S uS u S uS u Sx,u Su S u Su S uSx,this@gram_adj litel@adj child@n his@pron1%gen litel@adj bok@n1 lernen@v%prp_abs,this@gram_adj litel@adj child@n his@pron1%gen litel@adj bok@n1 lernen@v%prp_abs,
As he sat in the scole at his prymer,As he sat in the scole at his primer,data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 517,,10,10,As he sat in the scole at his prymer,As he sat in the scole at his primer,u S u S u Su S u S,u S u S u Su S u Sx,as@conj he@pron1%nom sitten@v%pt_3 in@prep the@def_art scole@n2 at@prep his@pron1%gen primere@n,as@conj he@pron1%nom sitten@v%pt_3 in@prep the@def_art scole@n2 at@prep his@pron1%gen primere@n,
He Alma redemptoris herde synge,He Alma redemptoris° herde singe,data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 518,,10,10,He Alma redemptoris herde synge,He Alma redemptoris herde singe,u Su SuSu Su S,u Su SuSu Su Sx,he@pron1%nom alma@lat_adj redemptoris@lat_n heren@v%pt_3 singen@v%inf,he@pron1%nom alma@lat_adj redemptoris@lat_n heren@v%pt_3 singen@v%inf,
As children lerned hire antiphoner;,As children lerned hire antiphoner;°,data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 519,,10,10,As children lerned hire antiphoner,As children lerned hire antiphoner,u Su Su Su SuSx,u Su Su Su SuSx,as@conj child@n%pl lernen@v%pt_pl here@pron%pl_gen antiphonere@n,as@conj child@n%pl lernen@v%pt_pl here@pron%pl_gen antiphonere@n,
"And as he dorste, he drough hym ner and ner","And, as he dorste,° he drough° him ner and ner",data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 520,,10,10,And as he dorste he drough hym ner and ner,And as he dorste he drough him ner and ner,u S u Su S u  S u S,u S u Sx u S u S u S,and@conj as@conj he@pron1%nom durren@v%pt_3 he@pron1%nom drauen@v%pt_3 him@pron%obj nerre@adv%comp and@conj nerre@adv%comp,and@conj as@conj he@pron1%nom durren@v%pt_3 he@pron1%nom drauen@v%pt_3 him@pron%obj nerre@adv%comp and@conj nerre@adv%comp,
And herkned ay the wordes and the noote,And herkned° ay the wordes and the note,data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 521,,10,10,And herkned ay the wordes and the noote,And herkned ay the wordes and the note,u Su S u Su S u Sx,u Su S u Su S u Sx,and@conj herkenen@v%pt_3 ai@adv the@def_art word@n%pl and@conj the@def_art note@n3,and@conj herkenen@v%pt_3 ai@adv the@def_art word@n%pl and@conj the@def_art note@n3,
Til he the firste vers koude al by rote.,Til he the firste vers coude al by rote.,data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 522,,0,0,Til he the firste vers koude al by rote,Til he the firste vers coude al by rote,        ,        ,til@conj he@pron1%nom the@def_art first@num_adj vers@n connen@v%pt_3 al@adv bi@prep rote@n2,til@conj he@pron1%nom the@def_art first@num_adj vers@n connen@v%pt_3 al@adv bi@prep rote@n2,
Noght wiste he what this Latyn was to seye,Noght wiste° he what this Latin was to seye,data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 523,,10,10,Noght wiste he what this Latyn was to seye,Noght wiste he what this Latin was to seye,u Su S u S u S u Sx,u Sx u S u Su S u Sx,nought@adv witen@v1%pt_3 he@pron1%nom what@pron this@gram_adj latin@n ben@v%pt_3 to@part seien@v1%inf,nought@adv witen@v1%pt_3 he@pron1%nom what@pron this@gram_adj latin@n ben@v%pt_3 to@part seien@v1%inf,
For he so yong and tendre was of age.,For he so yong and tendre was of age;,data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 524,,10,10,For he so yong and tendre was of age,For he so yong and tendre was of age,u S u S u Su S u Sx,u S u S u Su S u Sx,for@conj he@pron1%nom so@adv yong@adj and@conj tender@adj ben@v%pt_3 of@prep age@n,for@conj he@pron1%nom so@adv yong@adj and@conj tender@adj ben@v%pt_3 of@prep age@n,
But on a day his felawe gan he preye,But on a day his felaw gan he preye,data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 525,,10,10,But on a day his felawe gan he preye,But on a day his felaw gan he preye,u S u S u Sux S u Sx,u S u S u Su S u Sx,but@conj on@prep a@indef_art dai@n his@pron1%gen felaue@n ginnen@v%pt_3 he@pron1%nom preien@v1%inf,but@conj on@prep a@indef_art dai@n his@pron1%gen felaue@n ginnen@v%pt_3 he@pron1%nom preien@v1%inf,
T' expounden hym this song in his langage,T’expounden° him this song in his langage,data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 526,DIFF,9,10,T expounden hym this song in his langage,T expounden him this song in his langage, SuS  u S u S uSx, uSu S u S u S uSx,to@part expounen@v%inf him@pron%obj this@gram_adj song@n in@prep his@pron1%gen langage@n,to@part expounen@v%pr_pl him@pron%obj this@gram_adj song@n in@prep his@pron1%gen langage@n,green
Or telle hym why this song was in usage;,Or telle him why this song was in usage;°,data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 527,,0,10,Or telle hym why this song was in usage,Or telle him why this song was in usage,        ,u Su S  u S u S uSx,or@conj tellen@v%inf him@pron%obj whi@adv this@gram_adj song@n ben@v%pt_3 in@prep usage@n,or@conj tellen@v%inf him@pron%obj whi@adv this@gram_adj song@n ben@v%pt_3 in@prep usage@n,
This preyde he hym to construe and declare,This preide he him to construe and declare,data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 528,,10,10,This preyde he hym to construe and declare,This preide he him to construe and declare,u Su S  u Su S uSx,u Sx u S u Su S uSx,this@pron preien@v1%pt_3 he@pron1%nom him@pron%obj to@part construen@v%inf and@conj declaren@v%inf,this@pron preien@v1%pt_3 he@pron1%nom him@pron%obj to@part construen@v%inf and@conj declaren@v%inf,
Ful often tyme upon his knowes bare.,Ful often time upon his knowes° bare.,data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 529,,10,10,Ful often tyme upon his knowes bare,Ful often time upon his knowes bare,u Su S uS u Su Sx,u Su Su Su S ux Sx,ful@adv often@adj time@n upon@prep his@pron1%gen kne@n%pl bar@adj,ful@adv often@adj time@n upon@prep his@pron1%gen kne@n%pl bar@adj,
"His felawe, which that elder was than he","His felaw, which that elder was than he",data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 530,,10,10,His felawe which that elder was than he,His felaw which that elder was than he,u Sux S u Su S u S,u Su S u Su S u S,his@pron1%gen felaue@n which@pron that@pron olde@adj%comp ben@v%pt_3 than@conj he@pron1%nom,his@pron1%gen felaue@n which@pron that@pron olde@adj%comp ben@v%pt_3 than@conj he@pron1%nom,
"Answerde hym thus: """"This song, I have herd seye","Answerde him thus: “This song, I have herd seye",data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 531,,10,10,Answerde hym thus This song I have herd seye,Answerde him thus This song I have herd seye,uSu  S u S u Sx u Sx,uSu S u S u x Sx u Sx,answeren@v%pt_3 him@pron%obj thus@adv this@gram_adj song@n ich@pron%nom haven@v%pr_3 heren@v%ppl seien@v1%inf,answeren@v%pt_3 him@pron%obj thus@adv this@gram_adj song@n ich@pron%nom haven@v%pr_3 heren@v%ppl seien@v1%inf,
Was maked of our blisful Lady free,Was maked of° our blisful lady free,data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 532,,9,9,Was maked of our blisful Lady free,Was maked of our blisful lady free,S uS u S uS u S,S uS u S uS u S,ben@v%pt_3 maken@v1%ppl of@prep oure@pron%pl_gen blisful@adj ladie@n fre@adj,ben@v%pt_3 maken@v1%ppl of@prep oure@pron%pl_gen blisful@adj ladie@n fre@adj,
"Hire to salue, and eek hire for to preye","Hir to salue,° and eek hir for to preye",data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 533,,10,10,Hire to salue and eek hire for to preye,Hir to salue and eek hir for to preye,ux S uS u S ux S u Sx,u S uS u S u S u Sx,hire@pron2%fem_obj to@part saluen@v%inf and@conj ek@adv hire@pron2%fem_obj for@prep#adv to@part preien@v1%inf,hire@pron2%fem_obj to@part saluen@v%inf and@conj ek@adv hire@pron2%fem_obj for@prep#adv to@part preien@v1%inf,
To been oure help and socour whan we deye.,To been our help and socour° whan we deye.,data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 534,,10,10,To been oure help and socour whan we deye,To been our help and socour whan we deye,u S ux S u Su S u Sx,u S u S u Su S u Sx,to@part ben@v%inf oure@pron%pl_gen help@n and@conj socour@n whan@adv&conj we@pron%pl_nom dien@v%pr_pl,to@part ben@v%inf oure@pron%pl_gen help@n and@conj socour@n whan@adv&conj we@pron%pl_nom dien@v%pr_pl,
I kan namoore expounde in this mateere.,I can no more expounde in this matere;,data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 535,DIFF,10,10,I kan namoore expounde in this mateere,I can no more expounde in this matere,u S uSx uSx u S uSx,u S u Su Sux S u Sxx,ich@pron%nom connen@v%pr_1 no_more@n expounen@v%inf in@prep this@gram_adj matere@n,ich@pron%nom connen@v%pr_1 no@gram_adj more@adv%comp expounen@v%inf in@prep this@gram_adj matere@n,green
I lerne song; I kan but smal grammeere.,"I lerne song, I can° but smal grammere.”",data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 536,,10,10,I lerne song I kan but smal grammeere,I lerne song I can but smal grammere,u Su S u S u S uSx,u Su S u S u S uSx,ich@pron%nom lernen@v%pr_1 song@n ich@pron%nom connen@v%pr_1 but@conj smal@adj gramere@n,ich@pron%nom lernen@v%pr_1 song@n ich@pron%nom connen@v%pr_1 but@conj smal@adj gramere@n,
And is this song maked in reverence,“And is this song maked in reverence,data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 537,,10,10,And is this song maked in reverence,And is this song maked in reverence,u S u S uS u SuSx,u S u S uS u SuSx,and@conj ben@v%pr_3 this@gram_adj song@n maken@v1%ppl in@prep reverence@n,and@conj ben@v%pr_3 this@gram_adj song@n maken@v1%ppl in@prep reverence@n,
"Of Cristes mooder?"""" seyde this innocent.",Of Cristes moder?” seid this innocent;,data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 538,,10,10,Of Cristes mooder seyde this innocent,Of Cristes moder seid this innocent,u Su Su Sx u SuS,u Su Su S u SuS,of@prep crist@n#propn%gen moder@n seien@v1%pt_3 this@gram_adj innocent@n,of@prep crist@n#propn%gen moder@n seien@v1%pt_3 this@gram_adj innocent@n,
"Now, certes, I wol do my diligence","“Now certes, I wol do my diligence",data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 539,,9,9,Now certes I wol do my diligence,Now certes I wol do my diligence,S uS u S u  SuSx,S uS u S u  SuSx,nou@adv certes@adv ich@pron%nom willen@v%pr_1 don@v1%inf min@pron%gen diligence@n,nou@adv certes@adv ich@pron%nom willen@v%pr_1 don@v1%inf min@pron%gen diligence@n,
To konne it al er Cristemasse be went.,"To conne it al,° er Cristemasse is went;°",data/riverside_cats/PrT_riv.cat,data/oxford_txts/PrT_oxford.txt,data/csvs/PrT,The Prioress' Tale 540,DIFF,10,10,To konne it al er Cristemasse be went,To conne it al er Cristemasse is went,u Sx u S u SuSx u S,u Sx u S u SuSx u S,to@part connen@v%inf hit@pron al@gram_adjas_n er@conj1 criste-masse@n ben@v%pr_3 wenden@v%ppl,to@part connen@v%inf hit@pron al@gram_adjas_n er@conj1 criste-masse@n ben@v%pr_3 wenden@v%ppl,green
