OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
Wel more thing than men han seen with ye!,Wel more thing then men han seen with eye!,data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 11,,10,10,Wel more thing than men han seen with ye,Wel more thing then men han seen with eye,u Su S u S u S u S,u Su S u S u S u Sx,wel@adv more@adj%comp thing@n than@conj man@n%pl haven@v%pr_pl sen@v1%ppl with@prep eie@n1,wel@adv more@adj%comp thing@n than@conj man@n%pl haven@v%pr_pl sen@v1%ppl with@prep eie@n1,
Men shal not wenen every thing a lye,Men shal° nat wenen° everything a lie,data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 12,DIFF,10,10,Men shal not wenen every thing a lye,Men shal nat wenen everything a lie,u S u Su Su S u S,u S u Su SuS u S,man@n%pl shulen@v1%pr_pl not@adv wenen@v2%inf everi@pron_gram_adj thing@n a@indef_art lie@n1,man@n%pl shulen@v1%pr_pl not@adv wenen@v2%inf everi-thing@n a@indef_art lie@n1,green
But yf himself yt seeth or elles dooth.,"But if° himself it seeth,° or elles° dooth;",data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 13,,0,10,But yf himself yt seeth or elles dooth,But if himself it seeth or elles dooth,       ,u S uS u S u Su S,but@conj if@conj him-self@pron hit@pron sen@v1%pr_3 or@conj elles@adv don@v1%pr_3,but@conj if@conj him-self@pron hit@pron sen@v1%pr_3 or@conj elles@adv don@v1%pr_3,
"For, God wot, thing is never the lasse sooth","For, God wot,° thing° is never the lasse sooth,°",data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 14,,10,10,For God wot thing is never the lasse sooth,For God wot thing is never the lasse sooth,u S u S u Su S ux S,u S u S u Su S ux S,for@conj god@n1#propn witen@v1%pr_3 thing@n ben@v%pr_3 never@adv the@adv lesse@adv%comp soth@adj,for@conj god@n1#propn witen@v1%pr_3 thing@n ben@v%pr_3 never@adv the@adv lesse@adv%comp soth@adj,
Thogh every wight ne may it nat ysee.,Thogh every wight ne may it nat ysee.,data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 15,,9,9,Thogh every wight ne may it nat ysee,Thogh every wight ne may it nat ysee,S uS u S u S u S,S uS u S u S u S,though@conj everi@pron_gram_adj wight@n ne@adv mouen@v3%pr_3 hit@pron not@adv isen@v1%inf,though@conj everi@pron_gram_adj wight@n ne@adv mouen@v3%pr_3 hit@pron not@adv isen@v1%inf,
"Bernard the monk ne saugh nat all, pardee!","Bernard the monk ne saugh nat al,° parde!°",data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 16,,10,9,Bernard the monk ne saugh nat all pardee,Bernard the monk ne saugh nat al parde,uS u S u S u S uS,Su S u S u S u Sx,bernard@n1#propn the@def_art monk@n ne@adv sen@v1%pt_3 not@adv al@gram_adjas_n parde@interj,bernard@n1#propn the@def_art monk@n ne@adv sen@v1%pt_3 not@adv al@gram_adjas_n parde@interj,
Than mote we to bokes that we fynde,Than mote we to bokes° that we finde,data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 17,,10,10,Than mote we to bokes that we fynde,Than mote we to bokes that we finde,u Su S u Su S u S,u Su S u Su S u Sx,thanne@adv moten@v2%pr_pl we@pron%pl_nom to@prep bok@n1%pl that@pron we@pron%pl_nom finden@v%pr_pl,thanne@adv moten@v2%pr_pl we@pron%pl_nom to@prep bok@n1%pl that@pron we@pron%pl_nom finden@v%pr_pl,
Thurgh whiche that olde thinges ben in mynde,Thurgh which that° olde thinges ben in minde.°,data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 18,,10,10,Thurgh whiche that olde thinges ben in mynde,Thurgh which that olde thinges ben in minde,u Su S ux Su S u S,u S u Su Su S u Sx,thurgh@prep which@pron that@pron olde@adj thing@n%pl ben@v%pr_pl in@prep minde@n1,thurgh@prep which@pron that@pron olde@adj thing@n%pl ben@v%pr_pl in@prep minde@n1,
And to the doctrine of these olde wyse,"And to the doctrine° of these olde wise,°",data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 19,,10,10,And to the doctrine of these olde wyse,And to the doctrine of these olde wise,u S u Sux S ux Su S,u S u Sux S ux Su Sx,and@conj to@prep the@def_art doctrine@n of@prep these@gram_adj%pl olde@adj wise@adj#n%pl,and@conj to@prep the@def_art doctrine@n of@prep these@gram_adj%pl olde@adj wise@adj#n%pl,
"Yeve credence, in every skylful wise","Yeve° credence, in every skilful wise",data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 20,,9,9,Yeve credence in every skylful wise,Yeve credence in every skilful wise,Su Sux S uS u Sx,Su xSx u Su Su Sx,yeven@v%inf credence@n in@prep everi@pron_gram_adj skilful@adj wise@n2,yeven@v%inf credence@n in@prep everi@pron_gram_adj skilful@adj wise@n2,
That tellen of these olde appreved stories,That tellen of° these olde appreved° stories,data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 21,,10,10,That tellen of these olde appreved stories,That tellen of these olde appreved stories,u Su S xx ux Sux SuS,u Su S xx ux Sux SuS,that@pron tellen@v%pr_pl of@prep these@gram_adj%pl olde@adj appreven@v#adj%ppl storie@n1%pl,that@pron tellen@v%pr_pl of@prep these@gram_adj%pl olde@adj appreven@v#adj%ppl storie@n1%pl,
"Of holynesse, of regnes, of victories","Of holinesse, or regnes,° of victories",data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 22,DIFF,10,0,Of holynesse of regnes of victories,Of holinesse or regnes of victories,u Sux S ux S uSuS,     ,of@prep holinesse@n2 of@prep regne@n1%pl of@prep victorie@n%pl,of@prep holinesse@n2 or@conj regne@n1%pl of@prep victorie@n%pl,green
"Of love, of hate, of other sondry thynges","Of love, of hate, of other sondry° thinges",data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 23,,10,10,Of love of hate of other sondry thynges,Of love of hate of other sondry thinges,u Su S ux S uS u S,u Su S ux S uS u Sx,of@prep love@n1 of@prep hate@n of@prep other@gram_adj sondri@adj thing@n%pl,of@prep love@n1 of@prep hate@n of@prep other@gram_adj sondri@adj thing@n%pl,
Of whiche I may not maken rehersynges.,Of whiche I may not maken rehersinges.°,data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 24,,10,10,Of whiche I may not maken rehersynges,Of whiche I may not maken rehersinges,u Su S u S uS uSx,u Su S u S ux SuSx,of@prep which@pron ich@pron%nom mouen@v3%pr_1 not@adv maken@v1%inf rehersinge@ger%pl,of@prep which@pron ich@pron%nom mouen@v3%pr_1 not@adv maken@v1%inf rehersinge@ger%pl,
And yf that olde bokes were aweye,"And if that olde bokes were aweye,°",data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 25,,9,10,And yf that olde bokes were aweye,And if that olde bokes were aweye,S  u Su Su Sx uSx,u S u Su Su Sx uSx,and@conj if@conj that@part olde@adj bok@n1%pl ben@v%pt_pl awei@adv,and@conj if@conj that@part olde@adj bok@n1%pl ben@v%pt_pl awei@adv,
Yloren were of remembraunce the keye.,Ylore° were of remembraunce° the keye.,data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 26,DIFF,9,9,Yloren were of remembraunce the keye,Ylore were of remembraunce the keye,Su Sx u SuSx u Sx,Su Sx u SuSx u Sx,lesen@v4%ppl ben@v%pt_3 of@prep remembraunce@n the@def_art keie@n1,lesen@v4 ben@v%pt_3 of@prep remembraunce@n the@def_art keie@n1,green
Wel ought us thanne honouren and beleve,Wel oghte us than honouren and beleve,data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 27,,10,10,Wel ought us thanne honouren and beleve,Wel oghte us than honouren and beleve,u S u Su Sux S uSx,u Su S u Sux S uSx,wel@adv ouen@v%pt_3 us@pron%pl_obj thanne@adv honouren@v%inf and@conj bileven@v2%inf,wel@adv ouen@v%pt_3 us@pron%pl_obj thanne@adv honouren@v%inf and@conj bileven@v2%inf,
"These bokes, there we han noon other preve.","These bokes, ther° we han non other preve.°",data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 28,,10,10,These bokes there we han noon other preve,These bokes ther we han non other preve,ux Su Su S u S u Sx,ux Su S u S u Su Sx,these@gram_adj%pl bok@n1%pl ther@adv we@pron%pl_nom haven@v%pr_pl non@gram_adj other@gram_adj preve@n,these@gram_adj%pl bok@n1%pl ther@adv we@pron%pl_nom haven@v%pr_pl non@gram_adj other@gram_adj preve@n,
"And as for me, though that I konne but lyte","And as for me, thogh that I can° but lite,°",data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 29,,10,10,And as for me though that I konne but lyte,And as for me thogh that I can but lite,u S u S u S u Su S x,u S u S u S u S u Sx,and@conj as@conj for@prep me@pron2%obj though@conj that@part ich@pron%nom connen@v%pr_1 but@conj lite@n3,and@conj as@conj for@prep me@pron2%obj though@conj that@part ich@pron%nom connen@v%pr_1 but@conj lite@n3,
On bokes for to rede I me delyte,"On bokes for to rede I me delite,°",data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 30,,10,10,On bokes for to rede I me delyte,On bokes for to rede I me delite,u Su S u Su S u Sx,u Su S u Su S x uSx,on@prep bok@n1%pl for@prep#adv to@part reden@v1%inf ich@pron%nom me@pron2%obj deliten@v%pr_1,on@prep bok@n1%pl for@prep#adv to@part reden@v1%inf ich@pron%nom me@pron2%obj deliten@v%pr_1,
And to hem yive I feyth and ful credence,"And to hem yeve° I feith and ful credence,°",data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 31,,10,10,And to hem yive I feyth and ful credence,And to hem yeve I feith and ful credence,u S u Su S u S u xSx,u S u Su S u S u xSx,and@conj to@prep hem@pron%pl_obj yeven@v%pr_1 ich@pron%nom feith@n and@conj ful@adj credence@n,and@conj to@prep hem@pron%pl_obj yeven@v%pr_1 ich@pron%nom feith@n and@conj ful@adj credence@n,
And in myn herte have hem in reverence,And in min herte have hem° in reverence,data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 32,,10,10,And in myn herte have hem in reverence,And in min herte have hem in reverence,u S  ux Su S u SuSx,u S u Su Sx u S uxSx,and@conj in@prep min@pron%gen herte@n haven@v%pr_1 hem@pron%pl_obj in@prep reverence@n,and@conj in@prep min@pron%gen herte@n haven@v%pr_1 hem@pron%pl_obj in@prep reverence@n,
"So hertely, that ther is game noon","So hertely,° that ther is game° noon",data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 33,,9,9,So hertely that ther is game noon,So hertely that ther is game noon,S uS u S u Su S,S uS u S u Su S,so@adv hertelie@adv that@conj ther@adv ben@v%pr_3 game@n non@gram_adj,so@adv hertelie@adv that@conj ther@adv ben@v%pr_3 game@n non@gram_adj,
That fro my bokes maketh me to goon,"That fro my bokes maketh° me to goon,°",data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 34,,9,9,That fro my bokes maketh me to goon,That fro my bokes maketh me to goon,S u  Su Su S u S,S u  Su Su S u S,that@pron from@prep min@pron%gen bok@n1%pl maken@v1%pr_3 me@pron2%obj to@part gon@v%inf,that@pron from@prep min@pron%gen bok@n1%pl maken@v1%pr_3 me@pron2%obj to@part gon@v%inf,
But yt be seldom on the holyday,"But° it be seldom, on the holyday;°",data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 35,,0,9,But yt be seldom on the holyday,But it be seldom on the holyday,      ,S u S uS u S uS,but@conj hit@pron ben@v%pr_3 seldene@adv on@prep the@def_art hali-dai@n,but@conj hit@pron ben@v%pr_3 seldene@adv on@prep the@def_art hali-dai@n,
"Save, certeynly, whan that the month of May","Save,° certeinly, whan that° the monthe of May",data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 36,,9,9,Save certeynly whan that the month of May,Save certeinly whan that the monthe of May,Sx uS u S u S u S,Sx uS u S u Sx u S,sauf@prep#conj certainli@adv whan@adv&conj that@part the@def_art month@n of@prep mai@n2,sauf@prep#conj certainli@adv whan@adv&conj that@part the@def_art month@n of@prep mai@n2,
"Is comen, and that I here the foules synge","Is come,° and that° I here the foules° singe",data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 37,,10,10,Is comen and that I here the foules synge,Is come and that I here the foules singe,u Su S u S ux S uS x,u Su S u S ux S ux Sx,ben@v%pr_3 comen@v%ppl and@conj that@conj ich@pron%nom heren@v%pr_1 the@def_art foul@n%pl singen@v%inf,ben@v%pr_3 comen@v%ppl and@conj that@conj ich@pron%nom heren@v%pr_1 the@def_art foul@n%pl singen@v%inf,
And that the floures gynnen for to sprynge,"And that the floures ginnen° for to springe,°",data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 38,,9,10,And that the floures gynnen for to sprynge,And that the floures ginnen for to springe,S u S uS u S u S,u S u Su Su S u Sx,and@conj that@conj the@def_art flour@n1%pl ginnen@v%pr_pl for@prep#adv to@part springen@v%inf,and@conj that@conj the@def_art flour@n1%pl ginnen@v%pr_pl for@prep#adv to@part springen@v%inf,
Farewel my bok and my devocioun!,Farwel my book and my devocioun!,data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 39,,9,0,Farewel my bok and my devocioun,Farwel my book and my devocioun,SuS  u S  uSuS,     ,farewel@interj min@pron%gen bok@n1 and@conj min@pron%gen devocioun@n,farewel@interj min@pron%gen bok@n1 and@conj min@pron%gen devocioun@n,
Now have I thanne eek this condicioun,¶Now have I than swich° a condicioun,data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 40,DIFF,10,10,Now have I thanne eek this condicioun,Now have I than swich a condicioun,u Sx u Sx u S uSuS,u Sx u S u S uSuS,nou@adv haven@v%pr_1 ich@pron%nom thanne@adv ek@adv this@gram_adj condicioun@n,nou@adv haven@v%pr_1 ich@pron%nom thanne@adv swich@gram_adj a@indef_art condicioun@n,green
"That, of al the floures in the mede","That, of al the floures in the mede,°",data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 41,,9,9,That of al the floures in the mede,That of al the floures in the mede,S u S u Su S u Sx,S u S u Su S u Sx,that@conj of@prep al@gram_adj the@def_art flour@n1%pl in@prep the@def_art mede@n2,that@conj of@prep al@gram_adj the@def_art flour@n1%pl in@prep the@def_art mede@n2,
Thanne love I most thise floures white and rede,Than love I most these floures white and rede,data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 42,,10,10,Thanne love I most thise floures white and rede,Than love I most these floures white and rede,ux Su S u Su Sx ux S xx,u Su S u Su Sx ux S xx,thanne@adv loven@v1%pr_1 ich@pron%nom most@adv%sup these@gram_adj%pl flour@n1%pl whit@adj and@conj red@adj,thanne@adv loven@v1%pr_1 ich@pron%nom most@adv%sup these@gram_adj%pl flour@n1%pl whit@adj and@conj red@adj,
Swiche as men callen daysyes in our toun.,Swiche° as men callen daisies in our toun.,data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 43,,10,10,Swiche as men callen daysyes in our toun,Swiche as men callen daisies in our toun,ux S u Su Su S u S,ux S u Sx uSu S u S,swich@gram_adj as@conj man@n%pl callen@v%pr_pl daies-ie@n%pl in@prep oure@pron%pl_gen toun@n,swich@gram_adj as@conj man@n%pl callen@v%pr_pl daies-ie@n%pl in@prep oure@pron%pl_gen toun@n,
To hem have I so gret affeccioun,To hem° have I so great affeccioun,data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 44,,10,10,To hem have I so gret affeccioun,To hem have I so great affeccioun,u S ux S u S uSuS,u S ux S u S uSuS,to@prep hem@pron%pl_obj haven@v%pr_1 ich@pron%nom so@adv gret@adj affeccioun@n,to@prep hem@pron%pl_obj haven@v%pr_1 ich@pron%nom so@adv gret@adj affeccioun@n,
"As I seyde erst, whanne comen is the May","As I seide erst,° whan comen is the May",data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 45,,10,10,As I seyde erst whanne comen is the May,As I seide erst whan comen is the May,u S ux S ux Su S u S,u S ux S u Su S u S,as@conj ich@pron%nom seien@v1%pt_1 erest@adv%sup whan@adv&conj comen@v%ppl ben@v%pr_3 the@def_art mai@n2,as@conj ich@pron%nom seien@v1%pt_1 erest@adv%sup whan@adv&conj comen@v%ppl ben@v%pr_3 the@def_art mai@n2,
That in my bed ther daweth me no day,That in my bed ther daweth° me no day,data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 46,,9,9,That in my bed ther daweth me no day,That in my bed ther daweth me no day,S u  S u Su S u S,S u  S u Su S u S,that@conj in@prep min@pron%gen bed@n1 ther@adv dauen@v%pr_3 me@pron2%obj no@gram_adj dai@n,that@conj in@prep min@pron%gen bed@n1 ther@adv dauen@v%pr_3 me@pron2%obj no@gram_adj dai@n,
That I nam up and walkyng in the mede,"That I nam° uppe, and walking in the mede",data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 47,,9,10,That I nam up and walkyng in the mede,That I nam uppe and walking in the mede,S u S u S u S u Sx,u S u Su S uS u S xx,that@pron ich@pron%nom ben@v%pr_1_neg up@adv and@conj walken@v1%prp in@prep the@def_art mede@n2,that@pron ich@pron%nom ben@v%pr_1_neg up@adv and@conj walken@v1%prp in@prep the@def_art mede@n2,
To seen this flour ayein the sonne sprede,"To seen this floure agein° the sonne sprede,°",data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 48,DIFF,10,10,To seen this flour ayein the sonne sprede,To seen this floure agein the sonne sprede,u S u S uS u Su Sx,u S u Su Su S ux Sx,to@part sen@v1%inf this@gram_adj flour@n1 ayen@prep the@def_art sonne@n spreden@v%inf,to@part sen@v1%inf this@gram_adj flour@n1 ayen@prep the@def_art sonne@n spreden@v%inf,green
Whan it upryseth erly by the morwe.,Whan it upriseth erly by° the morwe;°,data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 49,,0,0,Whan it upryseth erly by the morwe,Whan it upriseth erly by the morwe,      ,      ,whan@adv&conj hit@pron uprisen@v%pr_3 erli@adv bi@prep the@def_art morwe@n,whan@adv&conj hit@pron uprisen@v%pr_3 erli@adv bi@prep the@def_art morwe@n,
