OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
"And if that he noght may, par aventure","And if that he noght may,° paraventure°",data/riverside_cats/ShipT_riv.cat,data/oxford_txts/ShipT_oxford.txt,data/csvs/ShipT,The Shipman's Tale 15,DIFF,10,10,And if that he noght may par aventure,And if that he noght may paraventure,u S u S u S u SuSx,u S u S u S uSuSx,and@conj if@conj that@part he@pron1%nom nought@adv mouen@v3%pr_3 par@prep aventure@n,and@conj if@conj that@part he@pron1%nom nought@adv mouen@v3%pr_3 paraventure@adv,green
Or ellis list no swich dispence endure,"Or elles, list° no swich° dispence° endure,°",data/riverside_cats/ShipT_riv.cat,data/oxford_txts/ShipT_oxford.txt,data/csvs/ShipT,The Shipman's Tale 16,,10,10,Or ellis list no swich dispence endure,Or elles list no swich dispence endure,u Su S u S uSx uSx,u Su S u S uSx uSx,or@conj elles@adv listen@v1%pr_3 no@gram_adj swich@gram_adj dispense@n enduren@v%inf,or@conj elles@adv listen@v1%pr_3 no@gram_adj swich@gram_adj dispense@n enduren@v%inf,
But thynketh it is wasted and ylost,But thinketh it is wasted and ylost,data/riverside_cats/ShipT_riv.cat,data/oxford_txts/ShipT_oxford.txt,data/csvs/ShipT,The Shipman's Tale 17,,10,10,But thynketh it is wasted and ylost,But thinketh it is wasted and ylost,u Su S u Su S uS,u Su S u Su S uS,but@conj thinken@v2%pr_3 hit@pron ben@v%pr_3 wasten@v%ppl and@conj losen@v2%ppl,but@conj thinken@v2%pr_3 hit@pron ben@v%pr_3 wasten@v%ppl and@conj losen@v2%ppl,
Thanne moot another payen for oure cost,Than moot another payen for our cost,data/riverside_cats/ShipT_riv.cat,data/oxford_txts/ShipT_oxford.txt,data/csvs/ShipT,The Shipman's Tale 18,,10,10,Thanne moot another payen for oure cost,Than moot another payen for our cost,ux S uSu Su S ux S,u S uSu Su S u S,thanne@adv moten@v2%pr_3 another@pron paien@v%inf for@prep oure@pron%pl_gen cost@n2,thanne@adv moten@v2%pr_3 another@pron paien@v%inf for@prep oure@pron%pl_gen cost@n2,
"Or lene us gold, and that is perilous.","Or lene° us gold, and that is perilous.",data/riverside_cats/ShipT_riv.cat,data/oxford_txts/ShipT_oxford.txt,data/csvs/ShipT,The Shipman's Tale 19,,10,10,Or lene us gold and that is perilous,Or lene us gold and that is perilous,u Sx u S u S u SuS,u Sx u S u S u SuS,or@conj lenen@v3%inf us@pron%pl_obj gold@n and@conj that@pron ben@v%pr_3 perilous@adj,or@conj lenen@v3%inf us@pron%pl_obj gold@n and@conj that@pron ben@v%pr_3 perilous@adj,
This noble marchaunt heeld a worthy hous,"¶This noble marchant heeld a worthy° hous,°",data/riverside_cats/ShipT_riv.cat,data/oxford_txts/ShipT_oxford.txt,data/csvs/ShipT,The Shipman's Tale 20,,10,10,This noble marchaunt heeld a worthy hous,This noble marchant heeld a worthy hous,u Su Su S u Su S,u Su Su S u Su S,this@gram_adj noble@adj marchaunt@n holden@v1%pt_3 a@indef_art worthi@adj hous@n,this@gram_adj noble@adj marchaunt@n holden@v1%pt_3 a@indef_art worthi@adj hous@n,
For which he hadde alday so greet repair,For which he hadde alday° so greet repair°,data/riverside_cats/ShipT_riv.cat,data/oxford_txts/ShipT_oxford.txt,data/csvs/ShipT,The Shipman's Tale 21,,10,10,For which he hadde alday so greet repair,For which he hadde alday so greet repair,u S u Sx uS u S uS,u S u Sx uS u S uS,for@prep which@pron he@pron1%nom haven@v%pt_3 al_dai@adv so@adv gret@adj repaire@n1,for@prep which@pron he@pron1%nom haven@v%pt_3 al_dai@adv so@adv gret@adj repaire@n1,
"For his largesse, and for his wyf was fair","For° his largesse,° and for his wif was fair",data/riverside_cats/ShipT_riv.cat,data/oxford_txts/ShipT_oxford.txt,data/csvs/ShipT,The Shipman's Tale 22,,10,10,For his largesse and for his wyf was fair,For his largesse and for his wif was fair,u S uSx u S u S u S,u S uSx u S u S u S,for@prep his@pron1%gen largesse@n and@conj for@prep his@pron1%gen wif@n ben@v%pt_3 fair@adj,for@prep his@pron1%gen largesse@n and@conj for@prep his@pron1%gen wif@n ben@v%pt_3 fair@adj,
That wonder is; but herkneth to my tale.,That wonder is; but herkneth to my tale.,data/riverside_cats/ShipT_riv.cat,data/oxford_txts/ShipT_oxford.txt,data/csvs/ShipT,The Shipman's Tale 23,,10,10,That wonder is but herkneth to my tale,That wonder is but herkneth to my tale,u Su S u Su S u Sx,u Su S u Su S u Sx,that@conj wonder@n ben@v%pr_3 but@conj herkenen@v%imp to@prep min@pron%gen tale@n,that@conj wonder@n ben@v%pr_3 but@conj herkenen@v%imp to@prep min@pron%gen tale@n,
"Amonges alle his gestes, grete and smale","Amonges alle his gestes,° grete and smale",data/riverside_cats/ShipT_riv.cat,data/oxford_txts/ShipT_oxford.txt,data/csvs/ShipT,The Shipman's Tale 24,,10,10,Amonges alle his gestes grete and smale,Amonges alle his gestes grete and smale,uSu Sx u Su Sx u Sx,uSu Sx u Su Sx u Sx,amonges@prep al@gram_adj his@pron1%gen gest@n%pl gret@n and@conj smal@adj,amonges@prep al@gram_adj his@pron1%gen gest@n%pl gret@n and@conj smal@adj,
"Ther was a monk, a fair man and a boold --","Ther was a monk, a fair man and a bold",data/riverside_cats/ShipT_riv.cat,data/oxford_txts/ShipT_oxford.txt,data/csvs/ShipT,The Shipman's Tale 25,,10,10,Ther was a monk a fair man and a boold,Ther was a monk a fair man and a bold,u S u S u S u S u S,u S u S u S u S u S,ther@adv ben@v%pt_3 a@indef_art monk@n a@indef_art fair@adj man@n and@conj a@indef_art bold@adj --@dash,ther@adv ben@v%pt_3 a@indef_art monk@n a@indef_art fair@adj man@n and@conj a@indef_art bold@adj --@dash,
I trowe a thritty wynter he was oold --,I trowe° of thritty winter° he was old,data/riverside_cats/ShipT_riv.cat,data/oxford_txts/ShipT_oxford.txt,data/csvs/ShipT,The Shipman's Tale 26,DIFF,10,10,I trowe a thritty wynter he was oold,I trowe of thritty winter he was old,u Sx u Su Su S u S,u Sx u Su Su S u S,ich@pron%nom trouen@v%pr_1 a@indef_art thriti@num_adj winter@n he@pron1%nom ben@v%pt_3 olde@adj --@dash,ich@pron%nom trouen@v%pr_1 of@prep thriti@num_adj winter@n he@pron1%nom ben@v%pt_3 olde@adj,green
That evere in oon was drawynge to that place.,That ever in oon° was drawing to that place.,data/riverside_cats/ShipT_riv.cat,data/oxford_txts/ShipT_oxford.txt,data/csvs/ShipT,The Shipman's Tale 27,,10,10,That evere in oon was drawynge to that place,That ever in oon was drawing to that place,u Sxx u S u Sux S u Sx,u S u S u Su S u Sx,that@pron ever@adv in@prep on@pron ben@v%pt_3 drauen@v%prp to@prep that@art&gram_adj place@n,that@pron ever@adv in@prep on@pron ben@v%pt_3 drauen@v%prp to@prep that@art&gram_adj place@n,
"This yonge monk, that was so fair of face","This yonge monk, that was so fair of face",data/riverside_cats/ShipT_riv.cat,data/oxford_txts/ShipT_oxford.txt,data/csvs/ShipT,The Shipman's Tale 28,,10,10,This yonge monk that was so fair of face,This yonge monk that was so fair of face,u Su S u S u S u Sx,u Su S u S u S u Sx,this@gram_adj yong@adj monk@n that@pron ben@v%pt_3 so@adv fair@adj of@prep face@n,this@gram_adj yong@adj monk@n that@pron ben@v%pt_3 so@adv fair@adj of@prep face@n,
Aqueynted was so with the goode man,Aqueinted was so with the goode man,data/riverside_cats/ShipT_riv.cat,data/oxford_txts/ShipT_oxford.txt,data/csvs/ShipT,The Shipman's Tale 29,,10,10,Aqueynted was so with the goode man,Aqueinted was so with the goode man,uSu S u S u Su S,uSu S u S u Su S,aqueinten@v%ppl ben@v%pt_3 so@adv with@prep the@def_art god@adj man@n,aqueinten@v%ppl ben@v%pt_3 so@adv with@prep the@def_art god@adj man@n,
Sith that hir firste knoweliche bigan,Sith that hir° firste knowelich° bigan,data/riverside_cats/ShipT_riv.cat,data/oxford_txts/ShipT_oxford.txt,data/csvs/ShipT,The Shipman's Tale 30,,10,10,Sith that hir firste knoweliche bigan,Sith that hir firste knowelich bigan,u S u Su SuSx uS,u S u Su SuS uS,sitthe@conj that@part here@pron%pl_gen first@num_adj knouleche@n biginnen@v%pt_3,sitthe@conj that@part here@pron%pl_gen first@num_adj knouleche@n biginnen@v%pt_3,
That in his hous as famulier was he,That in his hous as famulier° was he,data/riverside_cats/ShipT_riv.cat,data/oxford_txts/ShipT_oxford.txt,data/csvs/ShipT,The Shipman's Tale 31,,0,0,That in his hous as famulier was he,That in his hous as famulier was he,"       ",u S u S u SuS u S,that@conj in@prep his@pron1%gen hous@n as@conj familier@adj ben@v%pt_3 he@pron1%nom,that@conj in@prep his@pron1%gen hous@n as@conj familier@adj ben@v%pt_3 he@pron1%nom,green
As it is possible any freend to be.,As it possible is any freend to be.,data/riverside_cats/ShipT_riv.cat,data/oxford_txts/ShipT_oxford.txt,data/csvs/ShipT,The Shipman's Tale 32,DIFF,10,10,As it is possible any freend to be,As it possible is any freend to be,u S u Sux Su S u S,u S uSx u Su S u S,as@conj hit@pron ben@v%pr_3 possible@adj ani@gram_adj frend@n to@part ben@v%inf,as@conj hit@pron possible@adj ben@v%pr_3 ani@gram_adj frend@n to@part ben@v%inf,green
And for as muchel as this goode man,¶And for as muchel as this goode man,data/riverside_cats/ShipT_riv.cat,data/oxford_txts/ShipT_oxford.txt,data/csvs/ShipT,The Shipman's Tale 33,,10,10,And for as muchel as this goode man,And for as muchel as this goode man,u S u Su S u Su S,u S u Su S u Su S,and@conj for@conj as@conj muchel@n as@conj this@gram_adj god@adj man@n,and@conj for@conj as@conj muchel@n as@conj this@gram_adj god@adj man@n,
And eek this monk of which that I bigan,"And eek this monk, of which that I bigan",data/riverside_cats/ShipT_riv.cat,data/oxford_txts/ShipT_oxford.txt,data/csvs/ShipT,The Shipman's Tale 34,,10,10,And eek this monk of which that I bigan,And eek this monk of which that I bigan,u S u S u S u S uS,u S u S u S u S uS,and@conj ek@adv this@gram_adj monk@n of@prep which@pron that@pron ich@pron%nom biginnen@v%pt_3,and@conj ek@adv this@gram_adj monk@n of@prep which@pron that@pron ich@pron%nom biginnen@v%pt_3,
Were bothe two yborn in o village,Wer bothe two yborn in o° village,data/riverside_cats/ShipT_riv.cat,data/oxford_txts/ShipT_oxford.txt,data/csvs/ShipT,The Shipman's Tale 35,,10,10,Were bothe two yborn in o village,Wer bothe two yborn in o village,ux Su S uS u S uSx,u Su S uS u S uSx,ben@v%pt_pl bothe@num_adj two@num_adj iberen@v1%ppl in@prep o@num_adj village@n,ben@v%pt_pl bothe@num_adj two@num_adj iberen@v1%ppl in@prep o@num_adj village@n,
The monk hym claymeth as for cosynage,The monk him claimeth as for cosinage;°,data/riverside_cats/ShipT_riv.cat,data/oxford_txts/ShipT_oxford.txt,data/csvs/ShipT,The Shipman's Tale 36,,10,10,The monk hym claymeth as for cosynage,The monk him claimeth as for cosinage,u S u Su S u SuSx,u S u Su S u SuSx,the@def_art monk@n him@pron%obj claimen@v%pr_pl as@conj for@prep cosinage@n,the@def_art monk@n him@pron%obj claimen@v%pr_pl as@conj for@prep cosinage@n,
And he agayn; he seith nat ones nay,"And he again, he seith nat ones nay",data/riverside_cats/ShipT_riv.cat,data/oxford_txts/ShipT_oxford.txt,data/csvs/ShipT,The Shipman's Tale 37,,10,10,And he agayn he seith nat ones nay,And he again he seith nat ones nay,u S uS u S u Su S,u S uS u S u Su S,and@conj he@pron1%nom ayen@adv he@pron1%nom seien@v1%pr_pl not@adv ones@adv nai@interj#n,and@conj he@pron1%nom ayen@adv he@pron1%nom seien@v1%pr_pl not@adv ones@adv nai@interj#n,
But was as glad therof as fowel of day,But was as glad therof as fowel° of day;,data/riverside_cats/ShipT_riv.cat,data/oxford_txts/ShipT_oxford.txt,data/csvs/ShipT,The Shipman's Tale 38,,10,10,But was as glad therof as fowel of day,But was as glad therof as fowel of day,u S u S xu S uS u S,u S u S xu S uS u S,but@conj ben@v%pt_pl as@conj glad@adj ther-of@adv as@conj foul@n of@prep dai@n,but@conj ben@v%pt_pl as@conj glad@adj ther-of@adv as@conj foul@n of@prep dai@n,
For to his herte it was a greet plesaunce.,For to his herte it was a greet plesaunce.°,data/riverside_cats/ShipT_riv.cat,data/oxford_txts/ShipT_oxford.txt,data/csvs/ShipT,The Shipman's Tale 39,,10,10,For to his herte it was a greet plesaunce,For to his herte it was a greet plesaunce,u S u Sx u S u S uSx,u S u Sx u S u S uSx,for@prep#adv to@prep his@pron1%gen herte@n hit@pron ben@v%pt_pl a@indef_art gret@adj plesaunce@n1,for@prep#adv to@prep his@pron1%gen herte@n hit@pron ben@v%pt_pl a@indef_art gret@adj plesaunce@n1,
Thus been they knyt with eterne alliaunce,Thus been they knit with eterne° alliaunce,data/riverside_cats/ShipT_riv.cat,data/oxford_txts/ShipT_oxford.txt,data/csvs/ShipT,The Shipman's Tale 40,,10,10,Thus been they knyt with eterne alliaunce,Thus been they knit with eterne alliaunce,u S u S u Sux SuSx,u S u S u Sux SuSx,thus@adv ben@v%pr_pl thei@pron%pl_nom knitten@v%ppl with@prep eterne@adj alliaunce@n,thus@adv ben@v%pr_pl thei@pron%pl_nom knitten@v%ppl with@prep eterne@adj alliaunce@n,
And ech of hem gan oother for t' assure,And ech of hem gan other for t’assure,data/riverside_cats/ShipT_riv.cat,data/oxford_txts/ShipT_oxford.txt,data/csvs/ShipT,The Shipman's Tale 41,,10,10,And ech of hem gan oother for t assure,And ech of hem gan other for t assure,u S u S u Su S  uSx,u S u S u Su S  uSx,and@conj ech@pron of@prep hem@pron%pl_obj ginnen@v%pt_3 other@pron for@prep#adv to@part assuren@v%inf,and@conj ech@pron of@prep hem@pron%pl_obj ginnen@v%pt_3 other@pron for@prep#adv to@part assuren@v%inf,
Of bretherhede whil that hir lyf may dure.,"Of bretherhede, whil that° hir° lif may dure.°",data/riverside_cats/ShipT_riv.cat,data/oxford_txts/ShipT_oxford.txt,data/csvs/ShipT,The Shipman's Tale 42,,10,10,Of bretherhede whil that hir lyf may dure,Of bretherhede whil that hir lif may dure,u SuSx u S u S u Sx,u SuSx u S u S u Sx,of@prep brotherhede@n whil@conj that@part here@pron%pl_gen lif@n mouen@v3%pr_3 duren@v%inf,of@prep brotherhede@n whil@conj that@part here@pron%pl_gen lif@n mouen@v3%pr_3 duren@v%inf,
"Free was daun John, and manly of dispence","¶Free was daun John, and manly° of dispence,°",data/riverside_cats/ShipT_riv.cat,data/oxford_txts/ShipT_oxford.txt,data/csvs/ShipT,The Shipman's Tale 43,,10,10,Free was daun John and manly of dispence,Free was daun John and manly of dispence,u S u S u Su S uSx,u S u S u Su S uSx,fre@adj ben@v%pt_3 daun@n#adj john@n5#propn and@conj manli@adj of@prep dispense@n,fre@adj ben@v%pt_3 daun@n#adj john@n5#propn and@conj manli@adj of@prep dispense@n,
"As in that hous, and ful of diligence",As in that hous; and ful of diligence,data/riverside_cats/ShipT_riv.cat,data/oxford_txts/ShipT_oxford.txt,data/csvs/ShipT,The Shipman's Tale 44,,10,10,As in that hous and ful of diligence,As in that hous and ful of diligence,u S u S u S u SuSx,u S u S u S u SuSx,as@conj in@prep that@art&gram_adj hous@n and@conj ful@adj of@prep diligence@n,as@conj in@prep that@art&gram_adj hous@n and@conj ful@adj of@prep diligence@n,
"To doon plesaunce, and also greet costage.","To doon plesaunce, and also greet costage.°",data/riverside_cats/ShipT_riv.cat,data/oxford_txts/ShipT_oxford.txt,data/csvs/ShipT,The Shipman's Tale 45,,10,10,To doon plesaunce and also greet costage,To doon plesaunce and also greet costage,u S uSx u Su S uSx,u S uSx u Su S uSx,to@part don@v1%inf plesaunce@n1 and@conj also@adv gret@adj costage@n,to@part don@v1%inf plesaunce@n1 and@conj also@adv gret@adj costage@n,
He noght forgat to yeve the leeste page,He noght forgat to yeve° the leeste page°,data/riverside_cats/ShipT_riv.cat,data/oxford_txts/ShipT_oxford.txt,data/csvs/ShipT,The Shipman's Tale 46,,10,10,He noght forgat to yeve the leeste page,He noght forgat to yeve the leeste page,u S uS u Sx u Su Sx,u S uS u Sx u Su Sx,he@pron1%nom nought@adv foryeten@v%pt_3 to@part yeven@v%inf the@def_art leste@adj1%sup page@n1,he@pron1%nom nought@adv foryeten@v%pt_3 to@part yeven@v%inf the@def_art leste@adj1%sup page@n1,
In al that hous; but after hir degree,"In al that hous; but, after° hir degree",data/riverside_cats/ShipT_riv.cat,data/oxford_txts/ShipT_oxford.txt,data/csvs/ShipT,The Shipman's Tale 47,,10,10,In al that hous but after hir degree,In al that hous but after hir degree,u S u S u Su S uS,u S u S u Su S uS,in@prep al@gram_adj that@art&gram_adj hous@n but@conj after@prep here@pron%pl_gen degre@n,in@prep al@gram_adj that@art&gram_adj hous@n but@conj after@prep here@pron%pl_gen degre@n,
"He yaf the lord, and sitthe al his meynee","He yaf the lord, and sitthe° al his meinee,°",data/riverside_cats/ShipT_riv.cat,data/oxford_txts/ShipT_oxford.txt,data/csvs/ShipT,The Shipman's Tale 48,,10,10,He yaf the lord and sitthe al his meynee,He yaf the lord and sitthe al his meinee,u S u S u Sx u S uS,u S u S u Sx u S uS,he@pron1%nom yeven@v%pt_3 the@def_art lord@n and@conj sitthe@adv al@gram_adj his@pron1%gen meine@n,he@pron1%nom yeven@v%pt_3 the@def_art lord@n and@conj sitthe@adv al@gram_adj his@pron1%gen meine@n,
"Whan that he cam, som manere honest thyng","Whan that he cam, som manere° honest° thing;",data/riverside_cats/ShipT_riv.cat,data/oxford_txts/ShipT_oxford.txt,data/csvs/ShipT,The Shipman's Tale 49,,10,10,Whan that he cam som manere honest thyng,Whan that he cam som manere honest thing,u S u S u Sux Su S,u S u S u Sux Su S,whan@adv&conj that@part he@pron1%nom comen@v%pt_3 som@gram_adj manere@n#adj honeste@adj thing@n,whan@adv&conj that@part he@pron1%nom comen@v%pt_3 som@gram_adj manere@n#adj honeste@adj thing@n,
For which they were as glad of his comyng,For which they were as glad of his coming,data/riverside_cats/ShipT_riv.cat,data/oxford_txts/ShipT_oxford.txt,data/csvs/ShipT,The Shipman's Tale 50,,10,10,For which they were as glad of his comyng,For which they were as glad of his coming,u S u Sx u S u S uS,u S u Sx u S u S uS,for@prep which@pron thei@pron%pl_nom ben@v%pt_pl as@conj glad@adj of@prep his@pron1%gen cominge@ger,for@prep which@pron thei@pron%pl_nom ben@v%pt_pl as@conj glad@adj of@prep his@pron1%gen cominge@ger,
As fowel is fayn whan that the sonne up riseth.,"As fowl is fain,° whan that the sonne upriseth.",data/riverside_cats/ShipT_riv.cat,data/oxford_txts/ShipT_oxford.txt,data/csvs/ShipT,The Shipman's Tale 51,DIFF,0,10,As fowel is fayn whan that the sonne up riseth,As fowl is fain whan that the sonne upriseth,"         ",u S u S u S u Sx uSx,as@conj foul@n ben@v%pr_3 fain@adj whan@adv&conj that@part the@def_art sonne@n up@adv risen@v%pr_3,as@conj foul@n ben@v%pr_3 fain@adj whan@adv&conj that@part the@def_art sonne@n uprisen@v%pr_3,green
"Na moore of this as now, for it suffiseth.","Na more of this as now, for it suffiseth.",data/riverside_cats/ShipT_riv.cat,data/oxford_txts/ShipT_oxford.txt,data/csvs/ShipT,The Shipman's Tale 52,,10,10,Na moore of this as now for it suffiseth,Na more of this as now for it suffiseth,u Sx u S u S u S uSx,u Sx u S u S u S uSx,no@gram_adj more@n3 of@prep this@pron as@conj nou@adv for@conj hit@pron suffisen@v%pr_3,no@gram_adj more@n3 of@prep this@pron as@conj nou@adv for@conj hit@pron suffisen@v%pr_3,
