headword,word,line_number,filename,context,is_elided,is_final,text_type
swete,swete,Book of the Duchess 399,data/riverside_cats/BD_riv.cat,"Ful thikke of gras, ful softe and swete.",False,True,riverside
fair,faire,Book of the Duchess 400,data/riverside_cats/BD_riv.cat,"With floures fele, faire under fete",True,False,riverside
grene,grene,Book of the Duchess 414,data/riverside_cats/BD_riv.cat,For al the woode was waxen grene;,False,True,riverside
huge,huge,Book of the Duchess 421,data/riverside_cats/BD_riv.cat,"So grete trees, so huge of strengthe",True,False,riverside
thikke,thikke,Book of the Duchess 424,data/riverside_cats/BD_riv.cat,"With croppes brode, and eke as thikke --",False,True,riverside
huge,huge,Book of the Duchess 447,data/riverside_cats/BD_riv.cat,"To an ook, an huge tree.",False,False,riverside
pale,pale,Book of the Duchess 470,data/riverside_cats/BD_riv.cat,Ful pitous pale and nothyng red,True,False,riverside
fre,fre,Book of the Duchess 484,data/riverside_cats/BD_riv.cat,"That was so fair, so fresh, so fre",False,True,riverside
ded,dede,Book of the Duchess 489,data/riverside_cats/BD_riv.cat,And his spirites wexen dede;,False,True,riverside
pure,pure,Book of the Duchess 490,data/riverside_cats/BD_riv.cat,The blood was fled for pure drede,False,False,riverside
grene,grene,Book of the Duchess 497,data/riverside_cats/BD_riv.cat,Hys hewe chaunge and wexe grene,False,True,riverside
smert,smerte,Book of the Duchess 507,data/riverside_cats/BD_riv.cat,Hym thoughte hys sorwes were so smerte,False,True,riverside
god,goode,Book of the Duchess 560,data/riverside_cats/BD_riv.cat,"Graunt mercy, goode frend,"""" quod he",False,False,riverside
loth,loothe,Book of the Duchess 581,data/riverside_cats/BD_riv.cat,"My lyf, my lustes, be me loothe",False,True,riverside
wroth,wroothe,Book of the Duchess 582,data/riverside_cats/BD_riv.cat,For al welfare and I be wroothe.,False,True,riverside
dere,dere,Book of the Duchess 774,data/riverside_cats/BD_riv.cat,And worship to my lady dere.,False,True,riverside
long,longe,Book of the Duchess 775,data/riverside_cats/BD_riv.cat,"And this was longe, and many a yer",True,False,riverside
queinte,queynte,Book of the Duchess 784,data/riverside_cats/BD_riv.cat,Be the werkes never so queynte.,False,True,riverside
noble,noble,Book of the Duchess 834,data/riverside_cats/BD_riv.cat,So noble port and meyntenaunce,False,False,riverside
god,goode,Book of the Duchess 860,data/riverside_cats/BD_riv.cat,"Debonaire, goode, glade, and sadde",False,False,riverside
glad,glade,Book of the Duchess 860,data/riverside_cats/BD_riv.cat,"Debonaire, goode, glade, and sadde",True,False,riverside
sad,sadde,Book of the Duchess 860,data/riverside_cats/BD_riv.cat,"Debonaire, goode, glade, and sadde",False,True,riverside
simple,symple,Book of the Duchess 861,data/riverside_cats/BD_riv.cat,"Symple, of good mochel, noght to wyde.",True,False,riverside
wid,wyde,Book of the Duchess 861,data/riverside_cats/BD_riv.cat,"Symple, of good mochel, noght to wyde.",False,True,riverside
sobre,sobre,Book of the Duchess 880,data/riverside_cats/BD_riv.cat,She nas to sobre ne to glad;,False,False,riverside
god,goode,Book of the Duchess 891,data/riverside_cats/BD_riv.cat,"But goode folk, over al other",False,False,riverside
large,large,Book of the Duchess 893,data/riverside_cats/BD_riv.cat,Of which love she was wonder large,False,True,riverside
dul,dulle,Book of the Duchess 900,data/riverside_cats/BD_riv.cat,And eke my spirites be so dulle,False,True,riverside
softe,softe,Book of the Duchess 919,data/riverside_cats/BD_riv.cat,"And which a goodly, softe speche",False,False,riverside
swete,swete,Book of the Duchess 926,data/riverside_cats/BD_riv.cat,So swete a sownynge facounde,True,False,riverside
treu,trewe,Book of the Duchess 935,data/riverside_cats/BD_riv.cat,Was founde as trewe as any bond,True,False,riverside
god,goode,Book of the Duchess 948,data/riverside_cats/BD_riv.cat,And goode faire White she het;,False,False,riverside
fair,faire,Book of the Duchess 948,data/riverside_cats/BD_riv.cat,And goode faire White she het;,False,False,riverside
dere,dere,Book of the Duchess 967,data/riverside_cats/BD_riv.cat,Ryght so ferde my lady dere,False,True,riverside
muche,moche,Book of the Duchess 986,data/riverside_cats/BD_riv.cat,Had as moche debonairte,False,False,riverside
fre,free,Book of the Duchess 1055,data/riverside_cats/BD_riv.cat,Have loved best my lady free,False,True,riverside
treu,trewe,Book of the Duchess 1087,data/riverside_cats/BD_riv.cat,Algate she was as trewe as she.,True,False,riverside
smert,smerte,Book of the Duchess 1107,data/riverside_cats/BD_riv.cat,Were my sorwes never so smerte.,False,True,riverside
long,longe,Book of the Duchess 1148,data/riverside_cats/BD_riv.cat,"Noght longe tyme, leve hyt wel!",False,False,riverside
ofte,ofte,Book of the Duchess 1158,data/riverside_cats/BD_riv.cat,And ofte tyme I song hem loude;,False,False,riverside
muche,moche,Book of the Duchess 1197,data/riverside_cats/BD_riv.cat,"So moche beaute, trewely",False,False,riverside
pure,pure,Book of the Duchess 1209,data/riverside_cats/BD_riv.cat,"In my tale, for pure fere",False,False,riverside
pure,pure,Book of the Duchess 1212,data/riverside_cats/BD_riv.cat,Softe and quakynge for pure drede,False,False,riverside
pale,pale,Book of the Duchess 1214,data/riverside_cats/BD_riv.cat,"For ferde, and myn hewe al pale --",False,True,riverside
pale,pale,Book of the Duchess 1215,data/riverside_cats/BD_riv.cat,Ful ofte I wex bothe pale and red --,True,False,riverside
swete,swete,Book of the Duchess 1225,data/riverside_cats/BD_riv.cat,That she wolde be my lady swete;,False,True,riverside
treu,trewe,Book of the Duchess 1227,data/riverside_cats/BD_riv.cat,Ever to be stedfast and trewe,False,True,riverside
swete,swete,Book of the Duchess 1233,data/riverside_cats/BD_riv.cat,"For evermore, myn herte swete!",False,True,riverside
pure,pure,Book of the Duchess 1251,data/riverside_cats/BD_riv.cat,"For pure fere, but stal away;",False,False,riverside
treu,trewe,Book of the Duchess 1287,data/riverside_cats/BD_riv.cat,Therwyth she was alway so trewe,False,True,riverside
neue,newe,Book of the Duchess 1288,data/riverside_cats/BD_riv.cat,Our joye was ever ylyche newe;,False,True,riverside
wroth,wrothe,Book of the Duchess 1294,data/riverside_cats/BD_riv.cat,Ylyche they were bothe glad and wrothe;,False,True,riverside
riche,ryche,Book of the Duchess 1319,data/riverside_cats/BD_riv.cat,"Be Seynt Johan, on a ryche hil",False,False,riverside
dere,deere,The Clerk's Tale 101,data/riverside_cats/ClT_riv.cat,"Yet for as muche as ye, my lord so deere",False,True,riverside
grene,grene,The Clerk's Tale 120,data/riverside_cats/ClT_riv.cat,And thogh youre grene youthe floure as yit,False,False,riverside
heigh,hye,The Clerk's Tale 135,data/riverside_cats/ClT_riv.cat,"And taak a wyf, for hye Goddes sake!",False,False,riverside
straunge,straunge,The Clerk's Tale 138,data/riverside_cats/ClT_riv.cat,And that a straunge successour sholde take,False,False,riverside
mek,meeke,The Clerk's Tale 141,data/riverside_cats/ClT_riv.cat,Hir meeke preyere and hir pitous cheere,False,False,riverside
dere,deere,The Clerk's Tale 143,data/riverside_cats/ClT_riv.cat,"Ye wol,"""" quod he, """"myn owene peple deere",False,True,riverside
selde,seelde,The Clerk's Tale 146,data/riverside_cats/ClT_riv.cat,That seelde tyme is founde in mariage;,False,False,riverside
fre,free,The Clerk's Tale 147,data/riverside_cats/ClT_riv.cat,"Ther I was free, I moot been in servage.",True,False,riverside
treu,trewe,The Clerk's Tale 148,data/riverside_cats/ClT_riv.cat,But nathelees I se youre trewe entente,True,False,riverside
humble,humble,The Clerk's Tale 186,data/riverside_cats/ClT_riv.cat,"And they, with humble entente, buxomly",True,False,riverside
povre,povre,The Clerk's Tale 200,data/riverside_cats/ClT_riv.cat,In which that povre folk of that village,False,False,riverside
povre,povre,The Clerk's Tale 204,data/riverside_cats/ClT_riv.cat,Amonges thise povre folk ther dwelte a man,False,False,riverside
tender,tendre,The Clerk's Tale 218,data/riverside_cats/ClT_riv.cat,But thogh this mayde tendre were of age,False,False,riverside
ripe,rype,The Clerk's Tale 220,data/riverside_cats/ClT_riv.cat,Ther was enclosed rype and sad corage;,True,False,riverside
povre,povre,The Clerk's Tale 222,data/riverside_cats/ClT_riv.cat,Hir olde povre fader fostred shee.,False,False,riverside
softe,softe,The Clerk's Tale 228,data/riverside_cats/ClT_riv.cat,And made hir bed ful hard and nothyng softe;,False,True,riverside
ofte,ofte,The Clerk's Tale 233,data/riverside_cats/ClT_riv.cat,Ful ofte sithe this markys sette his ye,False,False,riverside
humble,humble,The Clerk's Tale 298,data/riverside_cats/ClT_riv.cat,"And she with reverence, in humble cheere",False,False,riverside
lege,lige,The Clerk's Tale 310,data/riverside_cats/ClT_riv.cat,And art my feithful lige man ybore,False,False,riverside
dere,deere,The Clerk's Tale 321,data/riverside_cats/ClT_riv.cat,"I wol no thyng, ye be my lord so deere;",False,True,riverside
dere,deere,The Clerk's Tale 334,data/riverside_cats/ClT_riv.cat,And tentifly she kepte hir fader deere.,False,True,riverside
pale,pale,The Clerk's Tale 340,data/riverside_cats/ClT_riv.cat,For which she looked with ful pale face.,False,False,riverside
sobre,sobre,The Clerk's Tale 366,data/riverside_cats/ClT_riv.cat,And forth he gooth with a ful sobre cheere,False,False,riverside
smal,smale,The Clerk's Tale 382,data/riverside_cats/ClT_riv.cat,And sette hire ful of nowches grete and smale.,False,True,riverside
dere,deere,The Clerk's Tale 400,data/riverside_cats/ClT_riv.cat,To every wight she woxen is so deere,False,True,riverside
digne,digne,The Clerk's Tale 411,data/riverside_cats/ClT_riv.cat,So benigne and so digne of reverence,True,False,riverside
yong,yonge,The Clerk's Tale 419,data/riverside_cats/ClT_riv.cat,"That men and wommen, as wel yonge as olde",True,False,riverside
olde,olde,The Clerk's Tale 419,data/riverside_cats/ClT_riv.cat,"That men and wommen, as wel yonge as olde",False,True,riverside
wroth,wrothe,The Clerk's Tale 437,data/riverside_cats/ClT_riv.cat,"Were wrothe, she wolde bryngen hem aton;",False,False,riverside
wise,wise,The Clerk's Tale 438,data/riverside_cats/ClT_riv.cat,So wise and rype wordes hadde she,True,False,riverside
long,longe,The Clerk's Tale 442,data/riverside_cats/ClT_riv.cat,Nat longe tyme after that this Grisild,False,False,riverside
maide,mayde,The Clerk's Tale 446,data/riverside_cats/ClT_riv.cat,For though a mayde child coome al bifore,False,False,riverside
sterne,stierne,The Clerk's Tale 465,data/riverside_cats/ClT_riv.cat,With stierne face and with ful trouble cheere,False,False,riverside
trouble,trouble,The Clerk's Tale 465,data/riverside_cats/ClT_riv.cat,With stierne face and with ful trouble cheere,False,False,riverside
povre,povere,The Clerk's Tale 467,data/riverside_cats/ClT_riv.cat,That I yow took out of youre povere array,True,False,riverside
povre,povre,The Clerk's Tale 473,data/riverside_cats/ClT_riv.cat,That I yow took in povre estaat ful lowe,True,False,riverside
dere,deere,The Clerk's Tale 479,data/riverside_cats/ClT_riv.cat,And though to me that ye be lief and deere,False,True,riverside
ouen,owene,The Clerk's Tale 504,data/riverside_cats/ClT_riv.cat,Youre owene thyng; werketh after youre wille.,False,False,riverside
mek,meke,The Clerk's Tale 538,data/riverside_cats/ClT_riv.cat,And as a lamb she sitteth meke and stille,True,False,riverside
yong,yonge,The Clerk's Tale 567,data/riverside_cats/ClT_riv.cat,Have heer agayn youre litel yonge mayde.,False,False,riverside
dere,deere,The Clerk's Tale 578,data/riverside_cats/ClT_riv.cat,And hym presenteth with his doghter deere.,False,True,riverside
kinde,kynde,The Clerk's Tale 602,data/riverside_cats/ClT_riv.cat,But evere in oon ylike sad and kynde.,False,True,riverside
humble,humble,The Clerk's Tale 603,data/riverside_cats/ClT_riv.cat,"As glad, as humble, as bisy in servyse",True,False,riverside
ouen,owene,The Clerk's Tale 652,data/riverside_cats/ClT_riv.cat,Ye been oure lord; dooth with youre owene thyng,False,False,riverside
stable,stable,The Clerk's Tale 663,data/riverside_cats/ClT_riv.cat,Al youre plesance ferme and stable I holde;,True,False,riverside
treu,trewe,The Clerk's Tale 713,data/riverside_cats/ClT_riv.cat,"The moore trewe, if that it were possible",True,False,riverside
povre,povre,The Clerk's Tale 724,data/riverside_cats/ClT_riv.cat,For he a povre womman wedded hadde,False,False,riverside
riche,riche,The Clerk's Tale 776,data/riverside_cats/ClT_riv.cat,"In riche array, this mayden for to gyde",True,False,riverside
digne,digne,The Clerk's Tale 818,data/riverside_cats/ClT_riv.cat,I ne heeld me nevere digne in no manere,True,False,riverside
humble,humble,The Clerk's Tale 824,data/riverside_cats/ClT_riv.cat,But humble servant to youre worthynesse,False,False,riverside
clene,clene,The Clerk's Tale 836,data/riverside_cats/ClT_riv.cat,"A wydwe clene in body, herte, and al.",True,False,riverside
treu,trewe,The Clerk's Tale 838,data/riverside_cats/ClT_riv.cat,"And am youre trewe wyf, it is no drede",False,False,riverside
neue,newe,The Clerk's Tale 841,data/riverside_cats/ClT_riv.cat,And of youre newe wyf God of his grace,False,False,riverside
kinde,kynde,The Clerk's Tale 852,data/riverside_cats/ClT_riv.cat,O goode God! How gentil and how kynde,False,True,riverside
treu,trewe,The Clerk's Tale 855,data/riverside_cats/ClT_riv.cat,But sooth is seyd -- algate I fynde it trewe,False,True,riverside
neue,newe,The Clerk's Tale 857,data/riverside_cats/ClT_riv.cat,Love is noght oold as whan that it is newe.,False,True,riverside
bar,bare,The Clerk's Tale 879,data/riverside_cats/ClT_riv.cat,Be seyn al bare; wherfore I yow preye,False,False,riverside
dere,deere,The Clerk's Tale 881,data/riverside_cats/ClT_riv.cat,"Remembre yow, myn owene lord so deere",False,True,riverside
stille,stille,The Clerk's Tale 891,data/riverside_cats/ClT_riv.cat,"Lat it be stille, and bere it forth with thee.",True,False,riverside
bar,bare,The Clerk's Tale 895,data/riverside_cats/ClT_riv.cat,"And in hir smok, with heed and foot al bare",False,True,riverside
povre,poure,The Clerk's Tale 904,data/riverside_cats/ClT_riv.cat,For out of doute this olde poure man,False,False,riverside
rude,rude,The Clerk's Tale 916,data/riverside_cats/ClT_riv.cat,"For rude was the clooth, and moore of age",False,False,riverside
tender,tendre,The Clerk's Tale 927,data/riverside_cats/ClT_riv.cat,"No tendre mouth, noon herte delicaat",False,False,riverside
mek,meke,The Clerk's Tale 931,data/riverside_cats/ClT_riv.cat,And to hire housbonde evere meke and stable.,True,False,riverside
stable,stable,The Clerk's Tale 931,data/riverside_cats/ClT_riv.cat,And to hire housbonde evere meke and stable.,False,True,riverside
treu,trewe,The Clerk's Tale 937,data/riverside_cats/ClT_riv.cat,"As womman kan, ne kan been half so trewe",False,True,riverside
neue,newe,The Clerk's Tale 942,data/riverside_cats/ClT_riv.cat,Was kouth eek that a newe markysesse,False,False,riverside
noble,noble,The Clerk's Tale 945,data/riverside_cats/ClT_riv.cat,So noble array in al West Lumbardye.,True,False,riverside
humble,humble,The Clerk's Tale 949,data/riverside_cats/ClT_riv.cat,And she with humble herte and glad visage,False,False,riverside
badde,badde,The Clerk's Tale 965,data/riverside_cats/ClT_riv.cat,Thogh thyn array be badde and yvel biseye,True,False,riverside
tender,tendre,The Clerk's Tale 989,data/riverside_cats/ClT_riv.cat,"Than is Grisilde, and moore tendre of age",True,False,riverside
neue,newe,The Clerk's Tale 997,data/riverside_cats/ClT_riv.cat,Delitynge evere in rumbul that is newe,False,True,riverside
dere,deere,The Clerk's Tale 999,data/riverside_cats/ClT_riv.cat,"Ay ful of clappyng, deere ynogh a jane!",False,False,riverside
sad,sadde,The Clerk's Tale 1002,data/riverside_cats/ClT_riv.cat,Thus seyden sadde folk in that citee,False,False,riverside
neue,newe,The Clerk's Tale 1005,data/riverside_cats/ClT_riv.cat,To han a newe lady of hir toun.,False,False,riverside
rude,rude,The Clerk's Tale 1012,data/riverside_cats/ClT_riv.cat,Thogh it were rude and somdeel eek torent;,True,False,riverside
povre,povre,The Clerk's Tale 1020,data/riverside_cats/ClT_riv.cat,That in so povre array was for to see,True,False,riverside
povre,povre,The Clerk's Tale 1043,data/riverside_cats/ClT_riv.cat,As koude a povre fostred creature.,False,False,riverside
dere,dere,The Clerk's Tale 1056,data/riverside_cats/ClT_riv.cat,"Now knowe I, dere wyf, thy stedfastnesse"""" --",False,False,riverside
deinte,deyntee,The Clerk's Tale 1112,data/riverside_cats/ClT_riv.cat,That it was deyntee for to seen the cheere,False,False,riverside
riche,riche,The Clerk's Tale 1118,data/riverside_cats/ClT_riv.cat,With a coroune of many a riche stoon,False,False,riverside
grene,grene,The Clerk's Tale 1173,data/riverside_cats/ClT_riv.cat,"I wol with lusty herte, fressh and grene",False,True,riverside
kinde,kynde,The Clerk's Tale 1187,data/riverside_cats/ClT_riv.cat,As of Grisildis pacient and kynde,False,True,riverside
egre,egre,The Clerk's Tale 1199,data/riverside_cats/ClT_riv.cat,Beth egre as is a tygre yond in Ynde;,True,False,riverside
fre,fre,The Clerk's Tale 1209,data/riverside_cats/ClT_riv.cat,"If thou be foul, be fre of thy dispence;",True,False,riverside
bar,bare,The Canon's Yeoman's Tale 732,data/riverside_cats/CYT_riv.cat,That slidynge science hath me maad so bare,False,True,riverside
wise,wise,The Canon's Yeoman's Tale 751,data/riverside_cats/CYT_riv.cat,"Oure elvysshe craft, we semen wonder wise",False,True,riverside
queinte,queynte,The Canon's Yeoman's Tale 752,data/riverside_cats/CYT_riv.cat,Oure termes been so clergial and so queynte.,False,True,riverside
crude,crude,The Canon's Yeoman's Tale 772,data/riverside_cats/CYT_riv.cat,"Of quyksilver, yclept mercurie crude?",False,True,riverside
dere,deere,The Canon's Yeoman's Tale 795,data/riverside_cats/CYT_riv.cat,"And othere swiche, deere ynough a leek --",False,False,riverside
nice,nyce,The Canon's Yeoman's Tale 842,data/riverside_cats/CYT_riv.cat,In lernyng of this elvysshe nyce loore,False,False,riverside
roughe,rowe,The Canon's Yeoman's Tale 861,data/riverside_cats/CYT_riv.cat,"To reyse a feend, al looke he never so rowe.",False,True,riverside
sad,sadde,The Canon's Yeoman's Tale 877,data/riverside_cats/CYT_riv.cat,Yet of that art they kan nat wexen sadde,False,True,riverside
nice,nyce,The Canon's Yeoman's Tale 925,data/riverside_cats/CYT_riv.cat,"Straw!"""" quod the thridde, """"ye been lewed and nyce.",False,True,riverside
blithe,blithe,The Canon's Yeoman's Tale 937,data/riverside_cats/CYT_riv.cat,Plukke up youre hertes and beeth glad and blithe.,False,True,riverside
ofte,ofte,The Canon's Yeoman's Tale 1031,data/riverside_cats/CYT_riv.cat,And this chanoun hym thanked ofte sithe,False,False,riverside
treu,trewe,The Canon's Yeoman's Tale 1039,data/riverside_cats/CYT_riv.cat,Whan he so trewe is of condicioun,True,False,riverside
olde,olde,The Canon's Yeoman's Tale 1067,data/riverside_cats/CYT_riv.cat,"Stynketh, as witnessen thise olde wyse",False,False,riverside
red,rede,The Canon's Yeoman's Tale 1095,data/riverside_cats/CYT_riv.cat,For shame of hym my chekes wexen rede.,False,True,riverside
holwe,holwe,The Canon's Yeoman's Tale 1265,data/riverside_cats/CYT_riv.cat,An holwe stikke -- taak kep and be war! --,False,False,riverside
povre,poure,The Canon's Yeoman's Tale 1290,data/riverside_cats/CYT_riv.cat,"Though poure I be, crafty thou shalt me fynde.",True,False,riverside
god,goode,The Canon's Yeoman's Tale 1295,data/riverside_cats/CYT_riv.cat,"Now, goode sire, go forth thy wey and hy the.",False,False,riverside
simple,symple,The Canon's Yeoman's Tale 1299,data/riverside_cats/CYT_riv.cat,Al to symple is my tonge to pronounce,True,False,riverside
dere,deere,The Canon's Yeoman's Tale 1354,data/riverside_cats/CYT_riv.cat,"By oure Lady,"""" quod this chanon, """"it is deere",False,True,riverside
dere,deere,The Canon's Yeoman's Tale 1359,data/riverside_cats/CYT_riv.cat,"Ywis,"""" quod he, """"it is ful deere, I seye.",True,False,riverside
secre,secree,The Canon's Yeoman's Tale 1370,data/riverside_cats/CYT_riv.cat,"And, as ye love me, kepeth it secree.",False,True,riverside
gret,grete,The Canon's Yeoman's Tale 1404,data/riverside_cats/CYT_riv.cat,And empten also grete and hevye purses,True,False,riverside
dere,deere,The Canon's Yeoman's Tale 1467,data/riverside_cats/CYT_riv.cat,For unto Crist it is so lief and deere,False,True,riverside
large,large,The Franklin's Tale 755,data/riverside_cats/FranT_riv.cat,Ye profre me to have so large a reyne,True,False,riverside
humble,humble,The Franklin's Tale 758,data/riverside_cats/FranT_riv.cat,"Sire, I wol be youre humble trewe wyf --",False,False,riverside
treu,trewe,The Franklin's Tale 758,data/riverside_cats/FranT_riv.cat,"Sire, I wol be youre humble trewe wyf --",False,False,riverside
fre,free,The Franklin's Tale 767,data/riverside_cats/FranT_riv.cat,Love is a thyng as any spirit free.,False,True,riverside
humble,humble,The Franklin's Tale 791,data/riverside_cats/FranT_riv.cat,"Heere may men seen an humble, wys accord;",False,False,riverside
stable,stable,The Franklin's Tale 871,data/riverside_cats/FranT_riv.cat,Of swich a parfit wys God and a stable,False,True,riverside
riche,riche,The Franklin's Tale 933,data/riverside_cats/FranT_riv.cat,"Yong, strong, right vertuous, and riche, and wys",True,False,riverside
yong,yonge,The Franklin's Tale 956,data/riverside_cats/FranT_riv.cat,Ther yonge folk kepen hir observaunces,False,False,riverside
clene,clene,The Franklin's Tale 995,data/riverside_cats/FranT_riv.cat,"I seye, whan ye han maad the coost so clene",False,True,riverside
neue,newe,The Franklin's Tale 1015,data/riverside_cats/FranT_riv.cat,But sodeynly bigonne revel newe,False,True,riverside
loue,lowe,The Franklin's Tale 1035,data/riverside_cats/FranT_riv.cat,As thyn herberwe chaungeth lowe or heighe,True,False,riverside
dere,deere,The Franklin's Tale 1072,data/riverside_cats/FranT_riv.cat,To graunte me my sovereyn lady deere,False,True,riverside
derk,dirke,The Franklin's Tale 1074,data/riverside_cats/FranT_riv.cat,Into hir owene dirke regioun,False,False,riverside
long,longe,The Franklin's Tale 1081,data/riverside_cats/FranT_riv.cat,And longe tyme he lay forth in a traunce.,False,False,riverside
kene,kene,The Franklin's Tale 1112,data/riverside_cats/FranT_riv.cat,But in his herte ay was the arwe kene.,False,True,riverside
large,large,The Franklin's Tale 1143,data/riverside_cats/FranT_riv.cat,That tregetours withinne an halle large,False,True,riverside
red,rede,The Franklin's Tale 1148,data/riverside_cats/FranT_riv.cat,"Somtyme a vyne, and grapes white and rede;",False,True,riverside
ded,dede,The Franklin's Tale 1181,data/riverside_cats/FranT_riv.cat,And he answerde hym that they dede were,False,False,riverside
wilde,wilde,The Franklin's Tale 1190,data/riverside_cats/FranT_riv.cat,"Forestes, parkes ful of wilde deer;",False,False,riverside
wilde,wilde,The Franklin's Tale 1195,data/riverside_cats/FranT_riv.cat,"He saugh, whan voyded were thise wilde deer",False,False,riverside
straunge,straunge,The Franklin's Tale 1223,data/riverside_cats/FranT_riv.cat,"He made it straunge, and swoor, so God hym save",True,False,riverside
double,double,The Franklin's Tale 1252,data/riverside_cats/FranT_riv.cat,"Janus sit by the fyr, with double berd",False,False,riverside
humble,humble,The Franklin's Tale 1309,data/riverside_cats/FranT_riv.cat,With dredful herte and with ful humble cheere,False,False,riverside
dere,deere,The Franklin's Tale 1310,data/riverside_cats/FranT_riv.cat,Salewed hath his sovereyn lady deere:,False,True,riverside
pale,pale,The Franklin's Tale 1353,data/riverside_cats/FranT_riv.cat,With face pale and with ful sorweful cheere,True,False,riverside
noble,noble,The Franklin's Tale 1364,data/riverside_cats/FranT_riv.cat,Hath ther nat many a noble wyf er this,False,False,riverside
treu,trewe,The Franklin's Tale 1424,data/riverside_cats/FranT_riv.cat,I wol be trewe unto Arveragus,True,False,riverside
dere,deere,The Franklin's Tale 1426,data/riverside_cats/FranT_riv.cat,As dide Demociones doghter deere,False,True,riverside
treu,trewe,The Franklin's Tale 1439,data/riverside_cats/FranT_riv.cat,How trewe eek was to Alcebiades,True,False,riverside
muche,muche,The Franklin's Tale 1471,data/riverside_cats/FranT_riv.cat,"This is to muche, and it were Goddes wille.",True,False,riverside
stille,stille,The Franklin's Tale 1472,data/riverside_cats/FranT_riv.cat,"Ye, wyf,"""" quod he, """"lat slepen that is stille.",False,True,riverside
bar,bare,The Franklin's Tale 1545,data/riverside_cats/FranT_riv.cat,She thonketh hym upon hir knees al bare,False,True,riverside
treu,trewe,The Franklin's Tale 1555,data/riverside_cats/FranT_riv.cat,And she was to hym trewe for everemoore.,False,False,riverside
bar,bare,The Franklin's Tale 1580,data/riverside_cats/FranT_riv.cat,To goon a-begged in my kirtle bare.,False,True,riverside
lef,leeve,The Franklin's Tale 1607,data/riverside_cats/FranT_riv.cat,"This philosophre answerde, """"Leeve brother",False,False,riverside
fre,fre,The Franklin's Tale 1622,data/riverside_cats/FranT_riv.cat,"Which was the mooste fre, as thynketh yow?",True,False,riverside
dere,deere,The Friar's Tale 1337,data/riverside_cats/FriT_riv.cat,"Ne spareth nat, myn owene maister deere.",False,True,riverside
glad,glade,The Friar's Tale 1348,data/riverside_cats/FriT_riv.cat,And they were glade for to fille his purs,False,False,riverside
kene,kene,The Friar's Tale 1381,data/riverside_cats/FriT_riv.cat,"A bowe he bar, and arwes brighte and kene;",False,True,riverside
dere,deere,The Friar's Tale 1395,data/riverside_cats/FriT_riv.cat,"Depardieux,"""" quod this yeman, """"deere broother",False,False,riverside
softe,softe,The Friar's Tale 1412,data/riverside_cats/FriT_riv.cat,This yeman hym answerde in softe speche,False,False,riverside
dere,deere,The Friar's Tale 1424,data/riverside_cats/FriT_riv.cat,"Now, by my trouthe, brother deere,"""" seyde he",False,False,riverside
streit,streite,The Friar's Tale 1426,data/riverside_cats/FriT_riv.cat,My wages been ful streite and ful smale.,True,False,riverside
