headword,word,line_number,filename,context,is_elided,is_final,text_type
fin,fynest,House of Fame 1351,data/riverside_cats/HF_riv.cat,Ful of the fynest stones faire,False,False,RIVERSIDE
gret,gret,House of Fame 1466,data/riverside_cats/HF_riv.cat,Of yren he the gret Omer,True,False,RIVERSIDE
gret,grettest,House of Fame 1813,data/riverside_cats/HF_riv.cat,The harm the grettest wikkednesse,False,False,RIVERSIDE
chef,chief,The Knight's Tale 1057,data/riverside_cats/KnT_riv.cat,Which of the castel was the chief dongeoun,False,False,RIVERSIDE
yonder,yonder,The Knight's Tale 1119,data/riverside_cats/KnT_riv.cat,Of hire that rometh in the yonder place,False,False,RIVERSIDE
chef,chief,The Knight's Tale 1730,data/riverside_cats/KnT_riv.cat,And thou hast maked hym thy chief squier,False,False,RIVERSIDE
right,right,The Knight's Tale 1959,data/riverside_cats/KnT_riv.cat,A citole in hir right hand hadde she,False,False,RIVERSIDE
sori,sory,The Knight's Tale 2004,data/riverside_cats/KnT_riv.cat,Al ful of chirkyng was that sory place,False,False,RIVERSIDE
fers,fiers,The Knight's Tale 2012,data/riverside_cats/KnT_riv.cat,Armed Compleint Outhees and fiers Outrage,True,False,RIVERSIDE
paien,payen,The Knight's Tale 2370,data/riverside_cats/KnT_riv.cat,With alle the rytes of his payen wyse,False,False,RIVERSIDE
heigh,heigh,The Knight's Tale 2537,data/riverside_cats/KnT_riv.cat,The lord hath of his heigh discrecioun,False,False,RIVERSIDE
right,right,The Knight's Tale 2905,data/riverside_cats/KnT_riv.cat,Upon the right hond wente olde Egeus,False,False,RIVERSIDE
lift,left,The Knight's Tale 2953,data/riverside_cats/KnT_riv.cat,Upon the left hand with a loud shoutynge,False,False,RIVERSIDE
heigh,heigh,The Monk's Tale 2114,data/riverside_cats/MkT_riv.cat,What for his strengthe and for his heigh bountee,False,False,RIVERSIDE
plaine,pleyn,The Monk's Tale 2281,data/riverside_cats/MkT_riv.cat,But ones for it was hir pleyn entente,True,False,RIVERSIDE
fin,fyn,The Nun's Priest's Tale 2859,data/riverside_cats/NPT_riv.cat,His coomb was redder than the fyn coral,False,False,RIVERSIDE
west,west,The Nun's Priest's Tale 3017,data/riverside_cats/NPT_riv.cat,And at the west gate of the toun quod he,False,False,RIVERSIDE
west,west,The Nun's Priest's Tale 3035,data/riverside_cats/NPT_riv.cat,Unto the west gate of the toun and fond,False,False,RIVERSIDE
grek,greek,The Nun's Priest's Tale 3228,data/riverside_cats/NPT_riv.cat,False dissymulour o Greek Synon,False,False,RIVERSIDE
gret,greet,The Nun's Priest's Tale 3297,data/riverside_cats/NPT_riv.cat,Han in myn hous ybeen to my greet ese,True,False,RIVERSIDE
heigh,heigh,The Pardoner's Tale 913,data/riverside_cats/PardT_riv.cat,I yow assoille by myn heigh power,False,False,RIVERSIDE
chef,chief,The Prioress' Tale 636,data/riverside_cats/PrT_riv.cat,Biforn the chief auter whil the masse laste,True,False,RIVERSIDE
wight,wight,The Reeve's Tale 4086,data/riverside_cats/RvT_riv.cat,I is ful wight God waat as is a raa,False,False,RIVERSIDE
ouen,awen,The Reeve's Tale 4239,data/riverside_cats/RvT_riv.cat,I is thyn awen clerk swa have I seel,False,False,RIVERSIDE
sori,sory,The Shipman's Tale 117,data/riverside_cats/ShipT_riv.cat,That lasse lust hath to that sory pley,False,False,RIVERSIDE
bright,bright,The Second Nun's Tale 120,data/riverside_cats/SNT_riv.cat,This mayden bright Cecilie as hir lif seith,False,False,RIVERSIDE
badde,badder,The Squire's Tale 224,data/riverside_cats/SqT_riv.cat,They demen gladly to the badder ende,True,False,RIVERSIDE
troian,troian,Troilus and Criseyde; Book I 145,data/riverside_cats/TC1_riv.cat,But the Troian gestes as they felle,False,False,RIVERSIDE
ouen,owen,Troilus and Criseyde; Book I 407,data/riverside_cats/TC1_riv.cat,And if that at myn owen lust I brenne,False,False,RIVERSIDE
ouen,owen,Troilus and Criseyde; Book I 509,data/riverside_cats/TC1_riv.cat,Now artow hent now gnaw thin owen cheyne,False,False,RIVERSIDE
hevi,hevy,Troilus and Criseyde; Book I 651,data/riverside_cats/TC1_riv.cat,Thyn hevy charge it shal the lasse dere,False,False,RIVERSIDE
glad,glad,Troilus and Criseyde; Book I 1041,data/riverside_cats/TC1_riv.cat,Adieu Be glad God spede us bothe two,False,False,RIVERSIDE
bet,bet,Troilus and Criseyde; Book II 128,data/riverside_cats/TC2_riv.cat,What Bet than swyche fyve I Nay ywys,False,False,RIVERSIDE
ouen,owen,Troilus and Criseyde; Book II 445,data/riverside_cats/TC2_riv.cat,Til I myn owen herte blood may see,False,False,RIVERSIDE
sori,sory,Troilus and Criseyde; Book II 464,data/riverside_cats/TC2_riv.cat,A Lord What me is tid a sory chaunce,False,False,RIVERSIDE
ouen,owen,Troilus and Criseyde; Book II 474,data/riverside_cats/TC2_riv.cat,No wis quod he myn owen nece dere,False,False,RIVERSIDE
god,good,Troilus and Criseyde; Book II 499,data/riverside_cats/TC2_riv.cat,Tyl at the laste O good em quod she tho,True,False,RIVERSIDE
ouen,owen,Troilus and Criseyde; Book II 652,data/riverside_cats/TC2_riv.cat,For of hire owen thought she wex al reed,False,False,RIVERSIDE
hard,hardest,Troilus and Criseyde; Book II 729,data/riverside_cats/TC2_riv.cat,Now sette a caas the hardest is ywys,True,False,RIVERSIDE
werse,wers,Troilus and Criseyde; Book II 865,data/riverside_cats/TC2_riv.cat,Or love the wers though wrecches on it crien,False,False,RIVERSIDE
ouen,owen,Troilus and Criseyde; Book II 871,data/riverside_cats/TC2_riv.cat,My deere herte and al myn owen knyght,False,False,RIVERSIDE
gret,grettest,Troilus and Criseyde; Book II 1143,data/riverside_cats/TC2_riv.cat,And seyde Now is this the grettest wondre,False,False,RIVERSIDE
yonder,yonder,Troilus and Criseyde; Book II 1188,data/riverside_cats/TC2_riv.cat,The yonder hous that stant aforyeyn us,False,False,RIVERSIDE
god,good,Troilus and Criseyde; Book II 1209,data/riverside_cats/TC2_riv.cat,Of his good wille and doth hym nat to deye,False,False,RIVERSIDE
ouen,owen,Troilus and Criseyde; Book II 1486,data/riverside_cats/TC2_riv.cat,Deiphebus of his owen curteisie,False,False,RIVERSIDE
sik,sik,Troilus and Criseyde; Book II 1523,data/riverside_cats/TC2_riv.cat,For parde sik is he that is in sorwe,True,False,RIVERSIDE
ouen,owen,Troilus and Criseyde; Book III 108,data/riverside_cats/TC3_riv.cat,That shal I wreke upon myn owen lif,False,False,RIVERSIDE
ouen,owen,Troilus and Criseyde; Book III 147,data/riverside_cats/TC3_riv.cat,Lo this mene I myn owen swete herte,False,False,RIVERSIDE
ouen,owen,Troilus and Criseyde; Book III 218,data/riverside_cats/TC3_riv.cat,Now lat hire wende unto hire owen place,False,False,RIVERSIDE
ouen,owen,Troilus and Criseyde; Book III 424,data/riverside_cats/TC3_riv.cat,Ech to his owen nedes gan entende,False,False,RIVERSIDE
ouen,owen,Troilus and Criseyde; Book III 596,data/riverside_cats/TC3_riv.cat,With a certein of hire owen men,False,False,RIVERSIDE
ouen,owen,Troilus and Criseyde; Book III 1101,data/riverside_cats/TC3_riv.cat,Allas youre owen Troilus is lorn,False,False,RIVERSIDE
bet,bet,Troilus and Criseyde; Book III 1223,data/riverside_cats/TC3_riv.cat,Now is this bet than bothe two be lorn,False,False,RIVERSIDE
ouen,owen,Troilus and Criseyde; Book III 1303,data/riverside_cats/TC3_riv.cat,Iwys quod she myn owen hertes list,False,False,RIVERSIDE
ouen,owen,Troilus and Criseyde; Book III 1485,data/riverside_cats/TC3_riv.cat,But natheles myn owen lady bright,False,False,RIVERSIDE
real,real,Troilus and Criseyde; Book III 1534,data/riverside_cats/TC3_riv.cat,Retorned to his real paleys soone,False,False,RIVERSIDE
fresh,fresshest,Troilus and Criseyde; Book III 1722,data/riverside_cats/TC3_riv.cat,The fresshest and the beste he koude fynde,True,False,RIVERSIDE
ouen,owen,Troilus and Criseyde; Book III 1820,data/riverside_cats/TC3_riv.cat,Is with Criseyde his owen herte swete,False,False,RIVERSIDE
gret,grettest,Troilus and Criseyde; Book IV 192,data/riverside_cats/TC4_riv.cat,He is ek oon the grettest of this town,True,False,RIVERSIDE
olde,oold,Troilus and Criseyde; Book IV 330,data/riverside_cats/TC4_riv.cat,O oold unholsom and myslyved man,True,False,RIVERSIDE
ouen,owen,Troilus and Criseyde; Book IV 405,data/riverside_cats/TC4_riv.cat,Forthi be glad myn owen deere brother,False,False,RIVERSIDE
ouen,owen,Troilus and Criseyde; Book IV 1089,data/riverside_cats/TC4_riv.cat,Hastow swich lust to ben thyn owen fo,False,False,RIVERSIDE
ouen,owen,Troilus and Criseyde; Book IV 1449,data/riverside_cats/TC4_riv.cat,Dwelle rather here myn owen swete herte,False,False,RIVERSIDE
ouen,owen,Troilus and Criseyde; Book V 49,data/riverside_cats/TC5_riv.cat,Whi nyl I helpen to myn owen cure,False,False,RIVERSIDE
ouen,owen,Troilus and Criseyde; Book V 63,data/riverside_cats/TC5_riv.cat,Whan she forgoth hire owen swete herte,False,False,RIVERSIDE
ouen,owen,Troilus and Criseyde; Book V 521,data/riverside_cats/TC5_riv.cat,And to Pandare his owen brother deere,False,False,RIVERSIDE
yonder,yonder,Troilus and Criseyde; Book V 575,data/riverside_cats/TC5_riv.cat,And at that corner in the yonder hous,False,False,RIVERSIDE
yonder,yonder,Troilus and Criseyde; Book V 580,data/riverside_cats/TC5_riv.cat,The blisful sown and in that yonder place,False,False,RIVERSIDE
ouen,owen,Troilus and Criseyde; Book V 588,data/riverside_cats/TC5_riv.cat,What joie hastow thyn owen folk to spille,False,False,RIVERSIDE
yonder,yonder,Troilus and Criseyde; Book V 610,data/riverside_cats/TC5_riv.cat,And to the yonder hille I gan hire gyde,False,False,RIVERSIDE
sori,sory,Troilus and Criseyde; Book V 627,data/riverside_cats/TC5_riv.cat,I am right sory Troilus wol deye,False,False,RIVERSIDE
ouen,owen,Troilus and Criseyde; Book V 865,data/riverside_cats/TC5_riv.cat,For love of Troilus hire owen knyght,False,False,RIVERSIDE
god,good,Troilus and Criseyde; Book V 1081,data/riverside_cats/TC5_riv.cat,And my good word al sholde I lyven evere,False,False,RIVERSIDE
bright,bryght,Troilus and Criseyde; Book V 1241,data/riverside_cats/TC5_riv.cat,Lay kyssyng ay his lady bryght Criseyde,False,False,RIVERSIDE
bright,bryght,Troilus and Criseyde; Book V 1247,data/riverside_cats/TC5_riv.cat,My lady bryght Criseyde hath me bytrayed,False,False,RIVERSIDE
bright,bright,Troilus and Criseyde; Book V 1264,data/riverside_cats/TC5_riv.cat,God wot I wende O lady bright Criseyde,False,False,RIVERSIDE
best,best,Troilus and Criseyde; Book V 1307,data/riverside_cats/TC5_riv.cat,That hire abod the best is for yow twaye,True,False,RIVERSIDE
ouen,owen,Troilus and Criseyde; Book V 1315,data/riverside_cats/TC5_riv.cat,And to Criseyde his owen lady deere,False,False,RIVERSIDE
ouen,owen,Troilus and Criseyde; Book V 1344,data/riverside_cats/TC5_riv.cat,Foryeve it me myn owen swete herte,False,False,RIVERSIDE
fair,fair,Sir Thopas 832,data/riverside_cats/Thop_riv.cat,And thurgh his fair berynge,False,False,RIVERSIDE
