headword,word,line_number,filename,context,is_elided,is_final,text_type
dul,dulle,Book of the Duchess 900,data/riverside_cats/BD_riv.cat,And eke my spirites be so dulle,False,True,riverside
god,goode,Book of the Duchess 948,data/riverside_cats/BD_riv.cat,And goode faire White she het;,False,False,riverside
fair,faire,Book of the Duchess 948,data/riverside_cats/BD_riv.cat,And goode faire White she het;,False,False,riverside
muche,moche,Book of the Duchess 986,data/riverside_cats/BD_riv.cat,Had as moche debonairte,False,False,riverside
smert,smerte,Book of the Duchess 1107,data/riverside_cats/BD_riv.cat,Were my sorwes never so smerte.,False,True,riverside
long,longe,Book of the Duchess 1148,data/riverside_cats/BD_riv.cat,"Noght longe tyme, leve hyt wel!",False,False,riverside
muche,moche,Book of the Duchess 1197,data/riverside_cats/BD_riv.cat,"So moche beaute, trewely",False,False,riverside
neue,newe,Book of the Duchess 1288,data/riverside_cats/BD_riv.cat,Our joye was ever ylyche newe;,False,True,riverside
wroth,wrothe,Book of the Duchess 1294,data/riverside_cats/BD_riv.cat,Ylyche they were bothe glad and wrothe;,False,True,riverside
heigh,hye,The Clerk's Tale 135,data/riverside_cats/ClT_riv.cat,"And taak a wyf, for hye Goddes sake!",False,False,riverside
smal,smale,The Clerk's Tale 382,data/riverside_cats/ClT_riv.cat,And sette hire ful of nowches grete and smale.,False,True,riverside
yong,yonge,The Clerk's Tale 419,data/riverside_cats/ClT_riv.cat,"That men and wommen, as wel yonge as olde",True,False,riverside
olde,olde,The Clerk's Tale 419,data/riverside_cats/ClT_riv.cat,"That men and wommen, as wel yonge as olde",False,True,riverside
wroth,wrothe,The Clerk's Tale 437,data/riverside_cats/ClT_riv.cat,"Were wrothe, she wolde bryngen hem aton;",False,False,riverside
wise,wise,The Clerk's Tale 438,data/riverside_cats/ClT_riv.cat,So wise and rype wordes hadde she,True,False,riverside
long,longe,The Clerk's Tale 442,data/riverside_cats/ClT_riv.cat,Nat longe tyme after that this Grisild,False,False,riverside
ouen,owene,The Clerk's Tale 504,data/riverside_cats/ClT_riv.cat,Youre owene thyng; werketh after youre wille.,False,False,riverside
yong,yonge,The Clerk's Tale 567,data/riverside_cats/ClT_riv.cat,Have heer agayn youre litel yonge mayde.,False,False,riverside
ouen,owene,The Clerk's Tale 652,data/riverside_cats/ClT_riv.cat,Ye been oure lord; dooth with youre owene thyng,False,False,riverside
neue,newe,The Clerk's Tale 841,data/riverside_cats/ClT_riv.cat,And of youre newe wyf God of his grace,False,False,riverside
neue,newe,The Clerk's Tale 857,data/riverside_cats/ClT_riv.cat,Love is noght oold as whan that it is newe.,False,True,riverside
neue,newe,The Clerk's Tale 942,data/riverside_cats/ClT_riv.cat,Was kouth eek that a newe markysesse,False,False,riverside
neue,newe,The Clerk's Tale 997,data/riverside_cats/ClT_riv.cat,Delitynge evere in rumbul that is newe,False,True,riverside
sad,sadde,The Clerk's Tale 1002,data/riverside_cats/ClT_riv.cat,Thus seyden sadde folk in that citee,False,False,riverside
neue,newe,The Clerk's Tale 1005,data/riverside_cats/ClT_riv.cat,To han a newe lady of hir toun.,False,False,riverside
wise,wise,The Canon's Yeoman's Tale 751,data/riverside_cats/CYT_riv.cat,"Oure elvysshe craft, we semen wonder wise",False,True,riverside
queinte,queynte,The Canon's Yeoman's Tale 752,data/riverside_cats/CYT_riv.cat,Oure termes been so clergial and so queynte.,False,True,riverside
roughe,rowe,The Canon's Yeoman's Tale 861,data/riverside_cats/CYT_riv.cat,"To reyse a feend, al looke he never so rowe.",False,True,riverside
sad,sadde,The Canon's Yeoman's Tale 877,data/riverside_cats/CYT_riv.cat,Yet of that art they kan nat wexen sadde,False,True,riverside
olde,olde,The Canon's Yeoman's Tale 1067,data/riverside_cats/CYT_riv.cat,"Stynketh, as witnessen thise olde wyse",False,False,riverside
red,rede,The Canon's Yeoman's Tale 1095,data/riverside_cats/CYT_riv.cat,For shame of hym my chekes wexen rede.,False,True,riverside
god,goode,The Canon's Yeoman's Tale 1295,data/riverside_cats/CYT_riv.cat,"Now, goode sire, go forth thy wey and hy the.",False,False,riverside
gret,grete,The Canon's Yeoman's Tale 1404,data/riverside_cats/CYT_riv.cat,And empten also grete and hevye purses,True,False,riverside
yong,yonge,The Franklin's Tale 956,data/riverside_cats/FranT_riv.cat,Ther yonge folk kepen hir observaunces,False,False,riverside
neue,newe,The Franklin's Tale 1015,data/riverside_cats/FranT_riv.cat,But sodeynly bigonne revel newe,False,True,riverside
loue,lowe,The Franklin's Tale 1035,data/riverside_cats/FranT_riv.cat,As thyn herberwe chaungeth lowe or heighe,True,False,riverside
derk,dirke,The Franklin's Tale 1074,data/riverside_cats/FranT_riv.cat,Into hir owene dirke regioun,False,False,riverside
long,longe,The Franklin's Tale 1081,data/riverside_cats/FranT_riv.cat,And longe tyme he lay forth in a traunce.,False,False,riverside
red,rede,The Franklin's Tale 1148,data/riverside_cats/FranT_riv.cat,"Somtyme a vyne, and grapes white and rede;",False,True,riverside
ded,dede,The Franklin's Tale 1181,data/riverside_cats/FranT_riv.cat,And he answerde hym that they dede were,False,False,riverside
muche,muche,The Franklin's Tale 1471,data/riverside_cats/FranT_riv.cat,"This is to muche, and it were Goddes wille.",True,False,riverside
lef,leeve,The Franklin's Tale 1607,data/riverside_cats/FranT_riv.cat,"This philosophre answerde, """"Leeve brother",False,False,riverside
glad,glade,The Friar's Tale 1348,data/riverside_cats/FriT_riv.cat,And they were glade for to fille his purs,False,False,riverside
streit,streite,The Friar's Tale 1426,data/riverside_cats/FriT_riv.cat,My wages been ful streite and ful smale.,True,False,riverside
smal,smale,The Friar's Tale 1426,data/riverside_cats/FriT_riv.cat,My wages been ful streite and ful smale.,False,True,riverside
lef,leeve,The Friar's Tale 1444,data/riverside_cats/FriT_riv.cat,"But, leeve brother, tel me thanne thy name",False,False,riverside
lef,leeve,The Friar's Tale 1474,data/riverside_cats/FriT_riv.cat,"Ful many a cause, leeve sire somonour",False,False,riverside
muche,muche,The Friar's Tale 1546,data/riverside_cats/FriT_riv.cat,So muche wo as I have with yow tholed!,False,False,riverside
olde,olde,The Friar's Tale 1582,data/riverside_cats/FriT_riv.cat,"Com out,"""" quod he, """"thou olde virytrate!",False,False,riverside
sik,seeke,The General Prologue 18,data/riverside_cats/GP_riv.cat,That hem hath holpen whan that they were seeke.,False,True,riverside
wid,wyde,The General Prologue 28,data/riverside_cats/GP_riv.cat,The chambres and the stables weren wyde,False,True,riverside
god,goode,The General Prologue 74,data/riverside_cats/GP_riv.cat,"His hors were goode, but he was nat gay.",False,False,riverside
red,reede,The General Prologue 90,data/riverside_cats/GP_riv.cat,"Al ful of fresshe floures, whyte and reede.",False,True,riverside
wid,wyde,The General Prologue 93,data/riverside_cats/GP_riv.cat,"Short was his gowne, with sleves longe and wyde.",False,True,riverside
wise,wise,The General Prologue 313,data/riverside_cats/GP_riv.cat,"He semed swich, his wordes weren so wise.",False,True,riverside
ouen,owene,The General Prologue 336,data/riverside_cats/GP_riv.cat,For he was Epicurus owene sone,False,False,riverside
neue,newe,The General Prologue 365,data/riverside_cats/GP_riv.cat,Ful fressh and newe hir geere apiked was;,True,False,riverside
neue,newe,The General Prologue 428,data/riverside_cats/GP_riv.cat,Hir frendshipe nas nat newe to bigynne.,False,False,riverside
neue,newe,The General Prologue 457,data/riverside_cats/GP_riv.cat,"Ful streite yteyd, and shoes ful moyste and newe.",False,True,riverside
wid,wyde,The General Prologue 557,data/riverside_cats/GP_riv.cat,His nosethirles blake were and wyde.,False,True,riverside
wise,wise,The General Prologue 569,data/riverside_cats/GP_riv.cat,For to be wise in byynge of vitaille;,True,False,riverside
long,longe,The General Prologue 591,data/riverside_cats/GP_riv.cat,Ful longe were his legges and ful lene,False,False,riverside
long,longe,The General Prologue 784,data/riverside_cats/GP_riv.cat,Oure conseil was nat longe for to seche.,False,False,riverside
queinte,queynte,House of Fame 126,data/riverside_cats/HF_riv.cat,And queynte maner of figures,False,False,riverside
olde,olde,House of Fame 127,data/riverside_cats/HF_riv.cat,"Of olde werk, then I saugh ever.",False,False,riverside
muche,moche,House of Fame 147,data/riverside_cats/HF_riv.cat,"In Itayle, with ful moche pyne",False,False,riverside
smert,smerte,House of Fame 374,data/riverside_cats/HF_riv.cat,And deyde thorgh the wounde smerte.,False,True,riverside
long,longe,House of Fame 446,data/riverside_cats/HF_riv.cat,"Saugh he, which is longe to telle;",False,False,riverside
fair,faire,House of Fame 518,data/riverside_cats/HF_riv.cat,"Now faire blisfull, O Cipris",False,False,riverside
glad,glade,House of Fame 645,data/riverside_cats/HF_riv.cat,Of Loves folk yf they be glade,False,True,riverside
olde,olde,House of Fame 694,data/riverside_cats/HF_riv.cat,Of olde forleten aqueyntaunces;,False,False,riverside
juste,juste,House of Fame 719,data/riverside_cats/HF_riv.cat,And stant eke in so juste a place,True,False,riverside
wet,wete,House of Fame 922,data/riverside_cats/HF_riv.cat,"Hys wynges malt, and he fel wete",False,True,riverside
muche,moche,House of Fame 971,data/riverside_cats/HF_riv.cat,Moche ys thy myght and thy noblesse!,False,False,riverside
cler,clere,House of Fame 983,data/riverside_cats/HF_riv.cat,For more clere entendement,True,False,riverside
heigh,hye,House of Fame 1020,data/riverside_cats/HF_riv.cat,That never herde I thing so hye,False,True,riverside
heigh,hye,House of Fame 1133,data/riverside_cats/HF_riv.cat,To bilden on a place hye.,False,True,riverside
olde,olde,House of Fame 1155,data/riverside_cats/HF_riv.cat,"Of olde tyme, and yet they were",False,False,riverside
olde,olde,House of Fame 1233,data/riverside_cats/HF_riv.cat,"Ther saugh I famous, olde and yonge",True,False,riverside
yong,yonge,House of Fame 1233,data/riverside_cats/HF_riv.cat,"Ther saugh I famous, olde and yonge",False,True,riverside
long,longe,House of Fame 1287,data/riverside_cats/HF_riv.cat,And eft imused longe while,False,False,riverside
ouen,oune,House of Fame 1311,data/riverside_cats/HF_riv.cat,Our oune gentil lady Fame,False,False,riverside
muche,moche,House of Fame 1358,data/riverside_cats/HF_riv.cat,Ful moche prees of folk ther nas,False,False,riverside
wise,wise,House of Fame 1438,data/riverside_cats/HF_riv.cat,Wise and worthy for to nevene,True,False,riverside
long,longe,House of Fame 1484,data/riverside_cats/HF_riv.cat,That bore hath up a longe while,False,False,riverside
hard,harde,House of Fame 1586,data/riverside_cats/HF_riv.cat,"This Eolus, with harde grace",False,False,riverside
god,goode,House of Fame 1608,data/riverside_cats/HF_riv.cat,"Of goode folk, and gunne crie",False,False,riverside
muche,moche,House of Fame 1748,data/riverside_cats/HF_riv.cat,Hyt shal doon us as moche good,False,False,riverside
gret,grete,House of Fame 1753,data/riverside_cats/HF_riv.cat,At regard of oure grete ese.,True,False,riverside
wise,wise,House of Fame 1756,data/riverside_cats/HF_riv.cat,"Worthy, wise, and goode also",True,False,riverside
god,goode,House of Fame 1756,data/riverside_cats/HF_riv.cat,"Worthy, wise, and goode also",True,False,riverside
god,goode,House of Fame 1832,data/riverside_cats/HF_riv.cat,As goode folk han in godnesse;,False,False,riverside
god,goode,House of Fame 1854,data/riverside_cats/HF_riv.cat,As goode folk han for godnesse;,False,False,riverside
red,rede,House of Fame 1936,data/riverside_cats/HF_riv.cat,"Was mad of twigges, falwe, rede",False,True,riverside
neue,newe,House of Fame 2045,data/riverside_cats/HF_riv.cat,A newe tydynge prively,False,False,riverside
whit,white,House of Fame 2116,data/riverside_cats/HF_riv.cat,As doth the faire white mone,False,False,riverside
long,longe,The Knight's Tale 994,data/riverside_cats/KnT_riv.cat,But it were al to longe for to devyse,False,False,riverside
quik,quyke,The Knight's Tale 1015,data/riverside_cats/KnT_riv.cat,"Nat fully quyke, ne fully dede they were",False,False,riverside
ded,dede,The Knight's Tale 1015,data/riverside_cats/KnT_riv.cat,"Nat fully quyke, ne fully dede they were",False,False,riverside
whit,white,The Knight's Tale 1053,data/riverside_cats/KnT_riv.cat,"She gadereth floures, party white and rede",True,False,riverside
red,rede,The Knight's Tale 1053,data/riverside_cats/KnT_riv.cat,"She gadereth floures, party white and rede",False,True,riverside
lef,leeve,The Knight's Tale 1184,data/riverside_cats/KnT_riv.cat,"And soothly, leeve brother, this is al.",False,False,riverside
muche,muche,The Knight's Tale 1359,data/riverside_cats/KnT_riv.cat,So muche sorwe hadde nevere creature,False,False,riverside
loue,lowe,The Knight's Tale 1369,data/riverside_cats/KnT_riv.cat,"So feble eek were his spiritz, and so lowe",False,True,riverside
fair,faire,The Knight's Tale 1511,data/riverside_cats/KnT_riv.cat,"Welcome be thou, faire, fresshe May",False,False,riverside
fresh,fresshe,The Knight's Tale 1511,data/riverside_cats/KnT_riv.cat,"Welcome be thou, faire, fresshe May",False,False,riverside
long,longe,The Knight's Tale 1573,data/riverside_cats/KnT_riv.cat,"A longe tyme, and after he up sterte.",False,False,riverside
fals,false,The Knight's Tale 1580,data/riverside_cats/KnT_riv.cat,"And seide: """"Arcite, false traytour wikke",False,False,riverside
ouen,owene,The Knight's Tale 1744,data/riverside_cats/KnT_riv.cat,"Youre owene mouth, by youre confessioun",False,False,riverside
sore,soore,The Knight's Tale 1755,data/riverside_cats/KnT_riv.cat,And saugh hir blody woundes wyde and soore,False,True,riverside
wise,wyse,The Knight's Tale 1804,data/riverside_cats/KnT_riv.cat,And yet they wenen for to been ful wyse,False,True,riverside
muche,muche,The Knight's Tale 1808,data/riverside_cats/KnT_riv.cat,Kan hem therfore as muche thank as me.,False,False,riverside
wroth,wrothe,The Knight's Tale 1840,data/riverside_cats/KnT_riv.cat,Al be ye never so jalouse ne so wrothe.,False,True,riverside
bright,brighte,The Knight's Tale 1958,data/riverside_cats/KnT_riv.cat,"With wawes grene, and brighte as any glas.",True,False,riverside
long,longe,The Knight's Tale 2136,data/riverside_cats/KnT_riv.cat,"His shuldres brode, his armes rounde and longe;",False,True,riverside
bright,brighte,The Knight's Tale 2141,data/riverside_cats/KnT_riv.cat,With nayles yelewe and brighte as any gold,True,False,riverside
gret,grete,The Knight's Tale 2149,data/riverside_cats/KnT_riv.cat,"Twenty and mo, as grete as any steer",True,False,riverside
stoute,stoute,The Knight's Tale 2154,data/riverside_cats/KnT_riv.cat,"Armed ful wel, with hertes stierne and stoute.",False,True,riverside
rounde,rounde,The Knight's Tale 2161,data/riverside_cats/KnT_riv.cat,Couched with perles white and rounde and grete;,True,False,riverside
gret,grete,The Knight's Tale 2161,data/riverside_cats/KnT_riv.cat,Couched with perles white and rounde and grete;,False,True,riverside
vein,veyne,The Knight's Tale 2240,data/riverside_cats/KnT_riv.cat,"Ne renoun in this cas, ne veyne glorie",False,False,riverside
loue,lowe,The Knight's Tale 2299,data/riverside_cats/KnT_riv.cat,Queene of the regne of Pluto derk and lowe,False,True,riverside
chaste,chaste,The Knight's Tale 2304,data/riverside_cats/KnT_riv.cat,"Chaste goddesse, wel wostow that I",False,False,riverside
hot,hoote,The Knight's Tale 2319,data/riverside_cats/KnT_riv.cat,That al hire hoote love and hir desir,False,False,riverside
queinte,queynte,The Knight's Tale 2333,data/riverside_cats/KnT_riv.cat,But sodeynly she saugh a sighte queynte,False,True,riverside
fair,faire,The Knight's Tale 2386,data/riverside_cats/KnT_riv.cat,"Of faire, yonge, fresshe Venus free",False,False,riverside
yong,yonge,The Knight's Tale 2386,data/riverside_cats/KnT_riv.cat,"Of faire, yonge, fresshe Venus free",False,False,riverside
grim,grymme,The Knight's Tale 2519,data/riverside_cats/KnT_riv.cat,"Somme seyde he looked grymme, and he wolde fighte:",True,False,riverside
bright,brighte,The Knight's Tale 2608,data/riverside_cats/KnT_riv.cat,Out goon the swerdes as the silver brighte;,False,True,riverside
heigh,heighe,The Knight's Tale 2661,data/riverside_cats/KnT_riv.cat,"For joye of this, so loude and heighe withalle",False,False,riverside
sore,soore,The Knight's Tale 2804,data/riverside_cats/KnT_riv.cat,That dwelled in his herte syk and soore,False,True,riverside
olde,olde,The Knight's Tale 2828,data/riverside_cats/KnT_riv.cat,Of olde folk and folk of tendre yeeres,False,False,riverside
gret,grete,The Knight's Tale 2892,data/riverside_cats/KnT_riv.cat,"Upon thise steedes, that weren grete and white",True,False,riverside
whit,white,The Knight's Tale 2892,data/riverside_cats/KnT_riv.cat,"Upon thise steedes, that weren grete and white",False,True,riverside
wet,wete,The Knight's Tale 2901,data/riverside_cats/KnT_riv.cat,With slakke paas and eyen rede and wete,False,True,riverside
ouen,owene,The Knight's Tale 3077,data/riverside_cats/KnT_riv.cat,"That gentil Palamon, youre owene knyght",False,False,riverside
fair,faire,The Manciple's Tale 191,data/riverside_cats/MancT_riv.cat,"Than on hire wyves, be they never so faire",False,True,riverside
fals,false,The Manciple's Tale 295,data/riverside_cats/MancT_riv.cat,"Now shaltow, false theef, thy song forgon",False,False,riverside
blak,blake,The Manciple's Tale 299,data/riverside_cats/MancT_riv.cat,Thou and thyn ofspryng evere shul be blake,False,True,riverside
muche,muche,The Manciple's Tale 325,data/riverside_cats/MancT_riv.cat,"My sone, ful ofte, for to muche speche",False,False,riverside
yong,yonge,The Manciple's Tale 334,data/riverside_cats/MancT_riv.cat,Thus lerne children whan that they been yonge.,False,True,riverside
neue,newe,The Manciple's Tale 359,data/riverside_cats/MancT_riv.cat,"My sone, be war, and be noon auctour newe",False,True,riverside
fals,false,The Manciple's Tale 360,data/riverside_cats/MancT_riv.cat,"Of tidynges, wheither they been false or trewe.",True,False,riverside
wise,wyse,The Merchant's Tale 1359,data/riverside_cats/MerT_riv.cat,They been so trewe and therwithal so wyse;,False,True,riverside
heigh,heighe,The Merchant's Tale 1482,data/riverside_cats/MerT_riv.cat,"That yow ne liketh, for youre heighe prudence",False,False,riverside
ouen,owene,The Merchant's Tale 1490,data/riverside_cats/MerT_riv.cat,I holde youre owene conseil is the beste.,False,False,riverside
long,longe,The Merchant's Tale 1696,data/riverside_cats/MerT_riv.cat,I trowe it were to longe yow to tarie,False,False,riverside
fals,false,The Merchant's Tale 1785,data/riverside_cats/MerT_riv.cat,"O servant traytour, false hoomly hewe",False,False,riverside
fresh,fresshe,The Merchant's Tale 1882,data/riverside_cats/MerT_riv.cat,"Unto his faire, fresshe lady May;",False,False,riverside
fair,faire,The Merchant's Tale 1955,data/riverside_cats/MerT_riv.cat,Who studieth now but faire fresshe May?,False,False,riverside
queinte,queynte,The Merchant's Tale 2061,data/riverside_cats/MerT_riv.cat,O brotil joye! O sweete venym queynte!,False,True,riverside
olde,olde,The Merchant's Tale 2149,data/riverside_cats/MerT_riv.cat,Swiche olde lewed wordes used he.,False,False,riverside
blind,blynde,The Merchant's Tale 2259,data/riverside_cats/MerT_riv.cat,"Unto this olde, blynde, worthy knyght",False,False,riverside
god,goode,The Merchant's Tale 2281,data/riverside_cats/MerT_riv.cat,"Wommen ful trewe, ful goode, and vertuous.",True,False,riverside
god,goode,The Merchant's Tale 2387,data/riverside_cats/MerT_riv.cat,"Ye maze, maze, goode sire,"""" quod she;",False,False,riverside
prive,privee,The Miller's Tale 3201,data/riverside_cats/MilT_riv.cat,And therto he was sleigh and ful privee,False,True,riverside
smal,smale,The Miller's Tale 3208,data/riverside_cats/MilT_riv.cat,"His Almageste, and bookes grete and smale",False,True,riverside
blak,blake,The Miller's Tale 3246,data/riverside_cats/MilT_riv.cat,And tho were bent and blake as any sloo.,True,False,riverside
queinte,queynte,The Miller's Tale 3275,data/riverside_cats/MilT_riv.cat,As clerkes ben ful subtile and ful queynte;,False,True,riverside
prive,privee,The Miller's Tale 3295,data/riverside_cats/MilT_riv.cat,That but ye wayte wel and been privee,False,True,riverside
brod,brode,The Miller's Tale 3315,data/riverside_cats/MilT_riv.cat,And strouted as a fanne large and brode;,False,True,riverside
ouen,owene,The Miller's Tale 3588,data/riverside_cats/MilT_riv.cat,For it is Goddes owene heeste deere.,False,False,riverside
loue,lowe,The Miller's Tale 3696,data/riverside_cats/MilT_riv.cat,"Unto his brest it raughte, it was so lowe --",False,True,riverside
smal,smale,The Miller's Tale 3826,data/riverside_cats/MilT_riv.cat,"The neighebores, bothe smale and grete",True,False,riverside
olde,olde,The Monk's Tale 1998,data/riverside_cats/MkT_riv.cat,Be war by thise ensamples trewe and olde.,False,True,riverside
ouen,owene,The Monk's Tale 2008,data/riverside_cats/MkT_riv.cat,With Goddes owene fynger wroght was he,False,False,riverside
long,longe,The Monk's Tale 2110,data/riverside_cats/MkT_riv.cat,And bar the hevene on his nekke longe.,False,True,riverside
fair,faire,The Nun's Priest's Tale 2870,data/riverside_cats/NPT_riv.cat,Was cleped faire damoysele Pertelote.,False,False,riverside
wise,wise,The Nun's Priest's Tale 2914,data/riverside_cats/NPT_riv.cat,"To han housbondes hardy, wise, and free",True,False,riverside
red,rede,The Nun's Priest's Tale 2928,data/riverside_cats/NPT_riv.cat,"Of youre rede colera, pardee",False,False,riverside
wid,wyde,The Nun's Priest's Tale 3015,data/riverside_cats/NPT_riv.cat,Bihoold my bloody woundes depe and wyde!,False,True,riverside
long,longe,The Nun's Priest's Tale 3149,data/riverside_cats/NPT_riv.cat,But thilke tale is al to longe to telle,False,False,riverside
fals,false,The Nun's Priest's Tale 3228,data/riverside_cats/NPT_riv.cat,"False dissymulour, o Greek Synon",False,False,riverside
cold,colde,The Nun's Priest's Tale 3256,data/riverside_cats/NPT_riv.cat,Wommennes conseils been ful ofte colde;,False,True,riverside
yong,yonge,The Pardoner's Tale 464,data/riverside_cats/PardT_riv.cat,Of yonge folk that haunteden folye,False,False,riverside
gret,grete,The Pardoner's Tale 472,data/riverside_cats/PardT_riv.cat,Hir othes been so grete and so dampnable,True,False,riverside
smal,smale,The Pardoner's Tale 478,data/riverside_cats/PardT_riv.cat,"Fetys and smale, and yonge frutesteres",True,False,riverside
gret,grete,The Pardoner's Tale 629,data/riverside_cats/PardT_riv.cat,Now wol I speke of othes false and grete,False,True,riverside
heigh,heighe,The Pardoner's Tale 640,data/riverside_cats/PardT_riv.cat,Of heighe Goddes heestes honurable,False,False,riverside
prive,privee,The Pardoner's Tale 675,data/riverside_cats/PardT_riv.cat,Ther cam a privee theef men clepeth Deeth,False,False,riverside
long,longe,The Pardoner's Tale 726,data/riverside_cats/PardT_riv.cat,As longe tyme as it is Goddes wille.,False,False,riverside
lef,leeve,The Pardoner's Tale 731,data/riverside_cats/PardT_riv.cat,"And seye `Leeve mooder, leet me in!",False,False,riverside
long,longe,The Pardoner's Tale 735,data/riverside_cats/PardT_riv.cat,That in my chambre longe tyme hath be,False,False,riverside
yong,yonge,The Pardoner's Tale 759,data/riverside_cats/PardT_riv.cat,"To sleen us yonge folk, thou false theef!",False,False,riverside
fals,false,The Pardoner's Tale 759,data/riverside_cats/PardT_riv.cat,"To sleen us yonge folk, thou false theef!",False,False,riverside
fair,faire,The Pardoner's Tale 774,data/riverside_cats/PardT_riv.cat,For that the floryns been so faire and brighte,True,False,riverside
bright,brighte,The Pardoner's Tale 774,data/riverside_cats/PardT_riv.cat,For that the floryns been so faire and brighte,False,True,riverside
ouen,owene,The Pardoner's Tale 790,data/riverside_cats/PardT_riv.cat,And for oure owene tresor doon us honge.,False,False,riverside
ouen,owene,The Pardoner's Tale 834,data/riverside_cats/PardT_riv.cat,And pleye at dees right at oure owene wille.,False,False,riverside
bright,brighte,The Pardoner's Tale 839,data/riverside_cats/PardT_riv.cat,The beautee of thise floryns newe and brighte.,False,True,riverside
fair,faire,The Pardoner's Tale 921,data/riverside_cats/PardT_riv.cat,As faire as any man in Engelond,True,False,riverside
sore,sore,Parliament of Fowls 13,data/riverside_cats/PF_riv.cat,"I dar nat seyn, his strokes been so sore",False,True,riverside
ded,dede,Parliament of Fowls 187,data/riverside_cats/PF_riv.cat,"And colde welle-stremes, nothyng dede",False,True,riverside
long,longe,Parliament of Fowls 230,data/riverside_cats/PF_riv.cat,And upon pilers greete of jasper longe,False,True,riverside
fair,fayre,Parliament of Fowls 234,data/riverside_cats/PF_riv.cat,"Fayre of hemself, and some of hem were gay;",True,False,riverside
neue,newe,Parliament of Fowls 250,data/riverside_cats/PF_riv.cat,Of newe flaume; and wel espyed I thenne,False,False,riverside
prive,prive,Parliament of Fowls 260,data/riverside_cats/PF_riv.cat,And in a prive corner in disport,False,False,riverside
red,rede,Parliament of Fowls 442,data/riverside_cats/PF_riv.cat,"Ryght as the freshe, rede rose newe",False,False,riverside
neue,newe,Parliament of Fowls 442,data/riverside_cats/PF_riv.cat,"Ryght as the freshe, rede rose newe",False,True,riverside
long,longe,Parliament of Fowls 661,data/riverside_cats/PF_riv.cat,A yer is nat so longe to endure,False,False,riverside
olde,olde,The Physician's Tale 72,data/riverside_cats/PhyT_riv.cat,"And ye maistresses, in youre olde lyf",False,False,riverside
wid,wyde,The Physician's Tale 112,data/riverside_cats/PhyT_riv.cat,Bothe of hir beautee and hir bountee wyde,False,True,riverside
god,goode,The Physician's Tale 235,data/riverside_cats/PhyT_riv.cat,"And seyde, """"Goode fader, shal I dye?",False,False,riverside
prive,pryvee,The Physician's Tale 281,data/riverside_cats/PhyT_riv.cat,"Of wikked lyf, though it so pryvee be",False,False,riverside
foul,foule,The Prioress' Tale 491,data/riverside_cats/PrT_riv.cat,For foule usure and lucre of vileynye,True,False,riverside
prive,privee,The Prioress' Tale 568,data/riverside_cats/PrT_riv.cat,That in an aleye hadde a privee place;,False,False,riverside
neue,newe,The Prioress' Tale 574,data/riverside_cats/PrT_riv.cat,O cursed folk of Herodes al newe,False,True,riverside
