OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
"Loo, Rouchestre stant heer faste by!",Lo! Rouchestre stant° heer faste by!,data/riverside_cats/MkPro_riv.cat,data/oxford_txts/MkPro_oxford.txt,data/csvs/MkPro,Prologue to the Monk's Tale 1926,,9,9,Loo Rouchestre stant heer faste by,Lo Rouchestre stant heer faste by,S uSu S u Su S,S uSu S u Su S,lo@interj rouchestre@n#propn stonden@v1%pr_3 her@adv faste@adv bi@adv,lo@interj rouchestre@n#propn stonden@v1%pr_3 her@adv faste@adv bi@adv,
"Ryde forth, myn owene lord, brek nat oure game.","Rid forth, min owene lord, brek° nat our game",data/riverside_cats/MkPro_riv.cat,data/oxford_txts/MkPro_oxford.txt,data/csvs/MkPro,Prologue to the Monk's Tale 1927,,10,10,Ryde forth myn owene lord brek nat oure game,Rid forth min owene lord brek nat our game,ux S u Sux S u S ux Sx,u S u Sux S u S u Sx,riden@v%imp forth@adv min@pron%gen ouen@adj lord@n breken@v%imp not@adv oure@pron%pl_gen game@n,riden@v%imp forth@adv min@pron%gen ouen@adj lord@n breken@v%imp not@adv oure@pron%pl_gen game@n,
"But, by my trouthe, I knowe nat youre name.","But, by my trouthe, I knowe nat your name",data/riverside_cats/MkPro_riv.cat,data/oxford_txts/MkPro_oxford.txt,data/csvs/MkPro,Prologue to the Monk's Tale 1928,,10,10,But by my trouthe I knowe nat youre name,But by my trouthe I knowe nat your name,u S u Sx u Sx u Su Sx,u S u Sx u Su S u Sx,but@conj bi@prep min@pron%gen treuth@n ich@pron%nom knouen@v%pr_1 not@adv your@pron%pl_gen name@n,but@conj bi@prep min@pron%gen treuth@n ich@pron%nom knouen@v%pr_1 not@adv your@pron%pl_gen name@n,
Wher shal I calle yow my lord daun John,Wher shal I° calle yow my lord dan John,data/riverside_cats/MkPro_riv.cat,data/oxford_txts/MkPro_oxford.txt,data/csvs/MkPro,Prologue to the Monk's Tale 1929,,10,10,Wher shal I calle yow my lord daun John,Wher shal I calle yow my lord dan John,u S u Su S u S u S,u S u Su S u S u S,whether@conj shulen@v1%pr_1 ich@pron%nom callen@v%inf you@pron%pl_obj min@pron%gen lord@n#adj daun@n#adj john@n6#propn,whether@conj shulen@v1%pr_1 ich@pron%nom callen@v%inf you@pron%pl_obj min@pron%gen lord@n#adj daun@n#adj john@n6#propn,
"Or daun Thomas, or elles daun Albon?","Or dan Thomas, or elles dan Albon?",data/riverside_cats/MkPro_riv.cat,data/oxford_txts/MkPro_oxford.txt,data/csvs/MkPro,Prologue to the Monk's Tale 1930,,10,10,Or daun Thomas or elles daun Albon,Or dan Thomas or elles dan Albon,u S uS u Su S uS,u S uS u Su S uS,or@conj daun@n#adj thomas@n4#propn or@conj elles@adv daun@n#adj albon@n#propn,or@conj daun@n#adj thomas@n4#propn or@conj elles@adv daun@n#adj albon@n#propn,
"Of what hous be ye, by youre fader kyn?","Of what hous° be ye, by your fader kin?°",data/riverside_cats/MkPro_riv.cat,data/oxford_txts/MkPro_oxford.txt,data/csvs/MkPro,Prologue to the Monk's Tale 1931,,10,10,Of what hous be ye by youre fader kyn,Of what hous be ye by your fader kin,u S u S u S ux Su S,u S u S u S u Su S,of@prep what@gram_adj hous@n ben@v%pr_pl ye@pron%pl_nom bi@prep your@pron%pl_gen fader@n%gen kin@n,of@prep what@gram_adj hous@n ben@v%pr_pl ye@pron%pl_nom bi@prep your@pron%pl_gen fader@n%gen kin@n,
"I vowe to God, thou hast a ful fair skyn;","I vow to God, thou hast a ful fair skin",data/riverside_cats/MkPro_riv.cat,data/oxford_txts/MkPro_oxford.txt,data/csvs/MkPro,Prologue to the Monk's Tale 1932,,10,10,I vowe to God thou hast a ful fair skyn,I vow to God thou hast a ful fair skin,u Sx u S u S u S u S,u S u S u S u S u S,ich@pron%nom vouen@v%pr_1 to@prep god@n1#propn thou@pron%nom haven@v%pr_2 a@indef_art ful@adv fair@adj skin@n1,ich@pron%nom vouen@v%pr_1 to@prep god@n1#propn thou@pron%nom haven@v%pr_2 a@indef_art ful@adv fair@adj skin@n1,
It is a gentil pasture ther thow goost.,It is a gentil° pasture ther° thou goost;°,data/riverside_cats/MkPro_riv.cat,data/oxford_txts/MkPro_oxford.txt,data/csvs/MkPro,Prologue to the Monk's Tale 1933,,10,10,It is a gentil pasture ther thow goost,It is a gentil pasture ther thou goost,u S u Su Sux S u S,u S u Su Sux S u S,hit@pron ben@v%pr_3 a@indef_art gentil@adj pasture@n ther@adv thou@pron%nom gon@v%pr_2,hit@pron ben@v%pr_3 a@indef_art gentil@adj pasture@n ther@adv thou@pron%nom gon@v%pr_2,
Thou art nat lyk a penant or a goost:,Thou art nat lik a penaunt° or a goost.,data/riverside_cats/MkPro_riv.cat,data/oxford_txts/MkPro_oxford.txt,data/csvs/MkPro,Prologue to the Monk's Tale 1934,,10,10,Thou art nat lyk a penant or a goost,Thou art nat lik a penaunt or a goost,u S u S u Su S u S,u S u S u Su S u S,thou@pron%nom ben@v%pr_2 not@adv like@prep a@indef_art penaunte@n or@conj a@indef_art gost@n,thou@pron%nom ben@v%pr_2 not@adv like@prep a@indef_art penaunte@n or@conj a@indef_art gost@n,
"Upon my feith, thou art som officer","Upon my feith, thou art som officer",data/riverside_cats/MkPro_riv.cat,data/oxford_txts/MkPro_oxford.txt,data/csvs/MkPro,Prologue to the Monk's Tale 1935,,10,10,Upon my feith thou art som officer,Upon my feith thou art som officer,uS u S u S u SuS,uS u S u S u SuS,upon@prep min@pron%gen feith@n thou@pron%nom ben@v%pr_2 som@gram_adj officer@n,upon@prep min@pron%gen feith@n thou@pron%nom ben@v%pr_2 som@gram_adj officer@n,
"Som worthy sexteyn, or som celerer","Som worthy sextein,° or som celerer,°",data/riverside_cats/MkPro_riv.cat,data/oxford_txts/MkPro_oxford.txt,data/csvs/MkPro,Prologue to the Monk's Tale 1936,,10,10,Som worthy sexteyn or som celerer,Som worthy sextein or som celerer,u Su Su S u SuS,u Su Su S u SuS,som@gram_adj worthi@adj sexteine@n or@conj som@gram_adj celerere@n,som@gram_adj worthi@adj sexteine@n or@conj som@gram_adj celerere@n,
"For by my fader soule, as to my doom","For by my fader soule, as to my doom,°",data/riverside_cats/MkPro_riv.cat,data/oxford_txts/MkPro_oxford.txt,data/csvs/MkPro,Prologue to the Monk's Tale 1937,,10,10,For by my fader soule as to my doom,For by my fader soule as to my doom,u S u Su Sx u S u S,u S u Su Sx u S u S,for@conj bi@prep min@pron%gen fader@n%gen soule@n as@conj to@prep min@pron%gen dom@n,for@conj bi@prep min@pron%gen fader@n%gen soule@n as@conj to@prep min@pron%gen dom@n,
