OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
Us nedeth nat to speken but of game,Us nedeth nat to speken but of game,data/riverside_cats/FriPro_riv.cat,data/oxford_txts/FriPro_oxford.txt,data/csvs/FriPro,The Friar's Prologue 1275,,10,10,Us nedeth nat to speken but of game,Us nedeth nat to speken but of game,u Su S u Su S u Sx,u Su S u Su S u Sx,us@pron%pl_obj neden@v2%pr_3 not@adv to@part speken@v%inf but@conj of@prep game@n,us@pron%pl_obj neden@v2%pr_3 not@adv to@part speken@v%inf but@conj of@prep game@n,
"And lete auctoritees, on Goddes name","And lete° auctoritees,° on Goddes name",data/riverside_cats/FriPro_riv.cat,data/oxford_txts/FriPro_oxford.txt,data/csvs/FriPro,The Friar's Prologue 1276,,10,10,And lete auctoritees on Goddes name,And lete auctoritees on Goddes name,u Sx uSuS u Su Sx,u Sx uSuS u Su Sx,and@conj leten@v%imp auctorite@n%pl on@prep god@n1#propn%gen name@n,and@conj leten@v%imp auctorite@n%pl on@prep god@n1#propn%gen name@n,
To prechyng and to scoles of clergye.,To preching and to scole eek of clergie.°,data/riverside_cats/FriPro_riv.cat,data/oxford_txts/FriPro_oxford.txt,data/csvs/FriPro,The Friar's Prologue 1277,DIFF,0,10,To prechyng and to scoles of clergye,To preching and to scole eek of clergie,"      ",u Su S u Sx u S uS,to@prep prechinge@ger and@conj to@prep scole@n2%pl of@prep clergie@n,to@prep prechinge@ger and@conj to@prep scole@n2 ek@adv of@prep clergie@n,green
But if it lyke to this compaignye,But if it like° to this compaignie,data/riverside_cats/FriPro_riv.cat,data/oxford_txts/FriPro_oxford.txt,data/csvs/FriPro,The Friar's Prologue 1278,,0,10,But if it lyke to this compaignye,But if it like to this compaignie,"      ",u S u Su S u SuS,but@conj if@conj hit@pron liken@v1%pr_3 to@prep this@gram_adj compaignie@n,but@conj if@conj hit@pron liken@v1%pr_3 to@prep this@gram_adj compaignie@n,
I wol yow of a somonour telle a game.,I wol yow of a somnour° telle a game.°,data/riverside_cats/FriPro_riv.cat,data/oxford_txts/FriPro_oxford.txt,data/csvs/FriPro,The Friar's Prologue 1279,,0,10,I wol yow of a somonour telle a game,I wol yow of a somnour telle a game,"        ",u S u S u Su Sx u Sx,ich@pron%nom willen@v%pr_1 you@pron%pl_obj of@prep a@indef_art somnour@n tellen@v%inf a@indef_art game@n,ich@pron%nom willen@v%pr_1 you@pron%pl_obj of@prep a@indef_art somnour@n tellen@v%inf a@indef_art game@n,
"Pardee, ye may wel knowe by the name","Pardee,° ye may wel knowe by the name",data/riverside_cats/FriPro_riv.cat,data/oxford_txts/FriPro_oxford.txt,data/csvs/FriPro,The Friar's Prologue 1280,,10,10,Pardee ye may wel knowe by the name,Pardee ye may wel knowe by the name,uS u S u Su S u Sx,uS u S u Su S u Sx,parde@interj ye@pron%pl_nom mouen@v3%pr_pl wel@adv knouen@v%inf bi@prep the@def_art name@n,parde@interj ye@pron%pl_nom mouen@v3%pr_pl wel@adv knouen@v%inf bi@prep the@def_art name@n,
That of a somonour may no good be sayd;,That of a somnour may no good be said;,data/riverside_cats/FriPro_riv.cat,data/oxford_txts/FriPro_oxford.txt,data/csvs/FriPro,The Friar's Prologue 1281,,0,10,That of a somonour may no good be sayd,That of a somnour may no good be said,"        ",u S u Su S u S u S,that@conj of@prep a@indef_art somnour@n mouen@v3%pr_3 no@gram_adj god@n2 ben@v%inf seien@v1%ppl,that@conj of@prep a@indef_art somnour@n mouen@v3%pr_3 no@gram_adj god@n2 ben@v%inf seien@v1%ppl,
I praye that noon of you be yvele apayd.,I pray that noon of you be ivele apaid.°,data/riverside_cats/FriPro_riv.cat,data/oxford_txts/FriPro_oxford.txt,data/csvs/FriPro,The Friar's Prologue 1282,,0,0,I praye that noon of you be yvele apayd,I pray that noon of you be ivele apaid,"        ","        ",ich@pron%nom preien@v1%pr_1 that@conj non@gram_adj of@prep you@pron%pl_obj ben@v%pr_3 ivele@adv apaien@v%ppl,ich@pron%nom preien@v1%pr_1 that@conj non@gram_adj of@prep you@pron%pl_obj ben@v%pr_3 ivele@adv apaien@v%ppl,
A somonour is a rennere up and doun,A somnour is a renner up and doun,data/riverside_cats/FriPro_riv.cat,data/oxford_txts/FriPro_oxford.txt,data/csvs/FriPro,The Friar's Prologue 1283,,10,10,A somonour is a rennere up and doun,A somnour is a renner up and doun,u SuS u S uxx S u S,u Su S u Su S u S,a@indef_art somnour@n ben@v%pr_3 a@indef_art rennere@n up@adv and@conj doun@adv,a@indef_art somnour@n ben@v%pr_3 a@indef_art rennere@n up@adv and@conj doun@adv,
With mandementz for fornicacioun,With mandementz° for° fornicacioun,data/riverside_cats/FriPro_riv.cat,data/oxford_txts/FriPro_oxford.txt,data/csvs/FriPro,The Friar's Prologue 1284,,10,10,With mandementz for fornicacioun,With mandementz for fornicacioun,u SuS u SuSuS,u SuS u SuSuS,with@prep maundement@n%pl for@prep fornicacioun@n,with@prep maundement@n%pl for@prep fornicacioun@n,
And is ybet at every townes ende.,And is ybet° at every tounes ende.”,data/riverside_cats/FriPro_riv.cat,data/oxford_txts/FriPro_oxford.txt,data/csvs/FriPro,The Friar's Prologue 1285,,10,10,And is ybet at every townes ende,And is ybet at every tounes ende,u S uS u SuS ux Sx,u S uS u SuS ux Sx,and@conj ben@v%pr_3 beten@v1%ppl at@prep everi@pron_gram_adj toun@n%gen ende@n1,and@conj ben@v%pr_3 beten@v1%ppl at@prep everi@pron_gram_adj toun@n%gen ende@n1,
"Oure Hoost tho spak, """"A, sire, ye sholde be hende","¶Our Host tho spak, “A! sir, ye shold be hende°",data/riverside_cats/FriPro_riv.cat,data/oxford_txts/FriPro_oxford.txt,data/csvs/FriPro,The Friar's Prologue 1286,,10,10,Oure Hoost tho spak A sire ye sholde be hende,Our Host tho spak A sir ye shold be hende,ux S u S u Sx u Sx u Sx,u S u S u S u S u Sx,oure@pron%pl_gen hoste@n2 tho@adv speken@v%pt_3 a@interj sire@n ye@pron%pl_nom shulen@v1%pt_pl ben@v%inf hende@adj,oure@pron%pl_gen hoste@n2 tho@adv speken@v%pt_3 a@interj sire@n ye@pron%pl_nom shulen@v1%pt_pl ben@v%inf hende@adj,
"And curteys, as a man of youre estaat;","And curteis, as a man of youre estaat;°",data/riverside_cats/FriPro_riv.cat,data/oxford_txts/FriPro_oxford.txt,data/csvs/FriPro,The Friar's Prologue 1287,,10,10,And curteys as a man of youre estaat,And curteis as a man of youre estaat,u Su S u S u Sx uS,u Su S u S u Sx uS,and@conj courteis@adj as@conj a@indef_art man@n of@prep your@pron%pl_gen estat@n,and@conj courteis@adj as@conj a@indef_art man@n of@prep your@pron%pl_gen estat@n,
In compaignye we wol have no debaat.,In compaignie we wol have no debaat.°,data/riverside_cats/FriPro_riv.cat,data/oxford_txts/FriPro_oxford.txt,data/csvs/FriPro,The Friar's Prologue 1288,,0,10,In compaignye we wol have no debaat,In compaignie we wol have no debaat,"      ",u SuS u S ux S uS,in@prep compaignie@n we@pron%pl_nom willen@v%pr_pl haven@v%inf no@gram_adj debat@n,in@prep compaignie@n we@pron%pl_nom willen@v%pr_pl haven@v%inf no@gram_adj debat@n,
"Telleth youre tale, and lat the Somonour be.","Telleth your tale, and lat the Somnour be.”",data/riverside_cats/FriPro_riv.cat,data/oxford_txts/FriPro_oxford.txt,data/csvs/FriPro,The Friar's Prologue 1289,,10,10,Telleth youre tale and lat the Somonour be,Telleth your tale and lat the Somnour be,ux Sx ux S u S uSu S,uS u Sx u S u Su S,tellen@v%imp your@pron%pl_gen tale@n and@conj leten@v%imp the@def_art somnour@n ben@v%inf,tellen@v%imp your@pron%pl_gen tale@n and@conj leten@v%imp the@def_art somnour@n ben@v%inf,
"Nay,"""" quod the Somonour, """"lat hym seye to me","¶“Nay,” quod the Somnour, “lat him sey to me",data/riverside_cats/FriPro_riv.cat,data/oxford_txts/FriPro_oxford.txt,data/csvs/FriPro,The Friar's Prologue 1290,,10,10,Nay quod the Somonour lat hym seye to me,Nay quod the Somnour lat him sey to me,u S u SuS u S u S x,u S u Su S u S u S,nai@interj quethen@v%pt_3 the@def_art somnour@n leten@v%imp him@pron%obj seien@v1%inf to@prep me@pron2%obj,nai@interj quethen@v%pt_3 the@def_art somnour@n leten@v%imp him@pron%obj seien@v1%inf to@prep me@pron2%obj,
What so hym list; whan it comth to my lot,What so him list;° whan it comth to my lot,data/riverside_cats/FriPro_riv.cat,data/oxford_txts/FriPro_oxford.txt,data/csvs/FriPro,The Friar's Prologue 1291,,10,10,What so hym list whan it comth to my lot,What so him list whan it comth to my lot,u S u S u S u S u S,u S u S u S u S u S,what@pron so@adv him@pron%obj listen@v1%pr_3 whan@adv&conj hit@pron comen@v%pr_3 to@prep min@pron%gen lot@n1,what@pron so@adv him@pron%obj listen@v1%pr_3 whan@adv&conj hit@pron comen@v%pr_3 to@prep min@pron%gen lot@n1,
"By God, I shal hym quiten every grot.","By God, I shal him quiten° every grot.°",data/riverside_cats/FriPro_riv.cat,data/oxford_txts/FriPro_oxford.txt,data/csvs/FriPro,The Friar's Prologue 1292,,10,10,By God I shal hym quiten every grot,By God I shal him quiten every grot,u S u S u Su Sxu S,u S u S u Su Sxu S,bi@prep god@n1#propn ich@pron%nom shulen@v1%pr_1 him@pron%obj quiten@v%inf everi@pron_gram_adj grot@n1,bi@prep god@n1#propn ich@pron%nom shulen@v1%pr_1 him@pron%obj quiten@v%inf everi@pron_gram_adj grot@n1,
I shal hym tellen which a greet honour,I shal him tellen which a greet honour,data/riverside_cats/FriPro_riv.cat,data/oxford_txts/FriPro_oxford.txt,data/csvs/FriPro,The Friar's Prologue 1293,,10,10,I shal hym tellen which a greet honour,I shal him tellen which a greet honour,u S u Su S u S uS,u S u Su S u S uS,ich@pron%nom shulen@v1%pr_1 him@pron%obj tellen@v%inf which@gram_adj a@indef_art gret@adj honour@n,ich@pron%nom shulen@v1%pr_1 him@pron%obj tellen@v%inf which@gram_adj a@indef_art gret@adj honour@n,
It is to be a flaterynge lymytour,It is to be a flatering limitour;,data/riverside_cats/FriPro_riv.cat,data/oxford_txts/FriPro_oxford.txt,data/csvs/FriPro,The Friar's Prologue 1294,,10,10,It is to be a flaterynge lymytour,It is to be a flatering limitour,u S u S u Sxux SuS,u S u S u Sxu SuS,hit@pron ben@v%pr_3 to@part ben@v%inf a@indef_art flateren@v1#adj%prp limitour@n,hit@pron ben@v%pr_3 to@part ben@v%inf a@indef_art flateren@v1#adj%prp limitour@n,
And of many another manere cryme,And of many another maner crime,data/riverside_cats/FriPro_riv.cat,data/oxford_txts/FriPro_oxford.txt,data/csvs/FriPro,The Friar's Prologue 1295,,10,10,And of many another manere cryme,And of many another maner crime,u S uS uSu Sux Sx,u S uS uSu Su Sx,and@conj of@prep mani@gram_adj another@gram_adj manere@n#adj crime@n,and@conj of@prep mani@gram_adj another@gram_adj manere@n#adj crime@n,
Which nedeth nat rehercen at this tyme;,Which nedeth nat rehercen° at this time;,data/riverside_cats/FriPro_riv.cat,data/oxford_txts/FriPro_oxford.txt,data/csvs/FriPro,The Friar's Prologue 1296,,10,10,Which nedeth nat rehercen at this tyme,Which nedeth nat rehercen at this time,u Su S uSu S u Sx,u Su S uSu S u Sx,which@pron neden@v2%pr_3 not@adv rehersen@v%inf at@prep this@gram_adj time@n,which@pron neden@v2%pr_3 not@adv rehersen@v%inf at@prep this@gram_adj time@n,
"And his office I shal hym telle, ywis.","And his office° I shal him telle,° ywis.”",data/riverside_cats/FriPro_riv.cat,data/oxford_txts/FriPro_oxford.txt,data/csvs/FriPro,The Friar's Prologue 1297,,10,10,And his office I shal hym telle ywis,And his office I shal him telle ywis,u S uSx u S u Sx uS,u S uSx u S u Sx uS,and@conj his@pron1%gen office@n ich@pron%nom shulen@v1%pr_1 him@pron%obj tellen@v%inf iwis@adv,and@conj his@pron1%gen office@n ich@pron%nom shulen@v1%pr_1 him@pron%obj tellen@v%inf iwis@adv,
"Oure Hoost answerde, """"Pees, namoore of this!","¶Our Host answerde, “Pees, namore of this.”",data/riverside_cats/FriPro_riv.cat,data/oxford_txts/FriPro_oxford.txt,data/csvs/FriPro,The Friar's Prologue 1298,,10,10,Oure Hoost answerde Pees namoore of this,Our Host answerde Pees namore of this,ux S uSu S uSx u S,u S uSu S uSx u S,oure@pron%pl_gen hoste@n2 answeren@v%pt_1 pes@interj no_more@n of@prep this@pron,oure@pron%pl_gen hoste@n2 answeren@v%pt_1 pes@interj no_more@n of@prep this@pron,
And after this he seyde unto the Frere,And after this he seide unto the Frere,data/riverside_cats/FriPro_riv.cat,data/oxford_txts/FriPro_oxford.txt,data/csvs/FriPro,The Friar's Prologue 1299,,10,10,And after this he seyde unto the Frere,And after this he seide unto the Frere,u Su S u Sx uS u Sx,u Su S u Sx uS u Sx,and@conj after@prep this@pron he@pron1%nom seien@v1%pt_1 unto@prep the@def_art frere@n,and@conj after@prep this@pron he@pron1%nom seien@v1%pt_1 unto@prep the@def_art frere@n,
"Tel forth youre tale, leeve maister deere.","“Tel forth your tale, leve° maister deere.”",data/riverside_cats/FriPro_riv.cat,data/oxford_txts/FriPro_oxford.txt,data/csvs/FriPro,The Friar's Prologue 1300,,10,10,Tel forth youre tale leeve maister deere,Tel forth your tale leve maister deere,u S ux Su Su Su Sx,u S u Su Su Su Sx,tellen@v%imp forth@adv your@pron%pl_gen tale@n lef@adj maister@n dere@adj1,tellen@v%imp forth@adv your@pron%pl_gen tale@n lef@adj maister@n dere@adj1,
