OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
"Abyd, and lat us werken thriftily.","Abide, and lat us werken thriftily.”°",data/riverside_cats/MilPro_riv.cat,data/oxford_txts/MilPro_oxford.txt,data/csvs/MilPro,The Miller's Prologue 3131,,10,10,Abyd and lat us werken thriftily,Abide and lat us werken thriftily,uS u S u Su SuS,uSx u S u Su SuS,abiden@v%imp and@conj leten@v%imp us@pron%pl_obj werken@v%inf thriftili@adv,abiden@v%imp and@conj leten@v%imp us@pron%pl_obj werken@v%inf thriftili@adv,
"By Goddes soule,"""" quod he, """"that wol nat I;","¶“By goddes soul,” quod he, “that wol nat I;",data/riverside_cats/MilPro_riv.cat,data/oxford_txts/MilPro_oxford.txt,data/csvs/MilPro,The Miller's Prologue 3132,,10,10,By Goddes soule quod he that wol nat I,By goddes soul quod he that wol nat I,u Su Sx u S u S u S,u Su S u S u S u S,bi@prep god@n1#propn%gen soule@n quethen@v%pt_3 he@pron1%nom that@pron willen@v%pr_1 not@adv ich@pron%nom,bi@prep god@n1#propn%gen soule@n quethen@v%pt_3 he@pron1%nom that@pron willen@v%pr_1 not@adv ich@pron%nom,
For I wol speke or elles go my wey.,"For I wol speke, or elles go my wey.”",data/riverside_cats/MilPro_riv.cat,data/oxford_txts/MilPro_oxford.txt,data/csvs/MilPro,The Miller's Prologue 3133,,10,10,For I wol speke or elles go my wey,For I wol speke or elles go my wey,u S u Sx u Su S u S,u S u Sx u Su S u S,for@conj ich@pron%nom willen@v%pr_1 speken@v%inf or@conj elles@adv gon@v%inf min@pron%gen wei@n,for@conj ich@pron%nom willen@v%pr_1 speken@v%inf or@conj elles@adv gon@v%inf min@pron%gen wei@n,
"Oure Hoost answerde, """"Tel on, a devel wey!","Our Host answerde: “Tel on, a devel wey!°",data/riverside_cats/MilPro_riv.cat,data/oxford_txts/MilPro_oxford.txt,data/csvs/MilPro,The Miller's Prologue 3134,,10,10,Oure Hoost answerde Tel on a devel wey,Our Host answerde Tel on a devel wey,ux S uSx u S u Su S,u S uSx u S u Su S,oure@pron%pl_gen hoste@n2 answeren@v%pt_3 tellen@v%imp on@adv1 o@prep2 devel@n#adj wei@n,oure@pron%pl_gen hoste@n2 answeren@v%pt_3 tellen@v%imp on@adv1 o@prep2 devel@n#adj wei@n,
Thou art a fool; thy wit is overcome.,"Thou art a fool, thy wit is overcome.”",data/riverside_cats/MilPro_riv.cat,data/oxford_txts/MilPro_oxford.txt,data/csvs/MilPro,The Miller's Prologue 3135,,10,10,Thou art a fool thy wit is overcome,Thou art a fool thy wit is overcome,u S u S u S u SuSx,u S u S u S u SuSx,thou@pron%nom ben@v%pr_2 a@indef_art fol@n thin@pron%gen wit@n ben@v%pr_3 overcomen@v%ppl,thou@pron%nom ben@v%pr_2 a@indef_art fol@n thin@pron%gen wit@n ben@v%pr_3 overcomen@v%ppl,
"Now herkneth,"""" quod the Millere, """"alle and some!","¶“Now herkneth,” quod the Millere, “alle and some!",data/riverside_cats/MilPro_riv.cat,data/oxford_txts/MilPro_oxford.txt,data/csvs/MilPro,The Miller's Prologue 3136,,10,10,Now herkneth quod the Millere alle and some,Now herkneth quod the Millere alle and some,u Su S u Sux Sx u Sx,u Su S u Sux Sx u Sx,nou@adv herkenen@v%imp quethen@v%pt_3 the@def_art milnere@n al@gram_adjas_n and@conj som@pron,nou@adv herkenen@v%imp quethen@v%pt_3 the@def_art milnere@n al@gram_adjas_n and@conj som@pron,
But first I make a protestacioun,But first I make a protestacioun,data/riverside_cats/MilPro_riv.cat,data/oxford_txts/MilPro_oxford.txt,data/csvs/MilPro,The Miller's Prologue 3137,,10,10,But first I make a protestacioun,But first I make a protestacioun,u S u Sx u SuSuS,u S u Sx u SuSuS,but@conj first@adv ich@pron%nom maken@v1%pr_1 a@indef_art protestacioun@n,but@conj first@adv ich@pron%nom maken@v1%pr_1 a@indef_art protestacioun@n,
That I am dronke; I knowe it by my soun.,"That I am dronke, I knowe it by my soun;°",data/riverside_cats/MilPro_riv.cat,data/oxford_txts/MilPro_oxford.txt,data/csvs/MilPro,The Miller's Prologue 3138,,10,10,That I am dronke I knowe it by my soun,That I am dronke I knowe it by my soun,u S u Sx u Sx u S u S,u S u Sx u Sx u S u S,that@conj ich@pron%nom ben@v%pr_1 dronken@ppl#adj ich@pron%nom knouen@v%pr_1 hit@pron bi@prep min@pron%gen soun@n,that@conj ich@pron%nom ben@v%pr_1 dronken@ppl#adj ich@pron%nom knouen@v%pr_1 hit@pron bi@prep min@pron%gen soun@n,
And therfore if that I mysspeke or seye,"And therfore, if that I misspeke or seye",data/riverside_cats/MilPro_riv.cat,data/oxford_txts/MilPro_oxford.txt,data/csvs/MilPro,The Miller's Prologue 3139,,10,10,And therfore if that I mysspeke or seye,And therfore if that I misspeke or seye,u Sux S u S uSx u S,u Sux S u S uSx u S,and@conj ther-fore@adv if@conj that@part ich@pron%nom misspeken@v%pr_1 or@conj seien@v1%pr_1,and@conj ther-fore@adv if@conj that@part ich@pron%nom misspeken@v%pr_1 or@conj seien@v1%pr_1,
"Wyte it the ale of Southwerk, I you preye.","Wite it° the ale of Southwerk, I yow preye;",data/riverside_cats/MilPro_riv.cat,data/oxford_txts/MilPro_oxford.txt,data/csvs/MilPro,The Miller's Prologue 3140,,10,10,Wyte it the ale of Southwerk I you preye,Wite it the ale of Southwerk I yow preye,ux S u Sx u Su S u S,ux S u Sx u Su S u S,witen@v3%imp hit@pron the@def_art ale@n of@prep southwerk@n#propn ich@pron%nom you@pron%pl_obj preien@v1%pr_1,witen@v3%imp hit@pron the@def_art ale@n of@prep southwerk@n#propn ich@pron%nom you@pron%pl_obj preien@v1%pr_1,
For I wol telle a legende and a lyf,For I wol telle a legende° and a lif,data/riverside_cats/MilPro_riv.cat,data/oxford_txts/MilPro_oxford.txt,data/csvs/MilPro,The Miller's Prologue 3141,,10,10,For I wol telle a legende and a lyf,For I wol telle a legende and a lif,u S u Sx u Sux S u S,u S u Sx u Sux S u S,for@conj ich@pron%nom willen@v%pr_1 tellen@v%inf a@indef_art legende@n and@conj a@indef_art lif@n,for@conj ich@pron%nom willen@v%pr_1 tellen@v%inf a@indef_art legende@n and@conj a@indef_art lif@n,
Bothe of a carpenter and of his wyf,"Bothe of a carpenter, and of his wif",data/riverside_cats/MilPro_riv.cat,data/oxford_txts/MilPro_oxford.txt,data/csvs/MilPro,The Miller's Prologue 3142,,10,10,Bothe of a carpenter and of his wyf,Bothe of a carpenter and of his wif,ux S u SuS u S u S,ux S u SuS u S u S,bothe@num_conj of@prep a@indef_art carpenter@n and@conj of@prep his@pron1%gen wif@n,bothe@num_conj of@prep a@indef_art carpenter@n and@conj of@prep his@pron1%gen wif@n,
How that a clerk hath set the wrightes cappe.,How that a clerk hath set the wrightes cappe.”°,data/riverside_cats/MilPro_riv.cat,data/oxford_txts/MilPro_oxford.txt,data/csvs/MilPro,The Miller's Prologue 3143,,10,10,How that a clerk hath set the wrightes cappe,How that a clerk hath set the wrightes cappe,u S u S u S u Su Sx,u S u S u S u Su Sx,hou@adv&conj that@part a@indef_art clerk@n haven@v%pr_3 setten@v%ppl the@def_art wrighte@n%gen cappe@n,hou@adv&conj that@part a@indef_art clerk@n haven@v%pr_3 setten@v%ppl the@def_art wrighte@n%gen cappe@n,
"The Reve answerde and seyde, """"Stynt thy clappe!","¶The Reve answerde and seide, “Stint thy clappe,°",data/riverside_cats/MilPro_riv.cat,data/oxford_txts/MilPro_oxford.txt,data/csvs/MilPro,The Miller's Prologue 3144,,10,10,The Reve answerde and seyde Stynt thy clappe,The Reve answerde and seide Stint thy clappe,u Sx uSx u Su S u Sx,u Sx uSx u Su S u Sx,the@def_art reve@n answeren@v%pt_3 and@conj seien@v1%pt_3 stinten@v%imp thin@pron%gen clappe@n,the@def_art reve@n answeren@v%pt_3 and@conj seien@v1%pt_3 stinten@v%imp thin@pron%gen clappe@n,
Lat be thy lewed dronken harlotrye.,Lat be thy lewed° dronken harlotrie.°,data/riverside_cats/MilPro_riv.cat,data/oxford_txts/MilPro_oxford.txt,data/csvs/MilPro,The Miller's Prologue 3145,,0,10,Lat be thy lewed dronken harlotrye,Lat be thy lewed dronken harlotrie,"     ",u S u Su Su SuS,leten@v%imp ben@v%inf thin@pron%gen leued@adj dronken@ppl#adj harlotrie@n,leten@v%imp ben@v%inf thin@pron%gen leued@adj dronken@ppl#adj harlotrie@n,
It is a synne and eek a greet folye,It is a sinne and eek a greet folie,data/riverside_cats/MilPro_riv.cat,data/oxford_txts/MilPro_oxford.txt,data/csvs/MilPro,The Miller's Prologue 3146,,0,10,It is a synne and eek a greet folye,It is a sinne and eek a greet folie,"        ",u S u Sx u S u S uS,hit@pron ben@v%pr_3 a@indef_art sinne@n and@conj ek@adv a@indef_art gret@adj folie@n,hit@pron ben@v%pr_3 a@indef_art sinne@n and@conj ek@adv a@indef_art gret@adj folie@n,
"To apeyren any man, or hym defame","To apeiren° any man, or him diffame,°",data/riverside_cats/MilPro_riv.cat,data/oxford_txts/MilPro_oxford.txt,data/csvs/MilPro,The Miller's Prologue 3147,,10,10,To apeyren any man or hym defame,To apeiren any man or him diffame,u Sux Su S u S uSx,u Sux Su S u S uSx,to@part apeiren@v%inf ani@gram_adj man@n or@conj him@pron%obj defamen@v%inf,to@part apeiren@v%inf ani@gram_adj man@n or@conj him@pron%obj defamen@v%inf,
And eek to bryngen wyves in swich fame.,And eek to bringen wives in swich fame.,data/riverside_cats/MilPro_riv.cat,data/oxford_txts/MilPro_oxford.txt,data/csvs/MilPro,The Miller's Prologue 3148,,10,10,And eek to bryngen wyves in swich fame,And eek to bringen wives in swich fame,u S u Su Su S u Sx,u S u Su Su S u Sx,and@conj ek@adv to@part bringen@v%inf wif@n%pl in@prep swich@gram_adj fame@n1,and@conj ek@adv to@part bringen@v%inf wif@n%pl in@prep swich@gram_adj fame@n1,
Thou mayst ynogh of othere thynges seyn.,Thou mayst ynogh° of othere thinges seyn.”,data/riverside_cats/MilPro_riv.cat,data/oxford_txts/MilPro_oxford.txt,data/csvs/MilPro,The Miller's Prologue 3149,,10,10,Thou mayst ynogh of othere thynges seyn,Thou mayst ynogh of othere thinges seyn,u S uS u Sux Su S,u S uS u Sux Su S,thou@pron%nom mouen@v3%pr_2 inough@n of@prep other@gram_adj thing@n%pl seien@v1%inf,thou@pron%nom mouen@v3%pr_2 inough@n of@prep other@gram_adj thing@n%pl seien@v1%inf,
This dronke Millere spak ful soone ageyn,"¶This dronken Miller spak ful sone agein,°",data/riverside_cats/MilPro_riv.cat,data/oxford_txts/MilPro_oxford.txt,data/csvs/MilPro,The Miller's Prologue 3150,DIFF,10,10,This dronke Millere spak ful soone ageyn,This dronken Miller spak ful sone agein,u Sx uSu S u Sx uS,u Su Su S u Sx uS,this@gram_adj dronken@ppl#adj milnere@n speken@v%pt_3 ful@adv sone@adv ayen@adv,this@gram_adj dronken@ppl#adj milnere@n speken@v%pt_3 ful@adv sone@adv ayen@adv,green
"And seyde, """"Leve brother Osewold","And seide, “Leve° brother Osewold",data/riverside_cats/MilPro_riv.cat,data/oxford_txts/MilPro_oxford.txt,data/csvs/MilPro,The Miller's Prologue 3151,,10,10,And seyde Leve brother Osewold,And seide Leve brother Osewold,u Su Su Su SuS,u Su Su Su SuS,and@conj seien@v1%pt_3 lef@adj brother@n osewold@n#propn,and@conj seien@v1%pt_3 lef@adj brother@n osewold@n#propn,
"Who hath no wyf, he is no cokewold.","Who° hath no wif, he is no cokewold.",data/riverside_cats/MilPro_riv.cat,data/oxford_txts/MilPro_oxford.txt,data/csvs/MilPro,The Miller's Prologue 3152,,10,10,Who hath no wyf he is no cokewold,Who hath no wif he is no cokewold,u S u S u S u SuS,u S u S u S u SuS,who@pron%nom haven@v%pr_3 no@gram_adj wif@n he@pron1%nom ben@v%pr_3 no@gram_adj cokewold@n,who@pron%nom haven@v%pr_3 no@gram_adj wif@n he@pron1%nom ben@v%pr_3 no@gram_adj cokewold@n,
But I sey nat therfore that thou art oon;,But I sey nat therfor that thou art oon;,data/riverside_cats/MilPro_riv.cat,data/oxford_txts/MilPro_oxford.txt,data/csvs/MilPro,The Miller's Prologue 3153,,10,10,But I sey nat therfore that thou art oon,But I sey nat therfor that thou art oon,u S u S uSx u S u S,u S u S uS u S u S,but@conj ich@pron%nom seien@v1%pr_1 not@adv ther-fore@adv that@conj thou@pron%nom ben@v%pr_2 on@pron,but@conj ich@pron%nom seien@v1%pr_1 not@adv ther-fore@adv that@conj thou@pron%nom ben@v%pr_2 on@pron,
Ther been ful goode wyves many oon,Ther been ful gode wives many oon,data/riverside_cats/MilPro_riv.cat,data/oxford_txts/MilPro_oxford.txt,data/csvs/MilPro,The Miller's Prologue 3154,,10,10,Ther been ful goode wyves many oon,Ther been ful gode wives many oon,u S u Su Su Su S,u S u Su Su Su S,ther@adv ben@v%pr_pl ful@adv god@adj wif@n%pl mani@gram_adj on@pron,ther@adv ben@v%pr_pl ful@adv god@adj wif@n%pl mani@gram_adj on@pron,
And evere a thousand goode ayeyns oon badde.,And evere a thousand goode ayeins oon badde,data/riverside_cats/MilPro_riv.cat,data/oxford_txts/MilPro_oxford.txt,data/csvs/MilPro,The Miller's Prologue 3155,,10,10,And evere a thousand goode ayeyns oon badde,And evere a thousand goode ayeins oon badde,u Sux S uS ux S u Sx,u Sux S uS ux S u Sx,and@conj ever@adv a@indef_art thousand@num_adj god@adj ayenes@prep on@pron badde@n2,and@conj ever@adv a@indef_art thousand@num_adj god@adj ayenes@prep on@pron badde@n2,
"That knowestow wel thyself, but if thou madde.","That knowestow wel thyself, but if thou madde.°",data/riverside_cats/MilPro_riv.cat,data/oxford_txts/MilPro_oxford.txt,data/csvs/MilPro,The Miller's Prologue 3156,,10,10,That knowestow wel thyself but if thou madde,That knowestow wel thyself but if thou madde,u Sxu S uS u S u Sx,u Sxu S uS u S u Sx,that@pron knouen@v%pr_2_pron wel@adv thi-self@pron but@conj if@conj thou@pron%nom madden@v%pr_3,that@pron knouen@v%pr_2_pron wel@adv thi-self@pron but@conj if@conj thou@pron%nom madden@v%pr_3,
Why artow angry with my tale now?,Why artow° angry with my tale now?,data/riverside_cats/MilPro_riv.cat,data/oxford_txts/MilPro_oxford.txt,data/csvs/MilPro,The Miller's Prologue 3157,,10,10,Why artow angry with my tale now,Why artow angry with my tale now,u Su Su S u Su S,u Su Su S u Su S,whi@adv ben@v%pr_2_pron angri@adj with@prep min@pron%gen tale@n nou@adv,whi@adv ben@v%pr_2_pron angri@adj with@prep min@pron%gen tale@n nou@adv,
"I have a wyf, pardee, as wel as thow;","I have a wif, pardee,° as well as thou",data/riverside_cats/MilPro_riv.cat,data/oxford_txts/MilPro_oxford.txt,data/csvs/MilPro,The Miller's Prologue 3158,,10,10,I have a wyf pardee as wel as thow,I have a wif pardee as well as thou,u Sx u S uS u S u S,u Sx u S uS u S u S,ich@pron%nom haven@v%pr_1 a@indef_art wif@n parde@interj as@conj wel@adv as@conj thou@pron%nom,ich@pron%nom haven@v%pr_1 a@indef_art wif@n parde@interj as@conj wel@adv as@conj thou@pron%nom,
