source_file,exception_count,rule,headword,word,tag,line_number,filename,context,text_type
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,nou,now,adv,The Shipman's Tale 204,data/oxford_txts/ShipT_oxford.txt,"“Goth now your wey,” quod he, “al stille and softe,°",OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,al,al,adv,The Shipman's Tale 204,data/oxford_txts/ShipT_oxford.txt,"“Goth now your wey,” quod he, “al stille and softe,°",OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,elles,elles,adv,The Shipman's Tale 208,data/oxford_txts/ShipT_oxford.txt,"¶“Now, elles° God forbede, sir,” quod she",OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,forth,forth,adv,The Shipman's Tale 209,data/oxford_txts/ShipT_oxford.txt,"And forth she gooth, as jolif° as a pie,°",OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,so,so,adv,The Shipman's Tale 211,data/oxford_txts/ShipT_oxford.txt,"So that men mighte dine, and that anon.°",OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,an-on,anon,adv,The Shipman's Tale 211,data/oxford_txts/ShipT_oxford.txt,"So that men mighte dine, and that anon.°",OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,up,up,adv,The Shipman's Tale 212,data/oxford_txts/ShipT_oxford.txt,"Up to hir housbonde is this wif ygon,°",OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,hou,how,adv&conj,The Shipman's Tale 215,data/oxford_txts/ShipT_oxford.txt,"Quod she, “what, sir, how longe wol ye faste?",OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,hou,how,adv&conj,The Shipman's Tale 216,data/oxford_txts/ShipT_oxford.txt,How longe time wol ye rekene° and caste°,OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,doun,doun,adv,The Shipman's Tale 220,data/oxford_txts/ShipT_oxford.txt,"Com doun today, and lat your bagges stonde.",OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,litel,litel,adv,The Shipman's Tale 224,data/oxford_txts/ShipT_oxford.txt,"¶“Wif,” quod this man, “litel canstow devine°",OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,forth,forth,adv,The Shipman's Tale 231,data/oxford_txts/ShipT_oxford.txt,And drive forth° the world as it may be,OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,elles,elles,adv,The Shipman's Tale 233,data/oxford_txts/ShipT_oxford.txt,"Til we be deed, or elles that° we pleye°",OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,ever-mor,evermo,adv,The Shipman's Tale 237,data/oxford_txts/ShipT_oxford.txt,For evermo we mote° stonde in drede°,OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,not,nat,adv,The Shipman's Tale 248,data/oxford_txts/ShipT_oxford.txt,Of silver in thy purs shaltow nat faille.”,OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,doun,doun,adv,The Shipman's Tale 250,data/oxford_txts/ShipT_oxford.txt,"And doun he gooth, no lenger wolde he lette,°",OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,no,no,adv,The Shipman's Tale 250,data/oxford_txts/ShipT_oxford.txt,"And doun he gooth, no lenger wolde he lette,°",OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,lengere,lenger,adv%comp,The Shipman's Tale 250,data/oxford_txts/ShipT_oxford.txt,"And doun he gooth, no lenger wolde he lette,°",OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,ther,ther,adv,The Shipman's Tale 251,data/oxford_txts/ShipT_oxford.txt,But hastily a messe° was ther seid,OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,after,after,adv,The Shipman's Tale 255,data/oxford_txts/ShipT_oxford.txt,¶At after° diner daun John sobrely°,OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,thus,thus,adv,The Shipman's Tale 257,data/oxford_txts/ShipT_oxford.txt,"He seide him thus, “Cosin, it standeth so",OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,so,so,adv,The Shipman's Tale 257,data/oxford_txts/ShipT_oxford.txt,"He seide him thus, “Cosin, it standeth so",OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,not,nat,adv,The Shipman's Tale 275,data/oxford_txts/ShipT_oxford.txt,I shal nat faille seurly of° my day,OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,not,nat,adv,The Shipman's Tale 276,data/oxford_txts/ShipT_oxford.txt,"Nat for a thousand franks, a mile-way.°",OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,yet,yet,adv,The Shipman's Tale 278,data/oxford_txts/ShipT_oxford.txt,For yet° tonight thise beestes moot I beye;,OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,to-night,tonight,adv,The Shipman's Tale 278,data/oxford_txts/ShipT_oxford.txt,For yet° tonight thise beestes moot I beye;,OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,nou,now,adv,The Shipman's Tale 279,data/oxford_txts/ShipT_oxford.txt,"And far now wel, min owne cosin dere",OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,an-on,anon,adv,The Shipman's Tale 281,data/oxford_txts/ShipT_oxford.txt,¶This noble marchant gentilly° anon,OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,nou,now,adv,The Shipman's Tale 283,data/oxford_txts/ShipT_oxford.txt,Now sikerly this is a smal requeste;,OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,whan,whan,adv&conj,The Shipman's Tale 284,data/oxford_txts/ShipT_oxford.txt,"My gold is youres, whan that it yow leste.°",OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,inough,ynogh,adv,The Shipman's Tale 287,data/oxford_txts/ShipT_oxford.txt,"¶“But o thing is, ye knowe it wel ynogh",OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,ayen,again,adv,The Shipman's Tale 291,data/oxford_txts/ShipT_oxford.txt,Paye it again whan it lith° in youre ese;°,OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,fain,fain,adv,The Shipman's Tale 292,data/oxford_txts/ShipT_oxford.txt,After my might° ful fain wolde I yow plese.”,OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,an-on,anon,adv,The Shipman's Tale 293,data/oxford_txts/ShipT_oxford.txt,¶Thes hundred franks he fette° forth anon,OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,forth,forth,adv,The Shipman's Tale 299,data/oxford_txts/ShipT_oxford.txt,"¶The morwe cam, and forth this marchant rideth",OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,nou,now,adv,The Shipman's Tale 302,data/oxford_txts/ShipT_oxford.txt,Now gooth this marchant faste and bisily°,OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,al,all,adv,The Shipman's Tale 309,data/oxford_txts/ShipT_oxford.txt,With crowne° and berd all fresh and newe yshave.°,OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,ther,ther,adv,The Shipman's Tale 310,data/oxford_txts/ShipT_oxford.txt,"In al the hous ther nas so litel a knave,°",OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,so,so,adv,The Shipman's Tale 310,data/oxford_txts/ShipT_oxford.txt,"In al the hous ther nas so litel a knave,°",OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,ayen,again,adv,The Shipman's Tale 312,data/oxford_txts/ShipT_oxford.txt,For that my lord daun John was come again.,OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,righte,right,adv,The Shipman's Tale 313,data/oxford_txts/ShipT_oxford.txt,And shortly to the point right for to gon,OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,bolt-upright,boltupright,adv,The Shipman's Tale 316,data/oxford_txts/ShipT_oxford.txt,Have hir in his armes bolt-upright;°,OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,righte,right,adv,The Shipman's Tale 322,data/oxford_txts/ShipT_oxford.txt,Hath of daun John right no suspecioun.°,OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,forth,forth,adv,The Shipman's Tale 323,data/oxford_txts/ShipT_oxford.txt,And forth he rideth hoom to his abbeye,OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,hom,hoom,adv,The Shipman's Tale 323,data/oxford_txts/ShipT_oxford.txt,And forth he rideth hoom to his abbeye,OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,whan,whan,adv&conj,The Shipman's Tale 325,data/oxford_txts/ShipT_oxford.txt,"¶This marchant, whan that ended was the faire,°",OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,so,so,adv,The Shipman's Tale 328,data/oxford_txts/ShipT_oxford.txt,"And telleth hir that chaffare° is so dere,°",OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,nedes,nedes,adv,The Shipman's Tale 329,data/oxford_txts/ShipT_oxford.txt,That nedes moste he make a chevisaunce.°,OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,an-on,anon,adv,The Shipman's Tale 331,data/oxford_txts/ShipT_oxford.txt,To paye twenty thousand sheeld° anon.,OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,whan,whan,adv&conj,The Shipman's Tale 335,data/oxford_txts/ShipT_oxford.txt,And whan that he was come into the toun,OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,first,first,adv,The Shipman's Tale 337,data/oxford_txts/ShipT_oxford.txt,"Unto daun John he gooth° him first, to pleye;",OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,not,nat,adv,The Shipman's Tale 338,data/oxford_txts/ShipT_oxford.txt,Nat for to axe or borwe of him moneye,OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,whan,whan,adv&conj,The Shipman's Tale 341,data/oxford_txts/ShipT_oxford.txt,As freendes doon whan they ben met yfere.°,OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,ayen,again,adv,The Shipman's Tale 343,data/oxford_txts/ShipT_oxford.txt,"And he him tolde again ful specially,°",OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,hou,how,adv&conj,The Shipman's Tale 344,data/oxford_txts/ShipT_oxford.txt,"How he had wel yboght and graciously,°",OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,al,al,adv,The Shipman's Tale 345,data/oxford_txts/ShipT_oxford.txt,"Thanked be God, al hool° his marchandise.",OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,ayen,again,adv,The Shipman's Tale 350,data/oxford_txts/ShipT_oxford.txt,That ye in hele° ar comen hoom again.,OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,not,nat,adv,The Shipman's Tale 352,data/oxford_txts/ShipT_oxford.txt,"Of twenty thousand sheeld shold ye nat misse,°",OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,so,so,adv,The Shipman's Tale 353,data/oxford_txts/ShipT_oxford.txt,For ye so kindely this other day,OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,ayen,agein,adv,The Shipman's Tale 357,data/oxford_txts/ShipT_oxford.txt,"Your wif at hoom, the same gold agein",OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,certain,certein,adv,The Shipman's Tale 358,data/oxford_txts/ShipT_oxford.txt,"Upon your bench;° she woot° it wel, certein",OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,nou,now,adv,The Shipman's Tale 360,data/oxford_txts/ShipT_oxford.txt,"Now, by your leve, I may no lenger dwelle,°",OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,no,no,adv,The Shipman's Tale 360,data/oxford_txts/ShipT_oxford.txt,"Now, by your leve, I may no lenger dwelle,°",OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,lengere,lenger,adv%comp,The Shipman's Tale 360,data/oxford_txts/ShipT_oxford.txt,"Now, by your leve, I may no lenger dwelle,°",OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,an-on,anon,adv,The Shipman's Tale 361,data/oxford_txts/ShipT_oxford.txt,Oure abbot wol° out of this toun anon;,OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,hom,hoom,adv,The Shipman's Tale 369,data/oxford_txts/ShipT_oxford.txt,"And hoom he gooth, murie as a papejay.°",OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,nedes,nedes,adv,The Shipman's Tale 371,data/oxford_txts/ShipT_oxford.txt,That nedes moste he° winne in that viage°,OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,al,al,adv,The Shipman's Tale 378,data/oxford_txts/ShipT_oxford.txt,"His wif al newe,° and kiste hire on hir face",OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,up,up,adv,The Shipman's Tale 379,data/oxford_txts/ShipT_oxford.txt,And up he gooth and maketh it ful tough.°,OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,ayen,again,adv,The Shipman's Tale 381,data/oxford_txts/ShipT_oxford.txt,And wantounly° again° with him she pleide;,OXFORD
ShipT_gui_complete.csv,162,RULE_13_ADV_NO_E,thus,thus,adv,The Shipman's Tale 382,data/oxford_txts/ShipT_oxford.txt,"Til, atte laste, thus this Marchant seide",OXFORD
