OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
Me nedeth here noon other art to use.,Me nedeth here noon other art to use.,data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 11,,10,10,Me nedeth here noon other art to use,Me nedeth here noon other art to use,u Su Sx u Su S u Sx,u Su Sx u Su S u Sx,me@pron2%obj neden@v2%pr_3 her@adv non@gram_adj other@gram_adj art@n1 to@part usen@v%inf,me@pron2%obj neden@v2%pr_3 her@adv non@gram_adj other@gram_adj art@n1 to@part usen@v%inf,
Forwhi to every lovere I me excuse,Forwhy to every lovere I me excuse,data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 12,,10,10,Forwhi to every lovere I me excuse,Forwhy to every lovere I me excuse,uS u SuS uxx S x uSx,uS u SuS uxx S x uSx,for-whi@conj to@prep everi@pron_gram_adj lovere@n2 ich@pron%nom me@pron2%obj excusen@v%pr_1,for-whi@conj to@prep everi@pron_gram_adj lovere@n2 ich@pron%nom me@pron2%obj excusen@v%pr_1,
That of no sentement I this endite,That of no sentement I this endite,data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 13,,10,10,That of no sentement I this endite,That of no sentement I this endite,u S u SuS u S uSx,u S u SuS u S uSx,that@conj of@prep no@gram_adj sentement@n ich@pron%nom this@pron enditen@v%pr_1,that@conj of@prep no@gram_adj sentement@n ich@pron%nom this@pron enditen@v%pr_1,
But out of Latyn in my tonge it write.,But out of Latin in my tonge it write.,data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 14,,10,10,But out of Latyn in my tonge it write,But out of Latin in my tonge it write,u S u Su S u Sx u Sx,u S u Su S u Sx u Sx,but@conj oute@adv#prep of@prep latin@n in@prep min@pron%gen tonge@n2 hit@pron writen@v%pr_1,but@conj oute@adv#prep of@prep latin@n in@prep min@pron%gen tonge@n2 hit@pron writen@v%pr_1,
Wherfore I nyl have neither thank ne blame,Wherfore I nil have neither thank ne blame,data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 15,,10,10,Wherfore I nyl have neither thank ne blame,Wherfore I nil have neither thank ne blame,uSx u S ux Su S u Sx,uSx u S ux Su S u Sx,wher-for@adv ich@pron%nom willen@v%pr_1_neg haven@v%inf neither@conj thank@n ne@conj1 blame@n,wher-for@adv ich@pron%nom willen@v%pr_1_neg haven@v%inf neither@conj thank@n ne@conj1 blame@n,
"Of al this werk, but prey yow mekely","Of al this werk, but pray yow mekely",data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 16,,10,10,Of al this werk but prey yow mekely,Of al this werk but pray yow mekely,u S u S u S u SuS,u S u S u S u SuS,of@prep al@gram_adj this@gram_adj werk@n but@conj preien@v1%pr_1 you@pron%pl_obj mekli@adv,of@prep al@gram_adj this@gram_adj werk@n but@conj preien@v1%pr_1 you@pron%pl_obj mekli@adv,
Disblameth me if any word be lame,"Disblameth me, if any word be lame",data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 17,,10,10,Disblameth me if any word be lame,Disblameth me if any word be lame,uSu S u Su S u Sx,uSu S u Su S u Sx,disblamen@v%imp me@pron2%obj if@conj ani@gram_adj word@n ben@v%pr_3 lame@adj,disblamen@v%imp me@pron2%obj if@conj ani@gram_adj word@n ben@v%pr_3 lame@adj,
"For as myn auctour seyde, so sey I.","For as min auctor seide, so seye I.",data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 18,,10,10,For as myn auctour seyde so sey I,For as min auctor seide so seye I,u S u Su Su S u S,u S u Su Su S u S,for@conj as@conj min@pron%gen auctour@n seien@v1%pt_3 so@adv seien@v1%pr_1 ich@pron%nom,for@conj as@conj min@pron%gen auctour@n seien@v1%pt_3 so@adv seien@v1%pr_1 ich@pron%nom,
Ek though I speeke of love unfelyngly,Eek though I speke of love unfelingly,data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 19,,10,10,Ek though I speeke of love unfelyngly,Eek though I speke of love unfelingly,u S u Sx u Sx uSuS,u S u Sx u Sx uSuS,ek@adv though@conj ich@pron%nom speken@v%pr_1 of@prep love@n1 unfelingli@adv,ek@adv though@conj ich@pron%nom speken@v%pr_1 of@prep love@n1 unfelingli@adv,
"No wondre is, for it nothyng of newe is.","No wonder is, for it no thing of newe is;",data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 20,DIFF,10,10,No wondre is for it nothyng of newe is,No wonder is for it no thing of newe is,u Sx u S u Su S ux S,u Sx u S u S u S ux S,no@gram_adj wonder@n ben@v%pr_3 for@conj hit@pron no-thing@adv of@prep neue@n ben@v%pr_3,no@gram_adj wonder@n ben@v%pr_3 for@conj hit@pron  thing@n of@prep neue@n ben@v%pr_3,
A blynd man kan nat juggen wel in hewis.,A blind man can nat juggen wel in hewis.,data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 21,,10,10,A blynd man kan nat juggen wel in hewis,A blind man can nat juggen wel in hewis,u S u S u Sx u S uS,u S u S u Sx u S uS,a@indef_art blind@adj man@n connen@v%pr_3 not@adv jugen@v%inf wel@adv in@prep heu@n%pl,a@indef_art blind@adj man@n connen@v%pr_3 not@adv jugen@v%inf wel@adv in@prep heu@n%pl,
Ye knowe ek that in forme of speche is chaunge,"Ye knowe eek, that in forme of speche is chaunge",data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 22,,10,10,Ye knowe ek that in forme of speche is chaunge,Ye knowe eek that in forme of speche is chaunge,u Sx u S u Sx u Sx u Sx,u Sx u S u Sx u Sx u Sx,ye@pron%pl_nom knouen@v%pr_pl ek@adv that@conj in@prep forme@n of@prep speche@n ben@v%pr_3 chaunge@n,ye@pron%pl_nom knouen@v%pr_pl ek@adv that@conj in@prep forme@n of@prep speche@n ben@v%pr_3 chaunge@n,
"Withinne a thousand yeer, and wordes tho","Withinne a thousand yeer, and wordes tho",data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 23,,10,10,Withinne a thousand yeer and wordes tho,Withinne a thousand yeer and wordes tho,uSx u Su S u Su S,uSx u Su S u Su S,with-inne@prep a@indef_art thousand@num_adj yer@n and@conj word@n%pl tho@adv,with-inne@prep a@indef_art thousand@num_adj yer@n and@conj word@n%pl tho@adv,
"That hadden pris, now wonder nyce and straunge","That hadden pris, now wonder niceand straunge",data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 24,DIFF,10,10,That hadden pris now wonder nyce and straunge,That hadden pris now wonder niceand straunge,u Su S u Su Sx u Sx,u Su S u Sx uSu Sx,that@pron haven@v%pt_pl pris@n1 nou@adv wonder@adv nice@adj and@conj straunge@adj,that@pron haven@v%pt_pl pris@n1 nou@adv wonder@adv  straunge@adj,
"Us thinketh hem, and yet thei spake hem so",Us thinketh hem; and yet they spake hem so,data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 25,,10,10,Us thinketh hem and yet thei spake hem so,Us thinketh hem and yet they spake hem so,u Su S u S u Sx u S,u Su S u S u Sx u S,us@pron%pl_obj thinken@v1%pr_3 hem@pron%pl_obj and@conj yet@adv thei@pron%pl_nom speken@v%pr_pl hem@pron%pl_obj so@adv,us@pron%pl_obj thinken@v1%pr_3 hem@pron%pl_obj and@conj yet@adv thei@pron%pl_nom speken@v%pr_pl hem@pron%pl_obj so@adv,
And spedde as wel in love as men now do;,And spedde as wel in love as men now do;,data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 26,,10,10,And spedde as wel in love as men now do,And spedde as wel in love as men now do,u Sx u S u Sx u S u S,u Sx u S u Sx u S u S,and@conj speden@v%pr_pl as@conj wel@adv in@prep love@n1 as@conj man@n%pl nou@adv don@v1%pr_pl,and@conj speden@v%pr_pl as@conj wel@adv in@prep love@n1 as@conj man@n%pl nou@adv don@v1%pr_pl,
Ek for to wynnen love in sondry ages,Eek for to winne love in sondry ages,data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 27,DIFF,10,10,Ek for to wynnen love in sondry ages,Eek for to winne love in sondry ages,u S u Su Sx u Su Sx,u S u Sx ux S uS uS,ek@adv for@prep#adv to@part winnen@v%inf love@n1 in@prep sondri@adj age@n%pl,ek@adv for@prep#adv to@part winnen@v%inf love@n1 in@prep sondri@adj age@n%pl,green
"In sondry londes, sondry ben usages.","In sondry londes, sondry ben usages.",data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 28,,10,10,In sondry londes sondry ben usages,In sondry londes sondry ben usages,u Su Su Su S uSx,u Su Su Su S uSx,in@prep sondri@adj lond@n%pl sondri@adj ben@v%pr_pl usage@n%pl,in@prep sondri@adj lond@n%pl sondri@adj ben@v%pr_pl usage@n%pl,
And forthi if it happe in any wyse,And forthi if it happe in any wise,data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 29,,10,10,And forthi if it happe in any wyse,And forthi if it happe in any wise,u Su S u Sx u Su Sx,u Su S u Sx u Su Sx,and@conj for-thi@adv&conj if@conj hit@pron happen@v1%pr_3 in@prep ani@gram_adj wise@n2,and@conj for-thi@adv&conj if@conj hit@pron happen@v1%pr_3 in@prep ani@gram_adj wise@n2,
That here be any lovere in this place,That here be any lovere in this place,data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 30,,10,10,That here be any lovere in this place,That here be any lovere in this place,u Sx u Su Sux S u Sx,u Sx u Su Sux S u Sx,that@conj her@adv ben@v%pr_3 ani@gram_adj lovere@n2 in@prep this@gram_adj place@n,that@conj her@adv ben@v%pr_3 ani@gram_adj lovere@n2 in@prep this@gram_adj place@n,
"That herkneth, as the storie wol devise","That herkeneth, as the story wol devise",data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 31,,10,10,That herkneth as the storie wol devise,That herkeneth as the story wol devise,u Su S u Su S uSx,u Sux S u Su S uSx,that@pron herkenen@v%pr_3 as@conj the@def_art storie@n1 willen@v%pr_3 devisen@v%inf,that@pron herkenen@v%pr_3 as@conj the@def_art storie@n1 willen@v%pr_3 devisen@v%inf,
How Troilus com to his lady grace,How Troilus com to his lady grace,data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 32,,10,10,How Troilus com to his lady grace,How Troilus com to his lady grace,u SuS u S u Su Sx,u SuS u S u Su Sx,hou@adv&conj troilus@n#propn comen@v%pt_3 to@prep his@pron1%gen ladie@n grace@n,hou@adv&conj troilus@n#propn comen@v%pt_3 to@prep his@pron1%gen ladie@n grace@n,
"And thenketh, """"So nold I nat love purchace","And thenketh, so nolde I nat love purchace",data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 33,,10,10,And thenketh So nold I nat love purchace,And thenketh so nolde I nat love purchace,u Su S u S u Sx uSx,u Su S ux S u Sx uSx,and@conj thinken@v2%pr_3 so@adv willen@v%pt_1_neg ich@pron%nom not@adv love@n1 purchasen@v%inf,and@conj thinken@v2%pr_3 so@adv willen@v%pt_1_neg ich@pron%nom not@adv love@n1 purchasen@v%inf,
Or wondreth on his speche or his doynge,Or wondreth on his speche and his doinge,data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 34,DIFF,10,10,Or wondreth on his speche or his doynge,Or wondreth on his speche and his doinge,u Su S u Su S u Sx,u Su S u Su S u Sx,or@conj wondren@v%pr_3 on@prep his@pron1%gen speche@n or@conj his@pron1%gen doinge@ger,or@conj wondren@v%pr_3 on@prep his@pron1%gen speche@n and@conj his@pron1%gen doinge@ger,green
I noot; but it is me no wonderynge.,I noot; but it is me no wonderinge;,data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 35,,10,10,I noot but it is me no wonderynge,I noot but it is me no wonderinge,u S u S u S u SuSx,u S u S u S u SuSx,ich@pron%nom witen@v1%pr_1_neg but@conj hit@pron ben@v%pr_3 me@pron2%obj no@gram_adj wondringe@ger,ich@pron%nom witen@v1%pr_1_neg but@conj hit@pron ben@v%pr_3 me@pron2%obj no@gram_adj wondringe@ger,
For every wight which that to Rome went,For every wight which that to Rome went,data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 36,,10,10,For every wight which that to Rome went,For every wight which that to Rome went,u SuS u S u S ux S,u SuS u S u S ux S,for@conj everi@pron_gram_adj wight@n which@pron that@pron to@prep rome@n#propn wenden@v%pr_3,for@conj everi@pron_gram_adj wight@n which@pron that@pron to@prep rome@n#propn wenden@v%pr_3,
"Halt nat o path, or alwey o manere;","Halt nat o path, or alwey o manere.",data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 37,,10,10,Halt nat o path or alwey o manere,Halt nat o path or alwey o manere,u S u S u Su S uSx,u S u S u Su S uSx,holden@v1%pr_3 not@adv o@num_adj path@n or@conj al-wei@adv o@num_adj manere@n,holden@v1%pr_3 not@adv o@num_adj path@n or@conj al-wei@adv o@num_adj manere@n,
Ek in som lond were al the game shent,Eek in some lond were al the gamen shent,data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 38,DIFF,10,10,Ek in som lond were al the game shent,Eek in some lond were al the gamen shent,u S u S ux S u Su S,u S ux S ux S u Su S,ek@adv in@prep som@gram_adj lond@n ben@v%pt_3 al@gram_adj the@def_art game@n shenden@v%ppl,ek@adv in@prep som@gram_adj lond@n ben@v%pt_3 al@gram_adj the@def_art game@n shenden@v%ppl,green
If that they ferde in love as men don here,If that they ferde in love as men don here,data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 39,,10,10,If that they ferde in love as men don here,If that they ferde in love as men don here,u S u Sx u Sx u S u Sx,u S u Sx u Sx u S u Sx,if@conj that@part thei@pron%pl_nom faren@v%pt_pl in@prep love@n1 as@conj man@n%pl don@v1%pr_pl her@adv,if@conj that@part thei@pron%pl_nom faren@v%pt_pl in@prep love@n1 as@conj man@n%pl don@v1%pr_pl her@adv,
"As thus, in opyn doyng or in chere","As thus, in open doing or in chere",data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 40,,9,9,As thus in opyn doyng or in chere,As thus in open doing or in chere,S u S uS u S u Sx,S u S uS u S u Sx,as@conj thus@adv in@prep open@adj doinge@ger or@conj in@prep chere@n1,as@conj thus@adv in@prep open@adj doinge@ger or@conj in@prep chere@n1,
"In visityng in forme, or seyde hire sawes;","In visitinge, in forme, or seide hir sawes;",data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 41,,10,10,In visityng in forme or seyde hire sawes,In visitinge in forme or seide hir sawes,u SuS u Sx u Sx ux Sx,u SuSx u Sx u Sx u Sx,in@prep visitinge@ger in@prep forme@n or@conj seien@v1%pt_pl here@pron%pl_gen saue@n2%pl,in@prep visitinge@ger in@prep forme@n or@conj seien@v1%pt_pl here@pron%pl_gen saue@n2%pl,
"Forthi men seyn, """"Ecch contree hath his lawes.","Forthi men seyn, ech contree hath his lawes.",data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 42,,10,10,Forthi men seyn Ecch contree hath his lawes,Forthi men seyn ech contree hath his lawes,uS u S u Su S u Sx,uS u S u Su S u Sx,for-thi@adv&conj man@n%pl seien@v1%pr_pl ech@pron_gram_adj contree@n haven@v%pr_3 his@pron1%gen laue@n%pl,for-thi@adv&conj man@n%pl seien@v1%pr_pl ech@pron_gram_adj contree@n haven@v%pr_3 his@pron1%gen laue@n%pl,
Ek scarsly ben ther in this place thre,Eek scarsly been ther in this place three,data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 43,,10,10,Ek scarsly ben ther in this place thre,Eek scarsly been ther in this place three,u Su S u S u Su S,u Su S u S u Su S,ek@adv scarsli@adv ben@v%pr_pl ther@adv in@prep this@gram_adj place@n thre@num_n,ek@adv scarsli@adv ben@v%pr_pl ther@adv in@prep this@gram_adj place@n thre@num_n,
"That have in love seid lik, and don, in al;",That have in love seid lik and doon in al;,data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 44,,10,10,That have in love seid lik and don in al,That have in love seid lik and doon in al,u Sx u Sx u S u S u S,u Sx u Sx u S u S u S,that@pron haven@v%pr_pl in@prep love@n1 seien@v1%ppl lik@adj#n and@conj don@v1%ppl in@prep al@gram_adjas_n,that@pron haven@v%pr_pl in@prep love@n1 seien@v1%ppl lik@adj#n and@conj don@v1%ppl in@prep al@gram_adjas_n,
For to thi purpos this may liken the,For to thy purpos this may liken thee,data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 45,,10,10,For to thi purpos this may liken the,For to thy purpos this may liken thee,u S u Su S u Su S,u S u Su S u Su S,for@conj to@prep thin@pron%gen purpos@n this@pron mouen@v3%pr_3 liken@v1%inf the@pron2%obj,for@conj to@prep thin@pron%gen purpos@n this@pron mouen@v3%pr_3 liken@v1%inf the@pron2%obj,
And the right nought; yet al is seid or schal;,"And thee right nought, yet al is seid or shal;",data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 46,DIFF,10,10,And the right nought yet al is seid or schal,And thee right nought yet al is seid or shal,u S u S u S u S u S,u S u S u S u S u S,and@conj the@pron2%obj righte@adv nought@adv yet@adv al@gram_adjas_n ben@v%pr_3 seien@v1%ppl or@conj shulen@v1%pr_3,and@conj the@pron2%obj righte@adv nought@adv yet@adv al@gram_adjas_n ben@v%pr_3 seien@v1%ppl or@conj shulen@v1%pr_3,green
"Ek som men grave in tree, some in ston wal","Eek som men grave in tree, som in stoon wal",data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 47,,10,10,Ek som men grave in tree some in ston wal,Eek som men grave in tree som in stoon wal,u S u Sx u S ux S u S,u S u Sx u S u S u S,ek@adv som@gram_adj man@n%pl graven@v1%pr_pl in@prep tre@n som@pron in@prep ston@n#adj wal@n1,ek@adv som@gram_adj man@n%pl graven@v1%pr_pl in@prep tre@n som@pron in@prep ston@n#adj wal@n1,
As it bitit. But syn I have bigonne,As it bitit; but sin I have begonne,data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 48,,10,10,As it bitit But syn I have bigonne,As it bitit but sin I have begonne,u S uS u S u Sx uSx,u S uS u S u Sx uSx,as@conj hit@pron bitiden@v%pr_3 but@conj sin@conj ich@pron%nom haven@v%pr_1 biginnen@v%ppl,as@conj hit@pron bitiden@v%pr_3 but@conj sin@conj ich@pron%nom haven@v%pr_1 biginnen@v%ppl,
"Myn auctour shal I folwen, if I konne.","Min auctor shal I folwen, if I conne.",data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 49,,10,10,Myn auctour shal I folwen if I konne,Min auctor shal I folwen if I conne,u Su S u Su S u Sx,u Su S u Su S u Sx,min@pron%gen auctour@n shulen@v1%pr_1 ich@pron%nom folwen@v%inf if@conj ich@pron%nom connen@v%pr_1,min@pron%gen auctour@n shulen@v1%pr_1 ich@pron%nom folwen@v%inf if@conj ich@pron%nom connen@v%pr_1,
"In May, that moder is of monthes glade","In May, that moder is of monthes glade",data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 50,,10,10,In May that moder is of monthes glade,In May that moder is of monthes glade,u S u Su S u Su Sx,u S u Su S u Su Sx,in@prep mai@n2 that@pron moder@n ben@v%pr_3 of@prep month@n%pl glad@adj,in@prep mai@n2 that@pron moder@n ben@v%pr_3 of@prep month@n%pl glad@adj,
