OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
And day was comen of hir marriage,And day was comen of hir mariage,data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 130,,10,10,And day was comen of hir marriage,And day was comen of hir mariage,u S u Su S u SuSx,u S u Su S u SuSx,and@conj dai@n ben@v%pt_3 comen@v%ppl of@prep hire@pron1%fem_gen mariage@n,and@conj dai@n ben@v%pt_3 comen@v%ppl of@prep hire@pron1%fem_gen mariage@n,
"She, ful devout and humble in hir corage","She, ful devout and humble in hir corage,°",data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 131,,10,10,She ful devout and humble in hir corage,She ful devout and humble in hir corage,u S uS u Sx u S uSx,u S uS u Sx u S uSx,she@pron%nom ful@adv devout@adj and@conj humble@adj in@prep hire@pron1%fem_gen corage@n,she@pron%nom ful@adv devout@adj and@conj humble@adj in@prep hire@pron1%fem_gen corage@n,
"Under hir robe of gold, that sat ful faire","Under hir robe of gold, that sat ful faire",data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 132,,10,10,Under hir robe of gold that sat ful faire,Under hir robe of gold that sat ful faire,uS u Sx u S u S u Sx,uS u Sx u S u S u Sx,under@prep hire@pron1%fem_gen robe@n of@prep gold@n that@pron sitten@v%pt_3 ful@adv faire@adv,under@prep hire@pron1%fem_gen robe@n of@prep gold@n that@pron sitten@v%pt_3 ful@adv faire@adv,
Hadde next hire flessh yclad hire in an haire.,Had next hir flesh yclad° hir in an heire.°,data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 133,,10,10,Hadde next hire flessh yclad hire in an haire,Had next hir flesh yclad hir in an heire,ux S ux S uS ux S u Sx,u S u S uS u S u Sx,haven@v%pt_3 nexte@prep hire@pron1%fem_gen flesh@n clothen@v%ppl hire@pron2%fem_obj in@prep a@indef_art here@n2,haven@v%pt_3 nexte@prep hire@pron1%fem_gen flesh@n clothen@v%ppl hire@pron2%fem_obj in@prep a@indef_art here@n2,
And whil the organs maden melodie,And whil the organs maden melodie,data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 134,,10,10,And whil the organs maden melodie,And whil the organs maden melodie,u S u Su Su SuS,u S u Su Su SuS,and@conj whil@conj the@def_art organe@n%pl maken@v1%pt_pl melodie@n,and@conj whil@conj the@def_art organe@n%pl maken@v1%pt_pl melodie@n,
To God allone in herte thus sang she:,To God alone in herte thus sang she;,data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 135,,10,10,To God allone in herte thus sang she,To God alone in herte thus sang she,u S uSx u Su S u S,u S uSx u Su S u S,to@prep god@n1#propn al-one@adj in@prep herte@n thus@adv singen@v%pt_3 she@pron%nom,to@prep god@n1#propn al-one@adj in@prep herte@n thus@adv singen@v%pt_3 she@pron%nom,
"O Lord, my soule and eek my body gye","“O Lord, my soule and eek° my body gie°",data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 136,,10,10,O Lord my soule and eek my body gye,O Lord my soule and eek my body gie,u S u Sx u S u Su S,u S u Sx u S u Su S,o@interj lord@n min@pron%gen soule@n and@conj ek@adv min@pron%gen bodi@n gien@v%pr_3,o@interj lord@n min@pron%gen soule@n and@conj ek@adv min@pron%gen bodi@n gien@v%pr_3,
"Unwemmed, lest that I confounded be.","Unwemmed,° lest that I confounded° be”:",data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 137,,10,10,Unwemmed lest that I confounded be,Unwemmed lest that I confounded be,uSu S u S uSu S,uSu S u S uSu S,unwemmed@adj leste@conj that@part ich@pron%nom confounden@v%ppl ben@v%pr_1,unwemmed@adj leste@conj that@part ich@pron%nom confounden@v%ppl ben@v%pr_1,
And for his love that dyde upon a tree,"And, for his love that deide upon a tree,°",data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 138,,10,10,And for his love that dyde upon a tree,And for his love that deide upon a tree,u S u Sx u Sx uS u S,u S u Sx u Sx uS u S,and@conj for@prep his@pron1%gen love@n1 that@pron dien@v%pt_3 upon@prep a@indef_art tre@n,and@conj for@prep his@pron1%gen love@n1 that@pron dien@v%pt_3 upon@prep a@indef_art tre@n,
Every seconde and thridde day she faste,"Every seconde or thridde day she faste,°",data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 139,DIFF,10,10,Every seconde and thridde day she faste,Every seconde or thridde day she faste,uSu Sux S ux S u Sx,uSu Sux S ux S u Sx,everi@pron_gram_adj second@num_adj and@conj thrid@num_adj dai@n she@pron%nom fasten@v2%pt_3,everi@pron_gram_adj second@num_adj  thrid@num_adj dai@n she@pron%nom fasten@v2%pt_3,
Ay biddynge in hire orisons ful faste.,Ay biddinge° in hir orisons° ful faste.°,data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 140,,10,10,Ay biddynge in hire orisons ful faste,Ay biddinge in hir orisons ful faste,u Sux S ux SuS u Sx,u Sux S u SuS u Sx,ai@adv bidden@v%prp_abs in@prep hire@pron1%fem_gen orisoun@n%pl ful@adv faste@adv,ai@adv bidden@v%prp_abs in@prep hire@pron1%fem_gen orisoun@n%pl ful@adv faste@adv,
"The nyght cam, and to bedde moste she gon","The night cam, and to bedde most° she gon",data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 141,,10,10,The nyght cam and to bedde moste she gon,The night cam and to bedde most she gon,u S u S u Su Sx u S,u S u S u Su S u S,the@def_art night@n comen@v%pt_3 and@conj to@prep bed@n1 moten@v2%pt_3 she@pron%nom gon@v%inf,the@def_art night@n comen@v%pt_3 and@conj to@prep bed@n1 moten@v2%pt_3 she@pron%nom gon@v%inf,
"With hire housbonde, as ofte is the manere","With hir housbonde, as ofte is the manere",data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 142,,10,10,With hire housbonde as ofte is the manere,With hir housbonde as ofte is the manere,u Sx uSx u Sx u S uSx,u S uSx u Sx u S uSx,with@prep hire@pron1%fem_gen hous-bonde@n as@conj ofte@adv ben@v%pr_3 the@def_art manere@n,with@prep hire@pron1%fem_gen hous-bonde@n as@conj ofte@adv ben@v%pr_3 the@def_art manere@n,
And pryvely to hym she seyde anon,And prively to him she seide anon,data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 143,,10,10,And pryvely to hym she seyde anon,And prively to him she seide anon,u SuS u S u Sx uS,u SuS u S u Sx uS,and@conj privelie@adv to@prep him@pron%obj she@pron%nom seien@v1%pt_3 an-on@adv,and@conj privelie@adv to@prep him@pron%obj she@pron%nom seien@v1%pt_3 an-on@adv,
O sweete and wel biloved spouse deere,“O swete and wel biloved spouse dere,data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 144,,10,10,O sweete and wel biloved spouse deere,O swete and wel biloved spouse dere,u Sx u S uSu Su Sx,u Sx u S uSu Su Sx,o@interj swete@adj and@conj wel@adv biloved@ppl_abs spouse@n dere@adj1,o@interj swete@adj and@conj wel@adv biloved@ppl_abs spouse@n dere@adj1,
"Ther is a conseil, and ye wolde it heere","Ther is a conseil,° and° ye wolde it here",data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 145,,10,10,Ther is a conseil and ye wolde it heere,Ther is a conseil and ye wolde it here,u S u Su S u Sx u Sx,u S u Su S u Sx u Sx,ther@adv ben@v%pr_3 a@indef_art counseil@n and@conj ye@pron%pl_nom willen@v%pt_pl hit@pron heren@v%inf,ther@adv ben@v%pr_3 a@indef_art counseil@n and@conj ye@pron%pl_nom willen@v%pt_pl hit@pron heren@v%inf,
Which that right fayn I wolde unto yow seye,Which that right fain° I wolde unto yow seye,data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 146,,10,10,Which that right fayn I wolde unto yow seye,Which that right fain I wolde unto yow seye,u S u S u Sx uS u S,u S u S u Sx uS u S,which@pron that@pron righte@adv fain@adv ich@pron%nom willen@v%pt_1 unto@prep you@pron%pl_obj seien@v1%inf,which@pron that@pron righte@adv fain@adv ich@pron%nom willen@v%pt_1 unto@prep you@pron%pl_obj seien@v1%inf,
So that ye swere ye shul it nat biwreye.,So that° ye swere ye shul me nat biwreye.”°,data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 147,DIFF,0,0,So that ye swere ye shul it nat biwreye,So that ye swere ye shul me nat biwreye,        ,        ,so@adv that@conj ye@pron%pl_nom sweren@v%pr_pl ye@pron%pl_nom shulen@v1%pr_pl hit@pron not@adv biwreien@v%inf,so@adv that@conj ye@pron%pl_nom sweren@v%pr_pl ye@pron%pl_nom shulen@v1%pr_pl me@pron2%obj not@adv biwreien@v%inf,green
Valerian gan faste unto hire swere,Valerian gan faste° unto hir swere,data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 148,,10,10,Valerian gan faste unto hire swere,Valerian gan faste unto hir swere,uSuS u Sx uS ux Sx,uSuS u Sx uS u Sx,valerian@n2#propn ginnen@v%pt_3 faste@adv unto@prep hire@pron2%fem_obj sweren@v%inf,valerian@n2#propn ginnen@v%pt_3 faste@adv unto@prep hire@pron2%fem_obj sweren@v%inf,
That for no cas ne thyng that myghte be,"That for no cas, ne thing that mighte be",data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 149,,10,10,That for no cas ne thyng that myghte be,That for no cas ne thing that mighte be,u S u S u S u Su S,u S u S u S u Su S,that@conj for@prep no@conj1 cas@n ne@conj1 thing@n that@pron mouen@v3%pt_3 ben@v%inf,that@conj for@prep no@conj1 cas@n ne@conj1 thing@n that@pron mouen@v3%pt_3 ben@v%inf,
He sholde nevere mo biwreyen here;,He sholde nevermo biwreyen here;,data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 150,DIFF,10,10,He sholde nevere mo biwreyen here,He sholde nevermo biwreyen here,u Sx uSu S uSu Sx,u Su SuS uSu Sx,he@pron1%nom shulen@v1%pt_3 never@adv mo@adv%comp biwreien@v%inf her@adv,he@pron1%nom shulen@v1%pt_3  biwreien@v%inf her@adv,
And thanne at erst to hym thus seyde she:,And thanne at erst° to him thus seide she,data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 151,,10,10,And thanne at erst to hym thus seyde she,And thanne at erst to him thus seide she,u Sx u S u S u Su S,u Sx u S u S u Su S,and@conj thanne@adv at@prep erest@adj#n%sup to@prep him@pron%obj thus@adv seien@v1%pt_3 she@pron%nom,and@conj thanne@adv at@prep erest@adj#n%sup to@prep him@pron%obj thus@adv seien@v1%pt_3 she@pron%nom,
I have an aungel which that loveth me,“I have an angel which that loveth me,data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 152,,10,10,I have an aungel which that loveth me,I have an angel which that loveth me,u Sx u Su S u Su S,u Sx u Su S u Su S,ich@pron%nom haven@v%pr_1 a@indef_art aungel@n which@pron that@pron loven@v1%pr_3 me@pron2%obj,ich@pron%nom haven@v%pr_1 a@indef_art aungel@n which@pron that@pron loven@v1%pr_3 me@pron2%obj,
"That with greet love, wher so I wake or sleepe","That with greet love, wherso° I wake or slepe",data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 153,DIFF,10,10,That with greet love wher so I wake or sleepe,That with greet love wherso I wake or slepe,u S u Sx u S u Sx u Sx,u S u Sx uS u Sx u Sx,that@pron with@prep gret@adj love@n1 whether@conj so@adv ich@pron%nom waken@v%pr_1 or@conj slepen@v%pr_1,that@pron with@prep gret@adj love@n1 wher-so@adv ich@pron%nom waken@v%pr_1 or@conj slepen@v%pr_1,green
Is redy ay my body for to kepe.,Is redy ay my body for to kepe.°,data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 154,,10,10,Is redy ay my body for to kepe,Is redy ay my body for to kepe,u Su S u Su S u Sx,u Su S u Su S u Sx,ben@v%pr_3 redi@adj3 ai@adv min@pron%gen bodi@n for@prep#adv to@part kepen@v%inf,ben@v%pr_3 redi@adj3 ai@adv min@pron%gen bodi@n for@prep#adv to@part kepen@v%inf,
"And if that he may feelen, out of drede","“And if that he may felen, out of drede,°",data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 155,,10,10,And if that he may feelen out of drede,And if that he may felen out of drede,u S u S u Su S u Sx,u S u S u Su S u Sx,and@conj if@conj that@part he@pron1%nom mouen@v3%pr_3 felen@v1%inf oute@adv#prep of@prep drede@n,and@conj if@conj that@part he@pron1%nom mouen@v3%pr_3 felen@v1%inf oute@adv#prep of@prep drede@n,
"That ye me touche, or love in vileynye","That ye me touche or love in vileinie,°",data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 156,,0,10,That ye me touche or love in vileynye,That ye me touche or love in vileinie,       ,u S u Sx u Sx u SuS,that@conj ye@pron%pl_nom me@pron2%obj touchen@v%pr_pl or@conj loven@v1%pr_pl in@prep vileinie@n,that@conj ye@pron%pl_nom me@pron2%obj touchen@v%pr_pl or@conj loven@v1%pr_pl in@prep vileinie@n,
He right anon wol sle yow with the dede,He right anon wol slee° yow with the dede,data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 157,,10,10,He right anon wol sle yow with the dede,He right anon wol slee yow with the dede,u S uS u S u S u Sx,u S uS u S u S u Sx,he@pron1%nom righte@adv an-on@adv willen@v%pr_3 slen@v%inf you@pron%pl_obj with@prep the@def_art dede@n,he@pron1%nom righte@adv an-on@adv willen@v%pr_3 slen@v%inf you@pron%pl_obj with@prep the@def_art dede@n,
And in youre yowthe thus ye shullen dye;,And in your yowthe thus ye shulden die;,data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 158,DIFF,10,10,And in youre yowthe thus ye shullen dye,And in your yowthe thus ye shulden die,u S ux Su S u Su S,u S u Su S u Su S,and@conj in@prep your@pron%pl_gen youth@n thus@adv ye@pron%pl_nom shulen@v1%pr_pl dien@v%inf,and@conj in@prep your@pron%pl_gen youth@n thus@adv ye@pron%pl_nom shulen@v1%pt_pl dien@v%inf,green
And if that ye in clene love me gye,"And if that ye in clene love me gie,°",data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 159,,10,10,And if that ye in clene love me gye,And if that ye in clene love me gie,u S u S u Su Sx u S,u S u S u Su Sx u S,and@conj if@conj that@part ye@pron%pl_nom in@prep clene@adj love@n1 me@pron2%obj gien@v%pr_pl,and@conj if@conj that@part ye@pron%pl_nom in@prep clene@adj love@n1 me@pron2%obj gien@v%pr_pl,
"He wol yow loven as me, for youre clennesse","He wol yow loven as me, for your clennesse,°",data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 160,,10,10,He wol yow loven as me for youre clennesse,He wol yow loven as me for your clennesse,u S u Su S x u Sx uSx,u S u Su S x u S uSx,he@pron1%nom willen@v%pr_3 you@pron%pl_obj loven@v1%inf as@conj me@pron2%obj for@prep your@pron%pl_gen clennesse@n,he@pron1%nom willen@v%pr_3 you@pron%pl_obj loven@v1%inf as@conj me@pron2%obj for@prep your@pron%pl_gen clennesse@n,
And shewen yow his joye and his brightnesse.,And shewen yow his joye and his brightnesse.”,data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 161,,10,10,And shewen yow his joye and his brightnesse,And shewen yow his joye and his brightnesse,u Su S u S u S uSx,u Su S u S u S uSx,and@conj sheuen@v1%inf you@pron%pl_obj his@pron1%gen joie@n and@conj his@pron1%gen brightnesse@n,and@conj sheuen@v1%inf you@pron%pl_obj his@pron1%gen joie@n and@conj his@pron1%gen brightnesse@n,
"Valerian, corrected as God wolde","Valerian, corrected as God wolde,°",data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 162,,10,10,Valerian corrected as God wolde,Valerian corrected as God wolde,uSuS uSu S u Sx,uSuS uSu S u Sx,valerian@n2#propn correcten@v%ppl_abs as@conj god@n1#propn willen@v%pt_3,valerian@n2#propn correcten@v%ppl_abs as@conj god@n1#propn willen@v%pt_3,
"Answerde agayn, """"If I shal trusten thee","Answerde again, “If I shal trusten thee",data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 163,,10,10,Answerde agayn If I shal trusten thee,Answerde again If I shal trusten thee,uSx uS u S u Su S,uSx uS u S u Su S,answeren@v%pt_3 ayen@adv if@conj ich@pron%nom shulen@v1%pr_1 trusten@v%inf the@pron2%obj,answeren@v%pt_3 ayen@adv if@conj ich@pron%nom shulen@v1%pr_1 trusten@v%inf the@pron2%obj,
Lat me that aungel se and hym biholde;,"Lat me that angel se, and him biholde;",data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 164,,10,10,Lat me that aungel se and hym biholde,Lat me that angel se and him biholde,u S u Su S u S uSx,u S u Su S u S uSx,leten@v%imp me@pron2%obj that@art&gram_adj aungel@n sen@v1%inf and@conj him@pron%obj biholden@v%inf,leten@v%imp me@pron2%obj that@art&gram_adj aungel@n sen@v1%inf and@conj him@pron%obj biholden@v%inf,
And if that it a verray angel bee,And if that it a verray° angel be,data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 165,,10,10,And if that it a verray angel bee,And if that it a verray angel be,u S u S u Su Su S,u S u S u Su Su S,and@conj if@conj that@part hit@pron a@indef_art verrei@adj aungel@n ben@v%pr_3,and@conj if@conj that@part hit@pron a@indef_art verrei@adj aungel@n ben@v%pr_3,
Thanne wol I doon as thou hast prayed me;,Than wol I doon as thou hast preyed me;,data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 166,,10,10,Thanne wol I doon as thou hast prayed me,Than wol I doon as thou hast preyed me,ux S u S u S u Su S,u S u S u S u Su S,thanne@adv willen@v%pr_1 ich@pron%nom don@v1%inf as@conj thou@pron%nom haven@v%pr_2 preien@v1%ppl me@pron2%obj,thanne@adv willen@v%pr_1 ich@pron%nom don@v1%inf as@conj thou@pron%nom haven@v%pr_2 preien@v1%ppl me@pron2%obj,
"And if thou love another man, for sothe","And if thou love another man, for sothe°",data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 167,,10,10,And if thou love another man for sothe,And if thou love another man for sothe,u S u Sx uSu S u Sx,u S u Sx uSu S u Sx,and@conj if@conj thou@pron%nom loven@v1%pr_2 another@gram_adj man@n for@prep soth@n,and@conj if@conj thou@pron%nom loven@v1%pr_2 another@gram_adj man@n for@prep soth@n,
Right with this swerd thanne wol I sle yow bothe.,Right with this swerd than wol I slee yow bothe.”,data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 168,,10,10,Right with this swerd thanne wol I sle yow bothe,Right with this swerd than wol I slee yow bothe,u S u S ux S u S u Sx,u S u S u S u S u Sx,righte@adv with@prep this@gram_adj sword@n thanne@adv willen@v%pr_1 ich@pron%nom slen@v%inf you@pron%pl_obj bothe@num_adj,righte@adv with@prep this@gram_adj sword@n thanne@adv willen@v%pr_1 ich@pron%nom slen@v%inf you@pron%pl_obj bothe@num_adj,
Cecile answerde anon-right in this wise:,Cecile answerde anon right in this wise,data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 169,DIFF,10,10,Cecile answerde anonright in this wise,Cecile answerde anon right in this wise,uSx uSx uSu S u Sx,uSx uSx uS u S u Sx,cecile@n#propn answeren@v%pt_3 anon-rightes@adv in@prep this@gram_adj wise@n2,cecile@n#propn answeren@v%pt_3 an-on@adv  in@prep this@gram_adj wise@n2,
"If that yow list, the angel shul ye see","“If that yow list,° the angel shul ye see",data/riverside_cats/SNT_riv.cat,data/oxford_txts/SNT_oxford.txt,data/csvs/SNT,The Second Nun's Tale 170,,10,10,If that yow list the angel shul ye see,If that yow list the angel shul ye see,u S u S u Su S u S,u S u S u Su S u S,if@conj that@part you@pron%pl_obj listen@v1%pr_3 the@def_art aungel@n shulen@v1%pr_pl ye@pron%pl_nom sen@v1%inf,if@conj that@part you@pron%pl_obj listen@v1%pr_3 the@def_art aungel@n shulen@v1%pr_pl ye@pron%pl_nom sen@v1%inf,
