OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
A woful wight to han a drery feere,A woful wight to han a drery fere,data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 13,,10,10,A woful wight to han a drery feere,A woful wight to han a drery fere,u Su S u S u Su Sx,u Su S u S u Su Sx,a@indef_art woful@adj wight@n to@part haven@v%inf a@indef_art dreri@adj fere@n1,a@indef_art woful@adj wight@n to@part haven@v%inf a@indef_art dreri@adj fere@n1,
"And to a sorwful tale, a sory chere.","And, to a sorwful tale, a sory chere.",data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 14,,10,10,And to a sorwful tale a sory chere,And to a sorwful tale a sory chere,u S u Su Sx u Su Sx,u S u Su Sx u Su Sx,and@conj to@prep a@indef_art sorweful@adj tale@n a@indef_art sori@adj chere@n1,and@conj to@prep a@indef_art sorweful@adj tale@n a@indef_art sori@adj chere@n1,
"For I, that God of Loves servantz serve","For I, that god of Loves servaunts serve",data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 15,,10,10,For I that God of Loves servantz serve,For I that god of Loves servaunts serve,u S u S u Su Su Sx,u S u S u Su Su Sx,for@conj ich@pron%nom that@pron god@n1 of@prep love@n1#propn%gen servaunt@n%pl serven@v1%pr_1,for@conj ich@pron%nom that@pron god@n1 of@prep love@n1#propn%gen servaunt@n%pl serven@v1%pr_1,
"Ne dar to Love, for myn unliklynesse","Ne dar to Love, for min unliklinesse",data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 16,,10,10,Ne dar to Love for myn unliklynesse,Ne dar to Love for min unliklinesse,u S u Sx u S uSuSx,u S u Sx u S uSuSx,ne@adv durren@v%pr_1 to@prep love@n1#propn for@prep min@pron%gen unliklinesse@n,ne@adv durren@v%pr_1 to@prep love@n1#propn for@prep min@pron%gen unliklinesse@n,
"Preyen for speed, al sholde I therfore sterve","Preyen for speed, al sholde I therfor sterve",data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 17,,10,10,Preyen for speed al sholde I therfore sterve,Preyen for speed al sholde I therfor sterve,uS u S u Sx u Sux Sx,uS u S u Sx u Su Sx,preien@v1%inf for@prep spede@n al@conj shulen@v1%pt_1 ich@pron%nom ther-fore@adv sterven@v%inf,preien@v1%inf for@prep spede@n al@conj shulen@v1%pt_1 ich@pron%nom ther-fore@adv sterven@v%inf,
So fer am I from his help in derknesse.,So fer am I fro his help in derknesse;,data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 18,DIFF,10,10,So fer am I from his help in derknesse,So fer am I fro his help in derknesse,u S u S u S u S uSx,u S u S u S u S uSx,so@adv fer@adv ben@v%pr_1 ich@pron%nom from@prep his@pron1%gen help@n in@prep derknesse@n,so@adv fer@adv ben@v%pr_1 ich@pron%nom from@prep his@pron1%gen help@n in@prep derknesse@n,
"But natheles, if this may don gladnesse","But nathelees, if this may doon gladnesse",data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 19,,10,10,But natheles if this may don gladnesse,But nathelees if this may doon gladnesse,u SuS u S u S uSx,u SuS u S u S uSx,but@conj no-the-lesse@adv if@conj this@pron mouen@v3%pr_3 don@v1%inf gladnesse@n,but@conj no-the-lesse@adv if@conj this@pron mouen@v3%pr_3 don@v1%inf gladnesse@n,
"Unto any lovere, and his cause availle","To any lover, and his cause availe",data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 20,DIFF,10,10,Unto any lovere and his cause availle,To any lover and his cause availe,uS uS uxx S u Sx uSx,u Su Su S u Sx uSx,unto@prep ani@gram_adj lovere@n2 and@conj his@pron1%gen cause@n availen@v%inf, ani@gram_adj lovere@n2 and@conj his@pron1%gen cause@n availen@v%inf,
"Have he my thonk, and myn be this travaille!","Have he my thank, and min be this travaile!",data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 21,,10,10,Have he my thonk and myn be this travaille,Have he my thank and min be this travaile,ux S u S u S u S uSx,ux S u S u S u S uSx,haven@v%pr_3 he@pron1%nom min@pron%gen thank@n and@conj min@pron%gen ben@v%pr_3 this@gram_adj travail@n,haven@v%pr_3 he@pron1%nom min@pron%gen thank@n and@conj min@pron%gen ben@v%pr_3 this@gram_adj travail@n,
"But ye loveres, that bathen in gladnesse","But ye loveres, that bathen in gladnesse",data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 22,,10,10,But ye loveres that bathen in gladnesse,But ye loveres that bathen in gladnesse,u S uSu S ux S uSx,u S uSu S ux S uSx,but@conj ye@pron%pl_nom lovere@n2%pl that@pron bathen@v%pr_pl in@prep gladnesse@n,but@conj ye@pron%pl_nom lovere@n2%pl that@pron bathen@v%pr_pl in@prep gladnesse@n,
If any drope of pyte in yow be,If any drope of pitee in yow be,data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 23,,10,10,If any drope of pyte in yow be,If any drope of pitee in yow be,u Su Sx u Su S u S,u Su Sx u Su S u S,if@conj ani@gram_adj drope@n1 of@prep pite@n in@prep you@pron%pl_obj ben@v%pr_3,if@conj ani@gram_adj drope@n1 of@prep pite@n in@prep you@pron%pl_obj ben@v%pr_3,
Remembreth yow on passed hevynesse,Remembreth yow on passed hevinesse,data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 24,,10,10,Remembreth yow on passed hevynesse,Remembreth yow on passed hevinesse,uSu S u Su SuSx,uSu S u Su SuSx,remembren@v%imp you@pron%pl_obj on@prep passed@ppl#adj hevinesse@n,remembren@v%imp you@pron%pl_obj on@prep passed@ppl#adj hevinesse@n,
"That ye han felt, and on the adversite","That ye han felt, and on the adversitee",data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 25,,10,0,That ye han felt and on the adversite,That ye han felt and on the adversitee,u S u S u S u SuSx,       ,that@pron ye@pron%pl_nom haven@v%pr_pl felen@v1%ppl and@conj on@prep the@def_art adversite@n,that@pron ye@pron%pl_nom haven@v%pr_pl felen@v1%ppl and@conj on@prep the@def_art adversite@n,
"Of othere folk, and thynketh how that ye","Of othere folk, and thenketh how that ye",data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 26,,10,10,Of othere folk and thynketh how that ye,Of othere folk and thenketh how that ye,u Sux S u Su S u S,u Sux S u Su S u S,of@prep other@gram_adj folk@n and@conj thinken@v2%imp hou@adv&conj that@part ye@pron%pl_nom,of@prep other@gram_adj folk@n and@conj thinken@v2%imp hou@adv&conj that@part ye@pron%pl_nom,
Han felt that Love dorste yow displese,Han felt that Love dorste yow displese;,data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 27,,10,10,Han felt that Love dorste yow displese,Han felt that Love dorste yow displese,u S u Su Su S uSx,u S u Su Su S uSx,haven@v%pr_pl felen@v1%ppl that@conj love@n1#propn thurven@v%pt_3 you@pron%pl_obj displesen@v%inf,haven@v%pr_pl felen@v1%ppl that@conj love@n1#propn thurven@v%pt_3 you@pron%pl_obj displesen@v%inf,
Or ye han wonne hym with to gret an ese.,Or ye han wonne him with to greet an ese.,data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 28,,10,10,Or ye han wonne hym with to gret an ese,Or ye han wonne him with to greet an ese,u S u Sx u S u S u Sx,u S u Sx u S u S u Sx,or@conj ye@pron%pl_nom haven@v%pr_pl winnen@v%ppl him@pron%obj with@prep to@adv2 gret@adj a@indef_art ese@n,or@conj ye@pron%pl_nom haven@v%pr_pl winnen@v%ppl him@pron%obj with@prep to@adv2 gret@adj a@indef_art ese@n,
And preieth for hem that ben in the cas,And preyeth for hem that ben in the cas,data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 29,,10,10,And preieth for hem that ben in the cas,And preyeth for hem that ben in the cas,u Su S u S u S u S,u Su S u S u S u S,and@conj preien@v1%imp for@prep hem@pron%pl_obj that@pron ben@v%pr_pl in@prep the@def_art cas@n,and@conj preien@v1%imp for@prep hem@pron%pl_obj that@pron ben@v%pr_pl in@prep the@def_art cas@n,
"Of Troilus, as ye may after here","Of Troilus, as ye may after here",data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 30,,10,10,Of Troilus as ye may after here,Of Troilus as ye may after here,u SuS u S u Su Sx,u SuS u S u Su Sx,of@prep troilus@n#propn as@conj ye@pron%pl_nom mouen@v3%pr_pl after@adv heren@v%inf,of@prep troilus@n#propn as@conj ye@pron%pl_nom mouen@v3%pr_pl after@adv heren@v%inf,
That Love hem brynge in hevene to solas;,That love hem bringe in heven to solas,data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 31,,10,10,That Love hem brynge in hevene to solas,That love hem bringe in heven to solas,u Sx u Sx u Sux S uS,u Sx u Sx u Su S uS,that@conj love@n1#propn hem@pron%pl_obj bringen@v%pr_3 in@prep heven@n to@prep solas@n,that@conj love@n1#propn hem@pron%pl_obj bringen@v%pr_3 in@prep heven@n to@prep solas@n,
And ek for me preieth to God so dere,And eek for me preyeth to God so dere,data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 32,,10,10,And ek for me preieth to God so dere,And eek for me preyeth to God so dere,u S u S uS u S u Sx,u S u S uS u S u Sx,and@conj ek@adv for@conj me@pron2%obj preien@v1%imp to@prep god@n1#propn so@adv dere@adj1,and@conj ek@adv for@conj me@pron2%obj preien@v1%imp to@prep god@n1#propn so@adv dere@adj1,
"That I have myght to shewe, in som manere","That I have might to shewe, in som manere",data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 33,,10,10,That I have myght to shewe in som manere,That I have might to shewe in som manere,u S ux S u Sx u S uSx,u S ux S u Sx u S uSx,that@conj ich@pron%nom haven@v%pr_1 might@n to@part sheuen@v1%inf in@prep som@gram_adj manere@n,that@conj ich@pron%nom haven@v%pr_1 might@n to@part sheuen@v1%inf in@prep som@gram_adj manere@n,
Swich peyne and wo as Loves folk endure,Swich peine and wo as Loves folk endure,data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 34,,10,10,Swich peyne and wo as Loves folk endure,Swich peine and wo as Loves folk endure,u Sx u S u Su S uSx,u Sx u S u Su S uSx,swich@gram_adj peine@n and@conj wo@n as@conj love@n1#propn%gen folk@n enduren@v%pr_pl,swich@gram_adj peine@n and@conj wo@n as@conj love@n1#propn%gen folk@n enduren@v%pr_pl,
In Troilus unsely aventure.,In Troilus unsely aventure.,data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 35,,10,10,In Troilus unsely aventure,In Troilus unsely aventure,u SuS uSu SuSx,u SuS uSu SuSx,in@prep troilus@n#propn%gen unseli@adj aventure@n,in@prep troilus@n#propn%gen unseli@adj aventure@n,
And biddeth ek for hem that ben despeired,And biddeth eek for hem that been despeired,data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 36,,10,10,And biddeth ek for hem that ben despeired,And biddeth eek for hem that been despeired,u Su S u S u S uSx,u Su S u S u S uSx,and@conj bidden@v%imp ek@adv for@prep hem@pron%pl_obj that@pron ben@v%pr_pl despeiren@v%ppl,and@conj bidden@v%imp ek@adv for@prep hem@pron%pl_obj that@pron ben@v%pr_pl despeiren@v%ppl,
"In love, that nevere nyl recovered be","In love, that never nil recovered be",data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 37,,10,10,In love that nevere nyl recovered be,In love that never nil recovered be,u Sx u Sux S uSux S,u Sx u Su S uSux S,in@prep love@n1 that@pron never@adv willen@v%pr_3_neg recoveren@v2%ppl ben@v%inf,in@prep love@n1 that@pron never@adv willen@v%pr_3_neg recoveren@v2%ppl ben@v%inf,
And ek for hem that falsly ben apeired,And eek for hem that falsly been apeired,data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 38,,10,10,And ek for hem that falsly ben apeired,And eek for hem that falsly been apeired,u S u S u Su S uSx,u S u S u Su S uSx,and@conj ek@adv for@prep hem@pron%pl_obj that@pron falsli@adv ben@v%pr_pl apeiren@v%ppl,and@conj ek@adv for@prep hem@pron%pl_obj that@pron falsli@adv ben@v%pr_pl apeiren@v%ppl,
"Thorugh wikked tonges, be it he or she;","Thorugh wikked tonges, be it he or she;",data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 39,,10,10,Thorugh wikked tonges be it he or she,Thorugh wikked tonges be it he or she,uS uS uS u S u S x,uS uS uS u S u S x,thurgh@prep wikked@adj tonge@n2%pl ben@v%pr_3 hit@pron he@pron1%indef or@conj she@pron%indef,thurgh@prep wikked@adj tonge@n2%pl ben@v%pr_3 hit@pron he@pron1%indef or@conj she@pron%indef,
"Thus biddeth God, for his benignite","Thus biddeth God, for his benignitee",data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 40,,9,10,Thus biddeth God for his benignite,Thus biddeth God for his benignitee,S uS u S u SuSx,u Su S u S uSuS,thus@adv bidden@v%imp god@n1#propn for@prep his@pron1%gen benignite@n,thus@adv bidden@v%imp god@n1#propn for@prep his@pron1%gen benignite@n,
So graunte hem soone owt of this world to pace,To graunte hem sone out of this world to pace,data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 41,DIFF,10,10,So graunte hem soone owt of this world to pace,To graunte hem sone out of this world to pace,u Sx u Sx u S u S u Sx,u Sx u Sx u S u S u Sx,so@adv graunten@v%pr_3 hem@pron%pl_obj sone@adv oute@adv#prep of@prep this@gram_adj world@n to@part passen@v%inf,oute@adv#prep graunten@v%pr_3 hem@pron%pl_obj sone@adv oute@adv#prep of@prep this@gram_adj world@n oute@adv#prep passen@v%inf,
That ben despeired out of Loves grace.,That been despeired out of Loves grace.,data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 42,,10,10,That ben despeired out of Loves grace,That been despeired out of Loves grace,u S uSu S u Su Sx,u S uSu S u Su Sx,that@pron ben@v%pr_pl despeiren@v%ppl oute@adv#prep of@prep love@n1#propn%gen grace@n,that@pron ben@v%pr_pl despeiren@v%ppl oute@adv#prep of@prep love@n1#propn%gen grace@n,
And biddeth ek for hem that ben at ese,And biddeth eek for hem that been at ese,data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 43,,10,10,And biddeth ek for hem that ben at ese,And biddeth eek for hem that been at ese,u Su S u S u S u Sx,u Su S u S u S u Sx,and@conj bidden@v%imp ek@adv for@prep hem@pron%pl_obj that@pron ben@v%pr_pl at@prep ese@n,and@conj bidden@v%imp ek@adv for@prep hem@pron%pl_obj that@pron ben@v%pr_pl at@prep ese@n,
That God hem graunte ay good perseveraunce,That God hem graunte ay good perseveraunce,data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 44,,10,10,That God hem graunte ay good perseveraunce,That God hem graunte ay good perseveraunce,u S u Sx u S uSuSx,u S u Sx u S uSuSx,that@conj god@n1#propn hem@pron%pl_obj graunten@v%pr_3 ai@adv god@adj perseveraunce@n1,that@conj god@n1#propn hem@pron%pl_obj graunten@v%pr_3 ai@adv god@adj perseveraunce@n1,
And sende hem myght hire ladies so to plese,And sende hem might hir ladies so to plese,data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 45,,10,10,And sende hem myght hire ladies so to plese,And sende hem might hir ladies so to plese,u Sx u S ux SuS u S xx,u Sx u S u SuS u S xx,and@conj senden@v2%pr_3 hem@pron%pl_obj might@n here@pron%pl_gen ladie@n%pl so@adv to@part plesen@v%inf,and@conj senden@v2%pr_3 hem@pron%pl_obj might@n here@pron%pl_gen ladie@n%pl so@adv to@part plesen@v%inf,
That it to Love be worship and plesaunce.,That it to Love be worship and plesaunce.,data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 46,,10,10,That it to Love be worship and plesaunce,That it to Love be worship and plesaunce,u S u Sx u Su S uSx,u S u Sx u Su S uSx,that@conj hit@pron to@prep love@n1#propn ben@v%pr_3 worshipe@n and@conj plesaunce@n1,that@conj hit@pron to@prep love@n1#propn ben@v%pr_3 worshipe@n and@conj plesaunce@n1,
For so hope I my sowle best avaunce,For so hope I my soule best avaunce,data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 47,,10,10,For so hope I my sowle best avaunce,For so hope I my soule best avaunce,u S ux S u Su S uSx,u S ux S u Su S uSx,for@conj so@adv hopen@v1%pr_1 ich@pron%nom min@pron%gen soule@n best@adv%sup avauncen@v%inf,for@conj so@adv hopen@v1%pr_1 ich@pron%nom min@pron%gen soule@n best@adv%sup avauncen@v%inf,
To prey for hem that Loves servauntz be,To prey for hem that Loves servaunts be,data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 48,,10,10,To prey for hem that Loves servauntz be,To prey for hem that Loves servaunts be,u S u S u Su Su S,u S u S u Su Su S,to@part preien@v1%inf for@prep hem@pron%pl_obj that@pron love@n1#propn%gen servaunt@n%pl ben@v%pr_pl,to@part preien@v1%inf for@prep hem@pron%pl_obj that@pron love@n1#propn%gen servaunt@n%pl ben@v%pr_pl,
"And write hire wo, and lyve in charite","And write hir wo, and live in charitee.",data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 49,,10,10,And write hire wo and lyve in charite,And write hir wo and live in charitee,u Sx ux S u Su S uSx,u Sx u S u Sx u SuS,and@conj writen@v%inf here@pron%pl_gen wo@n and@conj liven@v1%inf in@prep charite@n,and@conj writen@v%inf here@pron%pl_gen wo@n and@conj liven@v1%inf in@prep charite@n,
And for to have of hem compassioun,And for to have of hem compassioun,data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 50,,10,10,And for to have of hem compassioun,And for to have of hem compassioun,u S u Sx u S uSuS,u S u Sx u S uSuS,and@conj for@prep#adv to@part haven@v%inf of@prep hem@pron%pl_obj compassioun@n,and@conj for@prep#adv to@part haven@v%inf of@prep hem@pron%pl_obj compassioun@n,
As though I were hire owne brother dere.,As though I were hir owne brother dere.,data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 51,,10,10,As though I were hire owne brother dere,As though I were hir owne brother dere,u S u Sx ux Su Su Sx,u S u Sx u Su Su Sx,as@conj though@conj ich@pron%nom ben@v%pt_1 here@pron%pl_gen ouen@adj brother@n dere@adj1,as@conj though@conj ich@pron%nom ben@v%pt_1 here@pron%pl_gen ouen@adj brother@n dere@adj1,
