Source_File,Tag,Verb_Class,Ending,Count,Percent
WBPro_gui_complete.csv,v%inf,irregular,-de,1,1.37%
WBPro_gui_complete.csv,v%inf,irregular,-te,2,2.74%
WBPro_gui_complete.csv,v%inf,irregular,-t,1,1.37%
WBPro_gui_complete.csv,v%inf,strong,-e,36,53.73%
WBPro_gui_complete.csv,v%inf,strong,-de,11,16.42%
WBPro_gui_complete.csv,v%inf,strong,-te,2,2.99%
WBPro_gui_complete.csv,v%inf,strong,vowel,9,13.43%
WBPro_gui_complete.csv,v%inf,strong,-en,8,11.94%
WBPro_gui_complete.csv,v%inf,strong,other,1,1.49%
WBPro_gui_complete.csv,v%inf,unknown,-e,27,84.38%
WBPro_gui_complete.csv,v%inf,unknown,-te,2,6.25%
WBPro_gui_complete.csv,v%inf,unknown,vowel,1,3.12%
WBPro_gui_complete.csv,v%inf,unknown,-en,1,3.12%
WBPro_gui_complete.csv,v%inf,unknown,-de,1,3.12%
WBPro_gui_complete.csv,v%inf,weak,-e,33,73.33%
WBPro_gui_complete.csv,v%inf,weak,-de,9,20.00%
WBPro_gui_complete.csv,v%inf,weak,-en,1,2.22%
WBPro_gui_complete.csv,v%inf,weak,vowel,1,2.22%
WBPro_gui_complete.csv,v%inf,weak,-te,1,2.22%
WBPro_gui_complete.csv,v%ppl,irregular,-ed,4,23.53%
WBPro_gui_complete.csv,v%ppl,irregular,-d,7,41.18%
WBPro_gui_complete.csv,v%ppl,irregular,-en,1,5.88%
WBPro_gui_complete.csv,v%ppl,irregular,-t,4,23.53%
WBPro_gui_complete.csv,v%ppl,irregular,other,1,5.88%
WBPro_gui_complete.csv,v%ppl,strong,-e,7,29.17%
WBPro_gui_complete.csv,v%ppl,strong,-de,2,8.33%
WBPro_gui_complete.csv,v%ppl,strong,-en,6,25.00%
WBPro_gui_complete.csv,v%ppl,strong,other,8,33.33%
WBPro_gui_complete.csv,v%ppl,strong,vowel,1,4.17%
WBPro_gui_complete.csv,v%ppl,unknown,other,1,20.00%
WBPro_gui_complete.csv,v%ppl,unknown,-e,1,20.00%
WBPro_gui_complete.csv,v%ppl,unknown,-ed,1,20.00%
WBPro_gui_complete.csv,v%ppl,unknown,-t,2,40.00%
WBPro_gui_complete.csv,v%ppl,weak,-ed,21,77.78%
WBPro_gui_complete.csv,v%ppl,weak,-t,5,18.52%
WBPro_gui_complete.csv,v%ppl,weak,-et,1,3.70%
WBPro_gui_complete.csv,v%ppl_abs,irregular,-t,1,50.00%
WBPro_gui_complete.csv,v%ppl_abs,irregular,-d,1,50.00%
WBPro_gui_complete.csv,v%ppl_abs,weak,-ed,1,100.00%
WBPro_gui_complete.csv,v%pr_1,irregular,other,19,46.34%
WBPro_gui_complete.csv,v%pr_1,irregular,-t,5,12.20%
WBPro_gui_complete.csv,v%pr_1,irregular,-e,17,41.46%
WBPro_gui_complete.csv,v%pr_1,strong,other,2,20.00%
WBPro_gui_complete.csv,v%pr_1,strong,-e,6,60.00%
WBPro_gui_complete.csv,v%pr_1,strong,vowel,2,20.00%
WBPro_gui_complete.csv,v%pr_1,unknown,-te,1,16.67%
WBPro_gui_complete.csv,v%pr_1,unknown,-e,5,83.33%
WBPro_gui_complete.csv,v%pr_1,weak,-e,6,40.00%
WBPro_gui_complete.csv,v%pr_1,weak,other,7,46.67%
WBPro_gui_complete.csv,v%pr_1,weak,-te,2,13.33%
WBPro_gui_complete.csv,v%pr_1_neg,irregular,other,1,100.00%
WBPro_gui_complete.csv,v%pr_1_neg,strong,other,1,100.00%
WBPro_gui_complete.csv,v%pr_2,irregular,-t,12,80.00%
WBPro_gui_complete.csv,v%pr_2,irregular,-e,3,20.00%
WBPro_gui_complete.csv,v%pr_2,strong,-t,2,66.67%
WBPro_gui_complete.csv,v%pr_2,strong,vowel,1,33.33%
WBPro_gui_complete.csv,v%pr_2,unknown,-e,2,100.00%
WBPro_gui_complete.csv,v%pr_2,weak,-t,3,60.00%
WBPro_gui_complete.csv,v%pr_2,weak,-e,2,40.00%
WBPro_gui_complete.csv,v%pr_2_pron,irregular,other,11,100.00%
WBPro_gui_complete.csv,v%pr_2_pron,strong,other,1,100.00%
WBPro_gui_complete.csv,v%pr_2_pron,weak,other,1,100.00%
WBPro_gui_complete.csv,v%pr_3,irregular,other,39,68.42%
WBPro_gui_complete.csv,v%pr_3,irregular,-t,7,12.28%
WBPro_gui_complete.csv,v%pr_3,irregular,-eth,6,10.53%
WBPro_gui_complete.csv,v%pr_3,irregular,-e,4,7.02%
WBPro_gui_complete.csv,v%pr_3,irregular,-te,1,1.75%
WBPro_gui_complete.csv,v%pr_3,strong,other,63,72.41%
WBPro_gui_complete.csv,v%pr_3,strong,-e,14,16.09%
WBPro_gui_complete.csv,v%pr_3,strong,-eth,7,8.05%
WBPro_gui_complete.csv,v%pr_3,strong,-de,1,1.15%
WBPro_gui_complete.csv,v%pr_3,strong,vowel,2,2.30%
WBPro_gui_complete.csv,v%pr_3,unknown,-e,1,25.00%
WBPro_gui_complete.csv,v%pr_3,unknown,-eth,2,50.00%
WBPro_gui_complete.csv,v%pr_3,unknown,-te,1,25.00%
WBPro_gui_complete.csv,v%pr_3,weak,other,12,36.36%
WBPro_gui_complete.csv,v%pr_3,weak,-t,6,18.18%
WBPro_gui_complete.csv,v%pr_3,weak,-eth,11,33.33%
WBPro_gui_complete.csv,v%pr_3,weak,-te,3,9.09%
WBPro_gui_complete.csv,v%pr_3,weak,-e,1,3.03%
WBPro_gui_complete.csv,v%pr_3_neg,irregular,other,2,100.00%
WBPro_gui_complete.csv,v%pr_3_neg,strong,other,4,100.00%
WBPro_gui_complete.csv,v%pr_pl,irregular,other,20,76.92%
WBPro_gui_complete.csv,v%pr_pl,irregular,-e,2,7.69%
WBPro_gui_complete.csv,v%pr_pl,irregular,-t,1,3.85%
WBPro_gui_complete.csv,v%pr_pl,irregular,-en,3,11.54%
WBPro_gui_complete.csv,v%pr_pl,strong,-e,7,36.84%
WBPro_gui_complete.csv,v%pr_pl,strong,-en,8,42.11%
WBPro_gui_complete.csv,v%pr_pl,strong,other,1,5.26%
WBPro_gui_complete.csv,v%pr_pl,strong,vowel,2,10.53%
WBPro_gui_complete.csv,v%pr_pl,strong,-te,1,5.26%
WBPro_gui_complete.csv,v%pr_pl,unknown,-e,1,50.00%
WBPro_gui_complete.csv,v%pr_pl,unknown,-te,1,50.00%
WBPro_gui_complete.csv,v%pr_pl,weak,-e,3,30.00%
WBPro_gui_complete.csv,v%pr_pl,weak,-te,2,20.00%
WBPro_gui_complete.csv,v%pr_pl,weak,other,2,20.00%
WBPro_gui_complete.csv,v%pr_pl,weak,-en,3,30.00%
WBPro_gui_complete.csv,v%prp_abs,weak,-e,1,100.00%
WBPro_gui_complete.csv,v%pt_1,irregular,-de,30,90.91%
WBPro_gui_complete.csv,v%pt_1,irregular,-d,3,9.09%
WBPro_gui_complete.csv,v%pt_1,strong,other,20,80.00%
WBPro_gui_complete.csv,v%pt_1,strong,-de,2,8.00%
WBPro_gui_complete.csv,v%pt_1,strong,-e,2,8.00%
WBPro_gui_complete.csv,v%pt_1,strong,-te,1,4.00%
WBPro_gui_complete.csv,v%pt_1,unknown,-de,1,100.00%
WBPro_gui_complete.csv,v%pt_1,weak,-te,6,37.50%
WBPro_gui_complete.csv,v%pt_1,weak,-ed,7,43.75%
WBPro_gui_complete.csv,v%pt_1,weak,-de,2,12.50%
WBPro_gui_complete.csv,v%pt_1,weak,-ede,1,6.25%
WBPro_gui_complete.csv,v%pt_1_neg,irregular,-de,1,100.00%
WBPro_gui_complete.csv,v%pt_2,irregular,-t,2,100.00%
WBPro_gui_complete.csv,v%pt_2,strong,-e,2,100.00%
WBPro_gui_complete.csv,v%pt_2,weak,-t,1,100.00%
WBPro_gui_complete.csv,v%pt_3,irregular,-te,14,18.42%
WBPro_gui_complete.csv,v%pt_3,irregular,-de,54,71.05%
WBPro_gui_complete.csv,v%pt_3,irregular,-d,3,3.95%
WBPro_gui_complete.csv,v%pt_3,irregular,-t,3,3.95%
WBPro_gui_complete.csv,v%pt_3,irregular,-ed,2,2.63%
WBPro_gui_complete.csv,v%pt_3,strong,other,50,64.10%
WBPro_gui_complete.csv,v%pt_3,strong,-d,16,20.51%
WBPro_gui_complete.csv,v%pt_3,strong,-e,8,10.26%
WBPro_gui_complete.csv,v%pt_3,strong,-t,4,5.13%
WBPro_gui_complete.csv,v%pt_3,weak,-te,3,14.29%
WBPro_gui_complete.csv,v%pt_3,weak,-de,8,38.10%
WBPro_gui_complete.csv,v%pt_3,weak,-ed,9,42.86%
WBPro_gui_complete.csv,v%pt_3,weak,-ede,1,4.76%
WBPro_gui_complete.csv,v%pt_3_neg,irregular,-de,1,100.00%
WBPro_gui_complete.csv,v%pt_pl,irregular,-ed,2,13.33%
WBPro_gui_complete.csv,v%pt_pl,irregular,-te,2,13.33%
WBPro_gui_complete.csv,v%pt_pl,irregular,-d,2,13.33%
WBPro_gui_complete.csv,v%pt_pl,irregular,-de,6,40.00%
WBPro_gui_complete.csv,v%pt_pl,irregular,-en,3,20.00%
WBPro_gui_complete.csv,v%pt_pl,strong,-e,11,78.57%
WBPro_gui_complete.csv,v%pt_pl,strong,other,1,7.14%
WBPro_gui_complete.csv,v%pt_pl,strong,-en,1,7.14%
WBPro_gui_complete.csv,v%pt_pl,strong,-ed,1,7.14%
WBPro_gui_complete.csv,v%pt_pl,weak,-de,5,71.43%
WBPro_gui_complete.csv,v%pt_pl,weak,-ed,1,14.29%
WBPro_gui_complete.csv,v%pt_pl,weak,-te,1,14.29%
MLPro_gui_complete.csv,ger,unknown,-e,1,50.00%
MLPro_gui_complete.csv,ger,unknown,other,1,50.00%
MLPro_gui_complete.csv,v#adj%ppl,irregular,-te,1,100.00%
MLPro_gui_complete.csv,v%imp,strong,-eth,1,100.00%
MLPro_gui_complete.csv,v%imp,unknown,-eth,1,100.00%
MLPro_gui_complete.csv,v%inf,irregular,other,2,28.57%
MLPro_gui_complete.csv,v%inf,irregular,-en,1,14.29%
MLPro_gui_complete.csv,v%inf,irregular,-e,3,42.86%
MLPro_gui_complete.csv,v%inf,irregular,-ede,1,14.29%
MLPro_gui_complete.csv,v%inf,strong,-e,3,50.00%
MLPro_gui_complete.csv,v%inf,strong,-de,1,16.67%
MLPro_gui_complete.csv,v%inf,strong,-en,1,16.67%
MLPro_gui_complete.csv,v%inf,strong,other,1,16.67%
MLPro_gui_complete.csv,v%inf,unknown,-en,1,100.00%
MLPro_gui_complete.csv,v%inf,weak,-de,1,50.00%
MLPro_gui_complete.csv,v%inf,weak,-en,1,50.00%
MLPro_gui_complete.csv,v%ppl,irregular,-d,3,75.00%
MLPro_gui_complete.csv,v%ppl,irregular,-de,1,25.00%
MLPro_gui_complete.csv,v%ppl,strong,-e,1,33.33%
MLPro_gui_complete.csv,v%ppl,strong,other,1,33.33%
MLPro_gui_complete.csv,v%ppl,strong,vowel,1,33.33%
MLPro_gui_complete.csv,v%ppl,unknown,-ed,1,100.00%
MLPro_gui_complete.csv,v%ppl,weak,-ed,2,100.00%
MLPro_gui_complete.csv,v%ppl_abs,weak,-ed,1,100.00%
MLPro_gui_complete.csv,v%pr_1,irregular,-e,1,16.67%
MLPro_gui_complete.csv,v%pr_1,irregular,other,5,83.33%
MLPro_gui_complete.csv,v%pr_1,strong,-e,1,100.00%
MLPro_gui_complete.csv,v%pr_1,weak,-e,2,66.67%
MLPro_gui_complete.csv,v%pr_1,weak,-te,1,33.33%
MLPro_gui_complete.csv,v%pr_3,irregular,other,12,75.00%
MLPro_gui_complete.csv,v%pr_3,irregular,-eth,1,6.25%
MLPro_gui_complete.csv,v%pr_3,irregular,-e,2,12.50%
MLPro_gui_complete.csv,v%pr_3,irregular,-t,1,6.25%
MLPro_gui_complete.csv,v%pr_3,strong,other,7,70.00%
MLPro_gui_complete.csv,v%pr_3,strong,-eth,3,30.00%
MLPro_gui_complete.csv,v%pr_3,weak,-eth,2,100.00%
MLPro_gui_complete.csv,v%pr_pl,irregular,other,1,33.33%
MLPro_gui_complete.csv,v%pr_pl,irregular,-e,2,66.67%
MLPro_gui_complete.csv,v%pr_pl,strong,-en,3,100.00%
MLPro_gui_complete.csv,v%pr_pl,weak,-e,1,100.00%
MLPro_gui_complete.csv,v%prp_abs,irregular,-e,1,100.00%
MLPro_gui_complete.csv,v%prp_abs,strong,-e,1,100.00%
MLPro_gui_complete.csv,v%prp_abs,weak,-e,1,100.00%
MLPro_gui_complete.csv,v%pt_3,strong,other,8,57.14%
MLPro_gui_complete.csv,v%pt_3,strong,-e,2,14.29%
MLPro_gui_complete.csv,v%pt_3,strong,-d,4,28.57%
MLPro_gui_complete.csv,v%pt_3,weak,-de,1,100.00%
MLPro_gui_complete.csv,v%pt_3_neg,irregular,-de,1,100.00%
SNT_gui_complete.csv,ger,unknown,-e,5,62.50%
SNT_gui_complete.csv,ger,unknown,other,3,37.50%
SNT_gui_complete.csv,v#adj%prp,unknown,-e,1,100.00%
SNT_gui_complete.csv,v%imp,irregular,other,4,50.00%
SNT_gui_complete.csv,v%imp,irregular,-e,3,37.50%
SNT_gui_complete.csv,v%imp,irregular,-ede,1,12.50%
SNT_gui_complete.csv,v%imp,strong,-t,2,25.00%
SNT_gui_complete.csv,v%imp,strong,other,4,50.00%
SNT_gui_complete.csv,v%imp,strong,vowel,2,25.00%
SNT_gui_complete.csv,v%imp,unknown,-e,4,100.00%
SNT_gui_complete.csv,v%imp,weak,-eth,1,100.00%
SNT_gui_complete.csv,v%inf,irregular,-ede,5,12.82%
SNT_gui_complete.csv,v%inf,irregular,-e,20,51.28%
SNT_gui_complete.csv,v%inf,irregular,other,7,17.95%
SNT_gui_complete.csv,v%inf,irregular,-en,6,15.38%
SNT_gui_complete.csv,v%inf,irregular,-de,1,2.56%
SNT_gui_complete.csv,v%inf,strong,-e,24,51.06%
SNT_gui_complete.csv,v%inf,strong,other,5,10.64%
SNT_gui_complete.csv,v%inf,strong,-de,6,12.77%
SNT_gui_complete.csv,v%inf,strong,-en,4,8.51%
SNT_gui_complete.csv,v%inf,strong,vowel,4,8.51%
SNT_gui_complete.csv,v%inf,strong,-te,4,8.51%
SNT_gui_complete.csv,v%inf,unknown,-e,11,64.71%
SNT_gui_complete.csv,v%inf,unknown,-te,2,11.76%
SNT_gui_complete.csv,v%inf,unknown,-ede,1,5.88%
SNT_gui_complete.csv,v%inf,unknown,-de,2,11.76%
SNT_gui_complete.csv,v%inf,unknown,-en,1,5.88%
SNT_gui_complete.csv,v%inf,weak,-e,13,65.00%
SNT_gui_complete.csv,v%inf,weak,-en,5,25.00%
SNT_gui_complete.csv,v%inf,weak,-te,1,5.00%
SNT_gui_complete.csv,v%inf,weak,-de,1,5.00%
SNT_gui_complete.csv,v%ppl,irregular,-ed,3,23.08%
SNT_gui_complete.csv,v%ppl,irregular,-t,7,53.85%
SNT_gui_complete.csv,v%ppl,irregular,-d,3,23.08%
SNT_gui_complete.csv,v%ppl,strong,-de,1,9.09%
SNT_gui_complete.csv,v%ppl,strong,-en,5,45.45%
SNT_gui_complete.csv,v%ppl,strong,-e,3,27.27%
SNT_gui_complete.csv,v%ppl,strong,other,2,18.18%
SNT_gui_complete.csv,v%ppl,unknown,other,1,25.00%
SNT_gui_complete.csv,v%ppl,unknown,-de,1,25.00%
SNT_gui_complete.csv,v%ppl,unknown,-ed,1,25.00%
SNT_gui_complete.csv,v%ppl,unknown,-t,1,25.00%
SNT_gui_complete.csv,v%ppl,weak,-ed,11,91.67%
SNT_gui_complete.csv,v%ppl,weak,-t,1,8.33%
SNT_gui_complete.csv,v%ppl_abs,strong,-en,2,100.00%
SNT_gui_complete.csv,v%pr_1,irregular,other,4,80.00%
SNT_gui_complete.csv,v%pr_1,irregular,-ede,1,20.00%
SNT_gui_complete.csv,v%pr_1,strong,-de,3,30.00%
SNT_gui_complete.csv,v%pr_1,strong,-e,5,50.00%
SNT_gui_complete.csv,v%pr_1,strong,vowel,2,20.00%
SNT_gui_complete.csv,v%pr_1,unknown,-e,3,100.00%
SNT_gui_complete.csv,v%pr_1,weak,other,3,42.86%
SNT_gui_complete.csv,v%pr_1,weak,-e,4,57.14%
SNT_gui_complete.csv,v%pr_2,irregular,-t,10,76.92%
SNT_gui_complete.csv,v%pr_2,irregular,-e,2,15.38%
SNT_gui_complete.csv,v%pr_2,irregular,-ede,1,7.69%
SNT_gui_complete.csv,v%pr_2,strong,-t,3,75.00%
SNT_gui_complete.csv,v%pr_2,strong,vowel,1,25.00%
SNT_gui_complete.csv,v%pr_2,unknown,-t,1,100.00%
SNT_gui_complete.csv,v%pr_2,weak,-t,1,50.00%
SNT_gui_complete.csv,v%pr_2,weak,-e,1,50.00%
SNT_gui_complete.csv,v%pr_2_pron,irregular,other,8,100.00%
SNT_gui_complete.csv,v%pr_2_pron,strong,other,3,100.00%
SNT_gui_complete.csv,v%pr_2_pron,weak,other,2,100.00%
SNT_gui_complete.csv,v%pr_3,irregular,other,17,89.47%
SNT_gui_complete.csv,v%pr_3,irregular,-eth,2,10.53%
SNT_gui_complete.csv,v%pr_3,strong,other,22,78.57%
SNT_gui_complete.csv,v%pr_3,strong,-e,3,10.71%
SNT_gui_complete.csv,v%pr_3,strong,-t,2,7.14%
SNT_gui_complete.csv,v%pr_3,strong,-eth,1,3.57%
SNT_gui_complete.csv,v%pr_3,unknown,-e,2,66.67%
SNT_gui_complete.csv,v%pr_3,unknown,-eth,1,33.33%
SNT_gui_complete.csv,v%pr_3,weak,-eth,5,35.71%
SNT_gui_complete.csv,v%pr_3,weak,-t,2,14.29%
SNT_gui_complete.csv,v%pr_3,weak,other,5,35.71%
SNT_gui_complete.csv,v%pr_3,weak,-te,1,7.14%
SNT_gui_complete.csv,v%pr_3,weak,-e,1,7.14%
SNT_gui_complete.csv,v%pr_3_neg,strong,other,3,100.00%
SNT_gui_complete.csv,v%pr_pl,irregular,-e,1,5.00%
SNT_gui_complete.csv,v%pr_pl,irregular,other,16,80.00%
SNT_gui_complete.csv,v%pr_pl,irregular,-en,3,15.00%
SNT_gui_complete.csv,v%pr_pl,strong,-e,2,22.22%
SNT_gui_complete.csv,v%pr_pl,strong,-en,6,66.67%
SNT_gui_complete.csv,v%pr_pl,strong,other,1,11.11%
SNT_gui_complete.csv,v%pr_pl,unknown,-e,2,100.00%
SNT_gui_complete.csv,v%pr_pl,weak,-en,4,50.00%
SNT_gui_complete.csv,v%pr_pl,weak,other,3,37.50%
SNT_gui_complete.csv,v%pr_pl,weak,-e,1,12.50%
SNT_gui_complete.csv,v%prp_abs,irregular,-e,1,100.00%
SNT_gui_complete.csv,v%prp_abs,unknown,-e,1,100.00%
SNT_gui_complete.csv,v%pt_1,irregular,-de,2,66.67%
SNT_gui_complete.csv,v%pt_1,irregular,-te,1,33.33%
SNT_gui_complete.csv,v%pt_1,strong,other,1,100.00%
SNT_gui_complete.csv,v%pt_1,weak,-ed,1,100.00%
SNT_gui_complete.csv,v%pt_2,irregular,-t,1,100.00%
SNT_gui_complete.csv,v%pt_2,strong,-e,1,50.00%
SNT_gui_complete.csv,v%pt_2,strong,other,1,50.00%
SNT_gui_complete.csv,v%pt_2,weak,-t,1,100.00%
SNT_gui_complete.csv,v%pt_2_pron,irregular,other,1,100.00%
SNT_gui_complete.csv,v%pt_3,irregular,-t,1,2.50%
SNT_gui_complete.csv,v%pt_3,irregular,-de,26,65.00%
SNT_gui_complete.csv,v%pt_3,irregular,-te,8,20.00%
SNT_gui_complete.csv,v%pt_3,irregular,-ed,3,7.50%
SNT_gui_complete.csv,v%pt_3,irregular,-d,1,2.50%
SNT_gui_complete.csv,v%pt_3,irregular,other,1,2.50%
SNT_gui_complete.csv,v%pt_3,strong,other,37,50.00%
SNT_gui_complete.csv,v%pt_3,strong,-d,30,40.54%
SNT_gui_complete.csv,v%pt_3,strong,-et,1,1.35%
SNT_gui_complete.csv,v%pt_3,strong,-e,3,4.05%
SNT_gui_complete.csv,v%pt_3,strong,-t,2,2.70%
SNT_gui_complete.csv,v%pt_3,strong,-de,1,1.35%
SNT_gui_complete.csv,v%pt_3,unknown,other,1,100.00%
SNT_gui_complete.csv,v%pt_3,weak,-te,8,32.00%
SNT_gui_complete.csv,v%pt_3,weak,-de,7,28.00%
SNT_gui_complete.csv,v%pt_3,weak,-ed,8,32.00%
SNT_gui_complete.csv,v%pt_3,weak,-ede,1,4.00%
SNT_gui_complete.csv,v%pt_3,weak,-t,1,4.00%
SNT_gui_complete.csv,v%pt_3_neg,irregular,-te,1,100.00%
SNT_gui_complete.csv,v%pt_pl,irregular,-en,4,57.14%
SNT_gui_complete.csv,v%pt_pl,irregular,-te,2,28.57%
SNT_gui_complete.csv,v%pt_pl,irregular,-de,1,14.29%
SNT_gui_complete.csv,v%pt_pl,strong,-e,2,28.57%
SNT_gui_complete.csv,v%pt_pl,strong,-en,5,71.43%
SNT_gui_complete.csv,v%pt_pl,weak,-de,1,25.00%
SNT_gui_complete.csv,v%pt_pl,weak,-en,2,50.00%
SNT_gui_complete.csv,v%pt_pl,weak,-ed,1,25.00%
SNT_gui_complete.csv,v1#adj%ppl,strong,other,1,100.00%
SNT_gui_complete.csv,v1&%inf,unknown,-e,1,100.00%
SqT_gui_complete.csv,ger,unknown,other,5,100.00%
SqT_gui_complete.csv,ger%pl,unknown,other,2,100.00%
SqT_gui_complete.csv,v#adj%ppl,unknown,-ed,1,100.00%
SqT_gui_complete.csv,v#adj%ppl,weak,-ed,1,100.00%
SqT_gui_complete.csv,v#adj%prp,unknown,other,1,100.00%
SqT_gui_complete.csv,v%imp,strong,-de,2,50.00%
SqT_gui_complete.csv,v%imp,strong,other,1,25.00%
SqT_gui_complete.csv,v%imp,strong,-eth,1,25.00%
SqT_gui_complete.csv,v%imp,unknown,-e,1,50.00%
SqT_gui_complete.csv,v%imp,unknown,-eth,1,50.00%
SqT_gui_complete.csv,v%inf,irregular,-e,16,48.48%
SqT_gui_complete.csv,v%inf,irregular,-en,2,6.06%
SqT_gui_complete.csv,v%inf,irregular,other,14,42.42%
SqT_gui_complete.csv,v%inf,irregular,-de,1,3.03%
SqT_gui_complete.csv,v%inf,strong,other,5,7.81%
SqT_gui_complete.csv,v%inf,strong,-de,8,12.50%
SqT_gui_complete.csv,v%inf,strong,-en,8,12.50%
SqT_gui_complete.csv,v%inf,strong,-e,38,59.38%
SqT_gui_complete.csv,v%inf,strong,vowel,3,4.69%
SqT_gui_complete.csv,v%inf,strong,-te,2,3.12%
SqT_gui_complete.csv,v%inf,unknown,-e,12,63.16%
SqT_gui_complete.csv,v%inf,unknown,-te,2,10.53%
SqT_gui_complete.csv,v%inf,unknown,-de,4,21.05%
SqT_gui_complete.csv,v%inf,unknown,-en,1,5.26%
SqT_gui_complete.csv,v%inf,weak,-en,7,25.93%
SqT_gui_complete.csv,v%inf,weak,-de,4,14.81%
SqT_gui_complete.csv,v%inf,weak,-e,11,40.74%
SqT_gui_complete.csv,v%inf,weak,-te,4,14.81%
SqT_gui_complete.csv,v%inf,weak,other,1,3.70%
SqT_gui_complete.csv,v%ppl,irregular,-d,10,66.67%
SqT_gui_complete.csv,v%ppl,irregular,-t,4,26.67%
SqT_gui_complete.csv,v%ppl,irregular,vowel,1,6.67%
SqT_gui_complete.csv,v%ppl,strong,other,8,32.00%
SqT_gui_complete.csv,v%ppl,strong,-en,6,24.00%
SqT_gui_complete.csv,v%ppl,strong,-de,2,8.00%
SqT_gui_complete.csv,v%ppl,strong,-e,9,36.00%
SqT_gui_complete.csv,v%ppl,unknown,-ed,2,66.67%
SqT_gui_complete.csv,v%ppl,unknown,other,1,33.33%
SqT_gui_complete.csv,v%ppl,weak,-ed,15,60.00%
SqT_gui_complete.csv,v%ppl,weak,-t,5,20.00%
SqT_gui_complete.csv,v%ppl,weak,-et,4,16.00%
SqT_gui_complete.csv,v%ppl,weak,-d,1,4.00%
SqT_gui_complete.csv,v%ppl_abs,strong,other,2,100.00%
SqT_gui_complete.csv,v%ppl_abs,unknown,other,1,100.00%
SqT_gui_complete.csv,v%ppl_abs,weak,-ed,1,50.00%
SqT_gui_complete.csv,v%ppl_abs,weak,-d,1,50.00%
SqT_gui_complete.csv,v%pr_1,irregular,other,12,80.00%
SqT_gui_complete.csv,v%pr_1,irregular,-e,3,20.00%
SqT_gui_complete.csv,v%pr_1,strong,other,3,42.86%
SqT_gui_complete.csv,v%pr_1,strong,-te,1,14.29%
SqT_gui_complete.csv,v%pr_1,strong,-e,3,42.86%
SqT_gui_complete.csv,v%pr_1,unknown,-e,1,100.00%
SqT_gui_complete.csv,v%pr_1,weak,-t,1,11.11%
SqT_gui_complete.csv,v%pr_1,weak,-e,4,44.44%
SqT_gui_complete.csv,v%pr_1,weak,other,4,44.44%
SqT_gui_complete.csv,v%pr_2,strong,-e,1,100.00%
SqT_gui_complete.csv,v%pr_3,irregular,other,28,77.78%
SqT_gui_complete.csv,v%pr_3,irregular,-t,4,11.11%
SqT_gui_complete.csv,v%pr_3,irregular,-eth,3,8.33%
SqT_gui_complete.csv,v%pr_3,irregular,-e,1,2.78%
SqT_gui_complete.csv,v%pr_3,strong,other,51,78.46%
SqT_gui_complete.csv,v%pr_3,strong,-eth,6,9.23%
SqT_gui_complete.csv,v%pr_3,strong,-e,7,10.77%
SqT_gui_complete.csv,v%pr_3,strong,-t,1,1.54%
SqT_gui_complete.csv,v%pr_3,unknown,-eth,2,66.67%
SqT_gui_complete.csv,v%pr_3,unknown,-te,1,33.33%
SqT_gui_complete.csv,v%pr_3,weak,-eth,19,50.00%
SqT_gui_complete.csv,v%pr_3,weak,other,7,18.42%
SqT_gui_complete.csv,v%pr_3,weak,-t,7,18.42%
SqT_gui_complete.csv,v%pr_3,weak,-te,3,7.89%
SqT_gui_complete.csv,v%pr_3,weak,-e,2,5.26%
SqT_gui_complete.csv,v%pr_3_neg,strong,other,4,100.00%
SqT_gui_complete.csv,v%pr_pl,irregular,-en,3,20.00%
SqT_gui_complete.csv,v%pr_pl,irregular,other,10,66.67%
SqT_gui_complete.csv,v%pr_pl,irregular,-ede,1,6.67%
SqT_gui_complete.csv,v%pr_pl,irregular,-t,1,6.67%
SqT_gui_complete.csv,v%pr_pl,strong,-e,6,25.00%
SqT_gui_complete.csv,v%pr_pl,strong,-te,2,8.33%
SqT_gui_complete.csv,v%pr_pl,strong,-en,15,62.50%
SqT_gui_complete.csv,v%pr_pl,strong,other,1,4.17%
SqT_gui_complete.csv,v%pr_pl,unknown,-e,3,75.00%
SqT_gui_complete.csv,v%pr_pl,unknown,-te,1,25.00%
SqT_gui_complete.csv,v%pr_pl,weak,-en,8,53.33%
SqT_gui_complete.csv,v%pr_pl,weak,-te,3,20.00%
SqT_gui_complete.csv,v%pr_pl,weak,-e,1,6.67%
SqT_gui_complete.csv,v%pr_pl,weak,-de,1,6.67%
SqT_gui_complete.csv,v%pr_pl,weak,other,1,6.67%
SqT_gui_complete.csv,v%pr_pl,weak,-ede,1,6.67%
SqT_gui_complete.csv,v%prp,unknown,-e,1,100.00%
SqT_gui_complete.csv,v%prp_abs,irregular,other,1,100.00%
SqT_gui_complete.csv,v%prp_abs,unknown,-e,3,100.00%
SqT_gui_complete.csv,v%prp_abs,weak,-e,2,66.67%
SqT_gui_complete.csv,v%prp_abs,weak,other,1,33.33%
SqT_gui_complete.csv,v%pt_1,irregular,-de,7,77.78%
SqT_gui_complete.csv,v%pt_1,irregular,-te,2,22.22%
SqT_gui_complete.csv,v%pt_1,strong,-e,1,33.33%
SqT_gui_complete.csv,v%pt_1,strong,other,2,66.67%
SqT_gui_complete.csv,v%pt_1,weak,-de,2,40.00%
SqT_gui_complete.csv,v%pt_1,weak,-ed,1,20.00%
SqT_gui_complete.csv,v%pt_1,weak,-te,2,40.00%
