Headword,Tag,Ending,Count,Percent
accorden,v%pr_3,-eth,4,100.00%
accorden,v%ppl,-ed,12,100.00%
accorden,v%pr_pl,-de,2,100.00%
accorden,v%pr_1,-de,1,100.00%
accorden,v%pt_pl,-en,1,100.00%
accorden,v%inf,-de,5,100.00%
accorden,v%ppl_abs,-ed,1,100.00%
performen,v%ppl,-ed,3,100.00%
performen,v%inf,-e,1,100.00%
performen,v%pr_2,-t,1,100.00%
performen,v%pt_3,-ed,1,100.00%
leden,v%pr_pl,-ede,2,66.67%
leden,v%pr_pl,-en,1,33.33%
leden,v%pt_3,-de,16,94.12%
leden,v%pt_3,-d,1,5.88%
leden,v%inf,-ede,22,95.65%
leden,v%inf,-en,1,4.35%
leden,v%pr_3,-eth,3,75.00%
leden,v%pr_3,-ede,1,25.00%
leden,v%ppl,-d,8,80.00%
leden,v%ppl,-ed,2,20.00%
leden,v%pr_2,-t,2,100.00%
leden,v%pt_pl,-de,1,50.00%
leden,v%pt_pl,-en,1,50.00%
leden,v%pr_1,-ede,2,100.00%
enden,v%ppl,-ed,3,100.00%
enden,v%pr_3,-eth,6,85.71%
enden,v%pr_3,other,1,14.29%
enden,v#adj%prp,other,1,100.00%
repairen,v%inf,-e,6,100.00%
repairen,v%pr_3,-eth,4,100.00%
repairen,v%prp_abs,-e,1,100.00%
repairen,v%imp,-eth,1,100.00%
meten,v%ppl,-et,8,88.89%
meten,v%ppl,-te,1,11.11%
meten,v%pr_pl,-te,1,100.00%
meten,v%pt_3,-te,27,100.00%
meten,v%inf,-en,3,10.71%
meten,v%inf,-te,25,89.29%
meten,v%pt_pl,-te,5,100.00%
meten,v%pt_1,-te,2,100.00%
meten,v%pr_3,-te,2,33.33%
meten,v%pr_3,-eth,2,33.33%
meten,v%pr_3,-et,2,33.33%
meten,v%ppl_abs,-et,1,100.00%
meten,v%pr_1,-te,1,100.00%
thanken,v%ppl,-ed,12,92.31%
thanken,v%ppl,vowel,1,7.69%
thanken,v%pr_1,-e,3,100.00%
thanken,v%pr_3,-eth,5,83.33%
thanken,v%pr_3,-e,1,16.67%
thanken,v%pt_3,-ed,10,100.00%
thanken,v%inf,-en,3,60.00%
thanken,v%inf,-e,2,40.00%
thanken,v%imp,-eth,2,66.67%
thanken,v%imp,-e,1,33.33%
thanken,v%pr_pl,-en,2,66.67%
thanken,v%pr_pl,-e,1,33.33%
thanken,v%prp_abs,other,1,50.00%
thanken,v%prp_abs,-e,1,50.00%
thanken,v%ppl_abs,-ed,1,100.00%
answeren,v%pt_3,-de,63,96.92%
answeren,v%pt_3,-ede,2,3.08%
answeren,v%inf,-e,5,83.33%
answeren,v%inf,-en,1,16.67%
answeren,v%pt_1,-de,2,50.00%
answeren,v%pt_1,-ed,2,50.00%
answeren,v%imp,-e,1,100.00%
answeren,v%ppl,-d,2,100.00%
answeren,v%pr_1,-e,1,100.00%
answeren,v#adj%prp,-e,1,100.00%
missen,v%inf,-e,7,100.00%
missen,v%ppl,-ed,1,100.00%
greten,v%imp,-te,1,50.00%
greten,v%imp,-et,1,50.00%
greten,v%pt_3,-te,9,100.00%
greten,v%pt_1,-te,2,100.00%
greten,v%pr_1,-te,1,100.00%
greten,v%inf,-te,3,100.00%
greten,v%pt_pl,-te,1,100.00%
knouen,v%pt_3,other,44,89.80%
knouen,v%pt_3,-e,5,10.20%
knouen,v%inf,-e,29,78.38%
knouen,v%inf,-en,8,21.62%
knouen,v%pr_1,-e,10,100.00%
knouen,v%ppl,-e,10,52.63%
knouen,v%ppl,-en,9,47.37%
knouen,v%pr_pl,-e,10,38.46%
knouen,v%pr_pl,-en,16,61.54%
knouen,v%pt_pl,-en,1,10.00%
knouen,v%pt_pl,-e,9,90.00%
knouen,v%pr_3,-eth,10,90.91%
knouen,v%pr_3,-e,1,9.09%
knouen,v%prp_abs,-e,1,100.00%
knouen,v%pt_1,other,5,71.43%
knouen,v%pt_1,-e,2,28.57%
knouen,v%pr_2,-t,7,100.00%
knouen,v%pr_2_pron,other,1,100.00%
knouen,v#adj%ppl,-en,1,100.00%
knouen,v%imp,other,1,100.00%
bisetten,v%pt_pl,-te,1,100.00%
bisetten,v%inf,-te,2,100.00%
bisetten,v%ppl,-et,8,100.00%
bisetten,v%pt_3,-te,3,100.00%
bisetten,v%pt_1,-te,1,100.00%
gessen,v%pr_1,-e,44,100.00%
gessen,v%prp_abs,other,1,100.00%
gessen,v%inf,-e,12,100.00%
warnen,v%ppl,-ed,7,100.00%
warnen,v%pr_1,-e,9,100.00%
warnen,v%pr_2,-e,1,100.00%
warnen,v%inf,-e,1,100.00%
warnen,v%pt_3,-ede,1,50.00%
warnen,v%pt_3,-ed,1,50.00%
apaien,v%ppl_abs,-ed,2,33.33%
apaien,v%ppl_abs,-d,4,66.67%
apaien,v%ppl,-d,10,71.43%
apaien,v%ppl,-ed,4,28.57%
semen,v%pt_3,-ed,29,96.67%
semen,v%pt_3,-ede,1,3.33%
semen,v%pr_3,-eth,20,100.00%
semen,v%pr_pl,-en,5,100.00%
semen,v%pr_2,-t,1,100.00%
semen,v%inf,-e,11,100.00%
semen,v%ppl,-ed,1,100.00%
semen,v%pt_pl,-ed,1,100.00%
thinken,v%pt_1,-te,7,87.50%
thinken,v%pt_1,-t,1,12.50%
thinken,v%pt_3,-te,110,95.65%
thinken,v%pt_3,-t,5,4.35%
thinken,v%imp,-eth,7,30.43%
thinken,v%imp,other,16,69.57%
thinken,v%pr_3,-eth,50,98.04%
thinken,v%pr_3,-e,1,1.96%
thinken,v%pt_pl,-en,2,66.67%
thinken,v%pt_pl,-te,1,33.33%
thinken,v%inf,-en,4,20.00%
thinken,v%inf,-e,16,80.00%
thinken,v%pr_2_pron,other,3,100.00%
thinken,v%pr_1,-e,7,100.00%
thinken,v%pr_2,-t,1,50.00%
thinken,v%pr_2,-e,1,50.00%
thinken,v%pr_pl,-en,2,50.00%
thinken,v%pr_pl,-e,2,50.00%
thinken,v%prp_abs,other,1,100.00%
thinken,v%ppl,-t,1,100.00%
thinken,v%pt_2,-te,1,100.00%
asken,v%inf,-en,9,52.94%
asken,v%inf,-e,8,47.06%
asken,v%pr_3,-eth,17,94.44%
asken,v%pr_3,-e,1,5.56%
asken,v%prp_abs,-e,1,100.00%
asken,v%pr_pl,-en,1,100.00%
asken,v%pr_1,-e,7,100.00%
asken,v%pr_2,-t,1,50.00%
asken,v%pr_2,-e,1,50.00%
asken,v%imp,-e,3,75.00%
asken,v%imp,-eth,1,25.00%
asken,v%pt_pl,-ed,3,75.00%
asken,v%pt_pl,-ede,1,25.00%
asken,v%pt_1,-ed,1,100.00%
asken,v%pt_3,-ed,6,85.71%
asken,v%pt_3,-ede,1,14.29%
asken,v%ppl,-ed,2,100.00%
affraien,v%ppl,-ed,2,100.00%
affraien,v%inf,-e,1,100.00%
defien,v%pr_1,-e,4,100.00%
defien,v%pr_pl,-e,1,100.00%
defien,v%imp,-e,1,100.00%
defien,v%inf,-e,1,100.00%
kepen,v%pr_1,-e,4,100.00%
kepen,v%imp,other,8,57.14%
kepen,v%imp,-e,4,28.57%
kepen,v%imp,-eth,2,14.29%
kepen,v%ppl,-t,9,100.00%
kepen,v%inf,-e,31,88.57%
kepen,v%inf,-en,4,11.43%
kepen,v%prp_abs,-e,1,50.00%
kepen,v%prp_abs,other,1,50.00%
kepen,v%pt_3,-te,12,100.00%
kepen,v%pr_3,-e,4,80.00%
kepen,v%pr_3,-eth,1,20.00%
kepen,v%pr_pl,-e,2,66.67%
kepen,v%pr_pl,-en,1,33.33%
kepen,v%pt_pl,-te,1,100.00%
wenen,v%pt_1,-de,9,100.00%
wenen,v%pt_3,-de,22,100.00%
wenen,v%pr_pl,-e,5,50.00%
wenen,v%pr_pl,-en,5,50.00%
wenen,v%inf,-e,4,100.00%
wenen,v%imp,-e,1,100.00%
wenen,v%prp_abs,-e,3,100.00%
wenen,v%pr_2_pron,other,1,100.00%
wenen,v%ppl,-d,3,75.00%
wenen,v%ppl,-t,1,25.00%
wenen,v%pr_1,-e,6,100.00%
wenen,v%pt_pl,-en,5,41.67%
wenen,v%pt_pl,-de,6,50.00%
wenen,v%pt_pl,vowel,1,8.33%
wenen,v%pr_3,-eth,5,83.33%
wenen,v%pr_3,-e,1,16.67%
wenen,v%pr_2,-t,4,100.00%
wenen,v%pt_2,-t,1,100.00%
turnen,v%imp,-e,1,100.00%
turnen,v%inf,-e,18,94.74%
turnen,v%inf,-en,1,5.26%
turnen,v%pr_3,-eth,9,100.00%
turnen,v%pr_pl,-e,5,83.33%
turnen,v%pr_pl,-en,1,16.67%
turnen,v%pt_pl,-ed,1,100.00%
turnen,v%ppl,-ed,9,90.00%
turnen,v%ppl,vowel,1,10.00%
turnen,v%pt_3,-ed,4,100.00%
turnen,v%pr_2,-t,1,100.00%
amenden,v%ppl,-ed,9,100.00%
amenden,v%ppl_abs,-ed,1,100.00%
amenden,v%inf,-de,11,84.62%
amenden,v%inf,-en,2,15.38%
amenden,v%pr_1,-de,1,100.00%
amenden,v%pr_3,-de,3,75.00%
amenden,v%pr_3,-t,1,25.00%
amenden,v%pt_3,-ed,1,100.00%
senden,v%pr_3,-de,25,86.21%
senden,v%pr_3,-eth,3,10.34%
senden,v%pr_3,-t,1,3.45%
senden,v%pt_3,-te,38,95.00%
senden,v%pt_3,-t,1,2.50%
senden,v%pt_3,-de,1,2.50%
senden,v%inf,-en,2,11.11%
senden,v%inf,-de,16,88.89%
senden,v%ppl,-t,19,100.00%
senden,v%imp,-de,7,77.78%
senden,v%imp,-eth,1,11.11%
senden,v%imp,-d,1,11.11%
senden,v%pt_2,-te,1,100.00%
senden,v%pt_1,-te,1,100.00%
senden,v%pt_pl,-te,1,100.00%
senden,v%pr_2,-de,2,100.00%
taillinge,ger,-e,1,100.00%
speken,v%pr_pl,-en,3,30.00%
speken,v%pr_pl,-e,7,70.00%
speken,v%pt_3,other,73,100.00%
speken,v%pt_pl,-en,2,66.67%
speken,v%pt_pl,-e,1,33.33%
speken,v%imp,other,7,58.33%
speken,v%imp,-e,3,25.00%
speken,v%imp,-eth,2,16.67%
speken,v%inf,-e,25,71.43%
speken,v%inf,-en,10,28.57%
speken,v%pr_1,-e,8,100.00%
speken,v%pr_3,-eth,8,72.73%
speken,v%pr_3,-e,3,27.27%
speken,v%pt_2,other,3,100.00%
speken,v%pt_1,other,5,100.00%
speken,v%pr_2,other,1,50.00%
speken,v%pr_2,-e,1,50.00%
speken,v%pr_2_pron,other,1,100.00%
speken,v%ppl,-e,2,22.22%
speken,v%ppl,-en,7,77.78%
reden,v%pr_1,-ede,20,100.00%
reden,v%imp,-eth,2,22.22%
reden,v%imp,-ed,3,33.33%
reden,v%imp,-ede,4,44.44%
reden,v%inf,-ede,39,90.70%
reden,v%inf,-en,4,9.30%
reden,v%pr_pl,-ede,12,92.31%
reden,v%pr_pl,-en,1,7.69%
reden,v%pr_3,-et,1,20.00%
reden,v%pr_3,-eth,1,20.00%
reden,v%pr_3,-ede,3,60.00%
reden,v%pt_pl,-en,1,100.00%
reden,v%pt_3,-de,4,100.00%
reden,v%ppl,-ed,6,66.67%
reden,v%ppl,-d,3,33.33%
reden,v%pr_2,-t,1,100.00%
blessen,v%prp_abs,-e,1,100.00%
blessen,v%pr_3,-e,9,100.00%
blessen,v%ppl,-ed,12,85.71%
blessen,v%ppl,-te,1,7.14%
blessen,v%ppl,-e,1,7.14%
blessen,v%inf,-e,5,83.33%
blessen,v%inf,-en,1,16.67%
blessen,v%imp,-e,1,100.00%
wonen,v%ppl,-t,38,88.37%
wonen,v%ppl,-ed,5,11.63%
wonen,v%pt_pl,-en,1,100.00%
wonen,v%pr_pl,-en,1,100.00%
wonen,v%inf,-e,1,100.00%
wonen,v%prp_abs,-e,1,100.00%
happen,v%pt_3,-ed,8,66.67%
happen,v%pt_3,-ede,4,33.33%
happen,v%pr_3,-eth,4,66.67%
happen,v%pr_3,-e,2,33.33%
happen,v%inf,-e,3,60.00%
happen,v%inf,-en,2,40.00%
dampnen,v%ppl,-ed,9,100.00%
dampnen,v%ppl_abs,-ed,1,100.00%
dampnen,v%pt_1,-ed,1,100.00%
chesen,v%inf,-e,12,100.00%
chesen,v%pt_3,other,11,100.00%
chesen,v%imp,-e,2,33.33%
chesen,v%imp,-eth,1,16.67%
chesen,v%imp,other,3,50.00%
chesen,v%pr_1,other,2,66.67%
chesen,v%pr_1,-e,1,33.33%
chesen,v%pt_1,other,2,100.00%
chesen,v%pr_3,-e,1,50.00%
chesen,v%pr_3,-t,1,50.00%
chesen,v%ppl,-en,4,80.00%
chesen,v%ppl,-e,1,20.00%
spillen,v%inf,-e,9,100.00%
spillen,v%ppl,-t,5,100.00%
spillen,v%pr_1,-e,2,100.00%
graunten,v%pr_1,-te,12,100.00%
graunten,v%inf,-te,9,75.00%
graunten,v%inf,-en,3,25.00%
graunten,v%pr_pl,-te,1,100.00%
graunten,v%pr_3,-eth,4,40.00%
graunten,v%pr_3,-te,6,60.00%
graunten,v%pt_3,-ed,7,100.00%
graunten,v%ppl,-ed,7,100.00%
graunten,v%pt_pl,-ed,1,100.00%
graunten,v%imp,-eth,1,100.00%
leren,v%inf,-e,24,100.00%
leren,v%ppl,-ed,2,100.00%
leren,v%pr_pl,-e,3,100.00%
leren,v#adj%ppl,-ed,1,100.00%
leren,v#adj%ppl_n,-ed,1,100.00%
siken,v%pr_3,-eth,11,100.00%
siken,v%inf,-e,9,81.82%
siken,v%inf,other,1,9.09%
siken,v%inf,-en,1,9.09%
siken,v%pt_3,-ed,5,38.46%
siken,v%pt_3,-te,8,61.54%
siken,v%ppl,-ed,1,100.00%
liken,v%pr_3,-eth,39,84.78%
liken,v%pr_3,-e,7,15.22%
liken,v%pt_3,-ede,5,35.71%
liken,v%pt_3,-ed,9,64.29%
liken,v%inf,-en,4,36.36%
liken,v%inf,-e,7,63.64%
purveien,v%inf,-e,4,100.00%
purveien,v%pr_3,-e,1,50.00%
purveien,v%pr_3,-eth,1,50.00%
purveien,v%ppl,-ed,3,75.00%
purveien,v%ppl,-d,1,25.00%
hopen,v%pr_3,-eth,1,100.00%
hopen,v%pr_1,-e,10,100.00%
hopen,v%inf,-en,1,100.00%
finden,v%inf,-de,74,93.67%
finden,v%inf,-en,5,6.33%
finden,v%pt_pl,-en,2,22.22%
finden,v%pt_pl,-de,7,77.78%
finden,v%pt_3,-d,44,100.00%
finden,v%ppl,-de,15,71.43%
finden,v%ppl,-en,5,23.81%
finden,v%ppl,-d,1,4.76%
finden,v%pr_1,-de,11,91.67%
finden,v%pr_1,-t,1,8.33%
finden,v%pr_3,-t,2,33.33%
finden,v%pr_3,-de,4,66.67%
finden,v%pr_pl,-de,13,92.86%
finden,v%pr_pl,-en,1,7.14%
finden,v%pr_2,-de,2,66.67%
finden,v%pr_2,-d,1,33.33%
finden,v%pt_1,-d,10,100.00%
finden,v%pt_2,-de,1,100.00%
lernen,v%inf,-e,13,92.86%
lernen,v%inf,-en,1,7.14%
lernen,v%prp_abs,-e,2,100.00%
lernen,v%imp,-e,1,50.00%
lernen,v%imp,-eth,1,50.00%
lernen,v%pr_pl,-e,1,100.00%
lernen,v%pr_1,-e,1,100.00%
lernen,v#adj%ppl,-ed,2,100.00%
lernen,v%ppl,-ed,1,100.00%
lernen,v%pt_1,-ed,1,100.00%
esen,v%ppl,-ed,6,100.00%
esen,v%imp,-eth,1,100.00%
esen,v%inf,-en,2,50.00%
esen,v%inf,-e,2,50.00%
lien,v%inf,-e,37,84.09%
lien,v%inf,-en,7,15.91%
lien,v%pr_3,other,31,83.78%
lien,v%pr_3,-eth,4,10.81%
lien,v%pr_3,-e,2,5.41%
lien,v%pt_3,other,66,98.51%
lien,v%pt_3,-ed,1,1.49%
lien,v%pr_pl,-e,8,80.00%
lien,v%pr_pl,-en,2,20.00%
lien,v%pr_1,-e,5,100.00%
lien,v%ppl,other,3,100.00%
lien,v%imp,other,2,66.67%
lien,v%imp,-eth,1,33.33%
lien,v%pr_2,-t,4,100.00%
lien,v%pr_2_pron,other,1,100.00%
lien,v%pt_1,other,6,100.00%
lien,v%pt_pl,-en,1,25.00%
lien,v%pt_pl,-e,1,25.00%
lien,v%pt_pl,other,2,50.00%
lien,v%prp_abs,-e,2,100.00%
limen,v%ppl,-ed,1,100.00%
limen,v%inf,-e,1,100.00%
kiken,v%inf,-e,1,100.00%
helen,v%inf,-e,6,60.00%
helen,v%inf,-en,3,30.00%
helen,v%inf,other,1,10.00%
helen,v%pr_3,-eth,1,100.00%
helen,v%ppl,-ed,4,100.00%
heren,v%inf,-e,120,96.00%
heren,v%inf,-en,5,4.00%
heren,v%pt_3,-de,44,100.00%
heren,v%ppl,-d,65,97.01%
heren,v%ppl,-de,1,1.49%
heren,v%ppl,-e,1,1.49%
heren,v%pr_pl,-en,2,50.00%
heren,v%pr_pl,-e,2,50.00%
heren,v%pt_pl,-de,5,71.43%
heren,v%pt_pl,-en,2,28.57%
heren,v%pt_1,-de,15,93.75%
heren,v%pt_1,-d,1,6.25%
heren,v%pr_1,-e,4,100.00%
heren,v%pr_2,-e,1,50.00%
heren,v%pr_2,-t,1,50.00%
heren,v%pr_2_pron,other,4,100.00%
heren,v%prp_abs,other,1,100.00%
heren,v%imp,-e,1,100.00%
heren,v%pr_3,-e,2,50.00%
heren,v%pr_3,-eth,2,50.00%
winnen,v%inf,-e,34,85.00%
winnen,v%inf,-en,6,15.00%
winnen,v%pt_3,other,15,100.00%
winnen,v%ppl,-e,13,86.67%
winnen,v%ppl,-en,2,13.33%
winnen,v%imp,-e,1,100.00%
winnen,v%pt_pl,other,1,100.00%
winnen,v%pr_2,-e,1,100.00%
winnen,v%pr_1,-e,1,100.00%
winnen,v%ppl_abs,-e,1,100.00%
swellen,v%pt_3,other,1,100.00%
swellen,v%inf,-e,2,100.00%
swellen,v#adj%ppl,-en,2,100.00%
swellen,v%pr_3,-eth,1,100.00%
asterten,v%inf,-te,7,100.00%
asterten,v%pt_3,-te,4,80.00%
asterten,v%pt_3,-ed,1,20.00%
asterten,v%ppl,-t,1,100.00%
asterten,v%pr_3,-te,2,100.00%
durren,v%pt_3,-te,33,100.00%
durren,v%pr_1,other,48,97.96%
durren,v%pr_1,-t,1,2.04%
durren,v%pr_3,other,9,100.00%
durren,v%pt_pl,-te,5,83.33%
durren,v%pt_pl,other,1,16.67%
durren,v%pr_2,-t,5,100.00%
durren,v%pt_1,-te,9,100.00%
durren,v%pr_pl,other,1,100.00%
durren,v%inf,-e,1,100.00%
durren,v%pr_2_pron,other,1,100.00%
durren,v%pt_2_pron,other,1,100.00%
rennen,v%pt_3,other,13,100.00%
rennen,v%pr_pl,-e,3,75.00%
rennen,v%pr_pl,-en,1,25.00%
rennen,v%pr_3,-eth,8,100.00%
rennen,v%ppl,-e,4,100.00%
rennen,v%inf,-e,5,83.33%
rennen,v%inf,-en,1,16.67%
rennen,v%pr_1,-e,1,100.00%
rennen,v%pt_pl,-en,3,50.00%
rennen,v%pt_pl,other,2,33.33%
rennen,v%pt_pl,-e,1,16.67%
rennen,v%pr_2,-t,1,100.00%
rennen,v%prp_abs,-e,1,100.00%
rennen,v%imp,-en,1,50.00%
rennen,v%imp,-eth,1,50.00%
sojournen,v%inf,-e,9,100.00%
sojournen,v%ppl,-ed,1,100.00%
sojournen,v%pr_3,-eth,2,100.00%
vanishen,v%ppl,-ed,1,100.00%
vanishen,v%pt_3,-ed,1,100.00%
vanishen,v%pr_1,-e,1,100.00%
sechen,v%pr_pl,-en,4,57.14%
sechen,v%pr_pl,-e,3,42.86%
sechen,v%inf,-e,26,81.25%
sechen,v%inf,-en,6,18.75%
sechen,v%pr_3,-eth,2,100.00%
sechen,v%pt_pl,-en,2,66.67%
sechen,v%pt_pl,-te,1,33.33%
sechen,v%pr_1,-e,2,100.00%
sechen,v%pt_3,-te,12,100.00%
sechen,v%ppl,-t,1,100.00%
sechen,v%pr_2_pron,other,1,100.00%
sechen,v%imp,-eth,1,100.00%
quiten,v%inf,-te,13,92.86%
quiten,v%inf,-en,1,7.14%
quiten,v%pr_3,-te,3,75.00%
quiten,v%pr_3,-eth,1,25.00%
quiten,v%ppl,-t,7,100.00%
quiten,v%pt_1,-te,1,100.00%
quiten,v%pt_pl,-te,1,100.00%
requeren,v%pr_1,-e,2,100.00%
requeren,v%inf,-e,1,100.00%
requeren,v%pr_pl,-e,1,50.00%
requeren,v%pr_pl,-en,1,50.00%
requeren,v%ppl,-ed,2,100.00%
requeren,v%imp,-e,1,100.00%
avaunten,v%inf,-te,2,100.00%
avaunten,v%pr_1,-te,1,100.00%
techen,v%inf,-e,18,81.82%
techen,v%inf,-en,4,18.18%
techen,v%pt_1,-te,1,100.00%
techen,v%ppl,-t,9,100.00%
techen,v%pt_3,-te,10,100.00%
techen,v%pr_pl,-e,1,33.33%
techen,v%pr_pl,-en,1,33.33%
techen,v%pr_pl,other,1,33.33%
techen,v%imp,-e,1,33.33%
techen,v%imp,-eth,2,66.67%
rounen,v%pt_3,-ed,2,100.00%
rounen,v%inf,-e,4,100.00%
rounen,v%pr_pl,-e,1,100.00%
rounen,v%prp_abs,-e,1,100.00%
rounen,v%ppl,-ed,3,100.00%
hoten,v%ppl,-t,8,88.89%
hoten,v%ppl,-te,1,11.11%
hoten,v%pt_3,-te,43,87.76%
hoten,v%pt_3,-t,3,6.12%
hoten,v%pt_3,-et,3,6.12%
hoten,v%pt_pl,-en,2,40.00%
hoten,v%pt_pl,-te,2,40.00%
hoten,v%pt_pl,other,1,20.00%
hoten,v%inf,-en,1,50.00%
hoten,v%inf,-te,1,50.00%
hoten,v%ppl_abs,-te,2,40.00%
hoten,v%ppl_abs,-et,2,40.00%
hoten,v%ppl_abs,-t,1,20.00%
hoten,v%pr_3,-te,1,100.00%
hoten,v%pr_1,-te,2,100.00%
hoten,v%pt_1,-te,1,100.00%
assemblen,v%ppl,-ed,4,100.00%
assemblen,v%inf,-e,1,100.00%
assemblen,v%ppl_abs,-ed,1,100.00%
apperen,v%inf,-e,9,90.00%
apperen,v%inf,-en,1,10.00%
apperen,v%ppl,-ed,1,100.00%
commaunden,v%ppl,-ed,3,100.00%
commaunden,v%pt_3,-ed,7,100.00%
commaunden,v%pt_pl,-ed,2,100.00%
commaunden,v%pr_pl,-de,1,100.00%
commaunden,v%pr_3,-eth,2,100.00%
commaunden,v%prp_abs,-e,2,100.00%
commaunden,v%inf,-de,3,100.00%
commaunden,v%pt_1,-ed,1,100.00%
commaunden,v%pr_1,-de,1,100.00%
killen,v%pr_pl,-e,2,100.00%
killen,v%inf,-e,3,100.00%
contrarien,v%pt_pl,-ed,1,100.00%
contrarien,v%pt_1,-ed,1,100.00%
contrarien,v%inf,-e,1,100.00%
sterten,v%pt_3,-te,29,100.00%
sterten,v%pt_pl,-te,1,50.00%
sterten,v%pt_pl,-en,1,50.00%
sterten,v%inf,-te,8,100.00%
sterten,v%pt_1,-te,1,100.00%
departen,v%pr_3,-te,2,66.67%
departen,v%pr_3,-eth,1,33.33%
departen,v%inf,-te,7,70.00%
departen,v%inf,-en,3,30.00%
departen,v%pt_3,-ed,1,100.00%
departen,v%pr_1,-te,3,100.00%
departen,v%ppl,-ed,7,100.00%
departen,v%pr_pl,-en,2,100.00%
disparagen,v%ppl,-ed,1,100.00%
disparagen,v%inf,-e,1,100.00%
constreinen,v%ppl,-ed,3,100.00%
constreinen,v%inf,-e,1,100.00%
constreinen,v%pr_pl,-e,1,100.00%
constreinen,v%pt_3,-ed,1,100.00%
constreinen,v%pr_3,-eth,2,100.00%
loken,v%pt_3,-ed,10,100.00%
loken,v%imp,-e,25,80.65%
loken,v%imp,-eth,6,19.35%
loken,v%pr_3,-eth,8,88.89%
loken,v%pr_3,-e,1,11.11%
loken,v%pr_pl,-e,1,33.33%
loken,v%pr_pl,-eth,1,33.33%
loken,v%pr_pl,-en,1,33.33%
loken,v%prp_abs,-e,2,100.00%
loken,v%inf,-e,5,62.50%
loken,v%inf,-en,3,37.50%
loken,v%pt_1,-ed,1,100.00%
ibringen,v%ppl,-t,10,100.00%
winden,v%pr_1,-de,1,100.00%
winden,v%inf,-de,7,100.00%
winden,v%pt_3,-d,1,100.00%
winden,v%pr_2,-de,1,100.00%
bresten,v%inf,-te,11,100.00%
bresten,v%ppl,-en,2,100.00%
bresten,v%pt_3,-t,2,100.00%
bresten,v%pr_3,-t,1,50.00%
bresten,v%pr_3,-te,1,50.00%
claimen,v%pr_pl,-e,1,100.00%
claimen,v%inf,-e,2,66.67%
claimen,v%inf,-en,1,33.33%
biquethen,v%inf,-e,1,100.00%
biquethen,v%pr_1,-e,1,100.00%
livinge,ger,other,3,33.33%
livinge,ger,-e,6,66.67%
callen,v%ppl,-ed,13,100.00%
callen,v%pr_3,-eth,2,100.00%
callen,v%inf,-e,33,97.06%
callen,v%inf,-en,1,2.94%
callen,v%pr_2,-t,1,100.00%
callen,v%ppl_abs,-ed,5,100.00%
callen,v%pt_3,-ede,1,33.33%
callen,v%pt_3,-ed,2,66.67%
callen,v%pr_pl,-en,5,45.45%
callen,v%pr_pl,-e,6,54.55%
callen,v%pr_1,-e,3,100.00%
callen,v%imp,-e,1,100.00%
callen,v%pt_pl,-en,1,100.00%
folwen,v%inf,-en,8,66.67%
folwen,v%inf,-e,4,33.33%
folwen,v%pr_2,-t,1,100.00%
folwen,v%pt_1,-ede,1,100.00%
folwen,v%imp,-e,1,100.00%
folwen,v%pr_3,-eth,4,66.67%
folwen,v%pr_3,-e,1,16.67%
folwen,v%pr_3,other,1,16.67%
folwen,v%pt_pl,-ed,1,100.00%
folwen,v%prp_abs,-e,1,100.00%
folwen,v%pr_1,-e,1,100.00%
folwen,v%pt_3,-ed,1,100.00%
maimen,v%inf,-e,1,100.00%
plaunten,v%ppl,-ed,2,100.00%
finen,v%inf,-e,5,100.00%
brennen,v%inf,-e,6,66.67%
brennen,v%inf,-en,3,33.33%
brennen,v%pt_pl,-te,1,50.00%
brennen,v%pt_pl,-de,1,50.00%
brennen,v%pt_3,-de,13,81.25%
brennen,v%pt_3,-te,3,18.75%
brennen,v#adj%ppl,-t,1,33.33%
brennen,v#adj%ppl,-d,2,66.67%
brennen,v%prp_abs,other,1,50.00%
brennen,v%prp_abs,-e,1,50.00%
brennen,v%ppl,-t,9,90.00%
brennen,v%ppl,-d,1,10.00%
brennen,v%pr_3,-e,1,20.00%
brennen,v%pr_3,-eth,4,80.00%
brennen,v%ppl_abs,-t,1,33.33%
brennen,v%ppl_abs,-de,1,33.33%
brennen,v%ppl_abs,-d,1,33.33%
brennen,v%pr_pl,-e,1,50.00%
brennen,v%pr_pl,-en,1,50.00%
brennen,v%pt_2,-t,1,100.00%
brennen,v%pr_1,-e,1,100.00%
biholden,v%inf,-de,51,98.08%
biholden,v%inf,-en,1,1.92%
biholden,v%ppl,-de,4,100.00%
biholden,v%pt_3,-de,1,20.00%
biholden,v%pt_3,-d,4,80.00%
biholden,v%imp,-d,4,100.00%
biholden,v%pt_1,-d,4,100.00%
annexen,v%ppl,-ed,1,100.00%
concluden,v%pr_1,-de,1,100.00%
concluden,v%inf,-de,4,80.00%
concluden,v%inf,-en,1,20.00%
liven,v%inf,-en,18,46.15%
liven,v%inf,-e,21,53.85%
liven,v%pr_1,-e,9,100.00%
liven,v%prp_abs,-e,2,100.00%
liven,v%pr_pl,-en,3,60.00%
liven,v%pr_pl,-e,2,40.00%
liven,v%pr_2,-e,1,33.33%
liven,v%pr_2,-t,2,66.67%
liven,v%pt_pl,-ed,2,50.00%
liven,v%pt_pl,-ede,1,25.00%
liven,v%pt_pl,-en,1,25.00%
liven,v%pt_3,-ed,3,75.00%
liven,v%pt_3,-ede,1,25.00%
liven,v%pr_3,-eth,7,87.50%
liven,v%pr_3,other,1,12.50%
