Headword,Tag,Ending,Count,Percent
cacchen,v%pt_,-e,9,100.00%
cacchen,v%ppl,-t,11,100.00%
cacchen,v%inf,-e,3,100.00%
cacchen,v%ppl_abs,-t,1,100.00%
cacchen,v%pt_pl,-e,1,100.00%
criseyde,n#propn,-e,77,95.06%
criseyde,n#propn,vowel,4,4.94%
criseyde,n#propn%gen,other,5,100.00%
ferful,adj%sup,-e,1,100.00%
unright,n,-t,2,100.00%
sore,adv,-e,56,100.00%
sore,adj,-e,10,66.67%
sore,adj,other,5,33.33%
sore,n,-e,3,100.00%
sore,adv%sup,-t,1,100.00%
unhap,n%pl,other,1,100.00%
unhap,n,other,1,100.00%
thikke,adv,-e,3,100.00%
thikke,adj,-e,7,100.00%
al_dai,adv,other,5,100.00%
wikke,adj,-e,5,100.00%
wikke,adjas_n,-e,1,100.00%
slen,v%pr_,-e,2,20.00%
slen,v%pr_,-eth,7,70.00%
slen,v%pr_,-t,1,10.00%
slen,v%inf,-en,20,68.97%
slen,v%inf,-e,9,31.03%
slen,v%imp,-e,7,100.00%
slen,v%ppl,other,39,82.98%
slen,v%ppl,-e,8,17.02%
slen,v%pt_,other,17,100.00%
slen,v%pr_pl,-en,2,40.00%
slen,v%pr_pl,-e,3,60.00%
slen,v%ppl_abs,other,3,100.00%
solas,n,other,12,100.00%
chaunce,n,-e,6,100.00%
chaunce,n%pl,other,2,100.00%
kepen,v%inf,-e,23,92.00%
kepen,v%inf,-en,2,8.00%
kepen,v%pt_,-e,7,100.00%
kepen,v%ppl,-t,7,100.00%
kepen,v%pr_,-eth,1,12.50%
kepen,v%pr_,-e,7,87.50%
kepen,v%pr_pl,-en,1,33.33%
kepen,v%pr_pl,-e,2,66.67%
kepen,v%imp,other,7,70.00%
kepen,v%imp,-e,3,30.00%
kepen,v%prp_abs,-e,1,50.00%
kepen,v%prp_abs,other,1,50.00%
stinten,v%pt_,other,1,9.09%
stinten,v%pt_,-e,10,90.91%
stinten,v%imp,-e,1,33.33%
stinten,v%imp,-eth,1,33.33%
stinten,v%imp,-t,1,33.33%
stinten,v%inf,-e,6,75.00%
stinten,v%inf,-en,2,25.00%
stinten,v%pt_pl,-e,2,100.00%
stinten,v%pr_,-e,1,100.00%
stinten,v%ppl,-t,1,100.00%
chesen,v%inf,-e,10,100.00%
chesen,v%pt_,other,7,100.00%
chesen,v%ppl,-e,1,20.00%
chesen,v%ppl,-en,4,80.00%
chesen,v%pr_,-e,1,50.00%
chesen,v%pr_,other,1,50.00%
chesen,v%imp,-e,2,66.67%
chesen,v%imp,-eth,1,33.33%
lesen,v%inf,-e,12,92.31%
lesen,v%inf,-en,1,7.69%
lesen,v%ppl,other,19,90.48%
lesen,v%ppl,-e,2,9.52%
lesen,v%pt_,other,1,100.00%
peine,n,-e,60,100.00%
peine,n%pl,other,18,100.00%
lust,n,-t,27,100.00%
lust,n%pl,other,3,100.00%
constreinen,v%inf,-e,1,100.00%
constreinen,v%ppl,-ed,3,100.00%
constreinen,v%pr_,-eth,2,100.00%
elles,adv,other,85,98.84%
elles,adv,vowel,1,1.16%
elles,adj,other,14,100.00%
sauf,adj#prep,other,1,100.00%
sauf,adv,other,4,100.00%
sauf,prep,-e,9,100.00%
sauf,prep#conj,-e,7,100.00%
sauf,adj,other,2,100.00%
plesen,v%inf,-e,19,90.48%
plesen,v%inf,-en,2,9.52%
plesen,v%ppl,-ed,4,100.00%
plesen,v%pr_pl,-en,1,100.00%
fantasie,n,-e,20,100.00%
fantasie,n%pl,other,4,100.00%
cesen,v%pr_,-e,3,60.00%
cesen,v%pr_,-eth,2,40.00%
cesen,v%inf,-e,4,100.00%
cesen,v%pt_,-ed,2,100.00%
maladie,n,-e,12,100.00%
maladie,n%pl,other,2,100.00%
protestacioun,n,other,2,100.00%
depe,adv%comp,other,2,100.00%
depe,adv,-e,6,100.00%
graunten,v%pr_,-e,13,86.67%
graunten,v%pr_,-eth,2,13.33%
graunten,v%inf,-e,8,72.73%
graunten,v%inf,-en,3,27.27%
graunten,v%pt_,-ed,6,100.00%
graunten,v%ppl,-ed,6,100.00%
graunten,v%imp,-eth,1,100.00%
graunten,v%pt_pl,-ed,1,100.00%
hoten,v%ppl,-t,7,100.00%
hoten,v%pt_,-e,34,89.47%
hoten,v%pt_,-t,4,10.53%
hoten,v%pr_,-e,2,100.00%
hoten,v%inf,-e,1,50.00%
hoten,v%inf,-en,1,50.00%
hoten,v%ppl_abs,-t,1,50.00%
hoten,v%ppl_abs,-e,1,50.00%
parde,interj,-e,46,100.00%
smilen,v%inf,-e,3,100.00%
long,adj,-e,55,74.32%
long,adj,other,19,25.68%
long,adj%sup,-t,1,100.00%
inwith,prep,other,3,100.00%
gardin,n,other,22,100.00%
gardin,n%pl,other,1,100.00%
ordinaunce,n,-e,10,100.00%
lepen,v%inf,-e,4,100.00%
lepen,v%pt_,other,3,100.00%
dart,n%pl,other,2,100.00%
dart,n,-t,1,50.00%
dart,n,-e,1,50.00%
slepen,v%inf,-e,13,76.47%
slepen,v%inf,-en,3,17.65%
slepen,v%inf,other,1,5.88%
slepen,v%pr_pl,-en,2,66.67%
slepen,v%pr_pl,-e,1,33.33%
slepen,v%pr_,-eth,2,100.00%
slepen,v%pt_,-e,4,44.44%
slepen,v%pt_,other,5,55.56%
slepen,v#adj%prp,other,1,100.00%
slepen,v%pt_pl,-e,2,100.00%
slepen,v%pr__pron,other,1,100.00%
leien,v%pt_,-e,22,100.00%
leien,v%inf,-e,14,100.00%
leien,v%imp,-e,1,33.33%
leien,v%imp,other,2,66.67%
leien,v%pr_,other,4,80.00%
leien,v%pr_,-e,1,20.00%
leien,v%ppl,-d,7,100.00%
leien,v%pr_pl,-e,1,50.00%
leien,v%pr_pl,other,1,50.00%
al-one,adj,-e,36,100.00%
wofulli,adv,other,1,100.00%
gronen,v%inf,-e,8,88.89%
gronen,v%inf,-en,1,11.11%
gronen,v%pr_,-eth,2,100.00%
stalken,v%inf,-e,1,100.00%
stalken,v%pt_,-ed,1,100.00%
stalken,v%pr_,-eth,2,100.00%
bihinden,adv&adj,-e,10,100.00%
sikerli,adv,other,17,100.00%
pleinen,v%inf,-e,21,100.00%
pleinen,v%pr_pl,-e,3,75.00%
pleinen,v%pr_pl,-en,1,25.00%
pleinen,v%pt_,-ed,2,100.00%
pleinen,v%pr_,-eth,2,66.67%
pleinen,v%pr_,-e,1,33.33%
mea,lat_pron,vowel,1,100.00%
culpa,lat_n,vowel,1,100.00%
repenten,v%pr_,-e,2,100.00%
repenten,v%inf,-e,8,100.00%
repenten,v%prp_abs,-e,1,100.00%
repenten,v%pt_,-ed,1,100.00%
repenten,v%pr_pl,-e,1,100.00%
repenten,v%imp,-eth,1,100.00%
disposicioun,n,other,7,100.00%
leden,v%pr_,-t,2,50.00%
leden,v%pr_,-eth,1,25.00%
leden,v%pr_,-e,1,25.00%
leden,v%ppl,-ed,2,40.00%
leden,v%ppl,-d,3,60.00%
leden,v%inf,-e,16,94.12%
leden,v%inf,-en,1,5.88%
leden,v%pr_pl,-en,1,50.00%
leden,v%pr_pl,-e,1,50.00%
leden,adj,-en,1,100.00%
leden,v%pt_,-e,7,87.50%
leden,v%pt_,-d,1,12.50%
leden,v%pt_pl,-e,1,50.00%
leden,v%pt_pl,-en,1,50.00%
leden,n,-en,1,50.00%
leden,n,-e,1,50.00%
fin,n,other,6,100.00%
fin,adj,other,13,81.25%
fin,adj,-e,3,18.75%
fin,adj%comp,-t,1,100.00%
juste,adj,-e,4,100.00%
purveiaunce,n,-e,14,100.00%
loue,adj,-e,7,87.50%
loue,adj,other,1,12.50%
loue,adv,-e,15,100.00%
loue,adj%comp,-e,1,33.33%
loue,adj%comp,other,2,66.67%
loue,n,-e,1,100.00%
confessioun,n,other,6,100.00%
penaunce,n,-e,15,100.00%
penaunce,n%pl,other,1,100.00%
desesperaunce,n,-e,2,100.00%
sheld,n,-d,8,100.00%
sheld,n%pl,other,4,100.00%
benignite,n,-e,7,100.00%
certes,adv,other,53,100.00%
wounden,v%ppl,-ed,4,100.00%
sounden,v%ppl,-ed,1,100.00%
biwreien,v%inf,-en,1,11.11%
biwreien,v%inf,-e,8,88.89%
biwreien,v%imp,-e,1,100.00%
biwreien,v%ppl,-d,1,100.00%
hot,adj%comp,other,3,100.00%
hot,adj,-t,10,38.46%
hot,adj,-e,16,61.54%
hot,n,-t,1,100.00%
glede,n%pl,other,1,100.00%
glede,n,-e,3,100.00%
wrien,v%pr_pl,-en,1,100.00%
wrien,v%inf,-e,3,60.00%
wrien,v%inf,-en,2,40.00%
wrien,v%ppl,-e,2,66.67%
wrien,v%ppl,-en,1,33.33%
wrien,v%ppl_abs,-en,1,100.00%
wrien,v%pt_,-ed,1,100.00%
asshe,n%pl,-en,3,75.00%
asshe,n%pl,other,1,25.00%
asshe,n,-e,1,100.00%
no-thing,pron,other,23,100.00%
no-thing,adv,other,17,94.44%
no-thing,adv,vowel,1,5.56%
semen,v%pr_,-eth,17,94.44%
semen,v%pr_,-t,1,5.56%
semen,v%pt_,-ed,24,100.00%
semen,v%pr_pl,-en,4,100.00%
semen,v%inf,-e,9,100.00%
semen,v%pt_pl,-ed,1,100.00%
semen,v%ppl,-ed,1,100.00%
longen,v%inf,-e,3,75.00%
longen,v%inf,-en,1,25.00%
longen,v%pr_,-eth,9,100.00%
longen,v%pt_,-ed,1,100.00%
longen,v%prp_abs,-e,2,100.00%
longen,v%pr_pl,-en,2,100.00%
waken,v%inf,-e,9,100.00%
waken,v%ppl,-ed,2,100.00%
waken,v%pt_,other,1,100.00%
waken,v%pr_,-eth,1,100.00%
aken,v%inf,-e,2,100.00%
aken,v%pr_pl,-e,1,100.00%
wan,adj,other,4,100.00%
contenaunce,n,-e,17,100.00%
contenaunce,n%pl,other,1,100.00%
daunce,n,-e,11,100.00%
daunce,n%pl,other,5,100.00%
mon,n,-e,8,100.00%
sodeinli,adv,other,38,92.68%
sodeinli,adv,-e,3,7.32%
compleininge,ger,-e,2,66.67%
compleininge,ger,other,1,33.33%
wepen,v%pt_,-e,4,28.57%
wepen,v%pt_,other,10,71.43%
wepen,v%inf,-e,12,75.00%
wepen,v%inf,-en,4,25.00%
wepen,v%prp_abs,-e,4,57.14%
wepen,v%prp_abs,other,3,42.86%
wepen,v%pt_pl,-en,1,100.00%
wepen,v%prp,-e,1,100.00%
wepen,v%ppl,-en,2,66.67%
wepen,v%ppl,-t,1,33.33%
wepen,v%pr_,-eth,7,87.50%
wepen,v%pr_,-e,1,12.50%
wepen,n,-e,1,33.33%
wepen,n,-en,2,66.67%
wepen,v%imp,other,1,100.00%
engin,n,other,2,100.00%
lore,n,-e,17,100.00%
leche,n,-e,7,100.00%
leche,n%pl,other,1,100.00%
sounen,v%inf,-e,3,100.00%
sounen,v#adj%ppl,-ed,1,100.00%
sounen,v%pt_,-ed,1,100.00%
sounen,v#adj%prp,-e,1,100.00%
sounen,v%pr_pl,-en,1,100.00%
sounen,v%pr_,-eth,1,100.00%
sounen,v%pt_pl,-ed,1,100.00%
driven,v%ppl,-en,3,42.86%
driven,v%ppl,-e,4,57.14%
driven,v%inf,-e,13,100.00%
driven,v%pt_,other,4,100.00%
driven,v%ppl_abs,-en,1,100.00%
driven,v%pr_,-eth,2,66.67%
driven,v%pr_,other,1,33.33%
ther-of,adv,other,20,100.00%
ring,n,other,16,100.00%
ring,n%pl,other,5,100.00%
imeten,v%ppl,-t,1,100.00%
youres,pron%pl,-e,1,11.11%
youres,pron%pl,other,8,88.89%
del,n,other,30,100.00%
mars,n#propn,other,21,100.00%
stele,n,other,8,88.89%
stele,n,-e,1,11.11%
foryeven,v%ppl,-en,1,50.00%
foryeven,v%ppl,-e,1,50.00%
foryeven,v%inf,-e,1,100.00%
foryeven,v%pr_,-e,4,100.00%
closet,n,-t,2,100.00%
closet,n#adj,-t,1,100.00%
winden,v%inf,-e,5,100.00%
winden,v%pr_,-e,2,100.00%
waxen,v%pt_,other,18,100.00%
waxen,v%pr_pl,-en,3,75.00%
waxen,v%pr_pl,-e,1,25.00%
waxen,v%inf,-en,4,66.67%
waxen,v%inf,-e,2,33.33%
waxen,v%pr_,-eth,3,100.00%
waxen,v%ppl_abs,-en,1,100.00%
waxen,v%ppl,-en,9,100.00%
waxen,v%pt_pl,-en,1,100.00%
avisen,v%ppl,-ed,7,100.00%
avisen,v%imp,-eth,5,83.33%
avisen,v%imp,-e,1,16.67%
avisen,v%ppl_abs,-ed,3,100.00%
avisen,v%inf,-e,8,100.00%
avisen,v%pr_,-e,2,50.00%
avisen,v%pr_,-eth,2,50.00%
avisen,v%prp_abs,-e,1,100.00%
avisen,v%pr_pl,-e,1,100.00%
peril,n,other,8,100.00%
afered,ppl,-ed,4,57.14%
afered,ppl,-d,3,42.86%
afered,ppl_abs,-d,1,100.00%
possibilite,n,-e,4,100.00%
tobresten,v%inf,-e,1,100.00%
tobresten,v%pr_pl,-e,1,100.00%
tobresten,v%ppl_abs,-en,1,100.00%
tobresten,v%ppl,-en,1,100.00%
tobresten,v%pr_,-e,1,100.00%
putten,v%ppl,-t,9,100.00%
putten,v%pt_,-e,3,100.00%
putten,v%inf,-e,4,66.67%
putten,v%inf,-t,1,16.67%
putten,v%inf,-en,1,16.67%
putten,v%imp,-t,4,100.00%
putten,v%pt_pl,-e,1,100.00%
putten,v%pr_,-e,1,25.00%
putten,v%pr_,-t,2,50.00%
putten,v%pr_,-eth,1,25.00%
flight,n,-e,3,50.00%
flight,n,-t,3,50.00%
route,n,-e,27,100.00%
route,n%pl,other,1,100.00%
meine,n,-e,13,100.00%
shouten,v%inf,-e,2,100.00%
gate,n%pl,other,7,100.00%
gate,n,-e,11,100.00%
dardanus,n#propn,other,1,100.00%
chaine,n,-e,3,100.00%
esi,adj,other,5,100.00%
pase,n,other,14,100.00%
happi,adj,other,1,100.00%
happi,adv,other,1,100.00%
necessite,n,-e,19,100.00%
bai,adj,-e,2,50.00%
bai,adj,other,2,50.00%
stede,n,-e,12,100.00%
stede,n%pl,other,4,100.00%
armen,v#adj%ppl,-ed,7,100.00%
armen,v%ppl,-ed,2,100.00%
armen,v%pr_,-eth,1,100.00%
richeli,adv,other,7,100.00%
bleden,v%inf,-e,5,100.00%
bleden,v%pt_,-e,4,100.00%
bleden,v%pr_pl,-e,1,100.00%
knightli,adj,other,1,100.00%
sighte,n,-e,36,87.80%
sighte,n,-t,5,12.20%
faile,n,-e,8,100.00%
bataille,n,-e,14,100.00%
bataille,n%pl,other,3,100.00%
heigh,adj,other,53,58.24%
heigh,adj,-e,38,41.76%
heigh,adj#n,-e,1,16.67%
heigh,adj#n,other,5,83.33%
heigh,adj%sup,-e,2,100.00%
heigh,adj%comp,other,3,100.00%
prouesse,n,-e,3,100.00%
gere,n,-e,7,100.00%
gere,n%pl,other,2,100.00%
weldi,adj,other,1,100.00%
helm,n,other,3,100.00%
helm,n%pl,other,3,100.00%
toheuen,v%ppl,-en,1,100.00%
twenti,num_adj,other,38,100.00%
tisheu,n,other,1,100.00%
bak,n,other,15,100.00%
bihinde,prep,-e,6,100.00%
todashen,v%ppl,-ed,1,100.00%
mace,n%pl,other,3,100.00%
mace,n,-e,1,100.00%
arwe,n,-e,4,100.00%
arwe,n%pl,other,7,100.00%
rinde,n,-e,2,100.00%
game,n,-e,32,96.97%
game,n,-en,1,3.03%
sobreli,adv,other,8,100.00%
hire-self,pron,other,11,42.31%
hire-self,pron,-en,10,38.46%
hire-self,pron,-e,5,19.23%
drinke,n,-e,13,100.00%
pite,n,-e,36,100.00%
ashamed,ppl#adj_n,-ed,1,100.00%
ashamed,ppl,-ed,3,100.00%
excellent,adj,-t,7,87.50%
excellent,adj,-e,1,12.50%
favour,n,other,5,100.00%
distresse,n,-e,44,100.00%
envious,adj#n,other,1,100.00%
envious,adj,other,1,100.00%
janglen,v%inf,-e,1,100.00%
janglen,v#adj%prp,-e,1,100.00%
janglen,v%pr_,-eth,1,100.00%
sodein,adj,other,7,100.00%
who-so,pron%nom,vowel,48,100.00%
ithen,v%inf,-e,2,100.00%
ginninge,ger,other,1,33.33%
ginninge,ger,-e,2,66.67%
drede,n,-e,74,100.00%
drede,n%pl,other,1,100.00%
drede,n#propn,-e,1,100.00%
enclinen,v%inf,-e,2,100.00%
enclinen,v%ppl,-ed,3,100.00%
enclinen,v%ppl_abs,-ed,1,100.00%
pine,n,-e,13,100.00%
minen,v%inf,-e,3,100.00%
servise,n,-e,47,100.00%
seventhe,num_adj,-e,1,50.00%
seventhe,num_adj,other,1,50.00%
disposen,v%ppl_abs,-ed,2,100.00%
disposen,v%pt_,-ed,1,100.00%
disposen,v%ppl,-ed,3,100.00%
aspect,n%pl,other,2,100.00%
paien,v%ppl_abs,-ed,1,100.00%
paien,v%inf,-e,11,73.33%
paien,v%inf,-en,4,26.67%
paien,v%ppl,-d,1,12.50%
paien,v%ppl,-ed,7,87.50%
paien,adj,-en,1,100.00%
paien,v%imp,other,1,100.00%
paien,v%pt_,-e,1,100.00%
nativite,n,-e,2,100.00%
speden,v%pt_,-e,9,100.00%
speden,v%pr_,-e,8,100.00%
speden,v%pt_pl,-e,3,75.00%
speden,v%pt_pl,-en,1,25.00%
speden,v%ppl,-e,1,25.00%
speden,v%ppl,-ed,3,75.00%
speden,v%imp,-e,2,40.00%
speden,v%imp,-ed,3,60.00%
speden,v%inf,-e,5,100.00%
throu,n,-e,8,100.00%
throu,n%pl,other,2,100.00%
riden,v%pr_,-eth,6,54.55%
riden,v%pr_,-t,4,36.36%
riden,v%pr_,-e,1,9.09%
riden,v%ppl,-en,3,100.00%
riden,v%imp,-d,2,66.67%
riden,v%imp,-e,1,33.33%
riden,v%prp_abs,other,1,33.33%
riden,v%prp_abs,-e,2,66.67%
riden,v%inf,-e,31,88.57%
riden,v%inf,-en,4,11.43%
riden,v%pr_pl,-en,7,58.33%
riden,v%pr_pl,-e,5,41.67%
riden,v%pt_,-d,9,100.00%
turnen,v%inf,-e,12,100.00%
turnen,v%pr_,-eth,6,85.71%
turnen,v%pr_,-t,1,14.29%
turnen,v%pr_pl,-e,4,80.00%
turnen,v%pr_pl,-en,1,20.00%
turnen,v%ppl,vowel,1,14.29%
turnen,v%ppl,-ed,6,85.71%
turnen,v%pt_,-ed,4,100.00%
turnen,v%imp,-e,1,100.00%
pressen,v%inf,-e,3,100.00%
pressen,v%pt_,-ed,1,100.00%
pressen,v%pr_,-eth,1,100.00%
arguen,v%inf,-e,2,100.00%
arguen,v%pt_,-ed,1,100.00%
arguen,v%prp_abs,-e,1,100.00%
escheuen,v%inf,-e,3,100.00%
escheuen,v%imp,-e,1,100.00%
escheuen,v%pr_pl,-e,1,100.00%
escheuen,v%ppl,-ed,1,100.00%
pleiten,v%pt_,-ed,1,100.00%
pleiten,v%inf,-e,1,100.00%
folde,n,-d,6,100.00%
warm,adj,other,6,100.00%
cold,adj,-d,11,27.50%
cold,adj,-e,29,72.50%
cold,n,-d,2,100.00%
som-what,pron,-t,12,100.00%
som-what,adv,-t,12,100.00%
som-what,adj,-t,1,100.00%
persoune,n,-e,5,55.56%
persoune,n,other,4,44.44%
persoune,n%pl,other,1,100.00%
gladnesse,n,-e,20,100.00%
delen,v%inf,-e,1,50.00%
delen,v%inf,-en,1,50.00%
delen,v%ppl,-ed,1,100.00%
delen,v%pt_,-e,1,100.00%
hele,n,-e,9,100.00%
delite,n,-t,21,100.00%
paraventure,adv,other,9,60.00%
paraventure,adv,-e,6,40.00%
despit,n,-t,15,100.00%
werse,adj%comp,-e,13,68.42%
werse,adj%comp,other,6,31.58%
werse,n,-e,3,100.00%
werse,adv%comp,other,2,100.00%
hate,n,-e,5,100.00%
dronkenesse,n,-e,6,100.00%
drinkeles,adj,other,1,100.00%
despisen,v%inf,-e,5,100.00%
despisen,v%pr_,-t,1,100.00%
despisen,v%pr_pl,-e,2,100.00%
theu,n%pl,other,5,100.00%
nice,adj,-e,22,100.00%
cherishen,v%inf,-e,3,75.00%
cherishen,v%inf,-en,1,25.00%
avaunt,n,-t,3,100.00%
clause,n,-e,4,100.00%
leve,n,-e,35,100.00%
cure,n,-e,20,100.00%
cure,n%pl,other,1,100.00%
ese,n,-e,29,100.00%
lusti,adj,other,32,100.00%
lusti,adj#n,other,1,100.00%
lese,n,-e,2,66.67%
lese,n,other,1,33.33%
debat,n,-t,5,100.00%
either,conj,other,3,100.00%
either,pron_adj,other,8,100.00%
jelousie,n,-e,14,100.00%
jelousie,n%pl,other,1,100.00%
jelousie,n#propn,-e,2,100.00%
novelrie,n,-e,1,100.00%
novelrie,n%pl,other,1,100.00%
reste,n,-e,59,100.00%
reste,n%pl,other,1,100.00%
name,n,-e,68,100.00%
name,n%pl,other,8,100.00%
sonne,n,-e,46,100.00%
sonne,n%gen,other,4,100.00%
shinen,v%pr_,-eth,4,80.00%
shinen,v%pr_,-e,1,20.00%
shinen,v%pt_,other,13,100.00%
shinen,v%pt_pl,-e,2,100.00%
shinen,v%pr_pl,-en,3,100.00%
brighte,adv,-e,7,70.00%
brighte,adv,-t,3,30.00%
marche,n,other,4,100.00%
overspreden,v%pr_,-t,1,100.00%
overspreden,v%pt_,-e,2,100.00%
overspreden,v%inf,-e,1,100.00%
cloudi,adj,other,1,100.00%
soule,n,-e,42,100.00%
soule,n%pl,other,12,100.00%
soule,n%gen,other,1,100.00%
al-most,adv,-t,15,100.00%
jupartie,n,-e,8,100.00%
jupartie,n%pl,other,1,100.00%
thrallen,v%inf,-en,1,50.00%
thrallen,v%inf,-e,1,50.00%
liberte,n,-e,9,100.00%
folie,n,-e,34,91.89%
folie,n,other,3,8.11%
most,adv%sup,-e,8,22.22%
most,adv%sup,-t,27,75.00%
most,adv%sup,other,1,2.78%
most,adj%sup,-e,13,59.09%
most,adj%sup,-t,9,40.91%
most,n,-e,1,100.00%
stormi,adj,other,2,100.00%
strife,n,other,12,100.00%
wrecched,adj,-ed,7,100.00%
drinken,v%inf,-e,2,50.00%
drinken,v%inf,-en,2,50.00%
drinken,v%imp,other,1,100.00%
drinken,v%pt_,other,8,100.00%
drinken,v%pt_pl,-en,2,100.00%
drinken,v%ppl,-en,1,100.00%
drinken,v%pr_pl,-en,1,100.00%
drinken,v%pr_,-eth,1,100.00%
wikked,adj,-ed,23,95.83%
wikked,adj,-d,1,4.17%
prest,adj,-t,3,75.00%
prest,adj,-e,1,25.00%
prest,n,-t,33,100.00%
prest,n%gen,other,2,100.00%
prest,n%pl,other,2,100.00%
list,n,-t,9,100.00%
list,n%pl,other,1,100.00%
reuen,v%pr_,-e,3,60.00%
reuen,v%pr_,-eth,2,40.00%
reuen,v%inf,-e,12,100.00%
reuen,v%pr_pl,-e,1,100.00%
torenden,v%pr_pl,-e,2,100.00%
torenden,v%ppl,-t,3,100.00%
torenden,v%pt_,-e,1,100.00%
torenden,v%ppl_abs,-e,1,100.00%
torenden,v%pt_pl,-e,1,100.00%
sharp,adj,other,6,37.50%
sharp,adj,-e,10,62.50%
biginninge,ger,other,2,100.00%
iknouen,v%ppl,-en,2,66.67%
iknouen,v%ppl,-e,1,33.33%
iknouen,v%inf,-e,3,100.00%
trouen,v%pr_,-e,39,88.64%
trouen,v%pr_,other,2,4.55%
trouen,v%pr_,-t,2,4.55%
trouen,v%pr_,-eth,1,2.27%
trouen,v%imp,-e,1,100.00%
trouen,v%pt_pl,-ed,1,100.00%
trouen,v%inf,-en,3,75.00%
trouen,v%inf,-e,1,25.00%
trouen,v%pr_pl,-e,3,75.00%
trouen,v%pr_pl,-en,1,25.00%
trouen,v%pt_,-ed,2,100.00%
trouen,v%ppl,-ed,1,100.00%
bicomen,v%pr_,-eth,1,50.00%
bicomen,v%pr_,-e,1,50.00%
bicomen,v%pt_,other,3,100.00%
bicomen,v%ppl,-en,1,100.00%
bicomen,v%inf,-e,1,100.00%
spurnen,v%pr_,-eth,1,100.00%
erest,adv%sup,-t,13,100.00%
erest,adj#n%sup,-e,1,50.00%
erest,adj#n%sup,-t,1,50.00%
in-to,prep,vowel,97,100.00%
coien,v%inf,-e,1,100.00%
quemen,v%pr_pl,-en,1,100.00%
quemen,v%inf,-e,1,100.00%
undertaken,v%pr_,-eth,1,9.09%
undertaken,v%pr_,-e,10,90.91%
undertaken,v%inf,-e,4,100.00%
acheven,v%pr_,-eth,1,100.00%
acheven,v%ppl_abs,-ed,1,100.00%
quaken,v%pr_,-eth,1,33.33%
quaken,v%pr_,-e,2,66.67%
quaken,v%inf,-e,7,100.00%
quaken,v%prp_abs,-e,3,100.00%
quaken,v%pt_,other,3,100.00%
bitwixe,prep,-en,17,44.74%
bitwixe,prep,other,8,21.05%
bitwixe,prep,-e,13,34.21%
pleien,v%inf,-e,37,82.22%
pleien,v%inf,-en,7,15.56%
pleien,v%inf,other,1,2.22%
pleien,v%ppl,-ed,1,50.00%
pleien,v%ppl,-d,1,50.00%
pleien,v%imp,-e,1,100.00%
pleien,v%pr_pl,-e,8,100.00%
pleien,v%pr_,-e,3,60.00%
pleien,v%pr_,-eth,2,40.00%
pleien,v%pt_,-e,6,100.00%
pleien,v%prp_abs,-e,1,100.00%
pleien,v#adj%prp,-e,1,100.00%
pleien,v%pt_pl,-e,2,100.00%
anon-rightes,adv,-t,12,92.31%
anon-rightes,adv,other,1,7.69%
flexippe,n#propn,-e,1,100.00%
antigone,n#propn,-e,5,100.00%
yerd,n,-d,9,100.00%
aleie,n%pl,other,2,100.00%
shadwen,v%ppl_abs,-ed,1,100.00%
shadwen,v%ppl,-ed,1,100.00%
blosmi,adj,other,2,100.00%
bough,n%pl,other,2,100.00%
bough,n,other,1,100.00%
bitwene,adv,-e,3,100.00%
bitwene,prep,-e,8,100.00%
shene,adj,-e,14,100.00%
voice,n,other,26,100.00%
humble,adj,-e,25,100.00%
subget,n,-t,1,100.00%
subget,n%pl,other,1,100.00%
bisetten,v%ppl,-t,7,100.00%
bisetten,v%pt_,-e,3,100.00%
bisetten,v%inf,-e,1,100.00%
bisetten,v%pt_pl,-e,1,100.00%
unfeined,adj,-ed,2,100.00%
godlihede,n,-ed,2,66.67%
godlihede,n,-e,1,33.33%
appollin,n#propn,vowel,11,100.00%
sikernesse,n,-e,9,100.00%
sorwe,n,-e,94,98.95%
sorwe,n,vowel,1,1.05%
sorwe,n%gen,other,1,100.00%
sorwe,n%pl,other,27,100.00%
wher-so,adv,vowel,5,100.00%
thanken,v%ppl,-ed,10,90.91%
thanken,v%ppl,vowel,1,9.09%
thanken,v%imp,-eth,1,100.00%
thanken,v%pt_,-ed,6,100.00%
thanken,v%prp_abs,-e,1,50.00%
thanken,v%prp_abs,other,1,50.00%
thanken,v%pr_,-e,3,60.00%
thanken,v%pr_,-eth,2,40.00%
thanken,v%inf,-en,1,50.00%
thanken,v%inf,-e,1,50.00%
thanken,v%pr_pl,-en,1,50.00%
thanken,v%pr_pl,-e,1,50.00%
sinne,n,-e,22,100.00%
sinne,n%pl,other,1,100.00%
entenden,v%inf,-e,4,100.00%
entenden,v%pt_,-ed,1,100.00%
entenden,v%pr__pron,other,1,100.00%
entenden,v%pr_,-e,1,25.00%
entenden,v%pr_,-eth,3,75.00%
thraldom,n,other,1,100.00%
unmighti,adj,other,1,100.00%
shreuednesse,n,-e,3,100.00%
worth,adj,other,8,100.00%
drien,v%inf,-en,1,33.33%
drien,v%inf,-e,2,66.67%
drien,v%pt_pl,-en,1,100.00%
drien,v%pr_,-eth,1,100.00%
verre,n,-e,1,100.00%
waren,v%imp,other,3,60.00%
waren,v%imp,-e,2,40.00%
werre,n,-e,13,100.00%
ther-withal,adv,other,26,100.00%
forsoth,adv,-e,2,100.00%
ther-with,adv,other,47,97.92%
ther-with,adv,-e,1,2.08%
descriven,v%inf,-e,9,90.00%
descriven,v%inf,-en,1,10.00%
