OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
"This Phebus, that was flour of bachilrie","¶This Phebus, that was flour of bachelrie,°",data/riverside_cats/MancT_riv.cat,data/oxford_txts/MancT_oxford.txt,data/csvs/MancT,The Manciple's Tale 125,,10,10,This Phebus that was flour of bachilrie,This Phebus that was flour of bachelrie,u Su S u S u SuS,u Su S u S u SuS,this@gram_adj phebus@n#propn that@pron ben@v%pt_3 flour@n1 of@prep bachelerie@n,this@gram_adj phebus@n#propn that@pron ben@v%pt_3 flour@n1 of@prep bachelerie@n,
As wel in fredom as in chivalrie,"As wel in fredom° as in chivalrie,°",data/riverside_cats/MancT_riv.cat,data/oxford_txts/MancT_oxford.txt,data/csvs/MancT,The Manciple's Tale 126,,10,10,As wel in fredom as in chivalrie,As wel in fredom as in chivalrie,u S u Su S u SuS,u S u Su S u SuS,as@conj wel@adv in@prep fredom@n as@conj in@prep chevalrie@n,as@conj wel@adv in@prep fredom@n as@conj in@prep chevalrie@n,
"For his desport, in signe eek of victorie","For his desport,° in signe eek° of victorie",data/riverside_cats/MancT_riv.cat,data/oxford_txts/MancT_oxford.txt,data/csvs/MancT,The Manciple's Tale 127,,0,0,For his desport in signe eek of victorie,For his desport in signe eek of victorie,       ,       ,for@conj his@pron1%gen disport@n in@prep signe@n ek@adv of@prep victorie@n,for@conj his@pron1%gen disport@n in@prep signe@n ek@adv of@prep victorie@n,
"Of Phitoun, so as telleth us the storie","Of Phitoun, so as telleth us the storie",data/riverside_cats/MancT_riv.cat,data/oxford_txts/MancT_oxford.txt,data/csvs/MancT,The Manciple's Tale 128,,10,10,Of Phitoun so as telleth us the storie,Of Phitoun so as telleth us the storie,u Su S u Sx u S uS,u Su S u Sx u S uS,of@prep phitoun@n#propn so@adv as@conj tellen@v%pr_3 us@pron%pl_obj the@def_art storie@n1,of@prep phitoun@n#propn so@adv as@conj tellen@v%pr_3 us@pron%pl_obj the@def_art storie@n1,
Was wont to beren in his hand a bowe.,Was wont° to beren in his hand a bowe.,data/riverside_cats/MancT_riv.cat,data/oxford_txts/MancT_oxford.txt,data/csvs/MancT,The Manciple's Tale 129,,10,10,Was wont to beren in his hand a bowe,Was wont to beren in his hand a bowe,u S u Su S u S u Sx,u S u Su S u S u Sx,ben@v%pt_3 wonen@v1%ppl to@part beren@v1%inf in@prep his@pron1%gen honde@n a@indef_art boue@n1,ben@v%pt_3 wonen@v1%ppl to@part beren@v1%inf in@prep his@pron1%gen honde@n a@indef_art boue@n1,
Now hadde this Phebus in his hous a crowe,¶Now had this Phebus in his hous a crowe,data/riverside_cats/MancT_riv.cat,data/oxford_txts/MancT_oxford.txt,data/csvs/MancT,The Manciple's Tale 130,,10,10,Now hadde this Phebus in his hous a crowe,Now had this Phebus in his hous a crowe,u Sx u Su S u S u Sx,u S u Su S u S u Sx,nou@adv haven@v%pt_3 this@gram_adj phebus@n#propn in@prep his@pron1%gen hous@n a@indef_art croue@n,nou@adv haven@v%pt_3 this@gram_adj phebus@n#propn in@prep his@pron1%gen hous@n a@indef_art croue@n,
Which in a cage he fostred many a day,Which in a cage he fostred° many a day,data/riverside_cats/MancT_riv.cat,data/oxford_txts/MancT_oxford.txt,data/csvs/MancT,The Manciple's Tale 131,,10,10,Which in a cage he fostred many a day,Which in a cage he fostred many a day,u S u Sx u Su Sx u S,u S u Sx u Su Sx u S,which@pron in@prep a@indef_art cage@n he@pron1%nom fostren@v%pt_3 mani@gram_adj a@indef_art dai@n,which@pron in@prep a@indef_art cage@n he@pron1%nom fostren@v%pt_3 mani@gram_adj a@indef_art dai@n,
"And taughte it speken, as men teche a jay.","And taughte it speken, as men teche a jay.°",data/riverside_cats/MancT_riv.cat,data/oxford_txts/MancT_oxford.txt,data/csvs/MancT,The Manciple's Tale 132,,10,10,And taughte it speken as men teche a jay,And taughte it speken as men teche a jay,u Sx u Su S u Sx u S,u Sx u Su S u Sx u S,and@conj techen@v%pt_3 hit@pron speken@v%inf as@conj man@n%pl techen@v%pr_pl a@indef_art jai@n,and@conj techen@v%pt_3 hit@pron speken@v%inf as@conj man@n%pl techen@v%pr_pl a@indef_art jai@n,
Whit was this crowe as is a snow-whit swan,"Whit was this crowe, as is a snow-whit swan",data/riverside_cats/MancT_riv.cat,data/oxford_txts/MancT_oxford.txt,data/csvs/MancT,The Manciple's Tale 133,,10,10,Whit was this crowe as is a snowwhit swan,Whit was this crowe as is a snowwhit swan,u S u Sx u S u Su S,u S u Sx u S u Su S,whit@adj ben@v%pt_3 this@gram_adj croue@n as@conj ben@v%pr_3 a@indef_art snou-whit@adj swan@n,whit@adj ben@v%pt_3 this@gram_adj croue@n as@conj ben@v%pr_3 a@indef_art snou-whit@adj swan@n,
And countrefete the speche of every man,And countrefete° the speche of every man,data/riverside_cats/MancT_riv.cat,data/oxford_txts/MancT_oxford.txt,data/csvs/MancT,The Manciple's Tale 134,,10,10,And countrefete the speche of every man,And countrefete the speche of every man,u SuSx u Sx u Sxu S,u SuSx u Sx u Sxu S,and@conj countrefeten@v%inf the@def_art speche@n of@prep everi@pron_gram_adj man@n,and@conj countrefeten@v%inf the@def_art speche@n of@prep everi@pron_gram_adj man@n,
"He koude, whan he sholde telle a tale.","He coude, whan he sholde telle a tale.",data/riverside_cats/MancT_riv.cat,data/oxford_txts/MancT_oxford.txt,data/csvs/MancT,The Manciple's Tale 135,,10,10,He koude whan he sholde telle a tale,He coude whan he sholde telle a tale,u Su S u Su Sx u Sx,u Su S u Su Sx u Sx,he@pron1%nom connen@v%pt_3 whan@adv&conj he@pron1%nom shulen@v1%pt_3 tellen@v%inf a@indef_art tale@n,he@pron1%nom connen@v%pt_3 whan@adv&conj he@pron1%nom shulen@v1%pt_3 tellen@v%inf a@indef_art tale@n,
Therwith in al this world no nyghtyngale,Therwith in al this world no nightingale,data/riverside_cats/MancT_riv.cat,data/oxford_txts/MancT_oxford.txt,data/csvs/MancT,The Manciple's Tale 136,,10,10,Therwith in al this world no nyghtyngale,Therwith in al this world no nightingale,uS u S u S u SuSx,uS u S u S u SuSx,ther-with@adv in@prep al@gram_adj this@gram_adj world@n no@gram_adj nightin-gale@n,ther-with@adv in@prep al@gram_adj this@gram_adj world@n no@gram_adj nightin-gale@n,
"Ne koude, by an hondred thousand deel","Ne coude, by an hondred thousand deel°",data/riverside_cats/MancT_riv.cat,data/oxford_txts/MancT_oxford.txt,data/csvs/MancT,The Manciple's Tale 137,,10,10,Ne koude by an hondred thousand deel,Ne coude by an hondred thousand deel,u Su S u Su Su S,u Su S u Su Su S,ne@adv connen@v%pt_3 bi@prep a@indef_art hundred@num_adj thousand@num_adj del@n2,ne@adv connen@v%pt_3 bi@prep a@indef_art hundred@num_adj thousand@num_adj del@n2,
Syngen so wonder myrily and weel.,Singen so wonder° merily and weel.,data/riverside_cats/MancT_riv.cat,data/oxford_txts/MancT_oxford.txt,data/csvs/MancT,The Manciple's Tale 138,,10,10,Syngen so wonder myrily and weel,Singen so wonder merily and weel,uS u Su SuS u S,uS u Su SuS u S,singen@v%inf so@adv wonder@adv mirili@adv and@conj wel@adv,singen@v%inf so@adv wonder@adv mirili@adv and@conj wel@adv,
Now hadde this Phebus in his hous a wyf,¶Now had this Phebus in his hous a wif,data/riverside_cats/MancT_riv.cat,data/oxford_txts/MancT_oxford.txt,data/csvs/MancT,The Manciple's Tale 139,,10,10,Now hadde this Phebus in his hous a wyf,Now had this Phebus in his hous a wif,u Sx u Su S u S u S,u S u Su S u S u S,nou@adv haven@v%pt_3 this@gram_adj phebus@n#propn in@prep his@pron1%gen hous@n a@indef_art wif@n,nou@adv haven@v%pt_3 this@gram_adj phebus@n#propn in@prep his@pron1%gen hous@n a@indef_art wif@n,
Which that he lovede moore than his lyf,Which that he lovede more than his lif,data/riverside_cats/MancT_riv.cat,data/oxford_txts/MancT_oxford.txt,data/csvs/MancT,The Manciple's Tale 140,,10,10,Which that he lovede moore than his lyf,Which that he lovede more than his lif,u S u Sux Su S u S,u S u Sux Su S u S,which@pron that@pron he@pron1%nom loven@v1%pt_3 more@adv%comp than@conj his@pron1%gen lif@n,which@pron that@pron he@pron1%nom loven@v1%pt_3 more@adv%comp than@conj his@pron1%gen lif@n,
And nyght and day dide evere his diligence,And night and day dide ever his diligence,data/riverside_cats/MancT_riv.cat,data/oxford_txts/MancT_oxford.txt,data/csvs/MancT,The Manciple's Tale 141,,10,10,And nyght and day dide evere his diligence,And night and day dide ever his diligence,u S u S ux Sxx u SuSx,u S u S ux S u SuSx,and@conj night@n and@conj dai@n don@v1%pt_3 ever@adv his@pron1%gen diligence@n,and@conj night@n and@conj dai@n don@v1%pt_3 ever@adv his@pron1%gen diligence@n,
Hir for to plese and doon hire reverence,"Hir for to plese, and doon hir reverence,°",data/riverside_cats/MancT_riv.cat,data/oxford_txts/MancT_oxford.txt,data/csvs/MancT,The Manciple's Tale 142,,10,10,Hir for to plese and doon hire reverence,Hir for to plese and doon hir reverence,u S u Sx u S ux SuSx,u S u Sx u S u SuSx,hire@pron2%fem_obj for@prep#adv to@part plesen@v%inf and@conj don@v1%inf hire@pron2%fem_obj reverence@n,hire@pron2%fem_obj for@prep#adv to@part plesen@v%inf and@conj don@v1%inf hire@pron2%fem_obj reverence@n,
"Save oonly, if the sothe that I shal sayn","Save only, if the soth° that I shal sayn",data/riverside_cats/MancT_riv.cat,data/oxford_txts/MancT_oxford.txt,data/csvs/MancT,The Manciple's Tale 143,,10,10,Save oonly if the sothe that I shal sayn,Save only if the soth that I shal sayn,ux Su S u Sx u S u S,ux Su S u S u S u S,sauf@prep onli@adv if@conj the@def_art soth@n that@pron ich@pron%nom shulen@v1%pr_1 seien@v1%inf,sauf@prep onli@adv if@conj the@def_art soth@n that@pron ich@pron%nom shulen@v1%pr_1 seien@v1%inf,
"Jalous he was, and wolde have kept hire fayn.","Jalous he was, and wolde have kept hir° fain;°",data/riverside_cats/MancT_riv.cat,data/oxford_txts/MancT_oxford.txt,data/csvs/MancT,The Manciple's Tale 144,,10,10,Jalous he was and wolde have kept hire fayn,Jalous he was and wolde have kept hir fain,uS u S u Sx ux S ux S,uS u S u Sx ux S u S,jelous@adj he@pron1%nom ben@v%pt_3 and@conj willen@v%pt_3 haven@v%inf kepen@v%ppl hire@pron2%fem_obj fain@adv,jelous@adj he@pron1%nom ben@v%pt_3 and@conj willen@v%pt_3 haven@v%inf kepen@v%ppl hire@pron2%fem_obj fain@adv,
For hym were looth byjaped for to be,For him were looth° bijaped for to be.°,data/riverside_cats/MancT_riv.cat,data/oxford_txts/MancT_oxford.txt,data/csvs/MancT,The Manciple's Tale 145,,10,10,For hym were looth byjaped for to be,For him were looth bijaped for to be,u S ux S uSu S u S,u S ux S uSu S u S,for@conj him@pron%obj ben@v%pt_3 loth@adj bijapen@v%ppl for@prep#adv to@part ben@v%inf,for@conj him@pron%obj ben@v%pt_3 loth@adj bijapen@v%ppl for@prep#adv to@part ben@v%inf,
And so is every wight in swich degree;,And so is every wight° in swich degree;°,data/riverside_cats/MancT_riv.cat,data/oxford_txts/MancT_oxford.txt,data/csvs/MancT,The Manciple's Tale 146,,10,10,And so is every wight in swich degree,And so is every wight in swich degree,u S u Sxu S u S uS,u S u Sxu S u S uS,and@conj so@adv ben@v%pr_3 everi@pron_gram_adj wight@n in@prep swich@gram_adj degre@n,and@conj so@adv ben@v%pr_3 everi@pron_gram_adj wight@n in@prep swich@gram_adj degre@n,
"But al in ydel, for it availleth noght.",But al in idel for it availleth noght.°,data/riverside_cats/MancT_riv.cat,data/oxford_txts/MancT_oxford.txt,data/csvs/MancT,The Manciple's Tale 147,,10,10,But al in ydel for it availleth noght,But al in idel for it availleth noght,u S u Su S u Sux S,u S u Su S u Sux S,but@conj al@gram_adjas_n in@prep idel@n for@conj hit@pron availen@v%pr_3 nought@pron,but@conj al@gram_adjas_n in@prep idel@n for@conj hit@pron availen@v%pr_3 nought@pron,
"A good wyf, that is clene of werk and thoght","A good wif, that is clene of werk° and thoght",data/riverside_cats/MancT_riv.cat,data/oxford_txts/MancT_oxford.txt,data/csvs/MancT,The Manciple's Tale 148,,10,10,A good wyf that is clene of werk and thoght,A good wif that is clene of werk and thoght,u S u S u Sx u S u S,u S u S u Sx u S u S,a@indef_art god@adj wif@n that@pron ben@v%pr_3 clene@adj of@prep werk@n and@conj thought@n,a@indef_art god@adj wif@n that@pron ben@v%pr_3 clene@adj of@prep werk@n and@conj thought@n,
"Sholde nat been kept in noon awayt, certayn;","Shold nat been kept in noon await,° certain;",data/riverside_cats/MancT_riv.cat,data/oxford_txts/MancT_oxford.txt,data/csvs/MancT,The Manciple's Tale 149,,10,10,Sholde nat been kept in noon awayt certayn,Shold nat been kept in noon await certain,ux S u S u S uS uS,u S u S u S uS uS,shulen@v1%pt_3 not@adv ben@v%inf kepen@v%ppl in@prep non@gram_adj awaite@n certain@adv,shulen@v1%pt_3 not@adv ben@v%inf kepen@v%ppl in@prep non@gram_adj awaite@n certain@adv,
And trewely the labour is in vayn,"And trewely, the labour is in vain",data/riverside_cats/MancT_riv.cat,data/oxford_txts/MancT_oxford.txt,data/csvs/MancT,The Manciple's Tale 150,,10,10,And trewely the labour is in vayn,And trewely the labour is in vain,u SuS u Su S u S,u SuS u Su S u S,and@conj treuli@adv the@def_art labour@n ben@v%pr_3 in@prep vein@n,and@conj treuli@adv the@def_art labour@n ben@v%pr_3 in@prep vein@n,
"To kepe a shrewe, for it wol nat bee.","To kepe a shrewe,° for it wol nat be.",data/riverside_cats/MancT_riv.cat,data/oxford_txts/MancT_oxford.txt,data/csvs/MancT,The Manciple's Tale 151,,10,10,To kepe a shrewe for it wol nat bee,To kepe a shrewe for it wol nat be,u Sx u Su S u S u S,u Sx u Su S u S u S,to@part kepen@v%inf a@indef_art shreue@n for@conj hit@pron willen@v%pr_3 not@adv ben@v%inf,to@part kepen@v%inf a@indef_art shreue@n for@conj hit@pron willen@v%pr_3 not@adv ben@v%inf,
This holde I for a verray nycetee,"This holde I° for a verray nicetee,°",data/riverside_cats/MancT_riv.cat,data/oxford_txts/MancT_oxford.txt,data/csvs/MancT,The Manciple's Tale 152,,10,10,This holde I for a verray nycetee,This holde I for a verray nicetee,u Sx u S u Su SuS,u Sx u S u Su SuS,this@pron holden@v1%pr_1 ich@pron%nom for@prep a@indef_art verrei@adj nicete@n,this@pron holden@v1%pr_1 ich@pron%nom for@prep a@indef_art verrei@adj nicete@n,
To spille labour for to kepe wyves:,"To spille° labour, for to kepe° wives;",data/riverside_cats/MancT_riv.cat,data/oxford_txts/MancT_oxford.txt,data/csvs/MancT,The Manciple's Tale 153,,10,10,To spille labour for to kepe wyves,To spille labour for to kepe wives,u Su Su S u Sx uS,u Su Su S u Sx uS,to@part spillen@v%inf labour@n for@prep#adv to@part kepen@v%inf wif@n%pl,to@part spillen@v%inf labour@n for@prep#adv to@part kepen@v%inf wif@n%pl,
Thus writen olde clerkes in hir lyves.,Thus writen olde clerkes in hir lives.,data/riverside_cats/MancT_riv.cat,data/oxford_txts/MancT_oxford.txt,data/csvs/MancT,The Manciple's Tale 154,,10,10,Thus writen olde clerkes in hir lyves,Thus writen olde clerkes in hir lives,u Su Sx uS u S uS,u Su Sx uS u S uS,thus@adv writen@v%pr_pl olde@adj clerk@n%pl in@prep here@pron%pl_gen lif@n%pl,thus@adv writen@v%pr_pl olde@adj clerk@n%pl in@prep here@pron%pl_gen lif@n%pl,
"But now to purpos, as I first bigan:","¶But now to purpos, as I first bigan:",data/riverside_cats/MancT_riv.cat,data/oxford_txts/MancT_oxford.txt,data/csvs/MancT,The Manciple's Tale 155,,10,10,But now to purpos as I first bigan,But now to purpos as I first bigan,u S u Su S u S uS,u S u Su S u S uS,but@conj nou@adv to@prep purpos@n as@conj ich@pron%nom first@adv biginnen@v%pt_1,but@conj nou@adv to@prep purpos@n as@conj ich@pron%nom first@adv biginnen@v%pt_1,
This worthy Phebus dooth al that he kan,This worthy Phebus dooth all that he can,data/riverside_cats/MancT_riv.cat,data/oxford_txts/MancT_oxford.txt,data/csvs/MancT,The Manciple's Tale 156,,10,10,This worthy Phebus dooth al that he kan,This worthy Phebus dooth all that he can,u Su Su S u S u S,u Su Su S u S u S,this@gram_adj worthi@adj phebus@n#propn don@v1%pr_3 al@gram_adjas_n that@pron he@pron1%nom connen@v%pr_3,this@gram_adj worthi@adj phebus@n#propn don@v1%pr_3 al@gram_adjas_n that@pron he@pron1%nom connen@v%pr_3,
"To plesen hire, wenynge for swich plesaunce","To plesen hir, wening° by swich plesaunce",data/riverside_cats/MancT_riv.cat,data/oxford_txts/MancT_oxford.txt,data/csvs/MancT,The Manciple's Tale 157,DIFF,10,10,To plesen hire wenynge for swich plesaunce,To plesen hir wening by swich plesaunce,u Su Sx uSx u S uSx,u Su S uS u S uSx,to@part plesen@v%inf hire@pron2%fem_obj wenen@v2%prp_abs for@prep swich@gram_adj plesaunce@n1,to@part plesen@v%inf hire@pron2%fem_obj wenen@v2%prp_abs  swich@gram_adj plesaunce@n1,
