Headword,Tag,Ending,Count,Percent
risen,v%pr_3,-t,1,16.67%
risen,v%pt_3,other,8,100.00%
risen,v%imp,other,3,100.00%
risen,v%pr_pl,-en,2,66.67%
risen,v%pr_pl,-e,1,33.33%
risen,v%ppl,-en,1,100.00%
plaunten,v%ppl,-ed,2,100.00%
shitten,v%inf,-et,1,100.00%
shitten,v%imp,-et,1,100.00%
shitten,v%pt_3,-et,1,100.00%
shitten,v%ppl,-et,1,100.00%
shitten,v%pt_pl,-te,1,100.00%
annexen,v%ppl,-ed,1,100.00%
reden,v%imp,-eth,2,22.22%
reden,v%imp,-ed,6,66.67%
reden,v%imp,-ede,1,11.11%
reden,v%inf,-en,4,36.36%
reden,v%inf,-ede,7,63.64%
reden,v%pr_3,-et,1,50.00%
reden,v%pr_3,-ede,1,50.00%
reden,v%pt_pl,-en,1,100.00%
reden,v%pr_1,-ede,8,100.00%
reden,v%pt_3,-de,3,100.00%
reden,v%ppl,-d,3,42.86%
reden,v%ppl,-ed,4,57.14%
reden,v%pr_2,-est,1,100.00%
reden,v%pr_pl,-en,1,100.00%
liven,v%inf,-en,12,50.00%
liven,v%inf,-e,12,50.00%
liven,v%pr_1,-e,2,100.00%
liven,v%pr_pl,-en,3,60.00%
liven,v%pr_pl,-e,2,40.00%
liven,v%pr_2,-e,1,33.33%
liven,v%pr_2,-est,2,66.67%
liven,v%pt_pl,-ed,3,75.00%
liven,v%pt_pl,-en,1,25.00%
liven,v%pt_3,-ed,3,75.00%
liven,v%pt_3,-ede,1,25.00%
liven,v%pr_3,-eth,8,100.00%
liven,v%ppl,-ed,1,100.00%
liven,v%pt_1,-ed,1,100.00%
liven,v%imp,-e,1,100.00%
liven,v%pr_2_pron,other,1,100.00%
weiven,v1&%inf,-e,2,66.67%
weiven,v1&%inf,-en,1,33.33%
weiven,v1&%pr_3,-eth,2,100.00%
weiven,v1&%pr_pl,-en,1,100.00%
weiven,v1&%pr_1,-e,1,100.00%
understonden,v%inf,-d,1,20.00%
understonden,v%inf,-de,4,80.00%
understonden,v%imp,-d,2,50.00%
understonden,v%imp,-eth,2,50.00%
understonden,v%pt_3,-d,3,100.00%
understonden,v%ppl,-de,1,50.00%
understonden,v%ppl,-d,1,50.00%
singen,v%pr_3,-eth,5,100.00%
singen,v%pt_pl,-en,4,80.00%
singen,v%pt_pl,other,1,20.00%
singen,v%ppl,-en,1,50.00%
singen,v%ppl,-e,1,50.00%
singen,v%inf,-en,6,66.67%
singen,v%inf,-e,1,11.11%
singen,v%inf,-ing,2,22.22%
singen,v%pt_3,other,14,93.33%
singen,v%pt_3,-e,1,6.67%
singen,v%pr_1,-e,1,100.00%
singen,v%pt_2,-e,1,100.00%
singen,v%pr_2,-est,1,100.00%
singen,v%prp_abs,-e,1,100.00%
singen,v%pt_1,-e,1,100.00%
singen,v%imp,-eth,2,100.00%
singen,v%pr_pl,-en,2,100.00%
repreven,v%pr_pl,-e,1,100.00%
repreven,v%pr_3,-eth,1,100.00%
repreven,v%imp,-e,1,100.00%
dreden,v%imp,-ede,4,36.36%
dreden,v%imp,-ed,5,45.45%
dreden,v%imp,-eth,2,18.18%
dreden,v%pr_pl,-en,3,75.00%
dreden,v%pr_pl,-ede,1,25.00%
dreden,v%pr_3,-eth,1,100.00%
dreden,v%inf,-ede,2,50.00%
dreden,v%inf,-en,2,50.00%
dreden,v%pr_2,-ede,1,100.00%
dreden,v%pr_1,-ed,1,14.29%
dreden,v%pr_1,-ede,4,57.14%
dreden,v%pr_1,vowel,2,28.57%
dreden,v%pt_pl,-en,1,100.00%
dreden,v%ppl_abs,-d,2,100.00%
ful-fillen,v%inf,other,1,100.00%
ful-fillen,v%ppl,-ed,1,50.00%
ful-fillen,v%ppl,-d,1,50.00%
putten,v%pr_1,-t,1,50.00%
putten,v%pr_1,-te,1,50.00%
putten,v%pt_3,-te,5,83.33%
putten,v%pt_3,-t,1,16.67%
putten,v%ppl,-t,9,100.00%
putten,v%imp,-t,5,100.00%
putten,v%pt_pl,-t,1,100.00%
putten,v%inf,-te,2,33.33%
putten,v%inf,-t,3,50.00%
putten,v%inf,-en,1,16.67%
putten,v%pr_3,-t,1,50.00%
putten,v%pr_3,-eth,1,50.00%
suffisen,v%pr_3,-eth,9,100.00%
suffisen,v%prp_abs,-e,1,100.00%
suffisen,v%ppl,-ed,1,100.00%
kissen,v%imp,other,3,75.00%
kissen,v%imp,-e,1,25.00%
kissen,v%inf,-en,1,20.00%
kissen,v%inf,-e,2,40.00%
kissen,v%inf,other,2,40.00%
kissen,v%pr_3,-eth,1,100.00%
kissen,v%ppl,-t,1,100.00%
kissen,v%pt_3,-te,1,100.00%
kissen,v%pr_pl,other,1,100.00%
sterven,v%inf,-en,1,33.33%
sterven,v%inf,-e,2,66.67%
sterven,v%pt_3,other,6,100.00%
sterven,v%pr_pl,-e,1,100.00%
sterven,v%pr_1,-e,1,100.00%
sterven,v%pr_2,-e,1,100.00%
sterven,v%pt_pl,-en,1,100.00%
overbiden,v%inf,-de,1,100.00%
senden,v%pr_3,-de,14,77.78%
senden,v%pr_3,-eth,3,16.67%
senden,v%pr_3,-d,1,5.56%
senden,v%pt_3,-te,7,87.50%
senden,v%pt_3,-t,1,12.50%
senden,v%inf,-en,2,50.00%
senden,v%inf,-de,1,25.00%
senden,v%inf,-d,1,25.00%
senden,v%imp,-d,5,71.43%
senden,v%imp,-de,2,28.57%
senden,v%ppl,-t,11,100.00%
senden,v%pr_2,-de,1,100.00%
couplen,v%ppl,-ed,1,100.00%
assaien,v%imp,-e,1,50.00%
assaien,v%imp,other,1,50.00%
assaien,v%ppl,-ed,2,100.00%
assaien,v%inf,vowel,1,50.00%
assaien,v%inf,-e,1,50.00%
assaien,v%pr_3_neg,-eth,1,100.00%
assaien,v%prp_abs,-e,1,100.00%
conqueren,v%inf,-en,1,100.00%
conqueren,v%pt_pl,-ed,1,100.00%
conqueren,v%pt_3,-ed,1,100.00%
recchen,v%pt_3,-te,5,100.00%
recchen,v%pr_pl,-e,3,100.00%
recchen,v%pt_1,-te,3,100.00%
recchen,v%pr_3,-eth,7,100.00%
recchen,v%pr_2,-est,1,100.00%
recchen,v%pr_1,-e,8,100.00%
recchen,v%imp,-e,1,100.00%
recchen,v%pt_pl,-te,1,100.00%
itaken,v%ppl,-e,2,66.67%
itaken,v%ppl,-en,1,33.33%
peinen,v%pr_pl,-en,1,100.00%
peinen,v%inf,-e,2,100.00%
peinen,v%pr_2,-est,1,100.00%
rennen,v%pr_pl,-en,2,100.00%
rennen,v%pr_3,-eth,8,100.00%
rennen,v%pr_1,-e,1,100.00%
rennen,v%pt_pl,-en,3,60.00%
rennen,v%pt_pl,-n,1,20.00%
rennen,v%pt_pl,-e,1,20.00%
rennen,v%pr_2,-est,1,100.00%
rennen,v%pt_3,-n,5,100.00%
rennen,v%prp_abs,-ing,1,100.00%
rennen,v%inf,-en,1,50.00%
rennen,v%inf,-e,1,50.00%
rennen,v%imp,-en,1,50.00%
rennen,v%imp,-eth,1,50.00%
pressen,v%pr_3,-eth,2,100.00%
pressen,v%pt_3,-ed,1,100.00%
biginnen,v%pr_3,-eth,9,100.00%
biginnen,v%pt_3,-n,27,96.43%
biginnen,v%pt_3,-e,1,3.57%
biginnen,v%pt_pl,-e,2,66.67%
biginnen,v%pt_pl,-n,1,33.33%
biginnen,v%pr_pl,-en,1,100.00%
biginnen,v%ppl,-n,1,50.00%
biginnen,v%ppl,-e,1,50.00%
biginnen,v%pt_2,-e,1,100.00%
biginnen,v%inf,-n,1,50.00%
biginnen,v%inf,-e,1,50.00%
biginnen,v%pt_1,-n,1,100.00%
renden,v%pr_3,-t,1,100.00%
renden,v%ppl,-t,3,100.00%
pouren,v%pr_3,-eth,1,100.00%
pouren,v%inf,-en,1,100.00%
pouren,v%pt_3,-ed,1,100.00%
togon,v%ppl_abs,vowel,1,100.00%
riven,v%pt_3,other,2,100.00%
flen,v%ppl,-ed,7,100.00%
flen,v%pt_3,-de,2,50.00%
flen,v%pt_3,-ed,2,50.00%
flen,v%imp,-e,1,100.00%
flen,v%pr_pl,-e,1,100.00%
flen,v%inf,-e,2,66.67%
flen,v%inf,-en,1,33.33%
flen,v%pr_3,-eth,2,100.00%
flen,v%pr_1,-e,3,100.00%
flen,v%pt_pl,-en,1,100.00%
sweren,v%pr_pl,-en,1,50.00%
sweren,v%pr_pl,-e,1,50.00%
sweren,v%pt_1,-e,1,25.00%
sweren,v%pt_1,other,3,75.00%
sweren,v%ppl,-n,9,90.00%
sweren,v%ppl,-en,1,10.00%
sweren,v%pt_2,-e,1,100.00%
sweren,v%pt_3,other,12,100.00%
sweren,v%pr_3,-eth,2,100.00%
sweren,v%inf,-en,2,16.67%
sweren,v%inf,-e,8,66.67%
sweren,v%inf,other,2,16.67%
sweren,v#adj%ppl,-e,2,66.67%
sweren,v#adj%ppl,-en,1,33.33%
sweren,v%imp,other,1,50.00%
sweren,v%imp,-e,1,50.00%
sweren,v%pr_1,-e,1,100.00%
menen,v%pr_1,-e,14,100.00%
menen,v%pr_3,-e,1,20.00%
menen,v%pr_3,-eth,4,80.00%
menen,v%pt_1,-te,2,100.00%
menen,v%pt_3,-te,2,66.67%
menen,v%pt_3,-t,1,33.33%
menen,v%pr_2_pron,other,1,100.00%
menen,v%inf,-e,1,50.00%
menen,v%inf,-en,1,50.00%
menen,v%pr_2,-est,1,100.00%
menen,v%ppl,-t,1,100.00%
felen,v%pt_pl,-en,2,66.67%
felen,v%pt_pl,-te,1,33.33%
felen,v%inf,-en,2,40.00%
felen,v%inf,-e,3,60.00%
felen,v%ppl,-t,3,75.00%
felen,v%ppl,-ed,1,25.00%
felen,v%pt_2,-est,1,100.00%
felen,v%pt_3,-te,9,75.00%
felen,v%pt_3,-ede,1,8.33%
felen,v%pt_3,-ed,1,8.33%
felen,v%pt_3,-t,1,8.33%
felen,v%pr_3,-eth,7,100.00%
felen,v%pr_pl,-en,1,100.00%
felen,v%pr_1,-e,5,100.00%
felen,v%pt_1,-te,2,66.67%
felen,v%pt_1,-t,1,33.33%
lasten,v%pr_3,-eth,6,60.00%
lasten,v%pr_3,-t,3,30.00%
lasten,v%pr_3,-te,1,10.00%
lasten,v%pt_3,-te,1,50.00%
lasten,v%pt_3,-ed,1,50.00%
lasten,v%inf,-en,1,50.00%
lasten,v%inf,-te,1,50.00%
receiven,v%pr_3,-eth,2,100.00%
receiven,v%ppl,-ed,5,100.00%
receiven,v%imp,-e,2,66.67%
receiven,v%imp,-eth,1,33.33%
receiven,v%inf,-en,1,50.00%
receiven,v%inf,-e,1,50.00%
receiven,v%pt_3,-ed,1,100.00%
ikepen,v%ppl,-t,1,100.00%
clepen,v%ppl,-ed,21,95.45%
clepen,v%ppl,-t,1,4.55%
clepen,v%pr_pl,-en,2,28.57%
clepen,v%pr_pl,-e,4,57.14%
clepen,v%pr_pl,other,1,14.29%
clepen,v%pr_1,vowel,1,33.33%
clepen,v%pr_1,-e,2,66.67%
clepen,v%ppl_abs,-t,2,40.00%
clepen,v%ppl_abs,-ed,3,60.00%
clepen,v%pr_3,-eth,8,80.00%
clepen,v%pr_3,other,2,20.00%
clepen,v%pr_2,other,1,100.00%
clepen,v%inf,other,2,66.67%
clepen,v%inf,-en,1,33.33%
clepen,v%pt_pl,-ed,1,100.00%
wrien,v%imp,other,1,50.00%
wrien,v%imp,-e,1,50.00%
wrien,v%pr_pl,-en,1,100.00%
wrien,v%pt_3,-ed,1,100.00%
wrien,v%inf,-e,1,100.00%
wishen,v%pt_pl,-e,1,100.00%
wishen,v%inf,other,1,100.00%
wishen,v%pr_1,other,1,100.00%
setten,v%pt_pl,-te,3,42.86%
setten,v%pt_pl,-et,1,14.29%
setten,v%pt_pl,-en,3,42.86%
setten,v%pt_3,-et,6,46.15%
setten,v%pt_3,-te,7,53.85%
setten,v#adj%ppl,-et,3,100.00%
setten,v%pr_1,-et,2,50.00%
setten,v%pr_1,-te,2,50.00%
setten,v%pr_pl,-et,1,50.00%
setten,v%pr_pl,-te,1,50.00%
setten,v%inf,-te,2,100.00%
setten,v%pt_1,-et,1,50.00%
setten,v%pt_1,-te,1,50.00%
setten,v%ppl,-et,13,100.00%
setten,v%imp,-et,1,100.00%
setten,v%ppl_abs,-et,3,100.00%
usen,v%pt_pl,-en,2,40.00%
usen,v%pt_pl,-ed,3,60.00%
usen,v%inf,-en,2,66.67%
usen,v%inf,-e,1,33.33%
usen,v%pr_3,-eth,3,100.00%
usen,v%ppl,-ed,3,100.00%
usen,v%prp_abs,-ing,1,100.00%
usen,v%pt_3,-ed,3,100.00%
usen,v%pr_pl,-en,1,100.00%
usen,v%pt_2,-est,1,100.00%
affermen,v%ppl,-ed,1,100.00%
affermen,v%pr_3,-eth,1,100.00%
wimplen,v%ppl_abs,-ed,2,100.00%
trusten,v%inf,-en,4,100.00%
trusten,v%ppl,-ed,1,100.00%
trusten,v%pr_1,-te,2,100.00%
trusten,v%imp,-eth,20,76.92%
trusten,v%imp,-t,3,11.54%
trusten,v%imp,-te,3,11.54%
trusten,v%pt_1,-ed,1,100.00%
trusten,v%pr_2,-est,1,100.00%
aspien,v%ppl,-ed,4,80.00%
aspien,v%ppl,-d,1,20.00%
aspien,v%pt_3,-ed,1,50.00%
aspien,v%pt_3,-ede,1,50.00%
aspien,v%ppl_abs,-ed,1,100.00%
aspien,v%inf,-e,1,50.00%
aspien,v%inf,-en,1,50.00%
derken,v%pr_3,-eth,1,100.00%
shinen,v%pt_3,-n,14,87.50%
shinen,v%pt_3,-ede,1,6.25%
shinen,v%pt_3,-e,1,6.25%
shinen,v%inf,-e,1,100.00%
shinen,v%pr_3,-eth,5,100.00%
shinen,v%pr_pl,-en,4,100.00%
shinen,v%pt_pl,-n,2,100.00%
waxen,v%pt_3,other,22,100.00%
waxen,v%pr_pl,-en,4,80.00%
waxen,v%pr_pl,-e,1,20.00%
waxen,v%pr_3,-eth,5,100.00%
waxen,v%inf,-en,5,71.43%
waxen,v%inf,-e,2,28.57%
waxen,v%ppl,-en,9,100.00%
waxen,v%pt_pl,-en,1,100.00%
waxen,v%pt_1,other,1,100.00%
waxen,v%ppl_abs,-en,1,100.00%
asken,v%inf,-en,8,66.67%
asken,v%inf,-e,4,33.33%
asken,v%pr_3,-eth,16,94.12%
asken,v%pr_3,-e,1,5.88%
asken,v%prp_abs,-ing,1,100.00%
asken,v%pr_pl,-en,1,100.00%
asken,v%pr_1,-e,5,71.43%
asken,v%pr_1,other,2,28.57%
asken,v%pr_2,-est,1,50.00%
asken,v%pr_2,-e,1,50.00%
asken,v%pt_pl,-ed,2,100.00%
asken,v%pt_1,-ed,1,100.00%
asken,v%pt_3,-ed,4,100.00%
asken,v%ppl,-ed,2,100.00%
asken,v%imp,other,1,33.33%
asken,v%imp,-eth,1,33.33%
asken,v%imp,-e,1,33.33%
fallen,v%inf,-en,7,63.64%
fallen,v%inf,-e,4,36.36%
fallen,v%pr_3,-e,4,40.00%
fallen,v%pr_3,-eth,5,50.00%
fallen,v%pr_3,other,1,10.00%
fallen,v%pt_3,other,34,100.00%
fallen,v%pr_pl,-en,4,100.00%
fallen,v%ppl,-en,3,75.00%
fallen,v%ppl,-e,1,25.00%
fallen,v%pt_pl,other,1,50.00%
fallen,v%pt_pl,-en,1,50.00%
gnauen,v%inf,-en,1,100.00%
gnauen,v%imp,other,1,100.00%
beten,v%prp_abs,-ing,1,100.00%
beten,v%ppl,-en,4,100.00%
beten,v%imp,-et,1,100.00%
quappen,v%inf,-e,1,100.00%
writen,v%inf,-te,6,85.71%
writen,v%inf,-en,1,14.29%
writen,v%pt_3,-t,15,100.00%
writen,v%pt_1,-t,1,100.00%
writen,v%pr_3,-eth,4,44.44%
writen,v%pr_3,-t,4,44.44%
writen,v%pr_3,-te,1,11.11%
writen,v%ppl,-en,13,86.67%
writen,v%ppl,-te,2,13.33%
writen,v%ppl_abs,-en,3,100.00%
writen,v%pr_pl,-en,10,100.00%
writen,v%pr_1,other,1,100.00%
writen,v%imp,-eth,1,100.00%
medlen,v%pr_3,-eth,1,100.00%
medlen,v%inf,-e,1,100.00%
medlen,v%imp,-eth,1,100.00%
medlen,v%ppl_abs,-ed,1,100.00%
clippen,v%pr_3,-eth,1,100.00%
slen,v%inf,-en,23,67.65%
slen,v%inf,-e,11,32.35%
slen,v%ppl,-n,26,92.86%
slen,v%ppl,-e,2,7.14%
slen,v%pr_3,-e,1,14.29%
slen,v%pr_3,-eth,6,85.71%
slen,v%imp,-e,6,100.00%
slen,v%pt_3,other,25,100.00%
slen,v%pr_pl,-e,3,42.86%
slen,v%pr_pl,-en,4,57.14%
slen,v%pr_1,-e,1,100.00%
slen,v%ppl_abs,-n,2,66.67%
slen,v%ppl_abs,-e,1,33.33%
slen,v%pt_pl,other,1,100.00%
slen,v%pr_2,-est,2,66.67%
slen,v%pr_2,-e,1,33.33%
slen,v%pt_1,other,2,100.00%
feinen,v%prp_abs,-ing,1,100.00%
feinen,v#adj%ppl,-ed,8,100.00%
feinen,v%ppl,-ed,2,100.00%
feinen,v%pt_3,-ed,1,100.00%
feinen,v%inf,-e,1,100.00%
feinen,v%pr_2,-est,1,100.00%
feinen,v%pr_3,-eth,1,100.00%
chargen,v%ppl,-ed,3,100.00%
chargen,v%inf,-en,1,50.00%
chargen,v%inf,-e,1,50.00%
chargen,v%pr_1,-e,3,100.00%
chargen,v%pr_3,-eth,1,50.00%
chargen,v%pr_3,-e,1,50.00%
chargen,v%pt_3,-ed,2,100.00%
seilen,v%pr_3,-eth,4,100.00%
seilen,v%inf,-en,1,100.00%
seilen,v%prp_abs,-ing,1,100.00%
ariven,v%pt_3,-ed,2,100.00%
ariven,v%ppl,-ed,2,100.00%
cutten,v%ppl,-ed,1,50.00%
cutten,v%ppl,-t,1,50.00%
cutten,v%pr_3,-eth,1,100.00%
cutten,v%pt_3,-te,2,100.00%
cutten,v%inf,-te,1,100.00%
formen,v%ppl,-ed,4,100.00%
formen,v%ppl_abs,-ed,4,100.00%
formen,v%pt_3,-ed,3,100.00%
hunten,v%ppl,-ed,1,100.00%
hunten,v%pt_3,-ed,2,100.00%
hunten,v%inf,-en,2,100.00%
hunten,v%pr_pl,-te,1,100.00%
destroien,v%ppl,-ed,9,100.00%
destroien,v%ppl_abs,-ed,1,100.00%
destroien,v%pt_3,-ed,1,100.00%
destroien,v%inf,-en,1,100.00%
kithen,v%ppl,-d,1,50.00%
kithen,v%ppl,-ed,1,50.00%
kithen,v%pr_3,-eth,2,100.00%
kithen,v%imp,other,3,75.00%
kithen,v%imp,-e,1,25.00%
biknouen,v%pt_3,other,1,100.00%
biknouen,v%inf,-e,1,100.00%
bisetten,v%inf,-te,1,50.00%
bisetten,v%inf,-et,1,50.00%
bisetten,v%ppl,-et,3,100.00%
refreshen,v%ppl,-ed,3,100.00%
refreshen,v%pt_3,-ed,1,100.00%
bridelen,v%ppl_abs,-ed,1,100.00%
bridelen,v%pt_3,-ed,1,100.00%
freten,v%ppl_abs,-ed,1,100.00%
freten,v%inf,-en,2,100.00%
freten,v%pr_pl,-te,1,100.00%
freten,v%ppl,-en,1,100.00%
entenden,v%pt_pl,-en,1,100.00%
entenden,v%inf,-d,1,100.00%
entenden,v%pr_3,-eth,3,100.00%
entenden,v%pt_3,-ed,1,100.00%
entenden,v%pr_2_pron,other,1,100.00%
breden,v%inf,-en,1,100.00%
siken,v%pr_3,-eth,4,100.00%
siken,v%pt_3,-ed,4,66.67%
siken,v%pt_3,-te,2,33.33%
siken,v%inf,-e,2,100.00%
siken,v%ppl,-ed,1,100.00%
waken,v%pr_3,-eth,2,100.00%
waken,v%inf,-e,1,100.00%
waken,v%pr_pl,-e,1,100.00%
walwen,v%pr_3,-eth,2,100.00%
embrouden,v%ppl_abs,-ed,3,100.00%
embrouden,v%inf,-en,1,100.00%
embrouden,v%ppl,-ed,1,100.00%
embocen,v%ppl_abs,-ed,1,100.00%
helen,v%pr_3,-eth,1,100.00%
helen,v%inf,-en,2,28.57%
helen,v%inf,-e,2,28.57%
helen,v%inf,other,3,42.86%
helen,v%ppl,-ed,4,100.00%
priken,v%pr_2,other,1,100.00%
priken,v%pr_3,-eth,4,100.00%
priken,v%pr_pl,-e,1,100.00%
priken,v%prp_abs,-e,1,100.00%
priken,v%pr_1,other,1,100.00%
rumbelen,v%inf,-en,1,100.00%
rumbelen,v%pt_3,-ed,1,100.00%
roren,v%pt_3,-ed,1,100.00%
knelen,v%ppl,-ed,1,100.00%
knelen,v%pr_3,-eth,5,100.00%
knelen,v%pt_pl,-ed,1,100.00%
knelen,v%prp_abs,-ing,3,100.00%
knelen,v%pt_3,-ed,1,100.00%
knelen,v%imp,-eth,2,100.00%
knelen,v%inf,-e,1,100.00%
chaungen,v%inf,-e,3,37.50%
chaungen,v%inf,-en,5,62.50%
chaungen,v%pt_3,-ed,3,100.00%
chaungen,v%imp,-eth,1,100.00%
chaungen,v%ppl,-ed,7,100.00%
chaungen,v#adj%ppl,-ed,4,100.00%
chaungen,v%pr_3,-eth,4,100.00%
plesen,v%inf,-en,5,83.33%
plesen,v%inf,-e,1,16.67%
plesen,v%pr_pl,-en,1,100.00%
fasten,v%inf,-en,1,100.00%
fasten,v%pr_3,-eth,1,100.00%
fasten,v%prp_abs,-ing,1,100.00%
fasten,v%pt_3,-ed,1,100.00%
crien,v%pr_3,-eth,3,75.00%
crien,v%pr_3,-e,1,25.00%
crien,v%pt_3,-ed,4,40.00%
crien,v%pt_3,-de,6,60.00%
crien,v%inf,-en,4,66.67%
crien,v%inf,-e,2,33.33%
crien,v%pt_pl,-de,1,11.11%
crien,v%pt_pl,-en,8,88.89%
crien,v%ppl,-ed,2,100.00%
crien,v%pr_pl,-en,2,100.00%
crien,v%pt_2_pron,other,1,100.00%
crien,v%prp_abs,-ing,1,100.00%
crien,v%imp,other,1,100.00%
swounen,v%pr_3,-eth,4,100.00%
swounen,v%prp_abs,-ing,1,100.00%
swounen,v%pt_3,-ed,3,100.00%
swounen,v%imp,-eth,1,100.00%
swounen,v%ppl,-ed,1,100.00%
gilden,v#adj%ppl,-te,5,83.33%
gilden,v#adj%ppl,-de,1,16.67%
slepen,v%prp_abs,-e,1,100.00%
slepen,v%pr_3,-eth,4,100.00%
slepen,v%pr_pl,-en,3,75.00%
slepen,v%pr_pl,-e,1,25.00%
slepen,v%inf,-e,11,64.71%
slepen,v%inf,-en,3,17.65%
slepen,v%inf,other,3,17.65%
slepen,v#adj%prp,-ing,1,100.00%
slepen,v%pt_3,other,5,83.33%
slepen,v%pt_3,-t,1,16.67%
slepen,v%pt_pl,-e,1,100.00%
leven,v%ppl,-t,6,100.00%
leven,v%imp,-e,5,45.45%
leven,v%imp,other,4,36.36%
leven,v%imp,-eth,2,18.18%
leven,v%pr_3,-e,3,75.00%
leven,v%pr_3,-eth,1,25.00%
leven,v%ppl_abs,-t,1,100.00%
leven,v%pt_pl,-en,1,100.00%
leven,v%inf,-e,3,75.00%
leven,v%inf,-en,1,25.00%
leven,v%pr_2_pron,other,1,100.00%
leven,v%pt_3,-t,2,40.00%
leven,v%pt_3,-te,3,60.00%
leven,v%pr_1,-e,1,100.00%
unbinden,v%imp,-d,1,100.00%
iswounen,v%ppl,-ed,1,100.00%
fecchen,v%inf,-en,4,80.00%
fecchen,v%inf,-e,1,20.00%
fecchen,v%pr_3,-e,1,100.00%
fecchen,v%imp,other,1,100.00%
hurten,v%ppl,-t,6,100.00%
hurten,v#adj%ppl,-t,1,100.00%
hurten,v%inf,-te,1,100.00%
geten,v%inf,-en,2,28.57%
geten,v%inf,-te,5,71.43%
geten,v%ppl,-en,3,100.00%
geten,v%pr_pl,-te,3,60.00%
geten,v%pr_pl,-et,2,40.00%
geten,v%pt_3,-t,5,100.00%
geten,v%pr_2,-est,1,100.00%
geten,v%imp,-et,1,100.00%
losen,v%ppl,-t,31,100.00%
losen,v%pt_3,-te,3,100.00%
losen,v%pt_pl,-en,1,100.00%
losen,v%ppl_abs,-t,3,100.00%
losen,v2#adj%ppl,-t,3,100.00%
blouen,v%pt_3,other,8,100.00%
blouen,v%pr_1,other,1,100.00%
blouen,v%inf,other,3,100.00%
blouen,v%pr_pl,-en,1,100.00%
blouen,v%ppl,-en,2,100.00%
blouen,v%imp,other,1,100.00%
farsen,v%ppl_abs,-ed,1,100.00%
farsen,v%ppl,-ed,1,100.00%
falsen,v%pr_2,-est,1,100.00%
falsen,v%inf,-en,4,80.00%
falsen,v%inf,other,1,20.00%
falsen,v%pt_3,-ed,2,100.00%
werken,v%pr_3,-eth,2,100.00%
werken,v%ppl,-t,7,100.00%
werken,v%imp,other,1,50.00%
werken,v%imp,-eth,1,50.00%
werken,v%pr_pl,-e,1,50.00%
werken,v%pr_pl,-en,1,50.00%
werken,v%pt_3,-te,2,100.00%
werken,v%inf,-en,4,57.14%
werken,v%inf,-e,3,42.86%
werken,v%pt_pl,-te,1,50.00%
werken,v%pt_pl,-en,1,50.00%
werken,v%ppl_abs,-t,6,100.00%
werken,v%pt_2,-est,1,100.00%
eten,v%pt_3,-et,6,100.00%
eten,v%inf,-te,6,75.00%
eten,v%inf,-en,2,25.00%
eten,v%ppl,-en,2,100.00%
eten,v%imp,-et,1,50.00%
eten,v%imp,-te,1,50.00%
eten,v%pr_3,-eth,1,100.00%
imaginen,v%prp_abs,-ing,1,100.00%
imaginen,v%inf,-en,3,75.00%
imaginen,v%inf,-ing,1,25.00%
imaginen,v%ppl,-ed,1,100.00%
imaginen,v%pt_3,-ed,1,100.00%
enhauncen,v%ppl,-ed,3,100.00%
compassen,v%pt_3,-ed,1,100.00%
spitten,v%pr_pl,-en,1,100.00%
winnen,v%inf,-e,7,63.64%
winnen,v%inf,-en,3,27.27%
winnen,v%inf,-n,1,9.09%
winnen,v%pt_3,-n,10,100.00%
winnen,v%imp,-n,1,100.00%
winnen,v%pt_pl,-n,1,100.00%
winnen,v%ppl,-en,2,66.67%
winnen,v%ppl,-e,1,33.33%
undertaken,v%pt_3,other,1,100.00%
undertaken,v%inf,other,1,100.00%
undertaken,v%pr_1,other,1,100.00%
romen,v%pr_3,-eth,2,100.00%
romen,v%ppl,-ed,1,100.00%
romen,v%inf,-e,1,20.00%
romen,v%inf,-en,4,80.00%
romen,v%prp_abs,-e,1,33.33%
romen,v%prp_abs,-ing,2,66.67%
romen,v%pt_3,-ed,1,100.00%
romen,v%pt_pl,-ed,1,100.00%
leden,v%pr_3,-eth,2,100.00%
leden,v%inf,-ede,5,83.33%
leden,v%inf,-en,1,16.67%
leden,v%ppl,-d,5,83.33%
leden,v%ppl,-ed,1,16.67%
leden,v%pr_2,-est,2,100.00%
leden,v%pt_3,-de,2,100.00%
leden,v%pt_pl,-de,1,50.00%
leden,v%pt_pl,-en,1,50.00%
bidoten,v%inf,-te,1,100.00%
biyeten,v%pt_3,-t,1,100.00%
dien,v%pt_3,-ed,5,55.56%
dien,v%pt_3,-d,1,11.11%
dien,v%pt_3,-de,3,33.33%
dien,v%ppl,-ed,2,100.00%
dien,v%inf,-e,14,56.00%
dien,v%inf,-en,10,40.00%
dien,v%inf,other,1,4.00%
dien,v%pr_3,-eth,2,100.00%
dien,v%pt_pl,-en,1,100.00%
dien,v%pr_1,-e,1,100.00%
appetiten,v%pr_3,-eth,1,100.00%
itellen,v%ppl,-d,1,100.00%
itellen,v%ppl_abs,-d,1,100.00%
assenten,v%pr_3,-eth,1,100.00%
assenten,v%inf,-en,1,33.33%
assenten,v%inf,-te,2,66.67%
assenten,v%pt_2,-est,1,100.00%
assenten,v%pt_pl,-en,1,100.00%
assenten,v%ppl,-ed,4,100.00%
assenten,v%prp_abs,-ing,1,100.00%
furtheren,v%inf,-en,8,80.00%
furtheren,v%inf,-e,2,20.00%
