OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
"And for that day, as in that latitude","And for that day, as in that latitude",data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 13,,10,10,And for that day as in that latitude,And for that day as in that latitude,u S u S u S u SuSx,u S u S u S u SuSx,and@conj for@prep that@art&gram_adj dai@n as@conj in@prep that@art&gram_adj latitude@n,and@conj for@prep that@art&gram_adj dai@n as@conj in@prep that@art&gram_adj latitude@n,
"It was ten of the clokke, he gan conclude","It was ten of the clokke, he gan conclude",data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 14,,10,10,It was ten of the clokke he gan conclude,It was ten of the clokke he gan conclude,u S u S u Sx u S uSx,u S u S u Sx u S uSx,hit@pron ben@v%pt_3 ten@num_n of@prep the@def_art clokke@n he@pron1%nom ginnen@v%pt_3 concluden@v%inf,hit@pron ben@v%pt_3 ten@num_n of@prep the@def_art clokke@n he@pron1%nom ginnen@v%pt_3 concluden@v%inf,
And sodeynly he plighte his horse aboute.,And sodeinly he plighte° his hors aboute.,data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 15,,10,10,And sodeynly he plighte his horse aboute,And sodeinly he plighte his hors aboute,u SuS u Sx u Sx uSx,u SuS u Sx u S uSx,and@conj sodeinli@adv he@pron1%nom plicchen@v%pt_3 his@pron1%gen hors@n abouten@adv,and@conj sodeinli@adv he@pron1%nom plicchen@v%pt_3 his@pron1%gen hors@n abouten@adv,
"Lordynges,"""" quod he, """"I warne yow, al this route","¶“Lordinges,” quod he, “I warne° yow, al this route,°",data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 16,,10,10,Lordynges quod he I warne yow al this route,Lordinges quod he I warne yow al this route,uSx u S u Sx u S u Sx,uSx u S u Sx u S u Sx,lordinge@n%pl quethen@v%pt_3 he@pron1%nom ich@pron%nom warnen@v1%pr_1 you@pron%pl_obj al@gram_adj this@gram_adj route@n1,lordinge@n%pl quethen@v%pt_3 he@pron1%nom ich@pron%nom warnen@v1%pr_1 you@pron%pl_obj al@gram_adj this@gram_adj route@n1,
The fourthe party of this day is gon.,The fourthe party of this day is goon;°,data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 17,,10,10,The fourthe party of this day is gon,The fourthe party of this day is goon,u Su Su S u S u S,u Su Su S u S u S,the@def_art ferthe@num_adj partie@n of@prep this@gram_adj dai@n ben@v%pr_3 gon@v%ppl,the@def_art ferthe@num_adj partie@n of@prep this@gram_adj dai@n ben@v%pr_3 gon@v%ppl,
Now for the love of God and of Seint John,"Now, for the love of God and of Seint John",data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 18,,10,10,Now for the love of God and of Seint John,Now for the love of God and of Seint John,u S u Sx u S u S u S,u S u Sx u S u S u S,nou@adv for@prep the@def_art love@n1 of@prep god@n1#propn and@conj of@prep seinte@adj john@n1#propn,nou@adv for@prep the@def_art love@n1 of@prep god@n1#propn and@conj of@prep seinte@adj john@n1#propn,
"Leseth no tyme, as ferforth as ye may.","Leseth° no time, as ferforth as ye may;°",data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 19,,10,10,Leseth no tyme as ferforth as ye may,Leseth no time as ferforth as ye may,uS u Sx u Su S u S,uS u Sx u Su S u S,lesen@v4%imp no@gram_adj time@n as@conj fer-forth@adv as@conj ye@pron%pl_nom mouen@v3%pr_pl,lesen@v4%imp no@gram_adj time@n as@conj fer-forth@adv as@conj ye@pron%pl_nom mouen@v3%pr_pl,
"Lordynges, the tyme wasteth nyght and day","Lordinges, the time wasteth° night and day",data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 20,,10,10,Lordynges the tyme wasteth nyght and day,Lordinges the time wasteth night and day,uSu S ux Su S u S,uSu S ux Su S u S,lordinge@n%pl the@def_art time@n wasten@v%pr_3 night@n and@conj dai@n,lordinge@n%pl the@def_art time@n wasten@v%pr_3 night@n and@conj dai@n,
"And steleth from us, what pryvely slepynge","And steleth from us, what prively slepinge",data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 21,,10,10,And steleth from us what pryvely slepynge,And steleth from us what prively slepinge,u Sx u S u SuS uSx,u Sx u S u SuS uSx,and@conj stelen@v%pr_3 from@prep us@pron%pl_obj what@adv privelie@adv slepen@v%prp_abs,and@conj stelen@v%pr_3 from@prep us@pron%pl_obj what@adv privelie@adv slepen@v%prp_abs,
And what thurgh necligence in oure wakynge,And what° thurgh necligence in our wakinge,data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 22,,10,10,And what thurgh necligence in oure wakynge,And what thurgh necligence in our wakinge,u S u SuSx u Sx uSx,u S u SuSx u S uSx,and@conj what@adv thurgh@prep necligence@n in@prep oure@pron%pl_gen wakinge@ger,and@conj what@adv thurgh@prep necligence@n in@prep oure@pron%pl_gen wakinge@ger,
As dooth the streem that turneth nevere agayn,"As dooth the streem, that turneth never again",data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 23,,10,10,As dooth the streem that turneth nevere agayn,As dooth the streem that turneth never again,u S u S u Su Sxx uS,u S u S u Su S uS,as@conj don@v1%pr_3 the@def_art strem@n that@pron turnen@v%pr_3 never@adv ayen@adv,as@conj don@v1%pr_3 the@def_art strem@n that@pron turnen@v%pr_3 never@adv ayen@adv,
Descendynge from the mountaigne into playn.,Descending fro the montaigne into plain.,data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 24,,10,10,Descendynge from the mountaigne into playn,Descending fro the montaigne into plain,uSux S u Sux Su S,uSu S u Sux Su S,descenden@v%prp_abs from@prep the@def_art mountaine@n in-to@prep plaine@n,descenden@v%prp_abs from@prep the@def_art mountaine@n in-to@prep plaine@n,
Wel kan Senec and many a philosophre,"Wel can° Senek, and many a philosophre",data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 25,,10,10,Wel kan Senec and many a philosophre,Wel can Senek and many a philosophre,u S uS u Sx u SuSx,u S uS u Sx u SuSx,wel@adv connen@v%pr_3 senec@n#propn and@conj mani@gram_adj a@indef_art philosophre@n,wel@adv connen@v%pr_3 senec@n#propn and@conj mani@gram_adj a@indef_art philosophre@n,
Biwaillen tyme moore than gold in cofre;,"Biwailen° time, more than gold in cofre.°",data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 26,,10,10,Biwaillen tyme moore than gold in cofre,Biwailen time more than gold in cofre,uSu Su Sx u S u Sx,uSu Su Sx u S u Sx,biwailen@v%inf time@n more@adv%comp than@conj gold@n in@prep cofre@n,biwailen@v%inf time@n more@adv%comp than@conj gold@n in@prep cofre@n,
For `Los of catel may recovered be,‘For los of catel° may recovered be,data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 27,,10,10,For Los of catel may recovered be,For los of catel may recovered be,u S u Su S uSux S,u S u Su S uSux S,for@conj los@n1 of@prep catel@n mouen@v3%pr_3 recoveren@v2%ppl ben@v%inf,for@conj los@n1 of@prep catel@n mouen@v3%pr_3 recoveren@v2%ppl ben@v%inf,
"But los of tyme shendeth us,' quod he.","But los of time shendeth° us,’ quod he.",data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 28,,10,10,But los of tyme shendeth us quod he,But los of time shendeth us quod he,u S u Su Su S u S,u S u Su Su S u S,but@conj los@n1 of@prep time@n shenden@v%pr_3 us@pron%pl_obj quethen@v%pt_3 he@pron1%nom,but@conj los@n1 of@prep time@n shenden@v%pr_3 us@pron%pl_obj quethen@v%pt_3 he@pron1%nom,
"It wol nat come agayn, withouten drede","It wol nat come again, withouten drede,°",data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 29,,10,10,It wol nat come agayn withouten drede,It wol nat come again withouten drede,u S u Sx uS uSu Sx,u S u Sx uS uSu Sx,hit@pron willen@v%pr_3 not@adv comen@v%inf ayen@adv withouten@prep drede@n,hit@pron willen@v%pr_3 not@adv comen@v%inf ayen@adv withouten@prep drede@n,
Nomoore than wole Malkynes maydenhede,"Na more than wol Malkins maidenhede,°",data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 30,DIFF,10,10,Nomoore than wole Malkynes maydenhede,Na more than wol Malkins maidenhede,uSx u Sx uSu SuSx,u Su S u Su SuSx,no_more@adv%comp than@conj willen@v%pr_3 malkin@n2#propn%gen maidenhede@n,no@gram_adj more@adv%comp than@conj willen@v%pr_3 malkin@n2#propn%gen maidenhede@n,green
Whan she hath lost it in hir wantownesse.,Whan she hath lost it in hir wantownesse;°,data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 31,,10,10,Whan she hath lost it in hir wantownesse,Whan she hath lost it in hir wantownesse,u S u S u S u SuSx,u S u S u S u SuSx,whan@adv&conj she@pron%nom haven@v%pr_3 losen@v2%ppl hit@pron in@prep hire@pron1%fem_gen wantouness@n,whan@adv&conj she@pron%nom haven@v%pr_3 losen@v2%ppl hit@pron in@prep hire@pron1%fem_gen wantouness@n,
Lat us nat mowlen thus in ydelnesse.,Lat us nat moulen° thus in idelnesse.,data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 32,,10,10,Lat us nat mowlen thus in ydelnesse,Lat us nat moulen thus in idelnesse,u S u Su S u SuSx,u S u Su S u SuSx,leten@v%imp us@pron%pl_obj not@adv moulen@v%inf thus@adv in@prep idelnesse@n,leten@v%imp us@pron%pl_obj not@adv moulen@v%inf thus@adv in@prep idelnesse@n,
"Sire Man of Lawe,"""" quod he, """"so have ye blis","¶“Sir Man of Lawe,” quod he, “so have ye blis,°",data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 33,,10,10,Sire Man of Lawe quod he so have ye blis,Sir Man of Lawe quod he so have ye blis,ux S u Sx u S u Sx u S,u S u Sx u S u Sx u S,sire@n#adj man@n of@prep laue@n quethen@v%pt_3 he@pron1%nom so@adv haven@v%pr_pl ye@pron%pl_nom blisse@n,sire@n#adj man@n of@prep laue@n quethen@v%pt_3 he@pron1%nom so@adv haven@v%pr_pl ye@pron%pl_nom blisse@n,
"Telle us a tale anon, as forward is.","Tel us a tale anon,° as forward° is;",data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 34,,10,10,Telle us a tale anon as forward is,Tel us a tale anon as forward is,ux S u Sx uS u Su S,u S u Sx uS u Su S,tellen@v%imp us@pron%pl_obj a@indef_art tale@n an-on@adv as@conj fore-ward@n ben@v%pr_3,tellen@v%imp us@pron%pl_obj a@indef_art tale@n an-on@adv as@conj fore-ward@n ben@v%pr_3,
"Ye been submytted, thurgh youre free assent",Ye been submitted° thurgh your free assent,data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 35,,10,10,Ye been submytted thurgh youre free assent,Ye been submitted thurgh your free assent,u S uSu S ux S uS,u S uSu S u S uS,ye@pron%pl_nom ben@v%pr_pl submitten@v%ppl thurgh@prep your@pron%pl_gen fre@adj assent@n,ye@pron%pl_nom ben@v%pr_pl submitten@v%ppl thurgh@prep your@pron%pl_gen fre@adj assent@n,
To stonden in this cas at my juggement.,To stonde in this cas° at my jugement.,data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 36,DIFF,10,10,To stonden in this cas at my juggement,To stonde in this cas at my jugement,u Sx u S u S u SuS,u Sx u S u S u SuS,to@part stonden@v1%inf in@prep this@gram_adj cas@n at@prep min@pron%gen jugement@n,to@part stonden@v1%inf in@prep this@gram_adj cas@n at@prep min@pron%gen jugement@n,green
Acquiteth yow now of youre biheeste;,"Acquiteth° yow, and holdeth your biheste,°",data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 37,DIFF,9,10,Acquiteth yow now of youre biheeste,Acquiteth yow and holdeth your biheste,SuS u S u Sx uSx,uSu S u Su S uSx,aquiten@v%imp you@pron%pl_obj nou@adv of@prep your@pron%pl_gen biheste@n,aquiten@v%imp you@pron%pl_obj and@conj holden@v1%imp your@pron%pl_gen biheste@n,green
Thanne have ye do youre devoir atte leeste.,Than have ye doon your devoir° atte leste.”°,data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 38,,10,10,Thanne have ye do youre devoir atte leeste,Than have ye doon your devoir atte leste,ux Sx u S ux Su Su Sx,u Sx u S u Su Su Sx,thanne@adv haven@v%pr_pl ye@pron%pl_nom don@v1%ppl your@pron%pl_gen dever@n atte@prep leste@adj1#n%sup,thanne@adv haven@v%pr_pl ye@pron%pl_nom don@v1%ppl your@pron%pl_gen dever@n atte@prep leste@adj1#n%sup,
"Hooste,"""" quod he, """"depardieux, ich assente;","¶“Hoste,” quod he, “depardieux° ich° assente;",data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 39,,9,9,Hooste quod he depardieux ich assente,Hoste quod he depardieux ich assente,Sx u S uSu S uSx,Sx u S uSu S uSx,hoste@n2 quethen@v%pt_3 he@pron1%nom de-par-dieux@adv ich@pron%nom assenten@v%pr_1,hoste@n2 quethen@v%pt_3 he@pron1%nom de-par-dieux@adv ich@pron%nom assenten@v%pr_1,
To breke forward is nat myn entente.,To breke forward° is not min entente.,data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 40,,10,10,To breke forward is nat myn entente,To breke forward is not min entente,u Su Su S u S uSx,u Su Su S u S uSx,to@part breken@v%inf fore-ward@n ben@v%pr_3 not@adv min@pron%gen entente@n,to@part breken@v%inf fore-ward@n ben@v%pr_3 not@adv min@pron%gen entente@n,
"Biheste is dette, and I wole holde fayn","Biheste° is dette, and I wol holde fain°",data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 41,,10,10,Biheste is dette and I wole holde fayn,Biheste is dette and I wol holde fain,uSx u Sx u S ux Su S,uSx u Sx u S u Su S,biheste@n ben@v%pr_3 dette@n and@conj ich@pron%nom willen@v%pr_1 holden@v1%inf fain@adv,biheste@n ben@v%pr_3 dette@n and@conj ich@pron%nom willen@v%pr_1 holden@v1%inf fain@adv,
"Al my biheste, I kan no bettre sayn.",Al my biheste; I can no better seyn.°,data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 42,,10,10,Al my biheste I kan no bettre sayn,Al my biheste I can no better seyn,u S uSx u S u Su S,u S uSx u S u Su S,al@gram_adj min@pron%gen biheste@n ich@pron%nom connen@v%pr_1 no@adv bettre@adv%comp seien@v1%inf,al@gram_adj min@pron%gen biheste@n ich@pron%nom connen@v%pr_1 no@adv bettre@adv%comp seien@v1%inf,
For swich lawe as a man yeveth another wight,"For swich lawe as man yeveth° another wight,°",data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 43,DIFF,10,10,For swich lawe as a man yeveth another wight,For swich lawe as man yeveth another wight,u S ux S u S ux Sux S,u S ux S u Su Sux S,for@conj swich@gram_adj laue@n as@conj a@indef_art man@n yeven@v%pr_3 another@gram_adj wight@n,for@conj swich@gram_adj laue@n as@conj man@n yeven@v%pr_3 another@gram_adj wight@n,green
"He sholde hymselven usen it, by right;",He sholde himselven usen it by right;°,data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 44,,10,10,He sholde hymselven usen it by right,He sholde himselven usen it by right,u Sx uSu Su S u S,u Sx uSu Su S u S,he@pron1%nom shulen@v1%pt_3 him-self@pron usen@v%inf hit@pron bi@prep right@n,he@pron1%nom shulen@v1%pt_3 him-self@pron usen@v%inf hit@pron bi@prep right@n,
"Thus wole oure text. But nathelees, certeyn",Thus wol° our text; but natheles certein,data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 45,,10,10,Thus wole oure text But nathelees certeyn,Thus wol our text but natheles certein,u Sx ux S u SuS uS,u S u S u SuS uS,thus@adv willen@v%pr_3 oure@pron%pl_gen texte@n but@conj no-the-lesse@adv certain@adv,thus@adv willen@v%pr_3 oure@pron%pl_gen texte@n but@conj no-the-lesse@adv certain@adv,
I kan right now no thrifty tale seyn,I can right now no thrifty° tale seyn,data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 46,,10,10,I kan right now no thrifty tale seyn,I can right now no thrifty tale seyn,u S u S u Su Su S,u S u S u Su Su S,ich@pron%nom connen@v%pr_1 righte@adv nou@adv no@gram_adj thrifti@adj tale@n seien@v1%inf,ich@pron%nom connen@v%pr_1 righte@adv nou@adv no@gram_adj thrifti@adj tale@n seien@v1%inf,
"That Chaucer, thogh he kan but lewedly","But Chaucer, though° he can but lewedly°",data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 47,DIFF,10,10,That Chaucer thogh he kan but lewedly,But Chaucer though he can but lewedly,u Su S u S u SuS,u Su S u S u SuS,that@pron chaucer@n2#propn though@conj he@pron1%nom connen@v%pr_3 but@conj leuedli@adv,but@conj chaucer@n2#propn though@conj he@pron1%nom connen@v%pr_3 but@conj leuedli@adv,green
On metres and on rymyng craftily,"On° metres and on riming craftily,°",data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 48,,10,10,On metres and on rymyng craftily,On metres and on riming craftily,u Su S u Su SuS,u Su S u Su SuS,on@prep metre@n%pl and@conj on@prep riming@ger craftili@adv,on@prep metre@n%pl and@conj on@prep riming@ger craftili@adv,
Hath seyd hem in swich Englissh as he kan,Hath seid° hem in swich English as he can,data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 49,,10,10,Hath seyd hem in swich Englissh as he kan,Hath seid hem in swich English as he can,u S u S u Su S u S,u S u S u Su S u S,haven@v%pr_3 seien@v1%ppl hem@pron%pl_obj in@prep swich@gram_adj english@n as@conj he@pron1%nom connen@v%pr_3,haven@v%pr_3 seien@v1%ppl hem@pron%pl_obj in@prep swich@gram_adj english@n as@conj he@pron1%nom connen@v%pr_3,
"Of olde tyme, as knoweth many a man;","Of olde time,° as knoweth many a man.",data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 50,,10,10,Of olde tyme as knoweth many a man,Of olde time as knoweth many a man,u Sx ux S uS uS u S,u Sx ux S uS uS u S,of@prep olde@adj time@n as@conj knouen@v%pr_3 mani@gram_adj a@indef_art man@n,of@prep olde@adj time@n as@conj knouen@v%pr_3 mani@gram_adj a@indef_art man@n,
"And if he have noght seyd hem, leve brother","And if he have not seid hem, leve° brother",data/riverside_cats/MLPro_riv.cat,data/oxford_txts/MLPro_oxford.txt,data/csvs/MLPro,02-1-ch 51,DIFF,10,10,And if he have noght seyd hem leve brother,And if he have not seid hem leve brother,u S u Sx u S u Sx uS,u S u Sx u S u Sx uS,and@conj if@conj he@pron1%nom haven@v%pr_3 nought@adv seien@v1%ppl hem@pron%pl_obj lef@adj brother@n,and@conj if@conj he@pron1%nom haven@v%pr_3 not@adv seien@v1%ppl hem@pron%pl_obj lef@adj brother@n,green
