OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
Of his myrakles and his crewel yre.,Of his miracles and his cruel ire;°,data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 11,,10,10,Of his myrakles and his crewel yre,Of his miracles and his cruel ire,u S uSu S u Su Sx,u S uSu S u Su Sx,of@prep his@pron1%gen miracle@n%pl and@conj his@pron1%gen cruel@adj ire@n,of@prep his@pron1%gen miracle@n%pl and@conj his@pron1%gen cruel@adj ire@n,green
There rede I wel he wol be lord and syre;,Ther rede I wel he wol be lord and sire,data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 12,,10,10,There rede I wel he wol be lord and syre,Ther rede I wel he wol be lord and sire,ux Sx u S u S u S u Sx,u Sx u S u S u S u Sx,ther@adv reden@v1%pr_1 ich@pron%nom wel@adv he@pron1%nom willen@v%pr_3 ben@v%inf lord@n and@conj sire@n,ther@adv reden@v1%pr_1 ich@pron%nom wel@adv he@pron1%nom willen@v%pr_3 ben@v%inf lord@n and@conj sire@n,green
"I dar nat seyn, his strokes been so sore","I dar not seyn, his strokes° been so sore",data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 13,,10,10,I dar nat seyn his strokes been so sore,I dar not seyn his strokes been so sore,u S u S u Su S u Sx,u S u S u Su S u Sx,ich@pron%nom durren@v%pr_1 not@adv seien@v1%inf his@pron1%gen stroke@n%pl ben@v%pr_pl so@adv sore@adj2,ich@pron%nom durren@v%pr_1 not@adv seien@v1%inf his@pron1%gen stroke@n%pl ben@v%pr_pl so@adv sore@adj2,green
"But """"God save swich a lord!"""" -- I can na moore.",But° God save swich a lord! I can no more.°,data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 14,,10,10,But God save swich a lord I can na moore,But God save swich a lord I can no more,u S ux S u S u S u Sx,u S ux S u S u S u Sx,but@conj god@n1#propn saven@v%pr_3 swich@gram_adj a@indef_art lord@n --@dash ich@pron%nom connen@v%pr_1 no@gram_adj more@n3,but@conj god@n1#propn saven@v%pr_3 swich@gram_adj a@indef_art lord@n --@dash ich@pron%nom connen@v%pr_1 no@gram_adj more@n3,green
Of usage -- what for lust and what for lore --,"Of usage what for luste what for lore,°",data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 15,DIFF,10,10,Of usage what for lust and what for lore,Of usage what for luste what for lore,u Sux S u S u S u Sx,u Sux S u Su S u Sx,of@prep usage@n --@dash what@adv for@prep lust@n and@conj what@adv for@prep lore@n2 --@dash,of@prep usage@n --@dash what@adv for@prep and@conj what@adv for@prep,green
"On bokes rede I ofte, as I yow tolde.","On bokes rede I ofte, as I yow tolde.",data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 16,,10,10,On bokes rede I ofte as I yow tolde,On bokes rede I ofte as I yow tolde,u Su Sx u Sx u S u Sx,u Su Sx u Sx u S u Sx,on@prep bok@n1%pl reden@v1%pr_1 ich@pron%nom ofte@adv as@conj ich@pron%nom you@pron%pl_obj tellen@v%pt_1,on@prep bok@n1%pl reden@v1%pr_1 ich@pron%nom ofte@adv as@conj ich@pron%nom you@pron%pl_obj tellen@v%pt_1,green
But wherfore that I speke al this? Nat yoore,But wherfor° that I speke° al this? Not yore°,data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 17,,10,10,But wherfore that I speke al this Nat yoore,But wherfor that I speke al this Not yore,u Sux S u Sx u S u Sx,u Su S u Sx u S u Sx,but@conj wher-for@adv that@part ich@pron%nom speken@v%pr_1 al@gram_adj this@pron not@adv yor@adv,but@conj wher-for@adv that@part ich@pron%nom speken@v%pr_1 al@gram_adj this@pron not@adv yor@adv,green
Agon it happede me for to beholde,"Agon, it happed° me for to beholde",data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 18,,10,10,Agon it happede me for to beholde,Agon it happed me for to beholde,uS u Sux S u S uSx,uS u Su S u S uSx,agon@v%ppl_abs hit@pron happen@v1%pt_3 me@pron2%obj for@prep#adv to@part biholden@v%inf,agon@v%ppl_abs hit@pron happen@v1%pt_3 me@pron2%obj for@prep#adv to@part biholden@v%inf,green
"Upon a bok, was write with lettres olde","Upon° a bok, was write with lettres olde;",data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 19,,10,10,Upon a bok was write with lettres olde,Upon a bok was write with lettres olde,uS u S u Sx u Su Sx,uS u S u Sx u Su Sx,upon@prep a@indef_art bok@n1 ben@v%pt_3 writen@v%ppl with@prep lettre@n%pl olde@adj,upon@prep a@indef_art bok@n1 ben@v%pt_3 writen@v%ppl with@prep lettre@n%pl olde@adj,green
"And therupon, a certeyn thing to lerne",And therupon a certein thing to lerne,data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 20,,10,10,And therupon a certeyn thing to lerne,And therupon a certein thing to lerne,u SuS u Su S u Sx,u SuS u Su S u Sx,and@conj ther-upon@adv a@indef_art certain@adj thing@n to@part lernen@v%inf,and@conj ther-upon@adv a@indef_art certain@adj thing@n to@part lernen@v%inf,green
The longe day ful faste I redde and yerne.,The longe day ful faste° I radde and yerne.°,data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 21,,10,10,The longe day ful faste I redde and yerne,The longe day ful faste I radde and yerne,u Sx u S ux S ux S uSx,u Sx u S ux S ux S uSx,the@def_art long@adj1 dai@n ful@adv faste@adv ich@pron%nom reden@v1%pt_1 and@conj yerne@adv,the@def_art long@adj1 dai@n ful@adv faste@adv ich@pron%nom reden@v1%pt_1 and@conj yerne@adv,green
"For out of olde feldes, as men seyth","For out of olde feldes,° as men sey",data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 22,DIFF,10,10,For out of olde feldes as men seyth,For out of olde feldes as men sey,u S u Su Su S u S,u S u Su Su S u S,for@conj oute@adv#prep of@prep olde@adj feld@n%pl as@conj men@pron_impers seien@v1%pr_3,for@conj oute@adv#prep of@prep olde@adj feld@n%pl as@conj men@pron_impers seien@v1%pr_3,green
Cometh al this newe corn from yer to yere,Cometh al this newe corn° fro yeer to yere;,data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 23,,0,10,Cometh al this newe corn from yer to yere,Cometh al this newe corn fro yeer to yere,        ,ux S u Sx u S u S uSx,comen@v%pr_3 al@gram_adj this@gram_adj neue@adj corn@n from@prep yer@n to@prep yer@n,comen@v%pr_3 al@gram_adj this@gram_adj neue@adj corn@n from@prep yer@n to@prep yer@n,green
"And out of olde bokes, in good feyth","And out of olde bokes, in good fey,°",data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 24,DIFF,10,10,And out of olde bokes in good feyth,And out of olde bokes in good fey,u S u Su Su S u S,u S u Su Su S u S,and@conj oute@adv#prep of@prep olde@adj bok@n1%pl in@prep god@adj feith@n,and@conj oute@adv#prep of@prep olde@adj bok@n1%pl in@prep god@adj feith@n,green
Cometh al this newe science that men lere.,Cometh al this newe science° that men lere.°,data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 25,,10,10,Cometh al this newe science that men lere,Cometh al this newe science that men lere,uS u S ux Sux S u Sx,uS u S ux Sux S u Sx,comen@v%pr_3 al@gram_adj this@gram_adj neue@adj science@n that@pron man@n%pl leren@v%pr_pl,comen@v%pr_3 al@gram_adj this@gram_adj neue@adj science@n that@pron man@n%pl leren@v%pr_pl,green
But now to purpos as of this matere:,But now to purpos as of this matere—,data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 26,,10,10,But now to purpos as of this matere,But now to purpos as of this matere,u S u Su S u S uSx,u S u Su S u S uSx,but@conj nou@adv to@prep purpos@n as@conj of@prep this@gram_adj matere@n,but@conj nou@adv to@prep purpos@n as@conj of@prep this@gram_adj matere@n,green
To rede forth hit gan me so delite,To rede forth so gan me to delite,data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 27,DIFF,10,10,To rede forth hit gan me so delite,To rede forth so gan me to delite,u Su S u S u S uSx,u Su S u S u S uSx,to@part reden@v1%inf forth@adv hit@pron ginnen@v%pt_3 me@pron2%obj so@adv deliten@v%inf,to@part reden@v1%inf forth@adv so@adv ginnen@v%pt_3 me@pron2%obj to@part deliten@v%inf,green
That al that day me thoughte but a lyte.,That al that day me thoughte° but a lite.,data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 28,,10,10,That al that day me thoughte but a lyte,That al that day me thoughte but a lite,u S u S u Su S u Sx,u S u S u Su S u Sx,that@conj al@gram_adj that@art&gram_adj dai@n me@pron2%obj thinken@v1%pt_3 but@conj a@indef_art lite@n3,that@conj al@gram_adj that@art&gram_adj dai@n me@pron2%obj thinken@v1%pt_3 but@conj a@indef_art lite@n3,green
This bok of which I make mencioun,This book of which I make of mencioun,data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 29,DIFF,10,10,This bok of which I make mencioun,This book of which I make of mencioun,u S u S u Su SuS,u S u S u Sx u SuS,this@gram_adj bok@n1 of@prep which@pron ich@pron%nom maken@v1%pr_1 mencioun@n,this@gram_adj bok@n1 of@prep which@pron ich@pron%nom maken@v1%pr_1 of@prep mencioun@n,green
"Entitled was al ther, as I shal telle:","Entitled was al thus, as I shal telle",data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 30,DIFF,10,10,Entitled was al ther as I shal telle,Entitled was al thus as I shal telle,uSu S u S u S u Sx,uSu S u S u S u Sx,entitelen@v%ppl ben@v%pt_3 al@adv ther@adv as@conj ich@pron%nom shulen@v1%pr_1 tellen@v%inf,entitelen@v%ppl ben@v%pt_3 al@adv thus@adv as@conj ich@pron%nom shulen@v1%pr_1 tellen@v%inf,green
Tullyus of the Drem of Scipioun.,“Tullius° of the dreme of Scipioun.”,data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 31,,9,10,Tullyus of the Drem of Scipioun,Tullius of the dreme of Scipioun,Su S u S u SuS,uSu S u Sx u SuS,tullius@n1#propn of@prep the@def_art drem@n2 of@prep scipio@n#propn,tullius@n1#propn of@prep the@def_art drem@n2 of@prep scipio@n#propn,green
"Chapitres sevene it hadde, of hevene and helle","Chapitres seven it hadde, of hevene and helle",data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 32,,10,10,Chapitres sevene it hadde of hevene and helle,Chapitres seven it hadde of hevene and helle,uSu Sxx u Sx u Sxx u Sx,uSu Sx u Sx u Sxx u Sx,chapitre@n%pl seven@num_adj hit@pron haven@v%pt_3 of@prep heven@n and@conj helle@n,chapitre@n%pl seven@num_adj hit@pron haven@v%pt_3 of@prep heven@n and@conj helle@n,green
"And erthe, and soules that therinne dwelle","And erthe, and soules that therin dwelle",data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 33,,10,10,And erthe and soules that therinne dwelle,And erthe and soules that therin dwelle,u Sx u Su S uSu Sx,u Su S uS u Su Sx,and@conj erthe@n1 and@conj soule@n%pl that@pron ther-inne@adv dwellen@v%pr_pl,and@conj erthe@n1 and@conj soule@n%pl that@pron ther-inne@adv dwellen@v%pr_pl,green
"Of whiche, as shortly as I can it trete","Of whiche, as shortly° as I can it trete,°",data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 34,,10,10,Of whiche as shortly as I can it trete,Of whiche as shortly as I can it trete,u Sx u Su S u S u Sx,u Sx u Su S u S u Sx,of@prep which@pron as@conj shortli@adv as@conj ich@pron%nom connen@v%pr_1 hit@pron treten@v%inf,of@prep which@pron as@conj shortli@adv as@conj ich@pron%nom connen@v%pr_1 hit@pron treten@v%inf,green
Of his sentence I wol yow seyn the greete.,Of his sentence° I wol you seyn the grete.°,data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 35,,10,10,Of his sentence I wol yow seyn the greete,Of his sentence I wol you seyn the grete,u S uSx u S u S u Sx,u S uSx u S u S u Sx,of@prep his@pron1%gen sentence@n ich@pron%nom willen@v%pr_1 you@pron%pl_obj seien@v1%inf the@def_art gret@n,of@prep his@pron1%gen sentence@n ich@pron%nom willen@v%pr_1 you@pron%pl_obj seien@v1%inf the@def_art gret@n,green
"Fyrst telleth it, whan Scipion was come","First telleth it, whan Scipion was come",data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 36,,10,10,Fyrst telleth it whan Scipion was come,First telleth it whan Scipion was come,u Su S u SuS u Sx,u Su S u SuS u Sx,first@adv tellen@v%pr_3 hit@pron whan@adv&conj scipio@n#propn ben@v%pt_3 comen@v%ppl,first@adv tellen@v%pr_3 hit@pron whan@adv&conj scipio@n#propn ben@v%pt_3 comen@v%ppl,green
"In Affrike, how he meteth Massynisse","In Afrik, how he met Massinisse",data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 37,DIFF,10,9,In Affrike how he meteth Massynisse,In Afrik how he met Massinisse,u Sux S u Su SuSx,S uS u S u SuSx,in@prep affrike@n#propn hou@adv&conj he@pron1%nom meten@v4%pr_3 massinisse@n#propn,in@prep affrike@n#propn hou@adv&conj he@pron1%nom meten@v4%pt_3 massinisse@n#propn,green
That hym for joie in armes hath inome;,That him for joye in armes hath ynome.°,data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 38,,10,10,That hym for joie in armes hath inome,That him for joye in armes hath ynome,u S u S u Su S uSx,u S u Su S ux S uSx,that@pron him@pron%obj for@prep joie@n in@prep arm@n%pl haven@v%pr_3 inimen@v%ppl,that@pron him@pron%obj for@prep joie@n in@prep arm@n%pl haven@v%pr_3 inimen@v%ppl,green
Thanne telleth [it] here speche and al the blysse,Than telleth it hir speche and al the blisse°,data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 39,,10,10,Thanne telleth it here speche and al the blysse,Than telleth it hir speche and al the blisse,ux Su S ux Sx u S u Sx,u Su S u Sx u S u Sx,thanne@adv tellen@v%pr_3 hit@pron here@pron%pl_gen speche@n and@conj al@gram_adj the@def_art blisse@n,thanne@adv tellen@v%pr_3 hit@pron here@pron%pl_gen speche@n and@conj al@gram_adj the@def_art blisse@n,green
That was betwix hem til the day gan mysse,"That was betwix° hem, til the day gan misse;°",data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 40,,10,10,That was betwix hem til the day gan mysse,That was betwix hem til the day gan misse,u S uS u S u S u Sx,u S uS u S u S u Sx,that@pron ben@v%pt_3 bitwixe@prep hem@pron%pl_obj til@conj the@def_art dai@n ginnen@v%pt_3 missen@v1%inf,that@pron ben@v%pt_3 bitwixe@prep hem@pron%pl_obj til@conj the@def_art dai@n ginnen@v%pt_3 missen@v1%inf,green
"And how his auncestre, Affrycan so deere","And how his auncestre, African so dere",data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 41,,10,10,And how his auncestre Affrycan so deere,And how his auncestre African so dere,u S u Sux SuS u Sx,u S u Sux SuS u Sx,and@conj hou@adv&conj his@pron1%gen auncestre@n affrican@n#propn so@adv dere@adj1,and@conj hou@adv&conj his@pron1%gen auncestre@n affrican@n#propn so@adv dere@adj1,green
Gan in his slep that nyght to hym apere.,Gan in his slep that night to him appere.,data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 42,,10,10,Gan in his slep that nyght to hym apere,Gan in his slep that night to him appere,u S u S u S u S uSx,u S u S u S u S uSx,ginnen@v%pt_3 in@prep his@pron1%gen slep@n that@art&gram_adj night@n to@prep him@pron%obj apperen@v1%inf,ginnen@v%pt_3 in@prep his@pron1%gen slep@n that@art&gram_adj night@n to@prep him@pron%obj apperen@v1%inf,green
"Thanne telleth it that, from a sterry place","Than telleth it that fro a sterry place,°",data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 43,,10,10,Thanne telleth it that from a sterry place,Than telleth it that fro a sterry place,ux Su S u S u Su Sx,u Su S u S u Su Sx,thanne@adv tellen@v%pr_3 hit@pron that@conj from@prep a@indef_art sterri@adj place@n,thanne@adv tellen@v%pr_3 hit@pron that@conj from@prep a@indef_art sterri@adj place@n,green
How Affrycan hath hym Cartage shewed,How African hath him Cartage shewed,data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 44,,10,10,How Affrycan hath hym Cartage shewed,How African hath him Cartage shewed,u SuS u S uSx uS,u SuS u S uSx uS,hou@adv&conj affrican@n#propn haven@v%pr_3 him@pron%obj cartage@n1#propn sheuen@v1%ppl,hou@adv&conj affrican@n#propn haven@v%pr_3 him@pron%obj cartage@n1#propn sheuen@v1%ppl,green
And warnede hym beforn of al his grace,And warned him beforn of al his grace°,data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 45,,10,10,And warnede hym beforn of al his grace,And warned him beforn of al his grace,u Sux S uS u S u Sx,u Su S uS u S u Sx,and@conj warnen@v1%pt_3 him@pron%obj biforen@adv of@prep al@gram_adj his@pron1%gen grace@n,and@conj warnen@v1%pt_3 him@pron%obj biforen@adv of@prep al@gram_adj his@pron1%gen grace@n,green
"And seyde hym what man, lered other lewed","And seide him,° what man, lered other lewed,°",data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 46,,10,10,And seyde hym what man lered other lewed,And seide him what man lered other lewed,u Sx u S u Su Su Sx,u Sx u S u Su Su Sx,and@conj seien@v1%pt_3 him@pron%obj what@gram_adj man@n leren@v#adj%ppl other@conj leued@adj,and@conj seien@v1%pt_3 him@pron%obj what@gram_adj man@n leren@v#adj%ppl other@conj leued@adj,green
"That lovede commune profyt, wel ithewed","That loveth comun profit,° wel ythewed,°",data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 47,DIFF,10,10,That lovede commune profyt wel ithewed,That loveth comun profit wel ythewed,u Sux Sux Su S uSx,u Su Su Su S uSx,that@pron loven@v1%pt_3 commune@adj profite@n1 wel@adv theuen@v1%ppl_abs,that@pron loven@v1%pr_3 commune@adj profite@n1 wel@adv theuen@v1%ppl_abs,green
He shulde into a blysful place wende,"He shuld unto a blisful place wende,°",data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 48,,10,10,He shulde into a blysful place wende,He shuld unto a blisful place wende,u Sx uS u Su Su Sx,u S uS u Su Su Sx,he@pron1%nom shulen@v1%pt_3 in-to@prep a@indef_art blisful@adj place@n wenden@v%inf,he@pron1%nom shulen@v1%pt_3 in-to@prep a@indef_art blisful@adj place@n wenden@v%inf,green
There as joye is that last withouten ende.,Ther as° joye is that last withouten ende.,data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 49,,10,10,There as joye is that last withouten ende,Ther as joye is that last withouten ende,ux S uS u S u Sux Sx,u S uS u S u Sux Sx,ther@adv as@conj joie@n ben@v%pr_3 that@pron lasten@v1%pr_3 withouten@prep ende@n1,ther@adv as@conj joie@n ben@v%pr_3 that@pron lasten@v1%pr_3 withouten@prep ende@n1,green
Thanne axede he if folk that here been dede,"Than asked he, if folk that now ben dede",data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 50,DIFF,10,10,Thanne axede he if folk that here been dede,Than asked he if folk that now ben dede,ux Sux S u S u Sx u Sx,u Su S u S u S u Sx,thanne@adv asken@v%pt_3 he@pron1%nom if@conj folk@n that@pron her@adv ben@v%pr_pl ded@adj,thanne@adv asken@v%pt_3 he@pron1%nom if@conj folk@n that@pron nou@adv ben@v%pr_pl ded@adj,green
Han lyf and dwellynge in another place.,Have lif and dwelling in another place;,data/riverside_cats/PF_riv.cat,data/oxford_txts/PF_oxford.txt,data/csvs/PF,Parliament of Fowls 51,,10,10,Han lyf and dwellynge in another place,Have lif and dwelling in another place,u S u Sux S uSu Sx,ux S u Su S uSu Sx,haven@v%pr_pl lif@n and@conj dwellinge@ger in@prep another@gram_adj place@n,haven@v%pr_pl lif@n and@conj dwellinge@ger in@prep another@gram_adj place@n,green
