OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
Rebel unto the toun of Rome is he.,Rebel unto the toun of Rome is he.,data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 591,,10,10,Rebel unto the toun of Rome is he,Rebel unto the toun of Rome is he,uS uS u S u Sx u S,uS uS u S u Sx u S,rebel@adj unto@prep the@def_art toun@n of@prep rome@n#propn ben@v%pr_3 he@pron1%nom,rebel@adj unto@prep the@def_art toun@n of@prep rome@n#propn ben@v%pr_3 he@pron1%nom,
"And over al this, the suster of Cesar",And ovir all this the sustre of Cesare,data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 592,,10,10,And over al this the suster of Cesar,And ovir all this the sustre of Cesare,u Su S u S uS u xS,u Su S u S ux S uSx,and@conj over@prep al@gram_adj this@pron the@def_art suster@n of@prep cesar@n2#propn,and@conj over@prep al@gram_adj this@pron the@def_art suster@n of@prep cesar@n2#propn,
"He lafte hire falsly, or that she was war",He lafte hir falsly er° that she was ware°,data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 593,,10,10,He lafte hire falsly or that she was war,He lafte hir falsly er that she was ware,u Sx ux Su S u S u S,u Sx u Su S u S u Sx,he@pron1%nom leven@v1%pt_3 hire@pron2%fem_obj falsli@adv er@conj1 that@part she@pron%nom ben@v%pt_3 ware@adj,he@pron1%nom leven@v1%pt_3 hire@pron2%fem_obj falsli@adv er@conj1 that@part she@pron%nom ben@v%pt_3 ware@adj,
And wolde algates han another wyf,And wolde algates° han another wif;,data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 594,,10,10,And wolde algates han another wyf,And wolde algates han another wif,u Sx uSu S uSu S,u Sx uSu S uSu S,and@conj willen@v%pt_3 al-gates@adv haven@v%inf another@gram_adj wif@n,and@conj willen@v%pt_3 al-gates@adv haven@v%inf another@gram_adj wif@n,
For which he tok with Rome and Cesar stryf.,For whiche he took° with Rome and Cesar strif.°,data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 595,,10,10,For which he tok with Rome and Cesar stryf,For whiche he took with Rome and Cesar strif,u S u S u Sx u Su S,u Sx u S u Sx u Su S,for@prep which@pron he@pron1%nom taken@v%pt_3 with@prep rome@n#propn and@conj cesar@n2#propn strife@n,for@prep which@pron he@pron1%nom taken@v%pt_3 with@prep rome@n#propn and@conj cesar@n2#propn strife@n,
"Natheles, for sothe, this ilke senatour","¶Natheles,° forsooth,° this ilke° senatour",data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 596,DIFF,10,10,Natheles for sothe this ilke senatour,Natheles forsooth this ilke senatour,uSu S ux S ux SuS,uSu Su S ux SuS,no-the-lesse@adv for@prep soth@n this@gram_adj ilke@pron_gram_adj senatour@n,no-the-lesse@adv forsoth@adv this@gram_adj ilke@pron_gram_adj senatour@n,green
Was a ful worthy gentil werreyour,"Was a ful worthy gentil° werreyour,°",data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 597,,9,9,Was a ful worthy gentil werreyour,Was a ful worthy gentil werreyour,S u S uS uS uS,S u S uS uS uS,ben@v%pt_3 a@indef_art ful@adv worthi@adj gentil@adj werreiour@n,ben@v%pt_3 a@indef_art ful@adv worthi@adj gentil@adj werreiour@n,
And of his deth it was ful gret damage.,And of° his deeth it was ful greet damage.°,data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 598,,10,10,And of his deth it was ful gret damage,And of his deeth it was ful greet damage,u S u S u S u S uSx,u S u S u S u S uSx,and@conj of@prep his@pron1%gen deth@n hit@pron ben@v%pt_3 ful@adv gret@adj damage@n,and@conj of@prep his@pron1%gen deth@n hit@pron ben@v%pt_3 ful@adv gret@adj damage@n,
But love hadde brought this man in swich a rage,"But love had broght this man in° swiche a rage,°",data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 599,DIFF,10,10,But love hadde brought this man in swich a rage,But love had broght this man in swiche a rage,u Sx ux S u S u S u Sx,u Sx u S u S u Sx u Sx,but@conj love@n1 haven@v%pt_3 bringen@v%ppl this@gram_adj man@n in@prep swich@gram_adj a@indef_art rage@n,but@conj love@n1 haven@v%pt_3 bringen@v%ppl this@gram_adj man@n in@prep swich@gram_adj a@indef_art rage@n,green
And hym so narwe bounden in his las,"And him so narwe° bounden in his las,°",data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 600,,10,10,And hym so narwe bounden in his las,And him so narwe bounden in his las,u S u Su Su S u S,u S u Su Su S u S,and@conj him@pron%obj so@adv narwe@adv binden@v%ppl in@prep his@pron1%gen las@n,and@conj him@pron%obj so@adv narwe@adv binden@v%ppl in@prep his@pron1%gen las@n,
Al for the love of Cleopataras,Al for the love of Cleopataras,data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 601,,10,10,Al for the love of Cleopataras,Al for the love of Cleopataras,u S u Su S uSuS,u S u Su S uSuS,al@adv for@prep the@def_art love@n1 of@prep cleopatre@n#propn,al@adv for@prep the@def_art love@n1 of@prep cleopatre@n#propn,
That al the world he sette at no value.,That al the world he sette° at no value.,data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 602,,10,10,That al the world he sette at no value,That al the world he sette at no value,u S u S u Sx u S uS,u S u S u Sx u S uS,that@conj al@gram_adj the@def_art world@n he@pron1%nom setten@v%pt_3 at@prep no@gram_adj valeu@n,that@conj al@gram_adj the@def_art world@n he@pron1%nom setten@v%pt_3 at@prep no@gram_adj valeu@n,
Hym thoughte there nas nothyng to hym so due,Him thought° there nas° to him no thing so due°,data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 603,DIFF,10,10,Hym thoughte there nas nothyng to hym so due,Him thought there nas to him no thing so due,u Sx ux S uS u S u S,u S ux S u S u S u S,him@pron%obj thinken@v1%pt_3 ther@adv ben@v%pt_3_neg no-thing@pron to@prep him@pron%obj so@adv due@adj,him@pron%obj thinken@v1%pt_3 ther@adv ben@v%pt_3_neg to@prep him@pron%obj no@gram_adj thing@n so@adv due@adj,green
As Cleopatras for to love and serve;,As Cleopatras for to love and serve;,data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 604,,9,9,As Cleopatras for to love and serve,As Cleopatras for to love and serve,S uSu S u Sx u Sx,S uSu S u Sx u Sx,as@conj cleopatre@n#propn for@prep#adv to@part loven@v1%inf and@conj serven@v1%inf,as@conj cleopatre@n#propn for@prep#adv to@part loven@v1%inf and@conj serven@v1%inf,
Hym roughte nat in armes for to sterve,Him roughte nat° in armes for to sterve°,data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 605,,10,10,Hym roughte nat in armes for to sterve,Him roughte nat in armes for to sterve,u Su S u Su S u Sx,u Su S u Su S u Sx,him@pron%obj recchen@v2%pt_3 not@adv in@prep armes@n%pl for@prep#adv to@part sterven@v%inf,him@pron%obj recchen@v2%pt_3 not@adv in@prep armes@n%pl for@prep#adv to@part sterven@v%inf,
In the defence of hyre and of hire ryght.,"In the defence of hir, and of hir right.°",data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 606,,10,10,In the defence of hyre and of hire ryght,In the defence of hir and of hir right,u S uSx u Sx u S ux S,u S uSx u S u S u S,in@prep the@def_art defense@n of@prep hire@pron2%fem_obj and@conj of@prep hire@pron1%fem_gen right@n,in@prep the@def_art defense@n of@prep hire@pron2%fem_obj and@conj of@prep hire@pron1%fem_gen right@n,
This noble queene ek lovede so this knyght,¶This noble quene eek° lovede so this knight,data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 607,,10,10,This noble queene ek lovede so this knyght,This noble quene eek lovede so this knight,u Su Sx u Sux S u S,u Su Sx u Sux S u S,this@gram_adj noble@adj quene@n2 ek@adv loven@v1%pt_3 so@adv this@gram_adj knight@n,this@gram_adj noble@adj quene@n2 ek@adv loven@v1%pt_3 so@adv this@gram_adj knight@n,
"Thourgh his desert, and for his chyvalrye;","Through his desert,° and for his chivalry",data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 608,,0,10,Thourgh his desert and for his chyvalrye,Through his desert and for his chivalry,      ,u S uS u S u SuS,thurgh@prep his@pron1%gen desert@n1 and@conj for@prep his@pron1%gen chevalrie@n,thurgh@prep his@pron1%gen desert@n1 and@conj for@prep his@pron1%gen chevalrie@n,
"As certeynly, but if that bokes lye","As certeinly, but if that° bokes lie",data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 609,,10,10,As certeynly but if that bokes lye,As certeinly but if that bokes lie,u SuS u S u Su S,u SuS u S u Su S,as@conj certainli@adv but@conj if@conj that@part bok@n1%pl lien@v2%pr_pl,as@conj certainli@adv but@conj if@conj that@part bok@n1%pl lien@v2%pr_pl,
"He was, of persone and of gentillesse","He was, of persone° and of gentilesse,°",data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 610,,10,10,He was of persone and of gentillesse,He was of persone and of gentilesse,u S u Sux S u SuSx,u S u Sux S u SuSx,he@pron1%nom ben@v%pt_3 of@prep persoune@n1 and@conj of@prep gentilesse@n,he@pron1%nom ben@v%pt_3 of@prep persoune@n1 and@conj of@prep gentilesse@n,
And of discrecioun and hardynesse,"And of discrecioun° and hardinesse,°",data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 611,,10,10,And of discrecioun and hardynesse,And of discrecioun and hardinesse,u S uSuS u SuSx,u S uSuS u SuSx,and@conj of@prep discrecioun@n and@conj hardinesse@n,and@conj of@prep discrecioun@n and@conj hardinesse@n,
Worthi to any wyght that liven may;,Worthy to any wight° that liven may.,data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 612,,10,10,Worthi to any wyght that liven may,Worthy to any wight that liven may,uS u Su S u Su S,uS u Su S u Su S,worthi@adj to@prep ani@gram_adj wight@n that@pron liven@v1%inf mouen@v3%pr_3,worthi@adj to@prep ani@gram_adj wight@n that@pron liven@v1%inf mouen@v3%pr_3,
And she was fayr as is the rose in May.,And she was fair as is the rose in May.,data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 613,,10,10,And she was fayr as is the rose in May,And she was fair as is the rose in May,u S u S u S u Sx u S,u S u S u S u Sx u S,and@conj she@pron%nom ben@v%pt_3 fair@adj as@conj ben@v%pr_3 the@def_art rose@n1 in@prep mai@n2,and@conj she@pron%nom ben@v%pt_3 fair@adj as@conj ben@v%pr_3 the@def_art rose@n1 in@prep mai@n2,
"And, for to make shortly is the beste",¶And for to make° shortly° is the beste,data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 614,,10,10,And for to make shortly is the beste,And for to make shortly is the beste,u S u Su Su S u Sx,u S u Su Su S u Sx,and@conj for@prep#adv to@part maken@v1%inf shortli@adv ben@v%pr_3 the@def_art best@adjas_n%sup,and@conj for@prep#adv to@part maken@v1%inf shortli@adv ben@v%pr_3 the@def_art best@adjas_n%sup,
"She wax his wif, and hadde hym as hire leste.","She wex° his wif, and hadde him as hir leste.°",data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 615,,10,10,She wax his wif and hadde hym as hire leste,She wex his wif and hadde him as hir leste,x u S u S ux S u Su Sx,u S u S u Sx u S u Sx,she@pron%nom waxen@v1%pt_3 his@pron1%gen wif@n and@conj haven@v%pt_3 him@pron%obj as@conj hire@pron2%fem_obj listen@v1%pt_3,she@pron%nom waxen@v1%pt_3 his@pron1%gen wif@n and@conj haven@v%pt_3 him@pron%obj as@conj hire@pron2%fem_obj listen@v1%pt_3,
The weddynge and the feste to devyse,"The wedding and the feste to devise,°",data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 616,,10,10,The weddynge and the feste to devyse,The wedding and the feste to devise,u Sux S u Su S uSx,u Su S u Su S uSx,the@def_art weddinge@ger and@conj the@def_art feste@n to@part devisen@v%inf,the@def_art weddinge@ger and@conj the@def_art feste@n to@part devisen@v%inf,
"To me, that have ytake swich empryse","To me, that have ytake° swiche emprise°",data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 617,DIFF,10,10,To me that have ytake swich empryse,To me that have ytake swiche emprise,u S u Sx uSu S uSx,u S u Sx uSu Sx uSx,to@prep me@pron2%obj that@pron haven@v%pr_1 itaken@v%ppl swich@gram_adj emprise@n,to@prep me@pron2%obj that@pron haven@v%pr_1 itaken@v%ppl swich@gram_adj emprise@n,green
Of so many a story for to make,"Of so many a storie for to make,°",data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 618,,10,10,Of so many a story for to make,Of so many a storie for to make,u S uS u Su S u Sx,u S uS u Su S u Sx,of@prep so@adv mani@gram_adj a@indef_art storie@n1 for@prep#adv to@part maken@v1%inf,of@prep so@adv mani@gram_adj a@indef_art storie@n1 for@prep#adv to@part maken@v1%inf,
"It were to longe, lest that I shulde slake","Hit were to longe, lest that I shold slake°",data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 619,,10,10,It were to longe lest that I shulde slake,Hit were to longe lest that I shold slake,u Sx u Sx u S u Su Sx,u Sx u Su S u S u Sx,hit@pron ben@v%pt_3 to@adv2 long@adj1 leste@conj that@part ich@pron%nom shulen@v1%pt_1 slaken@v1%inf,hit@pron ben@v%pt_3 to@adv2 long@adj1 leste@conj that@part ich@pron%nom shulen@v1%pt_1 slaken@v1%inf,
Of thyng that bereth more effect and charge;,Of thing° that bereth° more effect° and charge;°,data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 620,,10,10,Of thyng that bereth more effect and charge,Of thing that bereth more effect and charge,u S u Su Sx uS u Sx,u S u Su Sx uS u Sx,of@prep thing@n that@pron beren@v1%pr_3 more@adj%comp effect@n and@conj charge@n,of@prep thing@n that@pron beren@v1%pr_3 more@adj%comp effect@n and@conj charge@n,
For men may overlade a ship or barge.,For men may overlade° a ship or barge;,data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 621,,10,10,For men may overlade a ship or barge,For men may overlade a ship or barge,u S u SuSx u S u Sx,u S u SuSx u S u Sx,for@conj man@n%pl mouen@v3%pr_pl overladen@v%inf a@indef_art ship@n or@conj barge@n,for@conj man@n%pl mouen@v3%pr_pl overladen@v%inf a@indef_art ship@n or@conj barge@n,
And forthy to th' effect thanne wol I skyppe,And forthy° to th’effect° than wol I skippe,data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 622,,10,10,And forthy to th effect thanne wol I skyppe,And forthy to th effect than wol I skippe,u Su S  uS ux S u Sx,u Su S  uS u S u Sx,and@conj for-thi@adv&conj to@prep the@def_art effect@n thanne@adv willen@v%pr_1 ich@pron%nom skippen@v%inf,and@conj for-thi@adv&conj to@prep the@def_art effect@n thanne@adv willen@v%pr_1 ich@pron%nom skippen@v%inf,
"And al the remenaunt, I wol lete it slippe.","And al the remenant,° I wol lete it slippe.°",data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 623,,10,10,And al the remenaunt I wol lete it slippe,And al the remenant I wol lete it slippe,u S u Sxu S u Sx u Sx,u S u Sxu S u Sx u Sx,and@conj al@gram_adj the@def_art remenaunt@n ich@pron%nom willen@v%pr_1 leten@v%inf hit@pron slippen@v%inf,and@conj al@gram_adj the@def_art remenaunt@n ich@pron%nom willen@v%pr_1 leten@v%inf hit@pron slippen@v%inf,
"Octovyan, that wod was of this dede","¶Octovian, that wood° was of° this dede",data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 624,,10,10,Octovyan that wod was of this dede,Octovian that wood was of this dede,uSuS u S u S u Sx,uSuS u S u S u Sx,octovian@n#propn that@pron wod@adj ben@v%pt_3 of@prep this@gram_adj dede@n,octovian@n#propn that@pron wod@adj ben@v%pt_3 of@prep this@gram_adj dede@n,
Shop hym an ost on Antony to lede,Shoop him° an ost° on° Antony to lede,data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 625,,10,10,Shop hym an ost on Antony to lede,Shoop him an ost on Antony to lede,u S u S u SuS u Sx,u S u S u SuS u Sx,shapen@v%pt_3 him@pron%obj a@indef_art hoste@n1 on@prep antonius@n1#propn to@part leden@v1%inf,shapen@v%pt_3 him@pron%obj a@indef_art hoste@n1 on@prep antonius@n1#propn to@part leden@v1%inf,
Al uterly for his destruccioun,Al outerly° for his destruccioun,data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 626,,10,10,Al uterly for his destruccioun,Al outerly for his destruccioun,u SuS u S uSuS,u SuS u S uSuS,al@adv outreli@adv for@prep his@pron1%gen destruccioun@n,al@adv outreli@adv for@prep his@pron1%gen destruccioun@n,
"With stoute Romeyns, crewel as lyoun;","With stoute° Romains, cruel as leoun;°",data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 627,,0,10,With stoute Romeyns crewel as lyoun,With stoute Romains cruel as leoun,     ,u Su Su Su S uS,with@prep stoute@adj romain@n%pl cruel@adj as@conj lioun@n1,with@prep stoute@adj romain@n%pl cruel@adj as@conj lioun@n1,
"To ship they wente, and thus I lat hem sayle.","To ship they wente, and thus I let hem saile.",data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 628,,10,10,To ship they wente and thus I lat hem sayle,To ship they wente and thus I let hem saile,u S u Sx u S u S u Sx,u S u Sx u S u S u Sx,to@prep ship@n thei@pron%pl_nom wenden@v%pt_pl and@conj thus@adv ich@pron%nom leten@v%pr_1 hem@pron%pl_obj seilen@v%inf,to@prep ship@n thei@pron%pl_nom wenden@v%pt_pl and@conj thus@adv ich@pron%nom leten@v%pr_1 hem@pron%pl_obj seilen@v%inf,
"Antonius was war, and wol nat fayle","¶Antonius was war,° and wol nat faile",data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 629,,10,10,Antonius was war and wol nat fayle,Antonius was war and wol nat faile,uSuS u S u S u Sx,uSuS u S u S u Sx,antonius@n1#propn ben@v%pt_3 ware@adj and@conj willen@v%pr_1 not@adv failen@v%inf,antonius@n1#propn ben@v%pt_3 ware@adj and@conj willen@v%pr_1 not@adv failen@v%inf,
"To meten with these Romeyns, if he may;","To meten° with thise Romains, if he may;",data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 630,,10,10,To meten with these Romeyns if he may,To meten with thise Romains if he may,u Su S ux Su S u S,u Su S ux Su S u S,to@part meten@v4%inf with@prep these@gram_adj%pl romain@n%pl if@conj he@pron1%nom mouen@v3%pr_3,to@part meten@v4%inf with@prep these@gram_adj%pl romain@n%pl if@conj he@pron1%nom mouen@v3%pr_3,
"Tok ek his red, and bothe, upon a day","Took eek his reed,° and bothe, upon a day,°",data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 631,,10,10,Tok ek his red and bothe upon a day,Took eek his reed and bothe upon a day,u S u S u Sx uS u S,u S u S u Sx uS u S,taken@v%pt_3 ek@adv his@pron1%gen red@n1 and@conj bothe@num_conj upon@prep a@indef_art dai@n,taken@v%pt_3 ek@adv his@pron1%gen red@n1 and@conj bothe@num_conj upon@prep a@indef_art dai@n,
"His wif and he, and al his ost, forth wente","His wif and he, and al his ost,° forth wente",data/riverside_cats/LGW_riverside_reordered.cat,data/oxford_txts/LGW_oxford.txt,data/csvs/LGW,100-ch 632,,10,10,His wif and he and al his ost forth wente,His wif and he and al his ost forth wente,u S u S u S u S u Sx,u S u S u S u S u Sx,his@pron1%gen wif@n and@conj he@pron1%nom and@conj al@gram_adj his@pron1%gen hoste@n1 forth@adv wenden@v%pt_3,his@pron1%gen wif@n and@conj he@pron1%nom and@conj al@gram_adj his@pron1%gen hoste@n1 forth@adv wenden@v%pt_3,
