OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
He hadde a jape of malice in the derk.,He hadde a jape of malice° in the derk.,data/riverside_cats/CkPro_riv.cat,data/oxford_txts/CkPro_oxford.txt,data/csvs/CkPro,The Cook's Prologue 4338,,10,10,He hadde a jape of malice in the derk,He hadde a jape of malice in the derk,u Sx u Sx u Sux S u S,u Sx u Sx u Sux S u S,he@pron1%nom haven@v%pt_3 a@indef_art jape@n of@prep malice@n in@prep the@def_art derk@n,he@pron1%nom haven@v%pt_3 a@indef_art jape@n of@prep malice@n in@prep the@def_art derk@n,
But God forbede that we stynte heere;,But God forbede° that we stinten° here;,data/riverside_cats/CkPro_riv.cat,data/oxford_txts/CkPro_oxford.txt,data/csvs/CkPro,The Cook's Prologue 4339,DIFF,10,10,But God forbede that we stynte heere,But God forbede that we stinten here,u S uSu S u Su Sx,u S uSu S u Su Sx,but@conj god@n1#propn forbeden@v%pr_3 that@conj we@pron%pl_nom stinten@v%pr_pl her@adv,but@conj god@n1#propn forbeden@v%pr_3 that@conj we@pron%pl_nom stinten@v%inf her@adv,green
"And therfore, if ye vouche-sauf to heere","And therfore, if ye vouchesauf° to here",data/riverside_cats/CkPro_riv.cat,data/oxford_txts/CkPro_oxford.txt,data/csvs/CkPro,The Cook's Prologue 4340,,10,10,And therfore if ye vouchesauf to heere,And therfore if ye vouchesauf to here,u Sux S u SuS u Sx,u Sux S u SuS u Sx,and@conj ther-fore@adv if@conj ye@pron%pl_nom vouchen_sauf@v%pr_pl to@part heren@v%inf,and@conj ther-fore@adv if@conj ye@pron%pl_nom vouchen_sauf@v%pr_pl to@part heren@v%inf,
"A tale of me, that am a povre man","A tale of me, that am a povre man",data/riverside_cats/CkPro_riv.cat,data/oxford_txts/CkPro_oxford.txt,data/csvs/CkPro,The Cook's Prologue 4341,,10,10,A tale of me that am a povre man,A tale of me that am a povre man,u Sx u S u S u Su S,u Sx u S u S u Su S,a@indef_art tale@n of@prep me@pron2%obj that@pron ben@v%pr_1 a@indef_art povre@adj man@n,a@indef_art tale@n of@prep me@pron2%obj that@pron ben@v%pr_1 a@indef_art povre@adj man@n,
"I wol yow telle, as wel as evere I kan",I wol yow telle as wel as ever I can,data/riverside_cats/CkPro_riv.cat,data/oxford_txts/CkPro_oxford.txt,data/csvs/CkPro,The Cook's Prologue 4342,,10,10,I wol yow telle as wel as evere I kan,I wol yow telle as wel as ever I can,u S u Sx u S u Sxx u S,u S u Sx u S u S u S,ich@pron%nom willen@v%pr_1 you@pron%pl_obj tellen@v%inf as@conj wel@adv as@conj ever@adv ich@pron%nom connen@v%pr_1,ich@pron%nom willen@v%pr_1 you@pron%pl_obj tellen@v%inf as@conj wel@adv as@conj ever@adv ich@pron%nom connen@v%pr_1,
A litel jape that fil in oure citee.,A litel jape° that fil° in our citee.”,data/riverside_cats/CkPro_riv.cat,data/oxford_txts/CkPro_oxford.txt,data/csvs/CkPro,The Cook's Prologue 4343,,10,10,A litel jape that fil in oure citee,A litel jape that fil in our citee,u Su Sx u S u Sx uS,u Su Sx u S u S uS,a@indef_art litel@adj jape@n that@pron fallen@v%pt_3 in@prep oure@pron%pl_gen cite@n,a@indef_art litel@adj jape@n that@pron fallen@v%pt_3 in@prep oure@pron%pl_gen cite@n,
"Oure Hoost answerde and seide, """"I graunte it thee.","¶Our Host answerde, and seide, “I graunte it thee;",data/riverside_cats/CkPro_riv.cat,data/oxford_txts/CkPro_oxford.txt,data/csvs/CkPro,The Cook's Prologue 4344,,10,10,Oure Hoost answerde and seide I graunte it thee,Our Host answerde and seide I graunte it thee,ux S uSx u Sx u Sx u S,u S uSx u Sx u Sx u S,oure@pron%pl_gen hoste@n2 answeren@v%pt_3 and@conj seien@v1%pt_3 ich@pron%nom graunten@v%pr_1 hit@pron the@pron2%obj,oure@pron%pl_gen hoste@n2 answeren@v%pt_3 and@conj seien@v1%pt_3 ich@pron%nom graunten@v%pr_1 hit@pron the@pron2%obj,
"Now telle on, Roger; looke that it be good","Now telle on, Roger, look that it be good;",data/riverside_cats/CkPro_riv.cat,data/oxford_txts/CkPro_oxford.txt,data/csvs/CkPro,The Cook's Prologue 4345,,10,10,Now telle on Roger looke that it be good,Now telle on Roger look that it be good,u Sx u Su Sx u S u S,u Sx u Su S u S u S,nou@adv tellen@v%imp on@adv1 roger@n1#propn loken@v2%imp that@conj hit@pron ben@v%pr_3 god@adj,nou@adv tellen@v%imp on@adv1 roger@n1#propn loken@v2%imp that@conj hit@pron ben@v%pr_3 god@adj,
For many a pastee hastow laten blood,"For many a pastee° hastow laten blood,°",data/riverside_cats/CkPro_riv.cat,data/oxford_txts/CkPro_oxford.txt,data/csvs/CkPro,The Cook's Prologue 4346,,10,10,For many a pastee hastow laten blood,For many a pastee hastow laten blood,u Su S uS uS ux S,u Su S uS uS ux S,for@conj mani@gram_adj a@indef_art paste@n2 haven@v%pr_2_pron leten@v%ppl blod@n1,for@conj mani@gram_adj a@indef_art paste@n2 haven@v%pr_2_pron leten@v%ppl blod@n1,
And many a Jakke of Dovere hastow soold,And many a Jakke of Dovere° hastow sold,data/riverside_cats/CkPro_riv.cat,data/oxford_txts/CkPro_oxford.txt,data/csvs/CkPro,The Cook's Prologue 4347,,10,10,And many a Jakke of Dovere hastow soold,And many a Jakke of Dovere hastow sold,u Su S ux S uxx Su S,u Su S ux S uxx Su S,and@conj mani@gram_adj a@indef_art jakke@n4#propn of@prep dovere@n#propn haven@v%pr_2_pron sellen@v%ppl,and@conj mani@gram_adj a@indef_art jakke@n4#propn of@prep dovere@n#propn haven@v%pr_2_pron sellen@v%ppl,
That hath been twies hoot and twies coold.,That hath been twyes hoot and twyes cold.,data/riverside_cats/CkPro_riv.cat,data/oxford_txts/CkPro_oxford.txt,data/csvs/CkPro,The Cook's Prologue 4348,,10,10,That hath been twies hoot and twies coold,That hath been twyes hoot and twyes cold,u S u Su S u Su S,u S u Su S u Su S,that@pron haven@v%pr_3 ben@v%ppl twies@adv hot@adj and@conj twies@adv cold@adj,that@pron haven@v%pr_3 ben@v%ppl twies@adv hot@adj and@conj twies@adv cold@adj,
Of many a pilgrym hastow Cristes curs,Of many a pilgrim hastow Cristes curs,data/riverside_cats/CkPro_riv.cat,data/oxford_txts/CkPro_oxford.txt,data/csvs/CkPro,The Cook's Prologue 4349,,10,10,Of many a pilgrym hastow Cristes curs,Of many a pilgrim hastow Cristes curs,u Su S uS uS ux S,u Su S uS uS ux S,of@prep mani@gram_adj a@indef_art pilgrim@n haven@v%pr_2_pron crist@n#propn%gen curs@n,of@prep mani@gram_adj a@indef_art pilgrim@n haven@v%pr_2_pron crist@n#propn%gen curs@n,
For of thy percely yet they fare the wors,For° of thy persly° yet they fare the wors,data/riverside_cats/CkPro_riv.cat,data/oxford_txts/CkPro_oxford.txt,data/csvs/CkPro,The Cook's Prologue 4350,DIFF,0,10,For of thy percely yet they fare the wors,For of thy persly yet they fare the wors,"        ",u S u Su S u Sx u S,for@conj of@prep thin@pron%gen perseli@n yet@adv thei@pron%pl_nom faren@v%pr_pl the@def_art werse@adj%comp,for@conj of@prep thin@pron%gen perseli@n yet@adv thei@pron%pl_nom faren@v%pr_pl the@def_art werse@adj%comp,green
That they han eten with thy stubbel goos,That they han eten with thy stubbel-goos;°,data/riverside_cats/CkPro_riv.cat,data/oxford_txts/CkPro_oxford.txt,data/csvs/CkPro,The Cook's Prologue 4351,DIFF,10,10,That they han eten with thy stubbel goos,That they han eten with thy stubbelgoos,u S u Su S u Su S,u S u Su S u SuS,that@pron thei@pron%pl_nom haven@v%pr_pl eten@v%ppl with@prep thin@pron%gen stuble@n#adj gos@n,that@pron thei@pron%pl_nom haven@v%pr_pl eten@v%ppl with@prep thin@pron%gen stuble-gos@n,green
For in thy shoppe is many a flye loos.,For in thy shoppe is many a flye loos.,data/riverside_cats/CkPro_riv.cat,data/oxford_txts/CkPro_oxford.txt,data/csvs/CkPro,The Cook's Prologue 4352,,10,10,For in thy shoppe is many a flye loos,For in thy shoppe is many a flye loos,u S u Sx u Su S u S,u S u Sx u Su S u S,for@conj in@prep thin@pron%gen shoppe@n ben@v%pr_3 mani@gram_adj a@indef_art flie@n1 los@adj,for@conj in@prep thin@pron%gen shoppe@n ben@v%pr_3 mani@gram_adj a@indef_art flie@n1 los@adj,
"Now telle on, gentil Roger by thy name.","Now telle on, gentil Roger, by thy name.",data/riverside_cats/CkPro_riv.cat,data/oxford_txts/CkPro_oxford.txt,data/csvs/CkPro,The Cook's Prologue 4353,,10,10,Now telle on gentil Roger by thy name,Now telle on gentil Roger by thy name,u Sx u Su Su S u Sx,u Sx u Su Su S u Sx,nou@adv tellen@v%imp on@adv1 gentil@adj roger@n1#propn bi@prep thin@pron%gen name@n,nou@adv tellen@v%imp on@adv1 gentil@adj roger@n1#propn bi@prep thin@pron%gen name@n,
"But yet I pray thee, be nat wroth for game;","But yet I pray thee, be nat wrooth° for game",data/riverside_cats/CkPro_riv.cat,data/oxford_txts/CkPro_oxford.txt,data/csvs/CkPro,The Cook's Prologue 4354,,10,10,But yet I pray thee be nat wroth for game,But yet I pray thee be nat wrooth for game,u S u S u S u S u Sx,u S u S u S u S u Sx,but@conj yet@adv ich@pron%nom preien@v1%pr_1 the@pron2%obj ben@v%imp not@adv wroth@adj for@prep game@n,but@conj yet@adv ich@pron%nom preien@v1%pr_1 the@pron2%obj ben@v%imp not@adv wroth@adj for@prep game@n,
A man may seye ful sooth in game and pley.,A man may sey ful sooth° in game and pley.”,data/riverside_cats/CkPro_riv.cat,data/oxford_txts/CkPro_oxford.txt,data/csvs/CkPro,The Cook's Prologue 4355,,10,10,A man may seye ful sooth in game and pley,A man may sey ful sooth in game and pley,u S u S u S u Sx u S,u S u S u S u Sx u S,a@indef_art man@n mouen@v3%pr_3 seien@v1%inf ful@adj soth@n in@prep game@n and@conj pleie@n,a@indef_art man@n mouen@v3%pr_3 seien@v1%inf ful@adj soth@n in@prep game@n and@conj pleie@n,
"Thou seist ful sooth,"""" quod Roger, """"by my fey!","¶“Thou seist ful sooth,” quod Roger, “by my fey,°",data/riverside_cats/CkPro_riv.cat,data/oxford_txts/CkPro_oxford.txt,data/csvs/CkPro,The Cook's Prologue 4356,,10,10,Thou seist ful sooth quod Roger by my fey,Thou seist ful sooth quod Roger by my fey,u S u S u Su S u S,u S u S u Su S u S,thou@pron%nom seien@v1%pr_2 ful@adj soth@n quethen@v%pt_3 roger@n1#propn bi@prep min@pron%gen feith@n,thou@pron%nom seien@v1%pr_2 ful@adj soth@n quethen@v%pt_3 roger@n1#propn bi@prep min@pron%gen feith@n,
"But `sooth pley, quaad pley,' as the Flemyng seith.","But ‘sooth pley, quaad pley,’° as the Fleming seith;",data/riverside_cats/CkPro_riv.cat,data/oxford_txts/CkPro_oxford.txt,data/csvs/CkPro,The Cook's Prologue 4357,,10,10,But sooth pley quaad pley as the Flemyng seith,But sooth pley quaad pley as the Fleming seith,u S u S u S u Su S,u S u S u S u Su S,but@conj soth@adj pleie@n quede@adj pleie@n as@conj the@def_art fleming@n seien@v1%pr_3,but@conj soth@adj pleie@n quede@adj pleie@n as@conj the@def_art fleming@n seien@v1%pr_3,
"And therfore, Herry Bailly, by thy feith","And therfor, Herry Bailly, by thy feith",data/riverside_cats/CkPro_riv.cat,data/oxford_txts/CkPro_oxford.txt,data/csvs/CkPro,The Cook's Prologue 4358,,10,10,And therfore Herry Bailly by thy feith,And therfor Herry Bailly by thy feith,u Sux Su Su S u S,u Su Su Su S u S,and@conj ther-fore@adv herry@n#propn bailly@n#propn bi@prep thin@pron%gen feith@n,and@conj ther-fore@adv herry@n#propn bailly@n#propn bi@prep thin@pron%gen feith@n,
"Be thou nat wrooth, er we departen heer","Be thou nat wrooth, er we departen heer",data/riverside_cats/CkPro_riv.cat,data/oxford_txts/CkPro_oxford.txt,data/csvs/CkPro,The Cook's Prologue 4359,,10,10,Be thou nat wrooth er we departen heer,Be thou nat wrooth er we departen heer,u S u S u S uSu S,u S u S u S uSu S,ben@v%pr_3 thou@pron%nom not@adv wroth@adj er@conj1 we@pron%pl_nom departen@v%pr_pl her@adv,ben@v%pr_3 thou@pron%nom not@adv wroth@adj er@conj1 we@pron%pl_nom departen@v%pr_pl her@adv,
Though that my tale be of an hostileer.,Though that my tale be of an hostileer.,data/riverside_cats/CkPro_riv.cat,data/oxford_txts/CkPro_oxford.txt,data/csvs/CkPro,The Cook's Prologue 4360,,10,10,Though that my tale be of an hostileer,Though that my tale be of an hostileer,u S u Sx u S u SuS,u S u Sx u S u SuS,though@conj that@part min@pron%gen tale@n ben@v%pr_3 of@prep a@indef_art hostiler@n,though@conj that@part min@pron%gen tale@n ben@v%pr_3 of@prep a@indef_art hostiler@n,
But nathelees I wol nat telle it yit;,But nathelees I wol nat telle it yit,data/riverside_cats/CkPro_riv.cat,data/oxford_txts/CkPro_oxford.txt,data/csvs/CkPro,The Cook's Prologue 4361,,10,10,But nathelees I wol nat telle it yit,But nathelees I wol nat telle it yit,u SuS u S u Sx u S,u SuS u S u Sx u S,but@conj no-the-lesse@adv ich@pron%nom willen@v%pr_1 not@adv tellen@v%inf hit@pron yet@adv,but@conj no-the-lesse@adv ich@pron%nom willen@v%pr_1 not@adv tellen@v%inf hit@pron yet@adv,
"But er we parte, ywis, thou shalt be quit.","But er we parte, ywis, thou shalt be quit.”°",data/riverside_cats/CkPro_riv.cat,data/oxford_txts/CkPro_oxford.txt,data/csvs/CkPro,The Cook's Prologue 4362,,10,10,But er we parte ywis thou shalt be quit,But er we parte ywis thou shalt be quit,u S u Sx uS u S u S,u S u Sx uS u S u S,but@conj er@conj1 we@pron%pl_nom parten@v%pr_pl iwis@adv thou@pron%nom shulen@v1%pr_2 ben@v%inf quiten@v%ppl,but@conj er@conj1 we@pron%pl_nom parten@v%pr_pl iwis@adv thou@pron%nom shulen@v1%pr_2 ben@v%inf quiten@v%ppl,
And therwithal he lough and made cheere,And therwithal he lough° and made chere,data/riverside_cats/CkPro_riv.cat,data/oxford_txts/CkPro_oxford.txt,data/csvs/CkPro,The Cook's Prologue 4363,,10,10,And therwithal he lough and made cheere,And therwithal he lough and made chere,u SuS u S u Su Sx,u SuS u S u Su Sx,and@conj ther-withal@adv he@pron1%nom laughen@v%pt_3 and@conj maken@v1%pt_3 chere@n1,and@conj ther-withal@adv he@pron1%nom laughen@v%pt_3 and@conj maken@v1%pt_3 chere@n1,
"And seyde his tale, as ye shul after heere.","And seide his tale, as ye shul after here.",data/riverside_cats/CkPro_riv.cat,data/oxford_txts/CkPro_oxford.txt,data/csvs/CkPro,The Cook's Prologue 4364,,10,10,And seyde his tale as ye shul after heere,And seide his tale as ye shul after here,u Sx u Sx u S u Su Sx,u Sx u Sx u S u Su Sx,and@conj seien@v1%pt_3 his@pron1%gen tale@n as@conj ye@pron%pl_nom shulen@v1%pr_pl after@adv heren@v%inf,and@conj seien@v1%pt_3 his@pron1%gen tale@n as@conj ye@pron%pl_nom shulen@v1%pr_pl after@adv heren@v%inf,
